timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.236974981895,[-2.61760637 -0.99659333],-4.84748,"[[  6.08384057e-02  -9.29452876e-03   9.06025194e-02  -1.93143637e-01]
 [ -3.72721308e-03   1.19429220e-04   0.00000000e+00   0.00000000e+00]]","[ 0.93600854  1.23018483 -0.36725205  1.20146458  0.78460023 -1.68622089
 -0.01584211  0.27912201  0.4883498   3.02939942  0.        ]",[-2.74866343 -1.17824817],[-0.83690155 -0.71689934]
1,-0.226234549254,[-3.17669964 -1.31932628],-4.6208,"[[ 0.02108948 -0.04886922  0.09060252 -0.19314364]
 [-3.95800606 -3.94444713  0.          0.        ]]","[ 0.93876455  1.22872945 -0.43238055  1.09909991  0.78459995 -1.68621944
 -0.65540708 -0.36851896  0.49127506  2.84375944  0.        ]",[-2.11347699 -0.49339062],[-0.83690155 -0.71689934]
2,-0.192919336762,[-1.15256809 -0.60355486],-3.9994,"[[-0.09696095 -0.16668726  0.09060252 -0.19314364]
 [-7.83416129 -7.82442616  0.          0.        ]]","[ 0.93118668  1.21271591 -0.62572957  0.79614641  0.78459967 -1.68621799
 -1.28233588 -1.00555535  0.4451139   2.2965844   0.        ]",[-1.24785018  0.29269677],[-0.83690155 -0.71689934]
3,-0.136171188402,[ 0.02766836  1.31714721],-3.06403,"[[ -0.29177407  -0.34558402   0.09060252  -0.19314364]
 [-11.63457565 -10.05779129   0.           0.        ]]","[ 0.86756809  1.15549467 -0.93870816  0.34888546  0.78459938 -1.68621655
 -1.89701306 -1.37224095  0.20853305  1.47910783  0.        ]",[ 0.32489169  1.29217017],[-0.83690155 -0.71689934]
4,-0.0724602152682,[ 1.46827794  2.41617849],-2.18586,"[[ -0.52107852  -0.50501312   0.09060252  -0.19314364]
 [-11.29695271  -5.89896652   0.           0.        ]]","[ 0.71439408  1.07242346 -1.28337314 -0.02654377  0.7845991  -1.6862151
 -1.84240414 -0.68942155 -0.23556716  0.75282403  0.        ]",[ 1.65242088  1.5565505 ],[-0.83690155 -0.71689934]
5,-0.027980663685,[ 1.32267435  1.62906374],-2.15006,"[[-0.70509973 -0.58210569  0.09060252 -0.19314364]
 [-7.11900902 -1.82388538  0.          0.        ]]","[ 0.53533862  1.02203002 -1.52985172 -0.19725292  0.78459882 -1.68621365
 -1.16666354 -0.02035179 -0.63950492  0.36431376  0.        ]",[ 2.11546731  1.64992988],[-0.83690155 -0.71689934]
6,-0.0129018809091,[ 1.78289659 -0.5950958 ],-2.39332,"[[-0.80638797 -0.57850694  0.09060252 -0.19314364]
 [-3.023433    2.17043595  0.          0.        ]]","[ 0.4177527   1.02452398 -1.65068791 -0.18946438  0.78459854 -1.6862122
 -0.50424561  0.6354583  -0.83041558  0.21997345  0.        ]",[ 1.43423748  0.81886303],[-0.83690155 -0.71689934]
7,-0.0117566367004,[ 0.18340281  1.32459133],-2.20309,"[[-0.82655475 -0.55918544  0.09060252 -0.19314364]
 [ 0.99337122 -0.23028522  0.          0.        ]]","[ 0.39286613  1.03768083 -1.67333452 -0.14733755  0.78459825 -1.68621076
  0.14543172  0.2412942  -0.84751917  0.19952757  0.        ]",[ 0.40294126  0.71172762],[-0.83690155 -0.71689934]
8,-0.0159499517294,[-0.95088162 -1.6058252 ],-2.34899,"[[-0.79961894 -0.52402005  0.09060252 -0.19314364]
 [ 1.69785514  3.7336146   0.          0.        ]]","[ 0.42599934  1.06059685 -1.64297491 -0.06936213  0.78459797 -1.68620931
  0.25937482  0.89210959 -0.75280948  0.24804346  0.        ]",[-0.17607    -0.30654737],[-0.83690155 -0.71689934]
9,-0.017752767035,[ 1.17258801  0.39278875],-2.2511,"[[-0.80372741 -0.48980344  0.09060252 -0.19314364]
 [-2.09605781 -0.29851729  0.          0.        ]]","[ 0.42100022  1.08159565 -1.64765972  0.0080472   0.78459769 -1.68620786
 -0.35425231  0.23009102 -0.72086104  0.2564635   0.        ]",[ 1.20232904  0.75076473],[-0.83690155 -0.71689934]
