timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.177648704263,[-0.27097818 -1.4054588 ],-1.48865,"[[ 0.01793865  0.04967615  0.04101957 -0.04640691]
 [-0.00475462  0.00343062  0.          0.        ]]","[ 1.03805949  1.69880976 -0.49106617  1.07082813  0.34937074 -0.42117148
  0.09607819  0.32759144  0.93261094  0.59772763  0.        ]",[-0.55195475 -1.61207795],[-0.41483843 -0.42195833]
1,-0.175924525751,[-0.83586208 -0.35823599],-1.51868,"[[ 0.00710468  0.01002042  0.04101957 -0.04640691]
 [-1.07508312 -3.95580972  0.          0.        ]]","[ 1.03826808  1.70029318 -0.50879209  0.96103413  0.34937045 -0.42117111
 -0.02142952 -0.2379349   0.93471245  0.53122067  0.        ]",[-0.22970337 -1.41099381],[-0.41483843 -0.42195833]
2,-0.17016741752,[ 0.38026081 -0.803468  ],-1.41319,"[[-0.04735424 -0.0825291   0.04101957 -0.04640691]
 [-4.3598785  -5.29468436  0.          0.        ]]","[ 1.03656869  1.69607095 -0.59787481  0.70492546  0.34937016 -0.42117075
 -0.38205599 -0.42917567  0.92609187  0.31476954  0.        ]",[ 0.39924285 -1.16577899],[-0.41483843 -0.42195833]
3,-0.16206986166,[-0.52260616 -0.85069039],-1.28501,"[[-0.11858232 -0.21929722  0.04101957 -0.04640691]
 [-2.76824696 -8.37186808  0.          0.        ]]","[ 1.02742298  1.67022688 -0.71400075  0.33066698  0.34936987 -0.42117038
 -0.20731577 -0.8687112   0.8763555   0.02063593  0.        ]",[ 0.7154671  -0.91694134],[-0.41483843 -0.42195833]
4,-0.151457431674,[ 1.72095294 -0.79062986],-1.35752,"[[ -0.19413045  -0.41885986   0.04101957  -0.04640691]
 [ -4.77994228 -11.5737264    0.           0.        ]]","[ 1.00919783  1.59162327 -0.8360839  -0.19336073  0.34936958 -0.42117002
 -0.42817305 -1.32605343  0.74969401 -0.32328464  0.        ]",[ 1.30225122 -0.44862857],[-0.41483843 -0.42195833]
5,-0.13867506216,[ 0.15594519 -0.60513259],-1.03544,"[[ -0.24908253  -0.67945987   0.04101957  -0.04640691]
 [ -0.7287658  -14.47658263   0.           0.        ]]","[ 0.99048432  1.42103201 -0.92379212 -0.80735525  0.34936929 -0.42116965
  0.01659303 -1.74068429  0.53588033 -0.62590087  0.        ]",[ 1.19704795 -0.11763506],[-0.41483843 -0.42195833]
6,-0.123130304323,[-0.87978429 -0.86463145],-0.918796,"[[ -0.25732351  -0.99015857   0.04101957  -0.04640691]
 [ -0.09750819 -16.58625078   0.           0.        ]]","[ 0.98728423  1.13258348 -0.93684574 -1.38280586  0.34936901 -0.42116928
  0.08589683 -2.04201527  0.27257266 -0.79660329  0.        ]",[ 1.22401392  0.28460568],[-0.41483843 -0.42195833]
7,-0.103233313088,[ 1.3598796   0.74043991],-1.04723,"[[ -0.29418734  -1.35292936   0.04101957  -0.04640691]
 [ -3.57761629 -19.68055196   0.           0.        ]]","[ 0.97173206  0.71452998 -0.99488326 -1.7712957   0.34936872 -0.42116892
 -0.29617376 -2.48398194 -0.10223142 -0.88614487  0.        ]",[ 1.59206676  0.84299576],[-0.41483843 -0.42195833]
8,-0.0838420280365,[ 1.68170119  1.41492723],-0.980694,"[[ -0.32534813  -1.71322249   0.04101957  -0.04640691]
 [  0.44847238 -16.3597822    0.           0.        ]]","[ 0.95701336  0.26417705 -1.04344201 -1.80872405  0.34936843 -0.42116855
  0.14583886 -2.00964844 -0.45871287 -0.80058488  0.        ]",[ 1.09722519  1.06617796],[-0.41483843 -0.42195833]
9,-0.0667480353483,[ 0.34214229  2.22171235],-0.701692,"[[ -0.27676826  -1.99744517   0.04101957  -0.04640691]
 [  4.39664003 -12.07670639   0.           0.        ]]","[ 0.97932988 -0.07774767 -0.96753095 -1.58845378  0.34936814 -0.42116819
  0.5792966  -1.39786863 -0.62872757 -0.61062965  0.        ]",[ 0.46032155  1.06888723],[-0.41483843 -0.42195833]
