timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.363271674644,[ 1.94453853 -1.22296218],-3.54649,"[[  5.19525759e-02   3.77104622e-03  -1.43708525e-01   9.54188421e-02]
 [  9.82095920e-05   4.29135328e-03   0.00000000e+00   0.00000000e+00]]","[ 0.97860121  1.53015033 -0.48674703  1.05652626 -1.24058488  0.8167656
  0.05819928  0.31266815  2.63179604 -0.91325052  0.        ]",[ 1.51255178 -1.48775315],[-0.48891485 -0.4577713 ]
1,-0.362096528505,[ 0.31417323 -2.24604608],-3.24777,"[[ 0.09166047 -0.03588727 -0.14370853  0.09541884]
 [ 3.95750967 -3.95691525  0.          0.        ]]","[ 0.97398645  1.52936115 -0.41963107  0.94957065 -1.24058335  0.81676493
  0.54489014 -0.27177746  2.6291587  -0.86866456  0.        ]",[ 1.3636415  -1.47196317],[-0.48891485 -0.4577713 ]
2,-0.35972380899,[ 1.5148545  -1.76580921],-3.37723,"[[ 0.18251016 -0.15397189 -0.14370853  0.09541884]
 [ 5.12357321 -7.83860654  0.          0.        ]]","[ 0.9538841   1.51553861 -0.26716342  0.63266348 -1.24058181  0.81676427
  0.68829477 -0.84449088  2.61887162 -0.8011132   0.        ]",[ 1.32903445 -1.51205707],[-0.48891485 -0.4577713 ]
3,-0.35474975791,[ 0.67777667 -1.08188071],-3.25083,"[[  0.32367072  -0.34892926  -0.14370853   0.09541884]
 [  8.97966111 -11.64441747   0.           0.        ]]","[ 0.89668205  1.45570367 -0.03574959  0.12412334 -1.24058027  0.8167636
  1.16252393 -1.40600747  2.58640215 -0.71410632  0.        ]",[ 0.96095645 -1.69122672],[-0.48891485 -0.4577713 ]
4,-0.34403901154,[  1.85892329e-03  -1.97683234e+00],-2.9717,"[[  0.52839962  -0.61923988  -0.14370853   0.09541884]
 [ 11.48491916 -15.37416476   0.           0.        ]]","[ 0.75988615  1.30075416  0.27964228 -0.51928024 -1.24057873  0.81676293
  1.47062397 -1.95629861  2.50468632 -0.58576371  0.        ]",[ 0.52529591 -1.84395647],[-0.48891485 -0.4577713 ]
5,-0.327869917421,[ 0.75744321 -1.32270479],-2.94692,"[[  0.75590747  -0.96339262  -0.14370853   0.09541884]
 [ 11.26654417 -19.02891045   0.           0.        ]]","[ 0.53966778  0.99982267  0.58773716 -1.16859491 -1.24057719  0.81676227
  1.44376555 -2.4955189   2.36178419 -0.52389666  0.        ]",[ 0.34360027 -1.88444042],[-0.48891485 -0.4577713 ]
6,-0.303748258997,[ 0.1282002  -2.04558983],-2.53318,"[[  1.00908537  -1.37992054  -0.14370853   0.09541884]
 [ 14.04207494 -22.61183424   0.           0.        ]]","[ 0.22381079  0.5290981   0.85956205 -1.60208544 -1.24057565  0.8167616
  1.78510258 -3.0241349   2.13485748 -0.53700888  0.        ]",[-0.3519451  -1.82416987],[-0.48891485 -0.4577713 ]
7,-0.270056513465,[-0.53589873 -0.63616783],-2.11134,"[[  1.29224033  -1.86738528  -0.14370853   0.09541884]
 [ 14.2725529  -26.12293207   0.           0.        ]]","[-0.19352293 -0.06635596  1.05463739 -1.5332998  -1.24057411  0.81676094
  1.81344342 -3.54214304  1.80314367 -0.6321554   0.        ]",[-0.72868091 -1.58122373],[-0.48891485 -0.4577713 ]
8,-0.231246711847,[-0.23563788 -1.11571057],-1.61347,"[[  1.55357537  -2.40991967  -0.14370853   0.09541884]
 [ 11.86874041 -28.12395274   0.           0.        ]]","[-0.61098617 -0.62452352  1.11971033 -0.7558365  -1.24057257  0.81676027
  1.51781564 -3.83734488  1.37909153 -0.85062907  0.        ]",[-0.74076986 -1.26106095],[-0.48891485 -0.4577713 ]
9,-0.189348154692,[-1.26663912 -1.62459745],-1.22683,"[[  1.77922849  -3.00653725  -0.14370853   0.09541884]
 [ 10.70068361 -25.97822724   0.           0.        ]]","[-0.97402655 -0.92947338  1.08328091  0.68316124 -1.24057103  0.81675961
  1.374164   -3.52074283  0.84963231 -1.10509663  0.        ]",[-1.0454514  -0.91178519],[-0.48891485 -0.4577713 ]
10,-0.176802139726,[-0.91183424  0.78368138],-1.56065,"[[ 1.95140646 -3.19626628 -0.14370853  0.09541884]
 [ 6.53070067  0.00685985  0.          0.        ]]","[-1.2405578  -0.93887654  0.99868234  1.19376073 -1.24056949  0.81675894
  0.86133156  0.31305932  0.6704134  -1.17271886  0.        ]",[-0.87328333 -0.46777779],[-0.48891485 -0.4577713 ]
11,-0.181382781826,[ 0.55692153 -1.1592612 ],-1.73596,"[[ 2.04450331 -3.13977922 -0.14370853  0.09541884]
 [ 2.79139711  4.59041509  0.          0.        ]]","[-1.3777431  -0.94071967  0.93334193  1.04146327 -1.24056795  0.81675828
  0.40146526  0.98930979  0.74256434 -1.13962381  0.        ]",[-0.53146666 -0.43997136],[-0.48891485 -0.4577713 ]
12,-0.184652102822,[ 0.12615067  0.32680584],-1.74594,"[[ 2.12189946 -3.07012878 -0.14370853  0.09541884]
 [ 4.94105774  2.49493253  0.          0.        ]]","[-1.48696933 -0.93756744  0.8690505   0.8537494  -1.24056641  0.81675761
  0.66583391  0.68014469  0.80758914 -1.08733063  0.        ]",[-0.79176015 -0.46165046],[-0.48891485 -0.4577713 ]
13,-0.186118688794,[-0.59961028 -1.32893492],-1.66398,"[[ 2.22475093 -3.00774215 -0.14370853  0.09541884]
 [ 5.34274643  3.73958372  0.          0.        ]]","[-1.62415569 -0.92966948  0.77031036  0.68637843 -1.24056487  0.81675695
  0.71523379  0.86377813  0.85683296 -1.02060366  0.        ]",[-0.8353737  -0.44792134],[-0.48891485 -0.4577713 ]
