timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,0.19464,[-2.79749464  0.71289673],[-3.32638454  0.04481673],-0.374459431686,[-0.15094288 -0.31122532],"[[-0.07016938 -0.08314626 -0.11788348  0.15981315]
 [ 0.00288706  0.00473815  0.          0.        ]]","[ 1.3995833   1.39322578  0.51981781  0.05626738 -1.02063508  1.39819326
  0.54374395  0.22049794  1.99419059 -1.16421458  0.        ]"
1,0.349504,[-2.54080839 -0.6486102 ],[-3.09138322 -0.13237679],-0.376541488004,[-0.15094288 -0.31122532],"[[-0.10981375 -0.05471516 -0.11788348  0.15981315]
 [-3.95414397  2.82895508  0.          0.        ]]","[ 1.39390719  1.39566906  0.45919558  0.10533778 -1.02063172  1.39818658
  0.34317914  0.64907876  1.99076765 -1.20042512  0.        ]"
2,0.546179,[-3.89101193 -0.4301642 ],[-2.85991335 -0.02008119],-0.384191632086,[-0.15094288 -0.31122532],"[[-0.22779217 -0.02445071 -0.11788348  0.15981315]
 [-7.83079444  0.20622687  0.          0.        ]]","[ 1.36237698  1.39716076  0.28072414  0.15765554 -1.02062835  1.39817991
  0.14668855  0.25107209  1.96617913 -1.34810153  0.        ]"
3,0.38067,[-3.39811924 -0.29994928],[-2.52027273 -0.09611009],-0.396204138229,[-0.15094288 -0.31122532],"[[ -0.42253788  -0.03744169  -0.11788348   0.15981315]
 [-11.63112581  -1.49964302   0.           0.        ]]","[ 1.26352131  1.3966512  -0.00218052  0.13519028 -1.02062498  1.39817324
 -0.04593375 -0.00779875  1.87862168 -1.62724776  0.        ]"
4,-0.0234714,[-1.02684288 -0.20320055],[-1.88433981 -0.23541905],-0.406357182784,[-0.15094288 -0.31122532],"[[ -0.69253829  -0.0790381   -0.11788348   0.15981315]
 [-15.35651789  -2.65613866   0.           0.        ]]","[ 1.03686865  1.39361556 -0.35290142  0.06335051 -1.02062162  1.39816656
 -0.23475767 -0.18330039  1.66871035 -1.9828654   0.        ]"
5,-0.114445,[ 0.49051441  1.11448626],[-0.88658327 -0.3073529 ],-0.406530028237,[-0.15094288 -0.31122532],"[[ -1.03630922  -0.13969057  -0.11788348   0.15981315]
 [-19.00842738  -3.40658968   0.           0.        ]]","[ 0.62274643  1.38532782 -0.693827   -0.04094286 -1.02061825  1.39815989
 -0.41985697 -0.29718342  1.2820007  -2.3127662   0.        ]"
6,0.564182,[-0.56669023 -0.75410494],[-0.33614764 -0.71381509],-0.39277458639,[-0.15094288 -0.31122532],"[[ -1.39325275  -0.16742459  -0.11788348   0.15981315]
 [-16.69360895   0.61976944   0.           0.        ]]","[ 0.09315564  1.38001417 -0.88383739 -0.08835998 -1.02061489  1.39815322
 -0.30252777  0.31383089  0.82163165 -2.45884099  0.        ]"
7,0.691407,[ 0.87797268  0.87780879],[ 0.76300347 -0.34239632],-0.366421060037,[-0.15094288 -0.31122532],"[[ -1.74629288  -0.18510167  -0.11788348   0.15981315]
 [-18.60406289  -2.3774793    0.           0.        ]]","[-0.46575126  1.37612966 -0.88438679 -0.11846919 -1.02061152  1.39814655
 -0.39936025 -0.1410131   0.35781477 -2.40949738  0.        ]"
8,1.28763,[ 1.94916783 -1.56247367],[ 0.83944893 -0.54248095],-0.330818054614,[-0.15094288 -0.31122532],"[[ -2.07984859  -0.19731786  -0.11788348   0.15981315]
 [-14.76427035   1.1441136    0.           0.        ]]","[-0.96345765  1.37321861 -0.71328462 -0.13921927 -1.02060816  1.39813987
 -0.204736    0.39340251 -0.03695927 -2.19633091  0.        ]"
9,1.76914,[-0.28566414  0.20652037],[ 1.06763434 -0.15736571],-0.296827855906,[-0.15094288 -0.31122532],"[[ -2.33249781  -0.21440559  -0.11788348   0.15981315]
 [-10.51481974  -2.83961737   0.           0.        ]]","[-1.28619068  1.36884225 -0.48366566 -0.16815849 -1.02060479  1.3981332
  0.01065218 -0.21114568 -0.2841676  -1.93680595  0.        ]"
10,1.72892,[ 1.18043192  1.08861321],[ 1.11990428 -0.03504154],-0.260183533175,[-0.15094288 -0.31122532],"[[ -2.55204974  -0.26242455  -0.11788348   0.15981315]
 [-11.4373001   -1.96518677   0.           0.        ]]","[-1.51063291  1.35464934 -0.22619748 -0.24887974 -1.02060142  1.39812653
 -0.0361048  -0.07844669 -0.45200635 -1.6348958   0.        ]"
11,2.03184,[-0.15857979 -1.7866016 ],[ 0.69165564 -0.29656586],-0.22998208611,[-0.15094288 -0.31122532],"[[-2.73885029 -0.26162491 -0.11788348  0.15981315]
 [-7.25665584  2.03182013  0.          0.        ]]","[-1.65192889  1.35490228  0.02567665 -0.24754305 -1.02059806  1.39811986
  0.17579625  0.52811736 -0.5361941  -1.38044332  0.        ]"
12,1.88368,[ 1.63164889 -0.21495107],[ 0.82600981  0.18667507],-0.204281300313,[-0.15094288 -0.31122532],"[[-2.88882207 -0.26111749 -0.11788348  0.15981315]
 [-7.73893231 -1.96774795  0.          0.        ]]","[-1.72867549  1.35506012  0.24348952 -0.24669453 -1.02059469  1.39811318
  0.15135116 -0.07883703 -0.57273365 -1.1660733   0.        ]"
13,2.00645,[ 0.41011253 -0.52379089],[ 0.70340484  0.21036428],-0.179142757567,[-0.15094288 -0.31122532],"[[-3.00237102 -0.30863634 -0.11788348  0.15981315]
 [-3.62964239 -2.78142635  0.          0.        ]]","[-1.76383471  1.33834744  0.41440906 -0.32558755 -1.02059133  1.39810651
  0.35963582 -0.20231666 -0.57668304 -0.96434287  0.        ]"
14,1.88155,[ 1.29476306  0.79281818],[ 0.61405635  0.35868114],-0.160986016503,[-0.15094288 -0.31122532],"[[-3.05795842 -0.38452773 -0.11788348  0.15981315]
 [-1.934747   -4.80098013  0.          0.        ]]","[-1.77365807  1.3060968   0.49922033 -0.44905306 -1.02058796  1.39809984
  0.4455433  -0.50879401 -0.55968943 -0.82706116  0.        ]"
