timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
0,"[[ 0.01974397 -0.01657372  0.1467963  -0.17214999]
 [-0.003483    0.00399212  0.          0.        ]]",-3.11092,[-0.39366907 -0.41074544],"[ 1.22813324  2.55159965  0.05446758  0.83324694  1.27692471 -1.49027223
  0.10724202  0.39117116  0.3191606   1.53862833  0.        ]",[-2.68821764 -2.18127155],[-2.11698892 -2.47620955],-0.185561304315
1,"[[-0.02000008 -0.05620707  0.1467963  -0.17214999]
 [-3.95776242 -3.95414011  0.          0.        ]]",-3.0422,[-0.39366907 -0.41074544],"[ 1.22812561  2.54940145 -0.00388342  0.67291401  1.27692406 -1.4902713
  0.03792983 -0.14973107  0.31668603  1.43085138  0.        ]",[-2.13101196 -1.66466403],[-1.18935654 -2.49622254],-0.173565493306
2,"[[-0.13804573 -0.17421704  0.1467963  -0.17214999]
 [-7.83392808 -7.83392673  0.          0.        ]]",-2.76518,[-0.39366907 -0.41074544],"[ 1.21525266  2.52876236 -0.17656468  0.1986114   1.27692341 -1.49027037
 -0.03001315 -0.67992686  0.27066861  1.11513839  0.        ]",[-0.8077594  -0.85540152],[ 0.02551037 -1.36529627],-0.136992208436
3,"[[ -0.29214478  -0.36906767   0.1467963   -0.17214999]
 [ -7.57690177 -11.63844898   0.           0.        ]]",-2.28837,[-0.39366907 -0.41074544],"[ 1.16983637  2.44931373 -0.39739058 -0.56008484  1.27692276 -1.49026944
 -0.02550789 -1.19983699  0.10656279  0.70076675  0.        ]",[ 0.76967049 -0.10456687],[ 2.00261508 -0.42853775],-0.0838244866437
4,"[[ -0.40248703  -0.61656409   0.1467963   -0.17214999]
 [ -3.47099712 -13.10628884   0.           0.        ]]",-1.98778,[-0.39366907 -0.41074544],"[ 1.11795123  2.27155238 -0.54965129 -1.44055605  1.27692211 -1.49026851
  0.04646208 -1.40042526 -0.1488343   0.39080604  0.        ]",[  1.61004281e+00  -2.52902508e-04],[ 1.38089933 -0.52773096],-0.0394044465913
5,"[[ -0.43152413  -0.89706551   0.1467963   -0.17214999]
 [  0.55391821 -14.93772166   0.           0.        ]]",-1.82679,[-0.39366907 -0.41074544],"[ 1.10169607  1.97938455 -0.58863049 -2.2634368   1.27692146 -1.49026758
  0.11701243 -1.65070024 -0.40064256  0.25692638  0.        ]",[ 1.92248666 -0.31945392],[ 2.40737963 -0.07223617],-0.0378010528286
6,"[[ -0.38086338  -1.19573381   0.1467963   -0.17214999]
 [  4.49915029 -14.92908276   0.           0.        ]]",-1.72042,[-0.39366907 -0.41074544],"[ 1.12935918  1.58735869 -0.52030662 -2.8665752   1.2769208  -1.49026664
  0.18616606 -1.64951849 -0.59478457  0.26919385  0.        ]",[ 2.04867315 -0.72731143],[ 2.38386651 -0.79793119],-0.0600443772845
7,"[[ -0.25206659  -1.52305751   0.1467963   -0.17214999]
 [  8.36774408 -17.79365568   0.           0.        ]]",-1.67099,[-0.39366907 -0.41074544],"[ 1.18472123  1.1024398  -0.34071341 -3.14337766  1.27692015 -1.49026571
  0.25397634 -2.04097709 -0.73192985  0.39247388  0.        ]",[ 1.8335228  -1.34920573],[ 2.5734355  -1.48541268],-0.0823647081863
8,"[[ -0.04665816  -1.91512581   0.1467963   -0.17214999]
 [ 12.16057556 -21.40104537   0.           0.        ]]",-1.74195,[-0.39366907 -0.41074544],"[ 1.22689408  0.51604127 -0.04300073 -2.91035564  1.2769195  -1.49026478
  0.32045863 -2.53394404 -0.86034124  0.61571035  0.        ]",[ 1.58129597 -1.97436261],[ 2.09049833 -1.7682898 ],-0.11053457275
9,"[[  0.23386044  -2.37861925   0.1467963   -0.17214999]
 [ 15.87899389 -24.93643565   0.           0.        ]]",-2.15708,[-0.39366907 -0.41074544],"[ 1.19077392 -0.07025446  0.36572957 -1.89734832  1.27691885 -1.49026385
  0.38563656 -3.01706908 -1.01876912  0.93128034  0.        ]",[ 1.38069093 -2.50541353],[ 1.435171   -2.45260699],-0.150109070582
10,"[[  0.58801326  -2.91211527   0.1467963   -0.17214999]
 [ 19.52414248 -28.40164695   0.           0.        ]]",-2.99504,[-0.39366907 -0.41074544],"[ 0.99625525 -0.4522733   0.83994252 -0.02052593  1.2769182  -1.49026292
  0.44953018 -3.49060001 -1.24839072  1.30858535  0.        ]",[ 0.49358118 -2.42877388],[-0.55713363 -2.38943118],-0.202477721268
11,"[[  0.95250068  -3.1806283    0.1467963   -0.17214999]
 [ 16.93304512  -1.59807834   0.           0.        ]]",-2.99371,[-0.39366907 -0.41074544],"[ 0.64740094 -0.49101187  1.22192446  1.05832897  1.27691755 -1.49026199
  0.40411222  0.17224456 -1.39048588  1.47876934  0.        ]",[-0.11015463 -3.44476056],[-0.67161503 -3.5299622 ],-0.229623325335
12,"[[  1.26112145  -3.1455029    0.1467963   -0.17214999]
 [ 13.93892489   3.23397181   0.           0.        ]]",-3.09401,[-0.39366907 -0.41074544],"[ 0.26744668 -0.49215956  1.42390617  0.91616975  1.27691689 -1.49026106
  0.3516299   0.83256875 -1.33945291  1.44002804  0.        ]",[-0.1939784  -3.76631069],[-0.13551622 -1.91160626],-0.221802099476
13,"[[  1.53174772  -3.08427646   0.1467963   -0.17214999]
 [ 13.12639312   2.59773697   0.           0.        ]]",-2.85982,[-0.39366907 -0.41074544],"[-0.09980842 -0.48967179  1.49262752  0.66843221  1.27691624 -1.49026013
  0.33738742  0.74562376 -1.26470966  1.43348308  0.        ]",[-0.16565873 -3.86534905],[-1.09520091 -3.36816222],-0.214796926747
14,"[[ 1.7519427  -3.04394914  0.1467963  -0.17214999]
 [ 8.90716969  1.47489748  0.          0.        ]]",-3.072,[-0.39366907 -0.41074544],"[-0.40277312 -0.48492124  1.46972181  0.50567488  1.27691559 -1.49025919
  0.26343096  0.5921818  -1.21502676  1.45616296  0.        ]",[-0.20897892 -3.9490273 ],[ 0.04893192 -2.09008428],-0.212713170344
15,"[[ 1.93026026 -3.02254534  0.1467963  -0.17214999]
 [ 8.92453289  0.73426112  0.          0.        ]]",-2.96667,[-0.39366907 -0.41074544],"[-0.63997329 -0.48139861  1.39990154  0.41953497  1.27691494 -1.49025826
  0.26373525  0.49096989 -1.19001436  1.48466109  0.        ]",[-0.22653773 -4.00309658],[-0.48529355 -3.09752393],-0.213324044641
16,"[[ 2.08769982 -3.01224573  0.1467963  -0.17214999]
 [ 6.82641788  0.34094235  0.          0.        ]]",-2.7641,[-0.39366907 -0.41074544],"[-0.83681819 -0.47945661  1.30192057  0.37816008  1.27691429 -1.49025733
  0.22695851  0.43722074 -1.17956919  1.5114359   0.        ]",[-0.25613567 -4.0457201 ],[-0.96843241 -4.73454863],-0.215001457646
17,"[[ 2.18440134 -3.00756013  0.1467963  -0.17214999]
 [ 2.8569638   0.15161825  0.          0.        ]]",-2.77544,[-0.39366907 -0.41074544],"[-0.94964118 -0.47852008  1.22589883  0.35935544  1.27691364 -1.4902564
  0.15738011  0.41134852 -1.17660032  1.52821738  0.        ]",[-0.26864755 -4.06475592],[-0.77811861 -4.87154561],-0.216349810269
18,"[[ 2.21006247 -3.00550466  0.1467963  -0.17214999]
 [-0.28039519  0.0654746   0.          0.        ]]",-3.04548,[-0.39366907 -0.41074544],"[-0.97837335 -0.47809872  1.20381009  0.35110992  1.27691299 -1.49025547
  0.10238704  0.39957645 -1.17561905  1.53329351  0.        ]",[-0.28077599 -4.07302237],[-0.30325219 -3.15475408],-0.216753383451
19,"[[ 2.19246359 -3.0046256   0.1467963  -0.17214999]
 [-1.47550927  0.02768183  0.          0.        ]]",-2.85024,[-0.39366907 -0.41074544],"[-0.95872504 -0.47791652  1.21904245  0.34758426  1.27691233 -1.49025454
  0.08143852  0.39441178 -1.17486859  1.53125705  0.        ]",[-0.28908277 -4.07450771],[-1.30398222 -4.23225126],-0.216503414888
20,"[[ 2.12352163 -3.00425668  0.1467963  -0.17214999]
 [-5.40558973  0.01151505  0.          0.        ]]",-2.99914,[-0.39366907 -0.41074544],"[-0.87941251 -0.47783963  1.27511239  0.34610468  1.27691168 -1.49025361
  0.01255026  0.39220242 -1.17417106  1.52124712  0.        ]",[-0.31843507 -4.07629776],[-0.3908098  -3.28853281],-0.215505508446
21,"[[  2.00095866e+00  -3.00410404e+00   1.46796299e-01  -1.72149992e-01]
 [ -6.84590766e+00   4.73273961e-03   0.00000000e+00   0.00000000e+00]]",-2.92449,[-0.39366907 -0.41074544],"[-0.73015191 -0.4778077   1.35997919  0.34549252  1.27691103 -1.49025268
 -0.0126963   0.39127549 -1.17481902  1.50311064  0.        ]",[-0.32982007 -4.06138706],[-0.736619   -3.50955799],-0.213851073943
22,"[[  1.83613820e+00  -3.00404161e+00   1.46796299e-01  -1.72149992e-01]
 [ -9.62687103e+00   1.92495736e-03   0.00000000e+00   0.00000000e+00]]",-2.97854,[-0.39366907 -0.41074544],"[-0.5162215  -0.47779456  1.44235516  0.34524205  1.27691038 -1.49025175
 -0.06144231  0.39089171 -1.17896967  1.47904866  0.        ]",[-0.33194533 -4.02898741],[-0.70720642 -2.90925234],-0.211929099756
23,"[[  1.61741924e+00  -3.00401629e+00   1.46796299e-01  -1.72149992e-01]
 [ -1.22363282e+01   7.77322979e-04   0.00000000e+00   0.00000000e+00]]",-2.84427,[-0.39366907 -0.41074544],"[-0.21818089 -0.47778916  1.49214377  0.34514047  1.27690973 -1.49025081
 -0.10718208  0.39073479 -1.18997256  1.44885389  0.        ]",[-0.29609817 -3.96128702],[ 0.29405537 -3.62897867],-0.210014518732
24,"[[  1.38680441e+00  -3.00400605e+00   1.46796299e-01  -1.72149992e-01]
 [ -1.08298420e+01   3.14899744e-04   0.00000000e+00   0.00000000e+00]]",-2.68847,[-0.39366907 -0.41074544],"[ 0.0991111  -0.47778691  1.46895578  0.34509934  1.27690908 -1.49024988
 -0.08252851  0.39067151 -1.20777432  1.42064532  0.        ]",[-0.19580267 -3.85720229],[-1.03047304 -4.57151404],-0.208892294799
25,"[[  1.13263380e+00  -3.00400198e+00   1.46796299e-01  -1.72149992e-01]
 [ -1.45747392e+01   1.23100453e-04   0.00000000e+00   0.00000000e+00]]",-2.85872,[-0.39366907 -0.41074544],"[ 0.43265615 -0.47778594  1.3550347   0.34508291  1.27690842 -1.49024895
 -0.14817082  0.39064521 -1.23362943  1.39563348  0.        ]",[-0.08016457 -3.73327446],[-0.21536097 -2.98945986],-0.208806604308
26,"[[  8.35478734e-01  -3.00400034e+00   1.46796299e-01  -1.72149992e-01]
 [ -1.51388876e+01   5.10888129e-05   0.00000000e+00   0.00000000e+00]]",-2.73409,[-0.39366907 -0.41074544],"[ 0.77342389 -0.47778549  1.1143635   0.34507627  1.27690777 -1.49024802
 -0.15805945  0.39063528 -1.26995993  1.37651669  0.        ]",[ 0.10374674 -3.56789279],[ 1.24530104 -4.07790913],-0.210237441133
27,"[[  5.75432771e-01  -3.00399961e+00   1.46796299e-01  -1.72149992e-01]
 [ -1.08799018e+01   2.39594697e-05   0.00000000e+00   0.00000000e+00]]",-2.93356,[-0.39366907 -0.41074544],"[ 1.00581274 -0.47778522  0.82449865  0.34507328  1.27690712 -1.49024709
 -0.08340587  0.39063149 -1.30476316  1.36999586  0.        ]",[ 0.36262205 -3.37589359],[-0.57600581 -2.54447817],-0.212725881572
