timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.231621403232,[ 1.57108419 -1.6594895 ],-1.99092,"[[-0.05018533  0.04025893  0.09041494  0.19233381]
 [ 0.00438831  0.00431693  0.          0.        ]]","[ 0.9956476   0.89932008  0.42978701 -0.25090641  0.78106677  1.66405334
 -0.62188341  0.12953475  0.18196589 -1.66636916  0.        ]",[ 1.7153995  -2.03631663],[-0.70964259 -0.5553624 ]
1,-0.228275066164,[ 1.23982092 -1.95630827],-1.91752,"[[ -1.03924871e-02   6.01126351e-04   9.04149365e-02   1.92333815e-01]
 [  3.96171436e+00  -3.95689071e+00   0.00000000e+00   0.00000000e+00]]","[ 0.99764268  0.90024536  0.49444045 -0.34742878  0.78106638  1.6640514
 -0.51379505 -0.55083344  0.18299782 -1.62048978  0.        ]",[ 1.39196324 -2.21517372],[-0.70964259 -0.5553624 ]
2,-0.217996013176,[ 1.2118218  -2.88437777],-1.8152,"[[ 0.10776129 -0.11749362  0.09041494  0.19233381]
 [ 7.84074826 -7.83963247  0.          0.        ]]","[ 0.98812474  0.89236604  0.68617275 -0.63427862  0.78106599  1.66404945
 -0.40784515 -1.21772394  0.17808377 -1.48481181  0.        ]",[ 1.02783728 -2.46724367],[-0.70964259 -0.5553624 ]
3,-0.199989665762,[ 1.44956529 -2.42031269],-1.94339,"[[  0.30272638  -0.31247088   0.09041494   0.19233381]
 [ 11.64312626 -11.64537527   0.           0.        ]]","[ 0.92242088  0.8449062   0.9959658  -1.09729891  0.7810656   1.6640475
 -0.303989   -1.87138748  0.14414715 -1.26572606  0.        ]",[ 1.08466125 -2.55481577],[-0.70964259 -0.5553624 ]
4,-0.173527074876,[ 0.93097786 -3.22329664],-1.97984,"[[  0.57298684  -0.58280405   0.09041494   0.19233381]
 [ 15.37058341 -15.37542563   0.           0.        ]]","[ 0.73321798  0.71159219  1.39264643 -1.68878709  0.78106521  1.66404556
 -0.20217921 -2.51204667  0.04641712 -0.98526495  0.        ]",[ 1.36160064 -2.71760654],[-0.70964259 -0.5553624 ]
5,-0.140040004535,[ 1.75326988 -3.5370933 ],-2.10523,"[[  0.91432259  -0.92699011   0.09041494   0.19233381]
 [ 18.75186457 -19.0308548    0.           0.        ]]","[ 0.35237074  0.44339878  1.79905435 -2.29608045  0.78106482  1.66404361
 -0.10982468 -3.13988318 -0.15033712 -0.70143208  0.        ]",[ 1.73524976 -3.06603217],[-0.70964259 -0.5553624 ]
6,-0.106759736764,[ 3.06927918 -3.45569598],-1.81615,"[[  1.32536212  -1.34354964   0.09041494   0.19233381]
 [ 22.34033403 -22.61295684   0.           0.        ]]","[-0.2560189   0.01490384  2.08821807 -2.7208374   0.78106443  1.66404166
 -0.01181112 -3.75511651 -0.4646778  -0.5038964   0.        ]",[ 2.15840888 -3.39853549],[-0.70964259 -0.5553624 ]
7,-0.097789594113,[ 2.66777378 -3.73056716],-1.65459,"[[  1.80747049  -1.83102752   0.09041494   0.19233381]
 [ 25.8589607  -26.12295067   0.           0.        ]]","[-1.04674892 -0.5366165   2.09161412 -2.70145178  0.78106404  1.66403972
  0.08429479 -4.35795286 -0.87323461 -0.50827312  0.        ]",[ 2.64550114 -3.35516286],[-0.70964259 -0.5553624 ]
8,-0.135150293466,[ 4.06238963 -2.5252744 ],-1.62772,"[[  2.35926091  -2.38799972   0.09041494   0.19233381]
 [ 29.30860658 -29.56278517   0.           0.        ]]","[-1.83309258 -1.07594413  1.65727043 -2.01474514  0.78106365  1.66403777
  0.17851659 -4.9487235  -1.27955125 -0.82200197  0.        ]",[ 3.06104493 -2.62359762],[-0.70964259 -0.5553624 ]
9,-0.196538401889,[ 3.21694699 -2.7821365 ],-1.76146,"[[  2.97935452  -3.01308994   0.09041494   0.19233381]
 [ 32.68944997 -27.12717783   0.           0.        ]]","[-2.29283191 -1.37595356  0.77390478 -0.66086564  0.78106326  1.66403583
  0.27085915 -4.53036783 -1.5171839  -1.45306795  0.        ]",[ 3.08858061 -1.77540171],[-0.70964259 -0.5553624 ]
