timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.180514127639,[ 0.5898195  -0.70248934],-1.1963,"[[-0.04846247  0.07137616  0.08925219  0.13199132]
 [ 0.00263703  0.00137881  0.          0.        ]]","[ 0.99383888  0.98375336  0.31739107 -0.04324394  0.78194261  1.14429144
 -0.66596601  0.12725045  0.24440278 -0.92725683  0.        ]",[ 0.83156711  0.07113528],[-0.62631583 -0.42157209]
1,-0.179199868961,[-0.14896425 -0.3085509 ],-1.21972,"[[-0.02498916  0.04348598  0.08925219  0.13199132]
 [ 2.33691736 -2.78112118  0.          0.        ]]","[ 0.99520165  0.98556088  0.35443568 -0.10673917  0.78194195  1.14429006
 -0.59875317 -0.32470954  0.2451749  -0.90827419  0.        ]",[ 0.82782173 -0.10800853],[-0.62631583 -0.42157209]
2,-0.178431538882,[ 0.79278753 -0.10062107],-1.28083,"[[ 0.0153775  -0.02383959  0.08925219  0.13199132]
 [ 1.70186174 -3.94754898  0.          0.        ]]","[ 0.99550757  0.98630687  0.4181802  -0.26023538  0.7819413   1.14428869
 -0.61703829 -0.51417161  0.24545013 -0.89731969  0.        ]",[ 1.10850787 -0.24684858],[-0.62631583 -0.42157209]
3,-0.17481065192,[ 0.66499506 -0.95306013],-1.28522,"[[ 0.08054441 -0.10601597  0.08925219  0.13199132]
 [ 4.80450177 -4.26901152  0.          0.        ]]","[ 0.99056362  0.98028402  0.5209595  -0.44718704  0.78194064  1.14428731
 -0.5277016  -0.56638628  0.24268861 -0.85001045  0.        ]",[ 0.93229502 -0.73939937],[-0.62631583 -0.42157209]
4,-0.165125670307,[ 1.16306666 -0.69789089],-1.4955,"[[ 0.20208959 -0.22842087  0.08925219  0.13199132]
 [ 7.3415722  -7.95916783  0.          0.        ]]","[ 0.96348995  0.95728104  0.71088126 -0.72225991  0.78193999  1.14428593
 -0.45464976 -1.16577593  0.22893827 -0.72817136  0.        ]",[ 1.01911306 -1.18193531],[-0.62631583 -0.42157209]
5,-0.149261868228,[ 0.83970192 -2.05294071],-1.59797,"[[  0.38716615  -0.41376251   0.08925219   0.13199132]
 [ 11.15342555 -10.56626707   0.           0.        ]]","[ 0.87856777  0.89129114  0.9901728  -1.12274635  0.78193933  1.14428456
 -0.34489228 -1.58924336  0.18586106 -0.54792453  0.        ]",[ 0.7774359  -1.74522042],[-0.62631583 -0.42157209]
6,-0.125391469575,[ 0.89588896 -2.5366375 ],-1.77819,"[[  0.64136777  -0.66272503   0.08925219   0.13199132]
 [ 14.25646603 -14.31741068   0.           0.        ]]","[ 0.6812361   0.74747857  1.33875732 -1.60895943  0.78193867  1.14428318
 -0.25554415 -2.19853332  0.08588316 -0.31667157  0.        ]",[ 0.9734627  -1.90882075],[-0.62631583 -0.42157209]
7,-0.0944347450786,[ 2.3062666  -0.94309042],-1.98858,"[[  0.95924936  -0.98596069   0.08925219   0.13199132]
 [ 17.5209374  -17.99377553   0.           0.        ]]","[ 0.3218065   0.4805691   1.68693396 -2.10731337  0.78193802  1.14428181
 -0.16154784 -2.79566965 -0.09653754 -0.09758643  0.        ]",[ 1.41575599 -2.04045033],[-0.62631583 -0.42157209]
8,-0.0575253615519,[ 2.27601669 -0.86216799],-1.7539,"[[  1.34591306  -1.37972488   0.08925219   0.13199132]
 [ 21.13358345 -21.37120226   0.           0.        ]]","[-0.23383736  0.07143033  1.93338887 -2.44480744  0.78193736  1.14428043
 -0.0575263  -3.34423936 -0.37855811  0.05377827  0.        ]",[ 1.88704538 -2.16342545],[-0.62631583 -0.42157209]
9,-0.0384093092469,[ 1.84863468 -1.74898727],-1.59036,"[[  1.80412294  -1.83714072   0.08925219   0.13199132]
 [ 24.67578111 -24.36024957   0.           0.        ]]","[-0.95257086 -0.44047686  1.93035582 -2.40589048  0.78193671  1.14427905
  0.04446678 -3.82971251 -0.74309093  0.05271704  0.        ]",[ 2.28302908 -2.06828904],[-0.62631583 -0.42157209]
10,-0.0790407990188,[ 2.68662076 -1.86903897],-1.51746,"[[  2.3324824   -2.35921141   0.08925219   0.13199132]
 [ 28.14863078 -27.83519952   0.           0.        ]]","[-1.67877008 -0.94437698  1.53675424 -1.81349902  0.78193605  1.14427768
  0.14446306 -4.39409052 -1.11127132 -0.19467315  0.        ]",[ 2.63154173 -1.37823963],[-0.62631583 -0.42157209]
