timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.372922545486,[-1.67711849 -4.13867521],-2.55526,"[[ 0.02118208  0.03249104 -0.15655424  0.07760199]
 [ 0.00441303 -0.00350124  0.          0.        ]]","[ 1.01068212  0.87235341  0.60313405 -0.33608844 -1.35657401  0.66714079
 -0.61103487  0.13194543  2.34133707 -0.13220727  0.        ]",[-1.58358693 -3.69413757],[-0.8295356  -0.69159627]
1,-0.375619936795,[ 0.09161514 -3.94735756],-2.71754,"[[-0.0184056  -0.00729069 -0.15655424  0.07760199]
 [-3.95001861 -3.96148595  0.          0.        ]]","[ 1.01077433  0.87292893  0.53795412 -0.4363963  -1.35657318  0.66714059
 -0.71577918 -0.5649687   2.34245866 -0.28880884  0.        ]",[-0.43305454 -3.2604363 ],[-0.8295356  -0.69159627]
2,-0.379997292464,[ 0.31848514 -2.67473004],-2.54173,"[[-0.09297083 -0.12546304 -0.15655424  0.07760199]
 [-3.50799269 -7.84281177  0.          0.        ]]","[ 1.00377838  0.8639286   0.41539542 -0.73357678 -1.35657236  0.66714038
 -0.70407062 -1.24838445  2.31610083 -0.64025375  0.        ]",[ 0.65751672 -2.87942886],[-0.8295356  -0.69159627]
3,-0.381086059754,[ 2.15596884 -2.73648577],-2.62727,"[[ -0.14978002  -0.32049429  -0.15655424   0.07760199]
 [ -2.17739554 -11.64762937   0.           0.        ]]","[ 0.99218299  0.81445669  0.32255534 -1.21247472 -1.35657153  0.66714018
 -0.6688257  -1.91832746  2.22788915 -1.03107582  0.        ]",[ 1.80612719 -2.38506246],[-0.8295356  -0.69159627]
4,-0.37565493868,[ 1.33373602 -2.02304019],-2.56696,"[[ -0.1531932   -0.59087592  -0.15655424   0.07760199]
 [  1.82274113 -15.37807823   0.           0.        ]]","[ 0.99131418  0.67816626  0.31699957 -1.82288812 -1.35657071  0.66713997
 -0.56287033 -2.57517311  2.07655257 -1.33977586  0.        ]",[ 2.33910441 -2.31319189],[-0.8295356  -0.69159627]
5,-0.361712295454,[ 2.24588463 -2.59312767],-2.5663,"[[ -0.07739793  -0.9351236   -0.15655424   0.07760199]
 [  5.74375027 -19.03444797   0.           0.        ]]","[ 1.00601091  0.40618255  0.44094394 -2.44724721 -1.35656989  0.66713976
 -0.4590109  -3.21897067  1.88465265 -1.47895087  0.        ]",[ 2.33018875 -2.56505013],[-0.8295356  -0.69159627]
6,-0.337348367212,[ 2.43546329 -3.61134892],-2.40346,"[[  0.07604167  -1.35176812  -0.15655424   0.07760199]
 [  9.58749007 -22.61795898   0.           0.        ]]","[ 1.00618573 -0.0263067   0.69334603 -2.87957389 -1.35656906  0.66713956
 -0.3571982  -3.84993295  1.6532717  -1.43718721  0.        ]",[ 2.32993555 -2.65447068],[-0.8295356  -0.69159627]
7,-0.300534017687,[ 1.6208493  -1.57214603],-2.19404,"[[  0.30559912  -1.83936421  -0.15655424   0.07760199]
 [ 13.35583809 -26.12981685   0.           0.        ]]","[ 0.9329419  -0.58080246  1.06365449 -2.84941455 -1.35656824  0.66713935
 -0.25738247 -4.46826991  1.36913347 -1.21722585  0.        ]",[ 2.34973192 -2.25344944],[-0.8295356  -0.69159627]
8,-0.250076228109,[ 1.7467259  -0.80216927],-1.65784,"[[  0.60978357  -2.39649265  -0.15655424   0.07760199]
 [ 17.0504221  -29.57147245   0.           0.        ]]","[ 0.70720118 -1.12040481  1.51123507 -2.12790468 -1.35656741  0.66713914
 -0.1595206  -5.07423442  1.00777288 -0.85091856  0.        ]",[ 2.13535404 -1.1892004 ],[-0.8295356  -0.69159627]
9,-0.187820735199,[ 1.5451988  -0.08021543],-1.19186,"[[  0.98713157  -3.01390878  -0.15655424   0.07760199]
 [ 20.67256289 -26.54037433   0.           0.        ]]","[ 0.25420858 -1.41548665  1.94223875 -0.73912251 -1.35656659  0.66713894
 -0.0635776  -4.54051211  0.55206344 -0.42039704  0.        ]",[ 1.63322282 -0.20787686],[-0.8295356  -0.69159627]
10,-0.170458032379,[ 2.61088341 -2.26006004],-1.08423,"[[  1.43621749  -3.20482762  -0.15655424   0.07760199]
 [ 24.22383972   0.2084786    0.           0.        ]]","[-0.44868678 -1.4225421   2.19994038 -0.25864158 -1.35656577  0.66713873
  0.03048836  0.16927871  0.41013748 -0.33624191  0.        ]",[ 2.71564007 -1.8841908 ],[-0.8295356  -0.69159627]
11,-0.18155571273,[ 4.22986017 -2.91760352],-1.54273,"[[  1.95561033  -3.15004424  -0.15655424   0.07760199]
 [ 27.70377586   3.68014221   0.           0.        ]]","[-1.3077802  -1.42479641  2.09440957 -0.39668888 -1.35656494  0.66713853
  0.12266465  0.78054999  0.5164061  -0.35126766  0.        ]",[ 3.35173965 -2.59059   ],[-0.8295356  -0.69159627]
12,-0.185381796103,[ 4.05218955 -2.61133156],-2.33404,"[[  2.54390769  -3.08434335  -0.15655424   0.07760199]
 [ 31.1145749    2.68163578   0.           0.        ]]","[-2.06857087 -1.42295429  1.49482863 -0.56229494 -1.35656412  0.66713832
  0.21300964  0.60473825  0.59579697 -0.23568531  0.        ]",[ 3.90645981 -2.78725505],[-0.8295356  -0.69159627]
13,-0.178166595624,[ 4.90833092 -2.12503771],-2.17177,"[[  3.19974298  -3.04338321  -0.15655424   0.07760199]
 [ 34.45781491   1.4762648    0.           0.        ]]","[-2.35799362 -1.41929944  0.47255729 -0.66526947 -1.3565633   0.66713811
  0.30156512  0.39250297  0.57103899 -0.09138102  0.        ]",[ 4.3907342  -2.66858816],[-0.8295356  -0.69159627]
