timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.370073491251,[-6.45612471  0.35544839],-3.18153,"[[-0.03102534 -0.03437416 -0.11341512 -0.19067989]
 [ 0.00029039  0.00168734  0.          0.        ]]","[ 1.00350815  0.88440319  0.49168668 -0.47343928 -0.98486692 -1.65822199
 -0.61618724  0.13143087  1.95036893  2.83438434  0.        ]",[-6.58793688  0.21964845],[-0.74623919 -0.66248441]
1,-0.366455579394,[-6.16964514  0.72440902],-3.05866,"[[-0.07071558 -0.02020411 -0.11341512 -0.19067989]
 [-3.95613951  1.41061758  0.          0.        ]]","[ 1.00013068  0.88484589  0.42680442 -0.43828101 -0.98486643 -1.65822041
 -0.72224665  0.37677964  1.94669691  2.7534966   0.        ]",[-6.26634359  0.05509769],[-0.74623919 -0.66248441]
2,-0.355996902509,[-6.17668936 -0.97436556],-2.91841,"[[-0.18875485  0.03652239 -0.11341512 -0.19067989]
 [-7.83487     4.25255378  0.          0.        ]]","[ 0.97459102  0.88431514  0.23531651 -0.29750351 -0.98486593 -1.65821883
 -0.82622313  0.87166964  1.92625283  2.53341337  0.        ]",[-5.69379616 -0.76505828],[-0.74623919 -0.66248441]
3,-0.333736188215,[-3.45828599  0.31768422],-3.15134,"[[ -0.38357267   0.08203391  -0.11341512  -0.19067989]
 [-11.63426705   0.31171952   0.           0.        ]]","[ 0.88271374  0.88122498 -0.07013589 -0.18474732 -0.98486544 -1.65821725
 -0.92807284  0.18541875  1.84618651  2.118854    0.        ]",[-3.72084999  0.6473757 ],[-0.74623919 -0.66248441]
4,-0.295359274559,[-2.29733122  1.02785125],-2.68023,"[[ -0.65364466   0.10084117  -0.11341512  -0.19067989]
 [-15.36052722   1.56481679   0.           0.        ]]","[ 0.65938349  0.87925653 -0.45293034 -0.13826139 -0.98486495 -1.65821567
 -1.02796188  0.40363112  1.63018325  1.53878887  0.        ]",[-1.38691771  0.7385298 ],[-0.74623919 -0.66248441]
5,-0.243590301782,[  1.36230307e+00  -9.24195037e-05],-2.92913,"[[ -0.99751322   0.17156729  -0.11341512  -0.19067989]
 [-19.01417758   5.49466457   0.           0.        ]]","[ 0.23856331  0.8682525  -0.83276671  0.03562612 -0.98486446 -1.65821409
 -1.12590437  1.0879685   1.24470032  0.98455575  0.        ]",[ 0.5206871  -0.11999667],[-0.74623919 -0.66248441]
6,-0.191202468969,[ 0.89305157  0.55425058],-2.45147,"[[ -1.33433346   0.28034601  -0.11341512  -0.19067989]
 [-14.682267     5.38358849   0.           0.        ]]","[-0.27705057  0.84033613 -1.04892047  0.29863319 -0.98486396 -1.65821251
 -1.00977865  1.06862529  0.79964532  0.64987096  0.        ]",[ 0.97979957 -0.21316037],[-0.74623919 -0.66248441]
7,-0.153757490689,[ 0.39366063 -0.94421831],-2.38106,"[[ -1.58962817   0.40895063  -0.11341512  -0.19067989]
 [-10.85991776   7.46994043   0.           0.        ]]","[-0.70057562  0.79057337 -1.09418122  0.59886487 -0.98486347 -1.65821093
 -0.90731281  1.43193845  0.46972078  0.54378679  0.        ]",[ 0.94624269 -1.02389348],[-0.74623919 -0.66248441]
8,-0.124965485724,[ 0.94641191 -0.02756092],-2.41831,"[[-1.78903334  0.51934534 -0.11341512 -0.19067989]
 [-9.08649744  3.58249589  0.          0.        ]]","[-1.03136511  0.73396515 -1.05564382  0.84376198 -0.98486298 -1.65820935
 -0.85977249  0.75498444  0.21703935  0.5322966   0.        ]",[ 1.21905422 -0.10817263],[-0.74623919 -0.66248441]
9,-0.103540139123,[ 1.79635717 -0.04072382],-2.45479,"[[-1.93139433  0.58917324 -0.11341512 -0.19067989]
 [-5.16264781  3.40092857  0.          0.        ]]","[-1.25948756  0.69185484 -0.98919234  0.99110413 -0.98486248 -1.65820777
 -0.75458584  0.7233663   0.03097132  0.55588343  0.        ]",[ 0.88016236 -0.2308498 ],[-0.74623919 -0.66248441]
10,-0.0979073898955,[ 0.93297372 -0.08872168],-2.40947,"[[-1.99392859  0.65488376 -0.11341512 -0.19067989]
 [-1.10427073  3.17091108  0.          0.        ]]","[-1.3561821   0.64798225 -0.95010385  1.12363112 -0.98486199 -1.65820619
 -0.64579298  0.68331114 -0.01645854  0.58541105  0.        ]",[ 0.33317214 -0.46868709],[-0.74623919 -0.66248441]
11,-0.10706147495,[ 0.18300757 -1.50022353],-2.40315,"[[-1.97875943  0.71413465 -0.11341512 -0.19067989]
 [ 2.60884094  2.75556904  0.          0.        ]]","[-1.33295793  0.6050531  -0.96012733  1.2375508  -0.9848615  -1.65820461
 -0.54625566  0.61098386  0.06446079  0.60410535  0.        ]",[-0.29116523 -0.74594188],[-0.74623919 -0.66248441]
12,-0.120136878858,[ 0.11667804  0.12476321],-2.39149,"[[-1.91982218  0.72896834 -0.11341512 -0.19067989]
 [ 3.28262086 -1.25882236  0.          0.        ]]","[-1.2413266   0.59382363 -0.9957719   1.26519258 -0.98486101 -1.65820303
 -0.52819351 -0.08807652  0.17888574  0.61070906  0.        ]",[-0.36771494  0.25980216],[-0.74623919 -0.66248441]
13,-0.131765697413,[-0.71314989  0.48729548],-2.33912,"[[-1.85019169  0.70899685 -0.11341512 -0.19067989]
 [ 3.67910902 -0.7400566   0.          0.        ]]","[-1.13053495  0.60889776 -1.03099183  1.22789116 -0.98486051 -1.65820145
 -0.51756471  0.00226063  0.28039978  0.61069156  0.        ]",[-0.61277807  0.02664391],[-0.74623919 -0.66248441]
14,-0.140892659428,[ 0.33580251 -0.7656538 ],-2.42286,"[[-1.80565453  0.71371149 -0.11341512 -0.19067989]
 [ 0.78425223  1.20504012  0.          0.        ]]","[-1.05846303  0.60537004 -1.04952958  1.23675454 -0.98486002 -1.65819988
 -0.59516678  0.34097708  0.36043509  0.62558187  0.        ]",[-0.39792079 -0.55903101],[-0.74623919 -0.66248441]
15,-0.145857066249,[-0.25692606  0.11592477],-2.38963,"[[-1.77678525  0.70715068 -0.11341512 -0.19067989]
 [ 2.09829325 -1.85093643  0.          0.        ]]","[-1.01132382  0.61027339 -1.05986111  1.22440874 -0.98485953 -1.6581983
 -0.55994116 -0.19118667  0.40387373  0.63185495  0.        ]",[-0.54696214  0.27537653],[-0.74623919 -0.66248441]
