timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.199013895904,[-4.17814249  0.43260245],-2.67174,"[[-0.018264    0.04076478  0.07251381 -0.14328307]
 [ 0.00144097 -0.00251526  0.          0.        ]]","[ 1.00112665  0.88614241  0.50582234 -0.27898813  0.62462943 -1.2467142
 -0.61622057  0.12962629  0.33118744  2.36446103  0.        ]",[-4.44268322  0.65728503],[-0.75559676 -0.65361768]
1,-0.194321820869,[-4.00598659  0.78979076],-2.52321,"[[-0.05793266  0.05791677  0.07251381 -0.14328307]
 [-3.95513207  1.71199415  0.          0.        ]]","[ 0.99860269  0.88517269  0.44099828 -0.23665151  0.62462919 -1.24671334
 -0.72290868  0.42743238  0.33011732  2.28818146  0.        ]",[-4.16097355  0.39070457],[-0.75559676 -0.65361768]
2,-0.181202285718,[-3.95251344 -0.84305407],-2.29758,"[[-0.17595307  0.12320829  0.07251381 -0.14328307]
 [-7.83399473  4.80683243  0.          0.        ]]","[ 0.97561646  0.87840756  0.2494138  -0.07598271  0.62462896 -1.24671249
 -0.82750128  0.96499808  0.31683163  2.08068047  0.        ]",[-3.53463435 -0.4644689 ],[-0.75559676 -0.65361768]
3,-0.155277952553,[-1.05721899  0.35455406],-2.57222,"[[ -0.370756     0.18491158   0.07251381  -0.14328307]
 [-11.63365421   1.37491596   0.           0.        ]]","[ 0.88791952  0.86755976 -0.05685882  0.07467815  0.62462873 -1.24671164
 -0.92995809  0.36888206  0.2560865   1.68671328  0.        ]",[-1.65092802  0.73586309],[-0.75559676 -0.65361768]
4,-0.115201091423,[ 0.28242893  0.26824434],-2.2804,"[[ -0.64081686   0.22623542   0.07251381  -0.14328307]
 [-15.36003307   2.75284965   0.           0.        ]]","[ 0.6700477   0.85789465 -0.44205179  0.17464661  0.6246285  -1.24671078
 -1.0304388   0.60822577  0.07822902  1.12345692  0.        ]",[ 0.37893677  0.67001146],[-0.75559676 -0.65361768]
5,-0.0751010539158,[ 0.85889668  0.58623603],-2.07745,"[[ -0.93376408   0.29139457   0.07251381  -0.14328307]
 [-13.93942265   3.75970936   0.           0.        ]]","[ 0.32465714  0.8387894  -0.77897305  0.33028721  0.62462826 -1.24670993
 -0.99213171  0.78311469 -0.21102164  0.62349911  0.        ]",[ 1.5627718   0.48648429],[-0.75559676 -0.65361768]
6,-0.0512773021938,[ 0.90753888 -0.24809249],-1.93195,"[[ -1.17570516   0.38911568   0.07251381  -0.14328307]
 [-10.26690391   6.00494033   0.           0.        ]]","[-0.02595242  0.80143625 -0.9737472   0.55785483  0.62462803 -1.24670908
 -0.89310234  1.17310554 -0.48368504  0.34050281  0.        ]",[ 1.6489557  -0.38164508],[-0.75559676 -0.65361768]
7,-0.0431064082805,[ 1.52664491 -0.65589899],-2.09229,"[[-1.34298075  0.49814998  0.07251381 -0.14328307]
 [-6.47326679  4.90218988  0.          0.        ]]","[-0.29158561  0.74783814 -1.05748157  0.80111236  0.6246278  -1.24670823
 -0.7908071   0.98155976 -0.66240321  0.22783903  0.        ]",[ 1.57929242 -0.45256031],[-0.75559676 -0.65361768]
8,-0.041355951072,[ 1.69442126 -0.04904851],-2.2685,"[[-1.43145938  0.56914723  0.07251381 -0.14328307]
 [-2.38818295  2.20654255  0.          0.        ]]","[-0.43683254  0.70646563 -1.08388697  0.95214339  0.62462757 -1.24670737
 -0.68065311  0.51333172 -0.75055639  0.19373917  0.        ]",[ 1.24939132 -0.08634941],[-0.75559676 -0.65361768]
9,-0.039823229023,[ 0.41593661  0.25062442],-2.07353,"[[-1.43905487  0.61087695  0.07251381 -0.14328307]
 [ 1.61531579  1.96723631  0.          0.        ]]","[-0.44940205  0.6798646  -1.08556484  1.03783009  0.62462733 -1.24670652
 -0.5726991   0.4717646  -0.73269479  0.22203258  0.        ]",[ 0.64955479 -0.35735524],[-0.75559676 -0.65361768]
