timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.178683069495,[-2.02442821  0.38818209],-1.63318,"[[ 0.00127873  0.00982566  0.05362555 -0.08511926]
 [-0.00457178 -0.00343845  0.          0.        ]]","[ 0.99420512  0.93425626  0.45961419 -0.25761014  0.46667041 -0.73771807
 -0.63866006  0.12633313  0.51028606  1.46258487  0.        ]",[-2.86485314  0.73543763],[-0.68838781 -0.47125968]
1,-0.175487984938,[-2.04411822  0.78652642],-1.4508,"[[-0.0385083   0.02519465  0.05362555 -0.08511926]
 [-3.96095593  1.53520446  0.          0.        ]]","[ 0.99300283  0.93394983  0.39581846 -0.22134424  0.46667018 -0.73771761
 -0.74960761  0.38429747  0.50964799  1.39053216  0.        ]",[-2.47073817  0.580966  ],[-0.68838781 -0.47125968]
2,-0.166775562334,[-2.34903783 -0.61058718],-1.17187,"[[-0.15664393  0.08685586  0.05362555 -0.08511926]
 [-7.83969275  4.62062473  0.          0.        ]]","[ 0.97434013  0.93002702  0.20736214 -0.07607147  0.46666995 -0.73771715
 -0.85837761  0.90158981  0.49797576  1.19628633  0.        ]",[-1.83384717 -0.19263411],[-0.68838781 -0.47125968]
3,-0.150954634415,[-0.35756917  0.17119565],-1.31292,"[[ -0.3515631    0.15410757   0.05362555  -0.08511926]
 [-11.63957996   2.11288617   0.           0.        ]]","[ 0.8949674   0.92084489 -0.09473416  0.08146629  0.46666972 -0.73771668
 -0.9649363   0.48114904  0.4419308   0.84210908  0.        ]",[-0.3736383   0.59105527],[-0.68838781 -0.47125968]
4,-0.131379280407,[ 2.03368486  0.43898696],-1.46631,"[[ -0.5962398    0.20275035   0.05362555  -0.08511926]
 [-12.82415003   2.74925982   0.           0.        ]]","[ 0.71425309  0.91103682 -0.44303258  0.19443239  0.46666949 -0.73771622
 -0.99815415  0.5878414   0.29762522  0.38436696  0.        ]",[ 0.96223915  0.56045252],[-0.68838781 -0.47125968]
5,-0.118168931987,[ 0.59501166 -0.40922722],-1.08367,"[[-0.81049395  0.27461198  0.05362555 -0.08511926]
 [-8.61527225  4.43131505  0.          0.        ]]","[ 0.48984654  0.89173828 -0.70460198  0.35918667  0.46666925 -0.73771576
 -0.88012482  0.86984968  0.12480761  0.05656922  0.        ]",[ 1.0770154  -0.07868428],[-0.68838781 -0.47125968]
6,-0.111412537301,[ 2.17231878  1.5028208 ],-1.37846,"[[-0.95746695  0.34608995  0.05362555 -0.08511926]
 [-6.09042916  2.72218887  0.          0.        ]]","[ 0.30562022  0.86694301 -0.85392995  0.51978565  0.46666902 -0.73771529
 -0.80932061  0.58330179 -0.00665448 -0.11955104  0.        ]",[ 1.28018713  0.16640973],[-0.68838781 -0.47125968]
7,-0.108246989392,[-0.19868186 -1.27906274],-1.03661,"[[-1.03839011  0.43970517  0.05362555 -0.08511926]
 [-2.01542395  6.6263395   0.          0.        ]]","[ 0.19531674  0.82623677 -0.92425958  0.72381384  0.46666879 -0.73771483
 -0.69504563  1.23786026 -0.0564488  -0.15459696  0.        ]",[ 0.55255657 -1.2878561 ],[-0.68838781 -0.47125968]
8,-0.10599571577,[ 1.51667802 -0.3674673 ],-1.28568,"[[-1.08616972  0.53119049  0.05362555 -0.08511926]
 [-2.7600789   2.53582203  0.          0.        ]]","[ 0.12761138  0.77775562 -0.9615648   0.9147127   0.46666856 -0.73771436
 -0.71592741  0.55205459 -0.06926681 -0.13610789  0.        ]",[ 0.87944901 -0.51770735],[-0.68838781 -0.47125968]
9,-0.105148891136,[ 0.45410519 -0.51778962],-1.20121,"[[-1.10112517  0.56679008  0.05362555 -0.08511926]
 [ 1.25118414  1.02916801  0.          0.        ]]","[ 0.10605706  0.75665101 -0.97257934  0.98637925  0.46666833 -0.7377139
 -0.60343998  0.29945275 -0.0705554  -0.12256883  0.        ]",[ 0.39047429 -0.39976183],[-0.68838781 -0.47125968]
10,-0.106985650433,[-0.00631366 -0.20760528],-1.16917,"[[-1.05831751  0.56659195  0.05362555 -0.08511926]
 [ 3.02367349 -1.0420787   0.          0.        ]]","[ 0.16729855  0.75677136 -0.94020496  0.98598396  0.4666681  -0.73771344
 -0.55373408 -0.04780722 -0.02018452 -0.0565483   0.        ]",[ 0.07182869  0.03544964],[-0.68838781 -0.47125968]
11,-0.110003225089,[ 0.58696547 -1.05993627],-1.20736,"[[-0.99869202  0.53770977  0.05362555 -0.08511926]
 [ 2.93915548 -1.84346912  0.          0.        ]]","[ 0.25014689  0.77398148 -0.89085794  0.92795071  0.46666787 -0.73771297
 -0.55610391 -0.18216629  0.03500528  0.00924747  0.        ]",[-0.07369968  0.29271001],[-0.68838781 -0.47125968]
12,-0.114227835478,[-0.80977078  0.89521108],-1.11597,"[[-0.91718005  0.46147024  0.05362555 -0.08511926]
 [ 5.20448678 -5.76741192  0.          0.        ]]","[ 0.35829831  0.81546581 -0.8156811   0.77004953  0.46666763 -0.73771251
 -0.49257735 -0.84004456  0.09238453  0.06557371  0.        ]",[-0.2985957   1.44870567],[-0.68838781 -0.47125968]
13,-0.117677797888,[ 0.53367413  0.32971711],-1.20948,"[[-0.84627854  0.38284437  0.05362555 -0.08511926]
 [ 1.89669406 -2.10736515  0.          0.        ]]","[ 0.44706824  0.85205588 -0.74339523  0.60082171  0.4666674  -0.73771205
 -0.58533694 -0.22640971  0.13462654  0.10609701  0.        ]",[-0.20051602  0.84480667],[-0.68838781 -0.47125968]
