timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.264340251849,[-3.02427485 -0.25135705],-1.33243,"[[-0.02646172  0.05900713 -0.0311887  -0.10745818]
 [-0.00165774 -0.00077295  0.          0.        ]]","[  1.00595825e+00   1.05657196e+00   2.80410194e-01   7.29631365e-04
  -2.57837924e-01  -9.37610965e-01  -7.02458698e-01   1.26566302e-01
   1.22630067e+00   1.39547382e+00   0.00000000e+00]",[-2.90359044 -0.23624359],[-0.52718019 -0.37990433]
1,-0.260484259292,[-2.58146749 -1.2428442 ],-1.50397,"[[-0.06618119  0.04902137 -0.0311887  -0.10745818]
 [-3.95712014 -0.99449626  0.          0.        ]]","[ 1.00312852  1.05717901  0.21881697 -0.02114141 -0.25783774 -0.9376098
 -0.82026051 -0.02890763  1.22519871  1.3049021   0.        ]",[-2.24101901  0.28152269],[-0.52718019 -0.37990433]
2,-0.246933270151,[-1.73281051  2.48321959],-1.1357,"[[-0.1842134  -0.01038375 -0.0311887  -0.10745818]
 [-7.83320052 -4.93289474  0.          0.        ]]","[ 0.98047311  1.0584727   0.03711515 -0.15139913 -0.25783756 -0.93760863
 -0.93569791 -0.64509341  1.19777966  1.00634795  0.        ]",[-0.95775294  1.69262791],[-0.52718019 -0.37990433]
3,-0.224436075342,[-0.26264765  1.1479237 ],-1.10758,"[[ -0.37902934  -0.06831896  -0.0311887   -0.10745818]
 [-11.63572719  -0.87415167   0.           0.        ]]","[ 0.89733655  1.05589879 -0.2529571  -0.27836    -0.25783738 -0.93760746
 -1.04894442 -0.01007813  1.08791112  0.57415794  0.        ]",[ 0.20094632  1.50732982],[-0.52718019 -0.37990433]
4,-0.199956590726,[ 1.38887153  1.90398032],-1.06919,"[[ -0.61987483  -0.04589694  -0.0311887   -0.10745818]
 [-12.44611552   3.10309587   0.           0.        ]]","[ 0.72036038  1.05734188 -0.5803954  -0.22925974 -0.2578372  -0.93760629
 -1.07307812  0.61218652  0.90025395  0.17603626  0.        ]",[ 1.04800081  0.87839741],[-0.52718019 -0.37990433]
5,-0.182861297567,[ 0.51673095  1.22530728],-0.827036,"[[-0.82665182  0.05526014 -0.0311887  -0.10745818]
 [-8.24556907  6.99962345  0.          0.        ]]","[ 0.51026427  1.05680605 -0.82061541 -0.00747484 -0.25783701 -0.93760512
 -0.94797502  1.22182082  0.7348502  -0.0565528   0.        ]",[ 0.86992598 -0.36925012],[-0.52718019 -0.37990433]
6,-0.176203886784,[ 0.70242894 -1.58189034],-0.852601,"[[ -0.96943255   0.23358121  -0.0311887   -0.10745818]
 [ -6.03983661  10.81975375   0.           0.        ]]","[ 0.33866796  1.02787392 -0.9586247   0.379077   -0.25783683 -0.93760396
 -0.88228221  1.81949891  0.66901709 -0.11453963  0.        ]",[ 0.50884521 -1.7032491 ],[-0.52718019 -0.37990433]
7,-0.173728211216,[ 0.72582609 -0.54908386],-0.889006,"[[-1.06113455  0.40808786 -0.0311887  -0.10745818]
 [-3.14001751  6.6448385   0.          0.        ]]","[ 0.21888445  0.96583163 -1.03367725  0.74185395 -0.25783665 -0.93760279
 -0.79591808  1.16630647  0.65380895 -0.09374664  0.        ]",[ 0.21155488 -1.32430422],[-0.52718019 -0.37990433]
8,-0.174235926058,[ 1.06859102 -1.58992409],-1.07309,"[[-1.09449343  0.51783988 -0.0311887  -0.10745818]
 [-0.20563156  4.33806267  0.          0.        ]]","[ 0.17369139  0.91053006 -1.05818393  0.95713791 -0.25783647 -0.93760162
 -0.70852459  0.80539672  0.66861103 -0.04300574  0.        ]",[-0.1509088  -1.19053817],[-0.52718019 -0.37990433]
9,-0.179841014688,[-0.89628492 -1.53190317],-0.863587,"[[-1.05885744  0.5639973  -0.0311887  -0.10745818]
 [ 3.75603188  0.29116937  0.          0.        ]]","[ 0.22193925  0.88370279 -1.0319461   1.04391848 -0.25783628 -0.93760045
 -0.59053656  0.1722358   0.72860204  0.04750718  0.        ]",[-0.69172347 -0.52814519],[-0.52718019 -0.37990433]
