timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.186101000675,[-1.50417211  1.68563333],-1.67697,"[[-0.05464263  0.06111209  0.02391488  0.00314272]
 [ 0.00094183 -0.00475428  0.          0.        ]]","[ 0.99781462  0.88975908  0.43744866 -0.21803338  0.20596889  0.02366645
 -0.61834287  0.12881756  0.75195388  0.54970343  0.        ]",[-2.05242896  1.07035887],[-0.73548955 -0.6144914 ]
1,-0.186016419699,[-1.49358109  0.01221857],-1.5445,"[[ -9.43299589e-02   1.00761211e-01   2.39148841e-02   3.14272242e-03]
 [ -3.95649400e+00   3.95645770e+00   0.00000000e+00   0.00000000e+00]]","[ 0.99289729  0.88608971  0.37288461 -0.12091024  0.20596883  0.02366644
 -0.725554    0.81391234  0.74940125  0.50331277  0.        ]",[-1.60994482 -0.16430062],[-0.73548955 -0.6144914 ]
2,-0.185873670065,[-0.61395961 -0.38236174],-1.52211,"[[ -2.12365334e-01   1.79604780e-01   2.39148841e-02   3.14272242e-03]
 [ -7.83414048e+00   3.92798077e+00   0.00000000e+00   0.00000000e+00]]","[ 0.96289715  0.87348294  0.18268646  0.07091867  0.20596877  0.02366644
 -0.83060348  0.80898685  0.7333298   0.31626452  0.        ]",[-0.63483214 -0.25004834],[-0.73548955 -0.6144914 ]
3,-0.186439835234,[ 1.18669728  0.37917221],-1.59384,"[[ -3.91856275e-01   2.42201856e-01   2.39148841e-02   3.14272242e-03]
 [ -1.01073909e+01   2.33701520e+00   0.00000000e+00   0.00000000e+00]]","[ 0.87410324  0.8584855  -0.09650608  0.22133447  0.20596871  0.02366643
 -0.89218798  0.53382768  0.67708805 -0.0341399   0.        ]",[ 0.67900574  0.23717859],[-0.73548955 -0.6144914 ]
4,-0.187096786826,[ 0.5970356  -0.93451164],-1.48086,"[[ -5.52313164e-01   3.03524860e-01   2.39148841e-02   3.14272242e-03]
 [ -5.95212536e+00   3.79045920e+00   0.00000000e+00   0.00000000e+00]]","[ 0.75275246  0.83957207 -0.32940021  0.36645357  0.20596865  0.02366642
 -0.77961672  0.78520186  0.59538161 -0.32661596  0.        ]",[ 0.70254642 -0.48010701],[-0.73548955 -0.6144914 ]
5,-0.187514386354,[ 0.11190241  1.2920705 ],-1.53184,"[[ -6.46463223e-01   3.41445214e-01   2.39148841e-02   3.14272242e-03]
 [ -3.47113897e+00   1.41706925e-02   0.00000000e+00   0.00000000e+00]]","[ 0.6643573   0.82581653 -0.45617848  0.45484341  0.20596859  0.02366641
 -0.71240364  0.13208901  0.53485587 -0.48729539  0.        ]",[ 1.03028142  0.4911828 ],[-0.73548955 -0.6144914 ]
6,-0.187432761959,[ 0.96638406 -0.90458634],-1.51375,"[[ -7.10770567e-01   3.81451564e-01   2.39148841e-02   3.14272242e-03]
 [ -2.96128755e+00   3.97327107e+00   0.00000000e+00   0.00000000e+00]]","[ 0.59716287  0.80962375 -0.53783368  0.54681035  0.20596853  0.02366641
 -0.69859088  0.81681912  0.49274106 -0.57570204  0.        ]",[ 0.92004597 -0.80659449],[-0.73548955 -0.6144914 ]
7,-0.18650520648,[ 0.43136906  0.20546934],-1.54349,"[[-0.73103742  0.42417593  0.02391488  0.00314272]
 [ 0.92167292  0.31137952  0.          0.        ]]","[ 0.57489127  0.79045431 -0.56267126  0.64340505  0.20596847  0.0236664
 -0.59339676  0.18349108  0.48785107 -0.56604051  0.        ]",[ 0.57598656 -0.09400954],[-0.73548955 -0.6144914 ]
8,-0.18552455887,[-0.78019652 -0.6155532 ],-1.43427,"[[-0.69566791  0.43849822  0.02391488  0.00314272]
 [ 2.609662    1.11816115  0.          0.        ]]","[ 0.61342235  0.78360006 -0.51903955  0.67538133  0.2059684   0.02366639
 -0.54766698  0.32302475  0.52102153 -0.47321669  0.        ]",[-0.00125176 -0.5471651 ],[-0.73548955 -0.6144914 ]
9,-0.185287972653,[-0.51911978  0.80509364],-1.49623,"[[-0.67495115  0.43619628  0.02391488  0.00314272]
 [-0.5275435  -1.34016465  0.          0.        ]]","[ 0.63525143  0.78471567 -0.49287239  0.67025589  0.20596834  0.02366639
 -0.63265729 -0.10214547  0.53667794 -0.43136298  0.        ]",[ 0.49781063  0.36824208],[-0.73548955 -0.6144914 ]
10,-0.185583627303,[ 0.44709468 -0.4378364 ],-1.50791,"[[-0.70601415  0.44165136  0.02391488  0.00314272]
 [-2.57194869  1.87495328  0.          0.        ]]","[ 0.60231404  0.78206182 -0.53194003  0.68239208  0.20596828  0.02366638
 -0.68804233  0.45391284  0.51349736 -0.49141483  0.        ]",[ 0.79046035 -0.52113622],[-0.73548955 -0.6144914 ]
11,-0.185473102217,[ 1.08195921 -0.85805367],-1.56793,"[[-0.73919006  0.46137691  0.02391488  0.00314272]
 [-0.75170249  0.10350998  0.          0.        ]]","[ 0.56578722  0.77221005 -0.57253628  0.72601364  0.20596822  0.02366637
 -0.63872947  0.1475395   0.49109022 -0.53727279  0.        ]",[ 0.77352142 -0.11283713],[-0.73548955 -0.6144914 ]
12,-0.186088280862,[ 0.60812453  2.15402578],-1.63598,"[[ -7.14370173e-01   4.29323286e-01   2.39148841e-02   3.14272242e-03]
 [  3.22045488e+00  -3.29753757e+00   0.00000000e+00   0.00000000e+00]]","[ 0.59324345  0.78801384 -0.54227618  0.65492004  0.20596816  0.02366637
 -0.53111884 -0.44067586  0.5034349  -0.52450994  0.        ]",[ 0.30153242  0.89984256],[-0.73548955 -0.6144914 ]
13,-0.185548861404,[-0.46992045 -0.87488269],-1.45394,"[[ -6.26477685e-01   4.03746399e-01   2.39148841e-02   3.14272242e-03]
 [  5.56100792e+00   7.26434411e-01   0.00000000e+00   0.00000000e+00]]","[ 0.68413162  0.79985802 -0.42995607  0.59743404  0.2059681   0.02366636
 -0.46771032  0.25527531  0.56553024 -0.3661686   0.        ]",[-0.75634968 -0.48877102],[-0.73548955 -0.6144914 ]
