timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.15569312727,[ 0.70628582  0.45353368],-1.32459,"[[ 0.02047714 -0.05058811  0.10735903  0.11586705]
 [ 0.00071534 -0.00369715  0.          0.        ]]","[ 1.00364012  0.93836039  0.49427374 -0.40171049  0.93296475  1.00903093
 -0.64190719  0.12835373  0.07272057 -0.74050438  0.        ]",[ 0.71278417  0.24702241],[-0.69235098 -0.45974696]
1,-0.149831178141,[-0.0896867   0.81261979],-1.34317,"[[ 0.04851715 -0.0326543   0.10735903  0.11586705]
 [ 2.79398709  1.79109998  0.          0.        ]]","[ 1.00207239  0.93920693  0.53908233 -0.35950634  0.93296404  1.0090301
 -0.56380436  0.42872258  0.0722193  -0.6553041   0.        ]",[ 0.04341042  0.07003683],[-0.69235098 -0.45974696]
2,-0.136055664112,[-0.0516767  -0.54699844],-1.24892,"[[ 0.10027028  0.03509715  0.10735903  0.11586705]
 [ 2.38270145  4.97343858  0.          0.        ]]","[ 0.99583984  0.93911227  0.62159907 -0.19995568  0.93296333  1.00902928
 -0.57530399  0.96130367  0.06082855 -0.45722826  0.        ]",[-0.61137676 -0.01816574],[-0.69235098 -0.45974696]
3,-0.12240567204,[-1.28795078  1.11259684],-1.36047,"[[ 0.14540931  0.11184791  0.10735903  0.11586705]
 [ 2.13203187  2.70918202  0.          0.        ]]","[ 0.98687823  0.93271608  0.69322768 -0.01970948  0.93296262  1.00902845
 -0.58231263  0.58236758  0.03462961 -0.26608     0.        ]",[-0.96231747  0.44936574],[-0.69235098 -0.45974696]
4,-0.113836884435,[-0.80935541 -0.97311355],-1.20419,"[[ 0.14792114  0.20523676  0.10735903  0.11586705]
 [-1.8675268   6.61667318  0.          0.        ]]","[ 0.98628268  0.91598043  0.69720066  0.19742029  0.93296191  1.00902762
 -0.69414377  1.23630661  0.00811469 -0.15429519  0.        ]",[-0.95669031 -0.58335352],[-0.69235098 -0.45974696]
5,-0.116263754251,[ 0.55222083  0.76699585],-1.26824,"[[ 0.07883236  0.29760824  0.10735903  0.11586705]
 [-5.03084009  2.63373773  0.          0.        ]]","[ 0.99894381  0.8898963   0.58745583  0.40807594  0.93296121  1.0090268
 -0.7825926   0.56974012  0.00701236 -0.2027542   0.        ]",[-0.24162725  0.23237662],[-0.69235098 -0.45974696]
6,-0.120721475667,[-1.31297746 -0.11340756],-1.17858,"[[  1.12083300e-03   3.80222008e-01   1.07359028e-01   1.15867054e-01]
 [ -2.74789850e+00   5.61770269e+00   0.00000000e+00   0.00000000e+00]]","[ 1.00397396  0.8587185   0.46332237  0.59154255  0.9329605   1.00902597
 -0.71875886  1.0691223   0.00794922 -0.28159898  0.        ]",[-0.61950731 -0.91805416],[-0.69235098 -0.45974696]
7,-0.125183677461,[-0.15363313 -2.16578016],-1.08495,"[[-0.09298195  0.48696892  0.10735903  0.11586705]
 [-6.64941761  5.05882681  0.          0.        ]]","[  9.96975108e-01   8.07819742e-01   3.13062325e-01   8.19597739e-01
   9.32959790e-01   1.00902514e+00  -8.27848635e-01   9.75590548e-01
   1.44417090e-05  -3.69478149e-01   0.00000000e+00]",[ 0.15322953 -0.95980269],[-0.69235098 -0.45974696]
8,-0.140889843961,[ 1.57957197 -0.14417766],-1.21583,"[[-0.23073481  0.54741347  0.10735903  0.11586705]
 [-7.12428872  0.99915247  0.          0.        ]]","[ 0.96103417  0.77389043  0.09584086  0.94332856  0.93295908  1.00902432
 -0.84112592  0.29618141  0.00613295 -0.60327775  0.        ]",[ 1.02178895 -0.04231247],[-0.69235098 -0.45974696]
9,-0.155357268458,[ 1.65336572  0.2254429 ],-1.2216,"[[-0.33211168  0.56145474  0.10735903  0.11586705]
 [-3.02703577  0.40697003  0.          0.        ]]","[ 0.91543495  0.76549663 -0.05982112  0.97144597  0.93295837  1.00902349
 -0.72656219  0.19707627  0.00427715 -0.80922193  0.        ]",[ 0.97367775 -0.04380687],[-0.69235098 -0.45974696]
10,-0.156797871373,[-0.00359207  0.42070069],-1.18418,"[[-0.35236163  0.57845526  0.10735903  0.11586705]
 [ 0.98867562  1.29014761  0.          0.        ]]","[  9.04423515e-01   7.55080463e-01  -9.03232054e-02   1.00515792e+00
   9.32957666e-01   1.00902267e+00  -6.14278534e-01   3.44880892e-01
  -6.75812264e-04  -8.33693196e-01   0.00000000e+00]",[ 0.4263691  -0.49497342],[-0.69235098 -0.45974696]
11,-0.14948435834,[ 0.42658367 -1.65214215],-1.11777,"[[-0.33293254  0.62071556  0.10735903  0.11586705]
 [ 0.95435522  2.93041619  0.          0.        ]]","[ 0.91499945  0.72800466 -0.06106173  1.08732786  0.93295696  1.00902184
 -0.61523782  0.61938889 -0.00953595 -0.74264083  0.        ]",[ 0.15376163 -1.07865763],[-0.69235098 -0.45974696]
12,-0.141999648237,[-0.15678258  1.07090855],-1.21233,"[[-0.29708794  0.63900808  0.10735903  0.11586705]
 [ 2.62453085 -1.08777316  0.          0.        ]]","[ 0.93299179  0.71577015 -0.00656799  1.12214463  0.93295625  1.00902101
 -0.56853771 -0.05307827 -0.01560932 -0.64426161  0.        ]",[-0.04483226 -0.23902982],[-0.69235098 -0.45974696]
13,-0.132934415539,[-1.19275041 -1.76581904],-1.07798,"[[-0.2513553   0.65719871  0.10735903  0.11586705]
 [ 1.95099253  2.89356843  0.          0.        ]]","[ 0.95305514  0.70330137  0.06382197  1.15630131  0.93295554  1.00902019
 -0.58737021  0.61322216 -0.02659594 -0.52555044  0.        ]",[-0.39774093 -1.2580688 ],[-0.69235098 -0.45974696]
14,-0.131268762292,[-0.61370483 -0.66684115],-1.12663,"[[-0.25240292  0.67478115  0.10735903  0.11586705]
 [-2.04247237 -1.1219488   0.          0.        ]]","[ 0.95263136  0.69096673  0.06219961  1.18886346  0.93295483  1.00901936
 -0.69903119 -0.05879825 -0.03288041 -0.50852519  0.        ]",[ 0.33912015 -0.17960575],[-0.69235098 -0.45974696]
15,-0.146474054534,[ 1.5867417   1.01393267],-1.27719,"[[-0.31719805  0.62608087  0.10735903  0.11586705]
 [-4.42907062 -3.73936244  0.          0.        ]]","[ 0.92313854  0.72444646 -0.03721961  1.09758392  0.93295413  1.00901853
 -0.76576246 -0.49683775 -0.0110272  -0.70236562  0.        ]",[ 1.17505896  0.8006224 ],[-0.69235098 -0.45974696]
16,-0.157454477017,[ 1.31927553 -0.20919385],-1.20082,"[[-0.36522042  0.59174978  0.10735903  0.11586705]
 [-0.38665157  0.29282518  0.          0.        ]]","[ 0.89710341  0.74674111 -0.10957568  1.03125668  0.93295342  1.00901771
 -0.65273183  0.17797298 -0.00449724 -0.84625843  0.        ]",[ 0.72247934 -0.21835348],[-0.69235098 -0.45974696]
17,-0.152725987534,[-0.05217207 -0.50140705],-1.13919,"[[-0.33318034  0.58922325  0.10735903  0.11586705]
 [ 3.57745684 -0.54269425  0.          0.        ]]","[ 0.91486397  0.74833784 -0.06143628  1.02631253  0.93295271  1.00901688
 -0.54189092  0.03814371 -0.00184967 -0.7793919   0.        ]",[ 0.05831647 -0.20599207],[-0.69235098 -0.45974696]
18,-0.145060942573,[-0.13446036  0.1974361 ],-1.16232,"[[-0.26440526  0.55855804  0.10735903  0.11586705]
 [ 3.30096872 -2.51724548  0.          0.        ]]","[ 0.9476592   0.76723969  0.04364485  0.96565685  0.932952    1.00901606
 -0.54962153 -0.29230942  0.00547401 -0.6643188   0.        ]",[-0.07106552  0.36875498],[-0.69235098 -0.45974696]
19,-0.139830692385,[ 0.55015376  0.95719293],-1.21639,"[[-0.20438133  0.51655879  0.10735903  0.11586705]
 [ 2.70341725 -1.68545019  0.          0.        ]]","[ 0.97024273  0.79165537  0.13698731  0.88068985  0.93295129  1.00901523
 -0.5663294  -0.15310326  0.01211076 -0.58049362  0.        ]",[-0.25460747  0.29638565],[-0.69235098 -0.45974696]
20,-0.127478233423,[-1.5359196  -2.19145458],-1.05097,"[[-0.12902629  0.52120384  0.10735903  0.11586705]
 [ 4.82503899  2.1372124   0.          0.        ]]","[ 0.99049673  0.78903933  0.25578496  0.89019002  0.93295059  1.0090144
 -0.50700632  0.48664303 -0.00264467 -0.41039201  0.        ]",[-1.13160646 -0.80578929],[-0.69235098 -0.45974696]
