timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.345888328261,[-6.76618744  0.38366619],-2.55168,"[[ 0.03573569 -0.04942843 -0.12051768 -0.10013812]
 [ 0.00361207 -0.001009    0.          0.        ]]","[ 1.01368978  0.868145    0.63667574 -0.55319689 -1.04571915 -0.87447151
 -0.61096052  0.13392143  2.02894237  2.03215573  0.        ]",[-5.96367693  0.3001737 ],[-0.83855766 -0.71304131]
1,-0.343978594843,[-6.04673148 -0.04721235],-2.63466,"[[ -3.88922495e-03  -3.41907338e-02  -1.20517678e-01  -1.00138117e-01]
 [ -3.95292737e+00   1.51970535e+00   0.00000000e+00   0.00000000e+00]]","[ 1.0147557   0.86887638  0.57133001 -0.51451374 -1.04571872 -0.87447121
 -0.71504808  0.40254844  2.02888474  1.94902556  0.        ]",[-5.55192947  0.02539215],[-0.83855766 -0.71304131]
2,-0.337094227652,[-3.69305705  0.78764061],-2.95245,"[[ -1.21852950e-01  -5.95898005e-03  -1.20517678e-01  -1.00138117e-01]
 [ -7.83053455e+00   1.30418323e+00   0.00000000e+00   0.00000000e+00]]","[ 1.00223553  0.86952712  0.37725513 -0.44279679 -1.04571829 -0.87447091
 -0.81705905  0.36447738  2.01512619  1.67864555  0.        ]",[-4.27159548  0.23462963],[-0.83855766 -0.71304131]
3,-0.324190908489,[-3.16040908 -0.8560868 ],-2.74117,"[[ -0.31661224   0.05117169  -0.12051768  -0.10013812]
 [-11.63273364   4.39856046   0.           0.        ]]","[ 0.93075804  0.86804341  0.0641994  -0.29769098 -1.04571786 -0.8744706
 -0.91708615  0.91108455  1.95168562  1.2553151   0.        ]",[-2.74948168 -0.57794023],[-0.83855766 -0.71304131]
4,-0.301314616717,[-0.20903224  0.89741022],-2.85422,"[[ -0.58663559   0.10427266  -0.12051768  -0.10013812]
 [-15.3572062    0.92310089   0.           0.        ]]","[ 0.73218125  0.86330705 -0.33531223 -0.16319048 -1.04571742 -0.8744703
 -1.01506837  0.29716052  1.7711429   0.67461688  0.        ]",[ 0.04139695  0.89456999],[-0.83855766 -0.71304131]
5,-0.269069015952,[ 1.46121187  0.47238677],-2.66461,"[[ -0.8990427    0.1582043   -0.12051768  -0.10013812]
 [-15.88176479   4.45826948   0.           0.        ]]","[ 0.37648403  0.85519971 -0.71330866 -0.0273511  -1.04571699 -0.87446999
 -1.02886793  0.92163159  1.44152069  0.09708065  0.        ]",[ 1.50372171  0.07150894],[-0.83855766 -0.71304131]
6,-0.240119564717,[ 1.54483626 -0.32078253],-2.5772,"[[ -1.17384324   0.26523281  -0.12051768  -0.10013812]
 [-11.61249986   6.23865996   0.           0.        ]]","[-0.02197693  0.82937327 -0.94342201  0.2383972  -1.04571656 -0.87446969
 -0.91655269  1.23612884  1.11378075 -0.23420705  0.        ]",[ 1.67087698 -0.68810588],[-0.83855766 -0.71304131]
7,-0.220579462399,[ 1.02638436  0.10147914],-2.56861,"[[-1.36409316  0.3760055  -0.12051768 -0.10013812]
 [-7.42641571  4.84328146  0.          0.        ]]","[-0.32853617  0.78928709 -1.0365638   0.5053785  -1.04571613 -0.87446939
 -0.80642583  0.98964123  0.89092178 -0.36866987  0.        ]",[ 1.57996643 -0.59433085],[-0.83855766 -0.71304131]
8,-0.211206730375,[ 1.78225962 -1.03816726],-2.58592,"[[-1.47145745  0.47592469 -0.12051768 -0.10013812]
 [-3.32365023  5.14764585  0.          0.        ]]","[-0.50779546  0.74187504 -1.06354309  0.73647877 -1.0457157  -0.87446908
 -0.69849095  1.04340537  0.79120825 -0.39475814  0.        ]",[ 1.10204768 -1.0550108 ],[-0.83855766 -0.71304131]
9,-0.210974164594,[ 0.40548084 -0.82022836],-2.54776,"[[-1.49756347  0.53811253 -0.12051768 -0.10013812]
 [ 0.69965394  1.08469175  0.          0.        ]]","[-0.55175405  0.7071893  -1.06725339  0.87459005 -1.04571527 -0.87446878
 -0.59264655  0.32570306  0.79731366 -0.36978234  0.        ]",[ 0.61756146 -0.2277486 ],[-0.83855766 -0.71304131]
10,-0.214604152641,[ 0.10910983  0.73157617],-2.57057,"[[-1.46760278  0.52699925 -0.12051768 -0.10013812]
 [ 2.29110931 -2.18512274  0.          0.        ]]","[-0.50131346  0.71367151 -1.06289945  0.85026283 -1.04571484 -0.87446848
 -0.55077873 -0.25189474  0.83857209 -0.35137636  0.        ]",[ 0.50253946  0.77132422],[-0.83855766 -0.71304131]
11,-0.220786040842,[-0.22364064 -0.96714913],-2.51907,"[[-1.41791514  0.51279326 -0.12051768 -0.10013812]
 [ 2.67637824  0.75472611  0.          0.        ]]","[-0.41802782  0.72177902 -1.05243533  0.81893629 -1.04571441 -0.87446817
 -0.54064302  0.26741623  0.90955158 -0.31396543  0.        ]",[ 0.05684224 -0.24167767],[-0.83855766 -0.71304131]
12,-0.225629947052,[ 0.75499969  1.3005082 ],-2.61119,"[[-1.37378173  0.4893184  -0.12051768 -0.10013812]
 [ 1.74007548 -3.08940021  0.          0.        ]]","[-0.34457849  0.73473301 -1.03976554  0.76662227 -1.04571398 -0.87446787
 -0.56527494 -0.41163136  0.96360877 -0.28652107  0.        ]",[ 0.38294685  1.09436309],[-0.83855766 -0.71304131]
13,-0.233258401577,[-0.82549115 -1.03495997],-2.49711,"[[-1.3093726   0.46786094 -0.12051768 -0.10013812]
 [ 4.69101685  0.93025444  0.          0.        ]]","[-0.23858049  0.74608509 -1.01563025  0.71822764 -1.04571355 -0.87446757
 -0.48764204  0.29842267  1.05063397 -0.22980193  0.        ]",[-0.64567626 -0.39193588],[-0.83855766 -0.71304131]
14,-0.240187242929,[ 0.62976084  1.08877078],-2.61319,"[[-1.24923435  0.44656547 -0.12051768 -0.10013812]
 [ 1.33398223 -3.04654426  0.          0.        ]]","[-0.14123782  0.75688472 -0.98712775  0.6696767  -1.04571312 -0.87446726
 -0.5759581  -0.40406115  1.12919335 -0.17169895  0.        ]",[-0.00114506  1.05125415],[-0.83855766 -0.71304131]
