timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.162190356141,[-0.10573465 -0.1698443 ],-1.67561,"[[ 0.05419068 -0.08127573  0.10683359  0.12774098]
 [ 0.0015263   0.00263028  0.          0.        ]]","[ 0.99648222  0.89159998  0.60827504 -0.55896812  0.92351663  1.1033428
 -0.61993115  0.12985991  0.03687632 -0.82568326  0.        ]",[ 0.92643917 -0.25963718],[-0.73258948 -0.55894184]
1,-0.163425705084,[ 0.4515245  -0.52099659],-1.66912,"[[ 0.05002686 -0.08796957  0.10683359  0.12774098]
 [-0.41651799 -0.66977327  0.          0.        ]]","[ 0.9968419   0.8909524   0.60150058 -0.57529963  0.92351612  1.10334208
 -0.63129162  0.01390821  0.03672883 -0.84439157  0.        ]",[ 1.10262895 -0.24482404],[-0.73258948 -0.55894184]
2,-0.164634762546,[ 2.06521964 -0.29041068],-1.85586,"[[ 0.0597084  -0.12193705  0.10683359  0.12774098]
 [ 1.3786921  -2.72013866  0.          0.        ]]","[ 0.99595935  0.88688207  0.61724905 -0.65800996  0.92351562  1.10334136
 -0.58250493 -0.33966421  0.03512048 -0.86419071  0.        ]",[ 1.25163889 -0.46187335],[-0.73258948 -0.55894184]
3,-0.158953713563,[ 0.65693861 -1.13589554],-1.75603,"[[ 0.12670361 -0.18735208  0.10683359  0.12774098]
 [ 5.30775138 -3.81769689  0.          0.        ]]","[ 0.98560287  0.87535927  0.7258988  -0.81624416  0.92351512  1.10334064
 -0.475729   -0.52893103  0.02984525 -0.78464572  0.        ]",[ 0.96192503 -0.95533353],[-0.73258948 -0.55894184]
4,-0.146402221351,[ 2.71264871 -1.31261523],-2.11648,"[[ 0.25789509 -0.30268475  0.10683359  0.12774098]
 [ 7.80309372 -7.70260793  0.          0.        ]]","[ 0.94398225  0.84337765  0.93553674 -1.09005899  0.92351461  1.10333992
 -0.40791565 -1.19885881  0.00906526 -0.61471943  0.        ]",[ 1.09624839 -1.3803395 ],[-0.73258948 -0.55894184]
5,-0.12857604174,[ 0.45157858 -1.12969816],-2.04735,"[[  0.45211561  -0.49494771   0.10683359   0.12774098]
 [ 11.60633351 -11.51094767   0.           0.        ]]","[ 0.83201296  0.75811374  1.23175101 -1.52321628  0.92351411  1.1033392
 -0.304559   -1.85558069 -0.04888683 -0.40079301  0.        ]",[ 1.32733953 -1.51097035],[-0.73258948 -0.55894184]
6,-0.106030482993,[ 1.66901964 -0.88389516],-2.38484,"[[  0.69988018  -0.76260999   0.10683359   0.12774098]
 [ 13.16496413 -15.2427918    0.           0.        ]]","[ 0.60841165  0.57858962  1.56939788 -2.0516795   0.92351361  1.10333848
 -0.26220168 -2.49910802 -0.1657818  -0.18517516  0.        ]",[ 1.60924542 -1.83685791],[-0.73258948 -0.55894184]
7,-0.0785849796507,[ 1.46661039 -1.99074776],-2.27579,"[[  1.0002799   -1.09955787   0.10683359   0.12774098]
 [ 16.86282951 -18.44119814   0.           0.        ]]","[  2.34895675e-01   2.70863553e-01   1.89114277e+00  -2.54186976e+00
   9.23513105e-01   1.10333776e+00  -1.61708673e-01  -3.05064265e+00
  -3.62179937e-01  -2.12592800e-03   0.00000000e+00]",[ 1.88366008 -2.2523706 ],[-0.73258948 -0.55894184]
8,-0.0490930541711,[ 2.02482598 -2.05864986],-2.1708,"[[  1.37391312  -1.50444202   0.10683359   0.12774098]
 [ 20.48858701 -22.03506362   0.           0.        ]]","[-0.33729559 -0.17255836  2.1176845  -2.80335255  0.9235126   1.10333704
 -0.06317527 -3.67036368 -0.66215485  0.11988035  0.        ]",[ 2.24135828 -2.43874812],[-0.73258948 -0.55894184]
9,-0.0535811951514,[ 1.93363781 -1.94458163],-2.07012,"[[  1.8193517   -1.98047931   0.10683359   0.12774098]
 [ 24.04357021 -25.55678424   0.           0.        ]]","[-1.0708924  -0.70398152  2.09908919 -2.60610859  0.9235121   1.10333632
  0.03343478 -4.27763297 -1.04661073  0.06789335  0.        ]",[ 2.59004855 -2.23954988],[-0.73258948 -0.55894184]
