timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.306516577724,[-1.76391742 -0.33514711],-1.38358,"[[-0.018441    0.07913491 -0.09246077  0.05584449]
 [ 0.00206307 -0.00026447  0.          0.        ]]","[ 0.99326975  0.95905674  0.39166965 -0.05379341 -0.78767094  0.48146287
 -0.65352693  0.12695098  1.70611109 -0.05404846  0.        ]",[-1.37104201 -1.31241786],[-0.67251229 -0.42464623]
1,-0.308341463451,[-0.46028728 -1.47604809],-1.52282,"[[-0.05808553  0.06583042 -0.09246077  0.05584449]
 [-3.95334638 -1.32577341  0.          0.        ]]","[ 0.99084276  0.96014636  0.32868521 -0.08451715 -0.78767034  0.48146259
 -0.76611654 -0.09137986  1.70649611 -0.15630325  0.        ]",[-0.65693688 -1.01867223],[-0.67251229 -0.42464623]
2,-0.312651582948,[ 0.66241122 -0.57364286],-1.59213,"[[ -1.54621551e-01  -1.42787372e-04  -9.24607660e-02   5.58444896e-02]
 [ -5.69446371e+00  -5.25844184e+00   0.00000000e+00   0.00000000e+00]]","[ 0.97445393  0.96259702  0.17611994 -0.23715969 -0.78766974  0.48146231
 -0.81567657 -0.73914817  1.68747979 -0.44290127  0.        ]",[ 0.47467747 -0.90387291],[-0.67251229 -0.42464623]
3,-0.31561721543,[ 1.14650425 -1.70285867],-1.62012,"[[-0.24108101 -0.12706732 -0.09246077  0.05584449]
 [-2.96059593 -7.42677947  0.          0.        ]]","[ 0.94727308  0.9534713   0.04137368 -0.53024633 -0.78766914  0.48146203
 -0.73785684 -1.09630449  1.62433501 -0.76826312  0.        ]",[ 1.1973027  -1.25036824],[-0.67251229 -0.42464623]
4,-0.314940544072,[ 2.07162674 -1.19713164],-1.85817,"[[ -0.26000067  -0.313871    -0.09246077   0.05584449]
 [  1.05524535 -11.24086676   0.           0.        ]]","[ 0.93976807  0.90730141  0.01223114 -0.95168386 -0.78766854  0.48146175
 -0.623546   -1.72453811  1.53705553 -0.99795638  0.        ]",[ 1.69588172 -1.18269742],[-0.67251229 -0.42464623]
5,-0.309321001251,[ 2.82288763 -1.36531134],-2.06662,"[[ -0.19940099  -0.57619786  -0.09246077   0.05584449]
 [  4.99162181 -14.97933047   0.           0.        ]]","[ 0.96183766  0.77985292  0.10603925 -1.49833476 -0.78766793  0.48146147
 -0.51149718 -2.34031093  1.43562128 -1.11716021  0.        ]",[ 2.16762209 -1.08806717],[-0.67251229 -0.42464623]
6,-0.296585634627,[ 2.47912261 -1.32791779],-2.11836,"[[ -0.06085392  -0.91254886  -0.09246077   0.05584449]
 [  8.85028419 -18.64348598   0.           0.        ]]","[ 0.99057517  0.52314785  0.32429139 -2.06843509 -0.78766733  0.48146119
 -0.40166054 -2.94383656  1.31455791 -1.11931412  0.        ]",[ 2.34959078 -1.20112526],[-0.67251229 -0.42464623]
7,-0.273936160155,[ 2.57787035 -1.28250652],-1.98384,"[[  0.15410458  -1.32144985  -0.09246077   0.05584449]
 [ 12.63307496 -22.23452356   0.           0.        ]]","[ 0.97457673  0.11008105  0.66504607 -2.48058239 -0.78766673  0.48146091
 -0.2939836  -3.53530741  1.15426755 -1.0020617   0.        ]",[ 2.44543791 -1.19111311],[-0.67251229 -0.42464623]
8,-0.238651103424,[ 3.28944987 -0.72669892],-1.6389,"[[  0.44397533  -1.80145035  -0.09246077   0.05584449]
 [ 16.34179205 -25.75365298   0.           0.        ]]","[ 0.83843456 -0.42796514  1.10394391 -2.49086155 -0.78766613  0.48146063
 -0.18841517 -4.1149186   0.92299251 -0.77966227  0.        ]",[ 2.47582006 -0.8694014 ],[-0.67251229 -0.42464623]
9,-0.19032966026,[ 3.21744823  0.4024112 ],-1.10129,"[[  0.80729165  -2.34026888  -0.09246077   0.05584449]
 [ 19.97785886 -28.12022917   0.           0.        ]]","[ 0.49992266 -0.95668165  1.56962686 -1.89988622 -0.78766553  0.48146035
 -0.08491473 -4.5046761   0.59498847 -0.49860817  0.        ]",[ 2.44640541 -0.13700356],[-0.67251229 -0.42464623]
10,-0.137037513349,[ 2.31707148  0.70005877],-0.6911,"[[  1.24261279  -2.88108958  -0.09246077   0.05584449]
 [ 23.5423961  -25.96907965   0.           0.        ]]","[-0.09062409 -1.26283997  1.9261194  -0.83317446 -0.78766493  0.48146007
  0.01654962 -4.15032436  0.20001909 -0.26230364  0.        ]",[ 2.19165564  0.50737822],[-0.67251229 -0.42464623]
11,-0.114918974099,[ 2.60410172 -0.75582062],-0.678103,"[[  1.74852425  -3.12990489  -0.09246077   0.05584449]
 [ 27.03688353  -2.06797036   0.           0.        ]]","[-0.8891219  -1.30094776  1.98592804 -0.26387587 -0.78766433  0.4814598
  0.11602001 -0.21359922  0.01318903 -0.20732762  0.        ]",[ 2.19062948 -0.96673578],[-0.67251229 -0.42464623]
12,-0.118424693254,[ 2.40394098  0.04361276],-1.4706,"[[  2.32361944  -3.11141517  -0.09246077   0.05584449]
 [ 30.46114669   2.32173877   0.           0.        ]]","[-1.70008025 -1.3005081   1.58129408 -0.30667608 -0.78766373  0.48145952
  0.21349146  0.5094249   0.07163296 -0.15884253  0.        ]",[ 2.58320808 -1.43791175],[-0.67251229 -0.42464623]
13,-0.114470016701,[ 3.55196797 -1.32244461],-1.4462,"[[  2.96651682  -3.06211475  -0.09246077   0.05584449]
 [ 33.81739521   2.53194518   0.           0.        ]]","[-2.18163837 -1.29744899  0.69792803 -0.42064102 -0.78766313  0.48145924
  0.30902687  0.54404746  0.08794779 -0.03218309  0.        ]",[ 2.87829828 -1.62299907],[-0.67251229 -0.42464623]
14,-0.102391742858,[ 3.65433749 -1.97014564],-0.860301,"[[  3.67587138  -3.02814624  -0.09246077   0.05584449]
 [ 37.10711075   1.0687397    0.           0.        ]]","[-1.98313312 -1.29374471 -0.38867737 -0.49892071 -0.78766253  0.48145896
  0.4026684   0.30304409  0.01150422  0.05730868  0.        ]",[ 3.03141499 -1.48878777],[-0.67251229 -0.42464623]
15,-0.092147244607,[ 3.06521866 -1.46962471],-0.743863,"[[  4.45036746  -3.01390964  -0.09246077   0.05584449]
 [ 40.33175804   0.44409855   0.           0.        ]]","[-1.02068024 -1.29180513 -1.11474292 -0.5316437  -0.78766193  0.48145868
  0.49445772  0.20015988 -0.0928843   0.0253983   0.        ]",[ 2.99078417 -1.19889057],[-0.67251229 -0.42464623]
16,-0.0939672382608,[ 2.8355325  -0.87447468],-1.18607,"[[  5.28871632  -3.00802641  -0.09246077   0.05584449]
 [ 43.49259799   0.18228867   0.           0.        ]]","[ 0.2655406  -1.29093619 -0.91217933 -0.54514912 -0.78766133  0.4814584
  0.58443072  0.15703731 -0.14187951 -0.10896388  0.        ]",[ 2.67651653 -0.847031  ],[-0.67251229 -0.42464623]
17,-0.10782236871,[ 2.51943041 -0.65959174],-1.62455,"[[  6.18965432  -3.00548899  -0.09246077   0.05584449]
 [ 46.59087816   0.08329127   0.           0.        ]]","[ 0.98654549 -1.29054851  0.27248422 -0.55097051 -0.78766073  0.48145812
  0.67262289  0.14073145 -0.08598647 -0.25118943  0.        ]",[ 2.45819855 -0.6727314 ],[-0.67251229 -0.42464623]
18,-0.12200277668,[ 2.58529901 -1.45777455],-0.710794,"[[  7.1519426   -3.00412208  -0.09246077   0.05584449]
 [ 49.62782876   0.05239657   0.           0.        ]]","[ 0.426845   -1.29033594  1.63498102 -0.55410549 -0.78766013  0.48145784
  0.75906924  0.13564274  0.0447575  -0.27790567  0.        ]",[ 2.35895395 -0.88671142],[-0.67251229 -0.42464623]
19,-0.124778018829,[ 2.48240377 -1.72603383],-0.718347,"[[  8.17436668e+00  -3.00370505e+00  -9.24607660e-02   5.58444896e-02]
 [  5.26046602e+01   2.36147590e-03   0.00000000e+00   0.00000000e+00]]","[-1.11010865 -1.29026954  1.93005889 -0.55506159 -0.78765953  0.48145756
  0.84380418  0.12740142  0.13798782 -0.14362623  0.        ]",[ 2.5836401  -1.29738021],[-0.67251229 -0.42464623]
