timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.395317164987,[-0.64667631 -3.59251217],-2.06451,"[[ 0.00841671  0.08597668 -0.16200472  0.14632012]
 [ 0.00483987 -0.00258527  0.          0.        ]]","[ 1.01081905  1.01936035  0.3787561   0.01747874 -1.39795592  1.27315769
 -0.68401044  0.12768914  2.25152062 -0.93789453  0.        ]",[-0.4025346  -3.65715504],[-0.55427486 -0.40674528]
1,-0.399147209506,[-0.8627391  -3.86620059],-1.91226,"[[-0.01713896  0.04620761 -0.16200472  0.14632012]
 [-2.55189662 -3.96113188  0.          0.        ]]","[ 1.01064394  1.02232492  0.33886634 -0.0710368  -1.39795349  1.27315573
 -0.75875005 -0.50376264  2.25491106 -1.03419132  0.        ]",[ 0.15578759 -3.17286873],[-0.55427486 -0.40674528]
2,-0.40936348567,[ 0.68346894 -3.03790347],-2.02989,"[[-0.10189787 -0.0719429  -0.16200472  0.14632012]
 [-5.91281785 -7.84099212  0.          0.        ]]","[ 1.00277763  1.02060791  0.20683591 -0.33442669 -1.39795106  1.27315377
 -0.85699802 -1.12266183  2.2382672  -1.33808595  0.        ]",[ 1.17452788 -2.58684731],[-0.55427486 -0.40674528]
3,-0.417820104772,[ 1.0859396  -1.17572977],-2.24723,"[[ -0.19183971  -0.26694389  -0.16200472   0.14632012]
 [ -3.09079765 -11.64641652   0.           0.        ]]","[ 0.98224416  0.98353148  0.06799967 -0.76251741 -1.39794864  1.27315181
 -0.77450198 -1.72968464  2.15146269 -1.72029427  0.        ]",[ 1.90789604 -2.36397576],[-0.55427486 -0.40674528]
4,-0.41777735904,[ 2.12200018 -1.66510825],-2.06739,"[[ -0.2133398   -0.53730171  -0.16200472   0.14632012]
 [  0.92738393 -15.37691411   0.           0.        ]]","[ 0.97549263  0.86440705  0.03512613 -1.31582166 -1.39794621  1.27314985
 -0.65703904 -2.32475001  2.00497486 -2.00183257  0.        ]",[ 2.57017469 -2.22628307],[-0.55427486 -0.40674528]
5,-0.407594597599,[ 2.29102697 -1.49280384],-1.90051,"[[ -0.15527473  -0.88152683  -0.16200472   0.14632012]
 [  4.86601524 -19.03336279   0.           0.        ]]","[ 0.99209463  0.61244822  0.12421508 -1.89557067 -1.39794378  1.27314789
 -0.54190167 -2.90799449  1.82099765 -2.13996595  0.        ]",[ 2.83422279 -2.3605442 ],[-0.55427486 -0.40674528]
6,-0.385662571177,[ 3.1921002  -2.87959082],-1.52969,"[[ -1.92171672e-02  -1.29815078e+00  -1.62004725e-01   1.46320119e-01]
 [  8.72695193e+00  -2.26169937e+01   0.00000000e+00   0.00000000e+00]]","[ 1.0105792   0.19835787  0.33562295 -2.32241934 -1.39794136  1.27314593
 -0.42903559 -3.47961024  1.60684049 -2.12269429  0.        ]",[ 2.89942169 -2.45256019],[-0.55427486 -0.40674528]
7,-0.350216524107,[ 3.62292064 -2.21885757],-1.2598,"[[  0.19329817  -1.78572901  -0.16200472   0.14632012]
 [ 12.51210469 -26.1289972    0.           0.        ]]","[ 0.98180399 -0.34657743  0.66547103 -2.35348213 -1.39793893  1.27314397
 -0.31838493 -4.03978239  1.35665486 -1.94793085  0.        ]",[ 2.93162513 -2.15389848],[-0.55427486 -0.40674528]
8,-0.300337185407,[ 2.77529279 -1.68949202],-0.842522,"[[  0.48077332  -2.34284236  -0.16200472   0.14632012]
 [ 16.22318254 -29.57077254   0.           0.        ]]","[ 0.83396648 -0.89349878  1.08750134 -1.772356   -1.3979365   1.27314201
 -0.2098997  -4.58872888  1.05234894 -1.63449067  0.        ]",[ 2.87457919 -1.32560468],[-0.55427486 -0.40674528]
9,-0.237478911336,[ 2.87997695  0.41837316],-0.356351,"[[  0.8417395   -2.96810431  -0.16200472   0.14632012]
 [ 19.86133894 -32.94422783   0.           0.        ]]","[ 0.48992722 -1.21802931  1.52977521 -0.55913276 -1.39793408  1.27314005
 -0.10354617 -5.12674841  0.67101294 -1.23586794  0.        ]",[ 2.77526045 -0.00847652],[-0.55427486 -0.40674528]
