timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.225289658237,"[[-0.09606804 -0.08724768  0.01477805 -0.14599764]
 [ 0.00296611  0.00242555  0.          0.        ]]",[-5.22610235 -2.45706868],-5.50977,"[ 0.98120704  1.07650948  0.13107293  0.92780756  0.12460921 -1.26208296
 -0.22404316  0.30993247  1.53828713  2.07236778  0.        ]",[-0.72210097 -0.64338422],[-4.71836712 -3.0649974 ]
1,-0.21703105036,"[[-0.13568451 -0.12691208  0.01477805 -0.14599764]
 [-3.9514575  -3.95567794  0.          0.        ]]",[-3.33272767 -0.95016605],-5.29384,"[ 0.97283046  1.07140577  0.07283023  0.81675907  0.12460919 -1.26208239
 -0.46889437 -0.4380105   1.51069951  1.90531733  0.        ]",[-0.72210097 -0.64338422],[-3.49167091 -0.05017136]
2,-0.194373213339,"[[-0.25362011 -0.20721785  0.01477805 -0.14599764]
 [-7.82920282 -4.07450217  0.          0.        ]]",[-1.6236155  -0.34202337],-4.97313,"[ 0.9311349   1.05533245 -0.09834048  0.59382564  0.12460916 -1.26208183
 -0.70899774 -0.46046403  1.3951976   1.47631426  0.        ]",[-0.72210097 -0.64338422],[-1.72065679  0.34721069]
3,-0.160671567243,"[[ -0.44834775  -0.27408913   0.01477805  -0.14599764]
 [-11.63090625  -2.61747225   0.           0.        ]]",[ 0.2589168   0.02036652],-4.55631,"[ 0.808883    1.03614747 -0.36857405  0.4109761   0.12460914 -1.26208126
 -0.94439261 -0.18513625  1.13273512  0.91098111  0.        ]",[-0.72210097 -0.64338422],[-0.22641163 -0.79243519]
4,-0.118379137195,"[[ -0.68763377  -0.35739606   0.01477805  -0.14599764]
 [-12.2955208   -5.70292708   0.           0.        ]]",[ 2.14033771  1.30836546],-4.00835,"[ 0.57403098  1.00501201 -0.66643672  0.1880443   0.12460912 -1.2620807
 -0.98554411 -0.76817929  0.66818415  0.33947063  0.        ]",[-0.72210097 -0.64338422],[ 2.35768698  2.13196535]
5,-0.0843809243348,"[[-0.89142934 -0.4306077   0.01477805 -0.14599764]
 [-8.0979599  -1.63181363  0.          0.        ]]",[ 1.39932752  0.60945284],-3.49248,"[  3.09853482e-01   9.71182762e-01  -8.78488251e-01  -2.28158776e-03
   1.24609098e-01  -1.26208013e+00  -7.25637890e-01   1.11908897e-03
   1.75644475e-01  -7.18846463e-03   0.00000000e+00]",[-0.72210097 -0.64338422],[ 0.60539044  0.31623687]
6,-0.068052278564,"[[-1.02775728 -0.45036489  0.01477805 -0.14599764]
 [-5.54332832 -0.34819015  0.          0.        ]]",[ 1.19151676  0.48480946],-3.42266,"[ 0.10582518  0.96104061 -0.99419655 -0.05260642  0.12460908 -1.26207956
 -0.56745919  0.24367913 -0.14892533 -0.15135883  0.        ]",[-0.72210097 -0.64338422],[ 1.72479677 -0.1168931 ]
7,-0.0619203626515,"[[-1.09782987 -0.46191807  0.01477805 -0.14599764]
 [-1.477468   -0.8056065   0.          0.        ]]",[ 0.50909513  0.31610388],-3.35478,"[-0.00612137  0.95491349 -1.04463897 -0.08181382  0.12460905 -1.262079
 -0.31570773  0.15724335 -0.32344683 -0.20340183  0.        ]",[-0.72210097 -0.64338422],[ 0.95087745 -0.28401484]
8,-0.0609202487074,"[[-1.0893394  -0.48916736  0.01477805 -0.14599764]
 [ 2.31389484 -1.91561596  0.          0.        ]]",[-0.50681949  0.18998636],-3.26206,"[ 0.00767167  0.93989423 -1.03886631 -0.1500319   0.12460903 -1.26207843
 -0.08095271 -0.0525098  -0.33858664 -0.19820733  0.        ]",[-0.72210097 -0.64338422],[-1.19361925  1.10716725]
9,-0.0614042887588,"[[-1.08322781 -0.48735671  0.01477805 -0.14599764]
 [-1.68940155  2.08334813  0.          0.        ]]",[ 0.46844536 -0.40711361],-3.3624,"[ 0.01756241  0.9409165  -1.03465239 -0.14552886  0.12460901 -1.26207787
 -0.32883027  0.7031552  -0.32220125 -0.19440603  0.        ]",[-0.72210097 -0.64338422],[ 0.85418114 -0.4705399 ]
