timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[-0.09685019 -0.09572303 -0.00419621 -0.14917359]
 [-0.00330927 -0.00339775  0.          0.        ]]","[ 1.14923927  2.27276184  0.18652866 -1.20421039 -0.03135296 -1.29578115
 -0.45217438 -0.37066848  1.48103884  0.9506547   0.        ]",-0.24258022925,[-1.23221111  3.21839331],-2.63216,[-1.06540859  2.40833211],[-0.308557  -0.1464842]
1,"[[-0.13662169 -0.05604705 -0.00419621 -0.14917359]
 [-3.96065798  3.95779037  0.          0.        ]]","[ 1.14217731  2.27708821  0.12838463 -1.07820268 -0.03135295 -1.29577984
 -0.64224705  0.17826097  1.47705489  0.91582063  0.        ]",-0.240263206856,[-0.02324564  3.71132681],-2.60291,[-0.97449589  2.19942403],[-0.308557  -0.1464842]
2,"[[ -2.15986599e-01   6.20504961e-02  -4.19621317e-03  -1.49173594e-01]
 [ -3.97577810e+00   7.83902770e+00   0.00000000e+00   0.00000000e+00]]","[ 1.12096212  2.27657265  0.01339542 -0.70224973 -0.03135294 -1.29577853
 -0.64297294  0.71611093  1.47142219  0.88398025  0.        ]",-0.237978213935,[-0.61461309  3.77759003],-2.57585,[-1.05289376  1.89924169],[-0.308557  -0.1464842]
3,"[[ -3.19122340e-01   2.57010767e-01  -4.19621317e-03  -1.49173594e-01]
 [ -6.32995568e+00   1.16443051e+01   0.00000000e+00   0.00000000e+00]]","[ 1.07941446  2.23203513 -0.13296056 -0.09010412 -0.03135293 -1.29577722
 -0.75604461  1.24343391  1.45740702  0.8848429   0.        ]",-0.236577604792,[-1.28018619  3.02483939],-2.56165,[-0.92377931  1.78341269],[-0.308557  -0.1464842]
4,"[[ -4.84171297e-01   5.27325268e-01  -4.19621317e-03  -1.49173594e-01]
 [ -1.01622151e+01   1.53746634e+01   0.00000000e+00   0.00000000e+00]]","[ 0.98116514  2.083695   -0.3563345   0.70313415 -0.03135291 -1.2957759
 -0.94010899  1.76037317  1.40315255  0.85316666  0.        ]",-0.22929453265,[ 0.2090121  2.743752 ],-2.49007,[-0.69723493  1.76155376],[-0.308557  -0.1464842]
5,"[[ -6.77116094e-01   8.71486327e-01  -4.19621317e-03  -1.49173594e-01]
 [ -9.13559764e+00   1.90292633e+01   0.00000000e+00   0.00000000e+00]]","[ 0.82006758  1.76618079 -0.59344448  1.53787401 -0.0313529  -1.29577459
 -0.89079951  2.26681111  1.2957787   0.85659554  0.        ]",-0.218487668287,[-0.91696047  2.04256997],-2.42745,[-0.34477425  1.60150528],[-0.308557  -0.1464842]
6,"[[ -8.94427340e-01   1.28802550e+00  -4.19621317e-03  -1.49173594e-01]
 [ -1.25841315e+01   2.26125984e+01   0.00000000e+00   0.00000000e+00]]","[ 0.58619596  1.2409859  -0.81911614  2.15899601 -0.03135289 -1.29577328
 -1.05643322  2.76336888  1.1101012   0.90598867  0.        ]",-0.202994692736,[-0.53752086 -0.35822414],-2.32898,[ 0.47847003  1.29327834],[-0.308557  -0.1464842]
7,"[[ -1.16495458e+00   1.72155054e+00  -4.19621317e-03  -1.49173594e-01]
 [ -1.44625077e+01   2.07460556e+01   0.00000000e+00   0.00000000e+00]]","[ 0.23379241  0.62285858 -1.02361463  2.24936351 -0.03135288 -1.29577197
 -1.14665143  2.50470328  0.84194575  0.92389819  0.        ]",-0.179188126193,[ 1.51214719  0.46841837],-2.07589,[ 1.03280163  0.98550075],[-0.308557  -0.1464842]
8,"[[ -1.41162622e+00   2.15094814e+00  -4.19621317e-03  -1.49173594e-01]
 [ -1.02185033e+01   2.21890450e+01   0.00000000e+00   0.00000000e+00]]","[-0.12641639  0.04971438 -1.12458102  1.76431316 -0.03135287 -1.29577065
 -0.94280944  2.70465861  0.53582847  1.00433428  0.        ]",-0.160563286907,[ 0.8009897   0.26178958],-1.85426,[ 0.91672862  0.33615804],[-0.308557  -0.1464842]
9,"[[ -1.58214953e+00   2.60071809e+00  -4.19621317e-03  -1.49173594e-01]
 [ -6.84493048e+00   2.27860451e+01   0.00000000e+00   0.00000000e+00]]","[-0.38534071 -0.39545644 -1.14309333  0.74027194 -0.03135285 -1.29576934
 -0.78077483  2.78737909  0.18844246  1.16515953  0.        ]",-0.155217310151,[ 1.10755185  0.07272763],-1.62466,[ 0.68566281 -0.05218983],[-0.308557  -0.1464842]
10,"[[ -1.67796084e+00   3.05480271e+00  -4.19621317e-03  -1.49173594e-01]
 [ -2.75003870e+00   1.86369228e+01   0.00000000e+00   0.00000000e+00]]","[-0.53108445 -0.59560875 -1.13474252 -0.62367229 -0.03135284 -1.29576803
 -0.58409512  2.2124079  -0.20605624  1.2958867   0.        ]",-0.158368443442,[ 0.21748301  0.46394776],-1.49256,[ 0.53763849 -0.28537244],[-0.308557  -0.1464842]
11,"[[-1.723787    3.17735767 -0.00419621 -0.14917359]
 [-1.83538831 -0.94172564  0.          0.        ]]","[-0.600346   -0.60010812 -1.12599211 -1.01367001 -0.03135283 -1.29576672
 -0.5401638  -0.50070688 -0.3244825   1.31356957  0.        ]",-0.159696597899,[ 0.99138926  0.76225955],-1.48273,[-0.02611206  0.03889495],[-0.308557  -0.1464842]
12,"[[-1.72074884  3.12423248 -0.00419621 -0.14917359]
 [ 2.12605665 -3.19534     0.          0.        ]]","[-0.59576731 -0.60081179 -1.126666   -0.84447885 -0.03135282 -1.2957654
 -0.34989365 -0.81300151 -0.26888799  1.30565584  0.        ]",-0.158965753405,[-0.42497068  0.69348211],-1.51762,[-0.16213039  0.24752367],[-0.308557  -0.1464842]
13,"[[-1.69553158  3.06860454 -0.00419621 -0.14917359]
 [ 0.40142401 -2.2303985   0.          0.        ]]","[-0.55768845 -0.59719409 -1.13174729 -0.66749249 -0.03135281 -1.29576409
 -0.43272837 -0.67928412 -0.21776866  1.29701453  0.        ]",-0.158375504067,[-0.25013044  0.55529146],-1.50471,[-0.12797293  0.26643753],[-0.308557  -0.1464842]
14,"[[-1.69751876  3.03465374 -0.00419621 -0.14917359]
 [-0.59681764 -1.21976884  0.          0.        ]]","[-0.56069355 -0.59280113 -1.13137949 -0.55979246 -0.03135279 -1.29576278
 -0.48067418 -0.53923557 -0.18608421  1.28972318  0.        ]",-0.157906163888,[ 0.4210366  -0.07775532],-1.48944,[-0.07720572  0.23948976],[-0.308557  -0.1464842]
15,"[[-1.69261105  3.00741234 -0.00419621 -0.14917359]
 [ 1.08199275 -1.50342542  0.          0.        ]]","[-0.55326959 -0.58808256 -1.13227398 -0.47365371 -0.03135278 -1.29576147
 -0.4000399  -0.57854308 -0.16155719  1.28395906  0.        ]",-0.157591041882,[ 0.49159087 -0.29089671],-1.48781,[-0.1287687  0.2741757],[-0.308557  -0.1464842]
16,"[[-1.65165826  2.96608659 -0.00419621 -0.14917359]
 [ 3.00687062 -2.62541216  0.          0.        ]]","[-0.49116485 -0.57890396 -1.13837132 -0.34360424 -0.03135277 -1.29576015
 -0.3075869  -0.73402236 -0.12632986  1.28022131  0.        ]",-0.157743353954,[-0.97317642  0.3040581 ],-1.5311,[-0.16175887  0.45105207],[-0.308557  -0.1464842]
17,"[[-1.63077671  2.92617777 -0.00419621 -0.14917359]
 [-0.90567372 -1.36965295  0.          0.        ]]","[-0.45941192 -0.56774152 -1.14053318 -0.21891278 -0.03135276 -1.29575884
 -0.49550825 -0.56000478 -0.09118845  1.27409011  0.        ]",-0.157734346381,[-0.62527766  0.26803355],-1.51906,[-0.04410584  0.47194257],[-0.308557  -0.1464842]
18,"[[-1.67354871  2.90970414 -0.00419621 -0.14917359]
 [-3.36333582 -0.2813376   0.          0.        ]]","[-0.52439339 -0.56247928 -1.13541515 -0.16774729 -0.03135275 -1.29575753
 -0.61355078 -0.40919085 -0.0744664   1.25992702  0.        ]",-0.156514344535,[-0.29373322 -2.56430942],-1.5422,[ 0.08861168  0.42011768],[-0.308557  -0.1464842]
19,"[[ -1.75181719e+00   2.86440486e+00  -4.19621317e-03  -1.49173594e-01]
 [ -4.45984446e+00  -4.23541412e+00   0.00000000e+00   0.00000000e+00]]","[-0.6424778  -0.54605326 -1.11912548 -0.02811793 -0.03135274 -1.29575622
 -0.66621633 -0.95712811 -0.03351159  1.22351598  0.        ]",-0.153470551389,[ 0.00569943 -0.22482936],-1.49811,[ 0.275141    0.85119021],[-0.308557  -0.1464842]
20,"[[ -1.83990135e+00   2.77160570e+00  -4.19621317e-03  -1.49173594e-01]
 [ -4.34893318e+00  -5.04181593e+00   0.00000000e+00   0.00000000e+00]]","[-0.77332568 -0.50357226 -1.09019672  0.25203089 -0.03135272 -1.2957549
 -0.66088884 -1.06887475  0.03818441  1.14961051  0.        ]",-0.14753568418,[-1.75730276  2.39918863],-1.56852,[ 0.38066006  1.02022171],[-0.308557  -0.1464842]
21,"[[ -1.96573782e+00   2.71149704e+00  -4.19621317e-03  -1.49173594e-01]
 [ -8.22181843e+00  -9.82589562e-01   0.00000000e+00   0.00000000e+00]]","[-0.95455613 -0.46986283 -1.02985568  0.42834956 -0.03135271 -1.29575359
 -0.8469052  -0.50636538  0.06648911  1.06554     0.        ]",-0.139496586461,[ 1.65874444  0.87455558],-1.47633,[ 0.76095033  0.7044239 ],[-0.308557  -0.1464842]
22,"[[-2.08881687  2.72678483 -0.00419621 -0.14917359]
 [-4.0998301   2.49977877  0.          0.        ]]","[-1.12286193 -0.47888954 -0.95004242  0.38393508 -0.0313527  -1.29575228
 -0.64892336 -0.02379447  0.03667801  1.03293073  0.        ]",-0.134857671211,[ 0.4342325 -0.7303593],-1.46855,[ 0.53516132  0.20329779],[-0.308557  -0.1464842]
23,"[[-2.15275086  2.74726856 -0.00419621 -0.14917359]
 [-2.29956296 -0.4415998   0.          0.        ]]","[-1.20593618 -0.49050104 -0.90085842  0.32395686 -0.03135269 -1.29575097
 -0.56245518 -0.43139741  0.01364931  1.02803613  0.        ]",-0.133493412809,[ 0.70887197  0.31726008],-1.45999,[ 0.46078193  0.35225174],[-0.308557  -0.1464842]
24,"[[-2.17012602  2.75112912 -0.00419621 -0.14917359]
 [ 0.55254353  0.82344172  0.          0.        ]]","[-1.2279344  -0.49262693 -0.8866141   0.31259439 -0.03135268 -1.29574965
 -0.42546659 -0.25609343  0.00835797  1.02564815  0.        ]",-0.13304901477,[ 0.92470971 -0.00471838],-1.44446,[ 0.3539623   0.17081368],[-0.308557  -0.1464842]
25,"[[ -2.12245192e+00   2.76724796e+00  -4.19621317e-03  -1.49173594e-01]
 [  4.20270554e+00   7.88554274e-01   0.00000000e+00   0.00000000e+00]]","[-1.1669701  -0.501289   -0.92480487  0.26496035 -0.03135266 -1.29574834
 -0.25014695 -0.26092788  0.00803978  1.05332195  0.        ]",-0.136042835451,[-0.52036461 -0.49722436],-1.49137,[ 0.25240123  0.15315083],[-0.308557  -0.1464842]
26,"[[-2.059904    2.76310791 -0.00419621 -0.14917359]
 [ 2.05922687 -1.19594221  0.          0.        ]]","[-1.08425495 -0.49909704 -0.97057729  0.2772242  -0.03135265 -1.29574703
 -0.35309944 -0.53593057  0.02017129  1.07014026  0.        ]",-0.138286660494,[ 0.34836567 -0.1944018 ],-1.47421,[ 0.24888198  0.40101352],[-0.308557  -0.1464842]
27,"[[-2.00529039  2.73170375 -0.00419621 -0.14917359]
 [ 3.39767132 -1.94198994  0.          0.        ]]","[-1.00973021 -0.48172743 -1.00639291  0.36957973 -0.03135264 -1.29574572
 -0.28881297 -0.63931434  0.04770869  1.06568674  0.        ]",-0.13879694425,[ 0.95194392  0.52890538],-1.47978,[ 0.2005849   0.54847538],[-0.308557  -0.1464842]
28,"[[ -1.90019683e+00   2.71426257e+00  -4.19621317e-03  -1.49173594e-01]
 [  7.09935001e+00   1.90750923e-01   0.00000000e+00   0.00000000e+00]]","[-0.86113595 -0.47151688 -1.06402833  0.42033701 -0.03135263 -1.29574441
 -0.11101882 -0.34376802  0.07371757  1.09209703  0.        ]",-0.142624036984,[-0.3374195   0.39106026],-1.54308,[ 0.03246561  0.40085205],[-0.308557  -0.1464842]
29,"[[ -1.77302278e+00   2.73357450e+00  -4.19621317e-03  -1.49173594e-01]
 [  5.62298024e+00   1.73530060e+00   0.00000000e+00   0.00000000e+00]]","[-0.67420397 -0.48279835 -1.11317291  0.36411188 -0.03135262 -1.29574309
 -0.1819298  -0.12973077  0.07183193  1.15219083  0.        ]",-0.149013051031,[-1.10314293 -0.84925908],-1.5943,[-0.05620278  0.31896314],[-0.308557  -0.1464842]
30,"[[-1.70140446  2.73419511 -0.00419621 -0.14917359]
 [ 1.5524098  -1.66190895  0.          0.        ]]","[-0.56655874 -0.48315252 -1.1306322   0.36229695 -0.0313526  -1.29574178
 -0.37744201 -0.60050166  0.07516081  1.17973499  0.        ]",-0.152106751415,[-0.07212899  0.98527753],-1.54496,[ 0.0056579   0.71272337],[-0.308557  -0.1464842]
31,"[[-1.67352874  2.74042987 -0.00419621 -0.14917359]
 [ 1.23621953  2.2722738   0.          0.        ]]","[-0.52435447 -0.48668433 -1.13540777  0.34403832 -0.03135259 -1.29574047
 -0.39262868 -0.05531879  0.07102533  1.19329006  0.        ]",-0.153422087722,[ 0.70337456  0.57605258],-1.52662,[ 0.03450964  0.41046435],[-0.308557  -0.1464842]
32,"[[ -1.62110817e+00   2.80831006e+00  -4.19621317e-03  -1.49173594e-01]
 [  3.99665599e+00   4.50829115e+00   0.00000000e+00   0.00000000e+00]]","[-0.44468633 -0.52177571 -1.14130529  0.1422751  -0.03135258 -1.29573916
 -0.26004278  0.25453931  0.01348403  1.23972616  0.        ]",-0.156589454142,[-0.74592054 -0.01210208],-1.56382,[-0.02356176  0.19866163],[-0.308557  -0.1464842]
33,"[[ -1.57159941e+00   2.89709836e+00  -4.19621317e-03  -1.49173594e-01]
 [  9.64310618e-01   4.37099770e+00   0.00000000e+00   0.00000000e+00]]","[-0.36924641 -0.55819253 -1.14316653 -0.12873215 -0.03135257 -1.29573784
 -0.40568843  0.23551364 -0.06794191  1.27999222  0.        ]",-0.158900408061,[ 0.02065576  1.66365664],-1.4912,[ 0.01546682  0.16284874],[-0.308557  -0.1464842]
34,"[[ -1.55168222e+00   3.02337791e+00  -4.19621317e-03  -1.49173594e-01]
 [  1.02712541e+00   6.46913742e+00   0.00000000e+00   0.00000000e+00]]","[-0.33888589 -0.59097227 -1.14289711 -0.52410885 -0.03135256 -1.29573653
 -0.40267121  0.52626527 -0.18643884  1.30437314  0.        ]",-0.159559374147,[-0.2656643  -0.57480199],-1.53646,[ 0.00188638 -0.11185426],[-0.308557  -0.1464842]
35,"[[-1.54190108  3.06398317 -0.00419621 -0.14917359]
 [-0.04535533 -0.47491389  0.          0.        ]]","[-0.32397953 -0.59668826 -1.14255051 -0.65281952 -0.03135255 -1.29573522
 -0.4541831  -0.43601389 -0.22833949  1.30832315  0.        ]",-0.159560463122,[-0.20517526  0.11320982],-1.53212,[-0.21567932  0.23202358],[-0.308557  -0.1464842]
36,"[[-1.55095023  3.04365547 -0.00419621 -0.14917359]
 [-0.8568376  -1.1648075   0.          0.        ]]","[-0.33776997 -0.59412166 -1.14287412 -0.58832005 -0.03135253 -1.29573391
 -0.493159   -0.53161641 -0.20615383  1.30623323  0.        ]",-0.159541445746,[-0.43325411 -0.93605565],-1.56308,[-0.17390218  0.32455155],[-0.308557  -0.1464842]
37,"[[ -1.58512933e+00   2.98340247e+00  -4.19621317e-03  -1.49173594e-01]
 [ -2.55540404e+00  -4.84821700e+00   0.00000000e+00   0.00000000e+00]]","[-0.38987041 -0.58304056 -1.14301181 -0.39799721 -0.03135252 -1.29573259
 -0.57474224 -1.04204831 -0.14659523  1.29468369  0.        ]",-0.159031159897,[-0.14352609  2.11753354],-1.47588,[-0.00223906  0.78398085],[-0.308557  -0.1464842]
38,"[[-1.64142943  2.92712873 -0.00419621 -0.14917359]
 [-3.07288789 -0.79267307  0.          0.        ]]","[-0.47560654 -0.56802861 -1.13949146 -0.22187486 -0.03135251 -1.29573128
 -0.59959711 -0.48004643 -0.09149813  1.27207571  0.        ]",-0.157505168596,[-0.5143328  -0.84813213],-1.53591,[ 0.04595438  0.45723492],[-0.308557  -0.1464842]
39,"[[ -1.72270964e+00   2.87773734e+00  -4.19621317e-03  -1.49173594e-01]
 [ -5.04853570e+00  -4.13532835e+00   0.00000000e+00   0.00000000e+00]]","[-0.59871142 -0.5511796  -1.12620779 -0.0690424  -0.0313525  -1.29572997
 -0.69448873 -0.94325818 -0.04514844  1.2366345   0.        ]",-0.154625149018,[ 0.26651882  1.55776592],-1.47353,[ 0.28024507  0.85249335],[-0.308557  -0.1464842]
40,"[[-1.81208842  2.83558021 -0.00419621 -0.14917359]
 [-3.89320662 -0.09385299  0.          0.        ]]","[-0.73229281 -0.53411416 -1.10051446  0.05981649 -0.03135249 -1.29572866
 -0.63899696 -0.38320574 -0.01042377  1.19304884  0.        ]",-0.150751865118,[-0.14797413 -0.32400539],-1.50828,[ 0.26032287  0.4354586 ],[-0.308557  -0.1464842]
41,"[[ -1.89505782e+00   2.82084936e+00  -4.19621317e-03  -1.49173594e-01]
 [ -4.40203451e+00  -1.37496325e+00   0.00000000e+00   0.00000000e+00]]","[-0.85371463 -0.52757386 -1.06644449  0.10445288 -0.03135247 -1.29572734
 -0.66343604 -0.5607369  -0.00252345  1.1603507   0.        ]",-0.147394165091,[-0.62053681  2.10592988],-1.51965,[ 0.3732357   0.53966534],[-0.308557  -0.1464842]
