timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-2.00882387  0.99928576],[-2.72992916  0.32033406],-0.154971847758,-0.154971847758,"[ 0.95961081  1.65008997 -0.03019363 -1.18256076  0.67090552 -0.84218233
  0.26615972 -0.35024225  0.74770938  0.66537363  0.        ]","[[-0.04680202 -0.06186268  0.07699315 -0.09739545]
 [-0.00186184 -0.00267952  0.          0.        ]]",[-0.24522902 -0.30504763]
1,[-1.66080046  1.10301638],[-3.29927625  0.88240546],-0.150935573326,-0.150935573326,"[ 0.95548992  1.65097231 -0.08993741 -1.14805982  0.67090473 -0.84218116
 -0.12637875 -0.15359565  0.74194196  0.59387089  0.        ]","[[-0.08653436 -0.04917412  0.07699315 -0.09739545]
 [-3.95819677  1.26729847  0.          0.        ]]",[-0.24522902 -0.30504763]
2,[-1.24422765  0.99415362],[-0.15808308  1.76944505],-0.140472373998,-0.140472373998,"[ 0.92884401  1.65241462 -0.26591531 -0.98427616  0.67090393 -0.84217999
 -0.51123719  0.38376628  0.71659093  0.40811463  0.        ]","[[-0.20461679  0.01099135  0.07699315 -0.09739545]
 [-7.83712712  4.73767699  0.          0.        ]]",[-0.24522902 -0.30504763]
3,[-0.90164578  0.52346051],[-1.22943207  0.70856922],-0.129228638888,-0.129228638888,"[ 0.85817275  1.63934491 -0.49918298 -0.62199541  0.67090314 -0.84217881
 -0.55805351  0.9823792   0.66899487  0.21691568  0.        ]","[[-0.36609363  0.14453334  0.07699315 -0.09739545]
 [-8.30898688  8.60363022  0.          0.        ]]",[-0.24522902 -0.30504763]
4,[ 0.16200829  0.01124324],[ 0.70269956 -1.35574535],-0.115858142396,-0.115858142396,"[ 0.71497061  1.57904294 -0.77337938 -0.09823308  0.67090235 -0.84217764
 -0.93435577  1.39064024  0.5830926   0.02246384  0.        ]","[[ -0.57032631   0.34306062   0.07699315  -0.09739545]
 [-12.10168556  11.24027018   0.           0.        ]]",[-0.24522902 -0.30504763]
5,[ 0.51970881  0.51438957],[ 0.58676322  1.94717251],-0.100368051646,-0.100368051646,"[ 0.50912535  1.48218106 -1.02179589  0.35275027  0.67090155 -0.84217646
 -0.63465562  0.74286568  0.45442919 -0.17994121  0.        ]","[[-0.78205334  0.52589207  0.07699315 -0.09739545]
 [-9.08106806  7.05683601  0.          0.        ]]",[-0.24522902 -0.30504763]
6,[ 0.32044381 -0.41450453],[-0.78907873  0.09925024],-0.0895428686917,-0.0895428686917,"[ 0.32461756  1.35175187 -1.17550683  0.75117067  0.67090076 -0.84217529
 -0.38665901  1.33418401  0.35099781 -0.26016796  0.        ]","[[ -0.93859692   0.70534439   0.07699315  -0.09739545]
 [ -6.58155901  10.87569032   0.           0.        ]]",[-0.24522902 -0.30504763]
7,[ 0.98020113 -0.71148211],[ 0.56477869 -0.79960972],-0.0774325895363,-0.0774325895363,"[ 0.11054318  1.15101768 -1.30298943  1.15994311  0.67089997 -0.84217412
 -0.68351549  1.36180769  0.2363513  -0.28338112  0.        ]","[[ -1.10024668   0.92464887   0.07699315  -0.09739545]
 [ -9.57352762  11.05410934   0.           0.        ]]",[-0.24522902 -0.30504763]
8,[ 1.04554558 -0.44805557],[ 1.33985396  0.3448381 ],-0.0633758472411,-0.0633758472411,"[-0.13008105  0.95059174 -1.39794109  1.4269944   0.67089917 -0.84217294
 -0.44293457  0.83752266  0.09745807 -0.32615343  0.        ]","[[-1.26738908  1.11175865  0.07699315 -0.09739545]
 [-7.14876339  7.66819006  0.          0.        ]]",[-0.24522902 -0.30504763]
9,[ 0.3325786  -1.02522802],[-0.47025781 -1.25397545],-0.0536337941384,-0.0536337941384,"[-0.28352301  0.75679173 -1.43626906  1.59243246  0.67089838 -0.84217177
 -0.03633516  1.02526188  0.01472135 -0.28062253  0.        ]","[[-1.36924857  1.27728697  0.07699315 -0.09739545]
 [-3.05072947  8.88065439  0.          0.        ]]",[-0.24522902 -0.30504763]
10,[ 0.80725121 -0.43575084],[ 0.29397149 -0.85572125],-0.0455150739881,-0.0455150739881,"[-0.40494526  0.58970377 -1.45548264  1.67522615  0.67089759 -0.84217059
 -0.21489519  0.38497554 -0.05335254 -0.22898552  0.        ]","[[-1.44831906  1.41341164  0.07699315 -0.09739545]
 [-4.85040077  4.74557354  0.          0.        ]]",[-0.24522902 -0.30504763]
11,[ 0.88373363  0.05217196],[ 0.98154782 -1.42601983],-0.0377249045752,-0.0377249045752,"[-0.53579168  0.51474748 -1.4656742   1.6959662   0.67089679 -0.84216942
 -0.08988491 -0.15427607 -0.13185413 -0.26372327  0.        ]","[[-1.53268567  1.47338112  0.07699315 -0.09739545]
 [-3.59044981  1.26299215  0.          0.        ]]",[-0.24522902 -0.30504763]
12,[ 0.38769424  0.64527714],[-0.3396968   2.40937921],-0.0359348423731,-0.0359348423731,"[-0.58576093  0.53320513 -1.46673769  1.69176673  0.670896   -0.84216825
  0.30264446 -0.77138036 -0.16531177 -0.31756677  0.        ]","[[-1.56480076  1.45865435  0.07699315 -0.09739545]
 [ 0.36576842 -2.72237777  0.          0.        ]]",[-0.24522902 -0.30504763]
13,[ 0.56996405 -0.03194489],[ 2.56763284 -0.72909295],-0.0360900445826,-0.0360900445826,"[-0.59549245  0.55094391 -1.46676096  1.68716971  0.67089521 -0.84216707
  0.16846767 -0.14987998 -0.17344384 -0.34068083  0.        ]","[[-1.57105376  1.44447809  0.07699315 -0.09739545]
 [-0.98656692  1.29137426  0.          0.        ]]",[-0.24522902 -0.30504763]
