timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 3.10696077  2.35685778],[ 2.46746104  2.71622045],-0.193143458931,-0.193143458931,"[ 0.96432073  1.58713119  0.16212456 -0.96847617  0.52593871  1.28254923
  0.25256585 -0.34835869  0.92497856 -1.54078979  0.        ]","[[ 0.09558391  0.04515394  0.06011132  0.14866013]
 [ 0.00405     0.00035705  0.          0.        ]]",[-0.29093897 -0.34844831]
1,[ 1.65771294  1.14036155],[ 2.20884975  2.15950906],-0.183745292195,-0.183745292195,"[ 0.95704103  1.58386837  0.2208058  -0.86267438  0.52593825  1.28254688
  0.66284941  0.28407155  0.90562851 -1.40400178  0.        ]","[[ 0.13533921  0.08487341  0.06011132  0.14866013]
 [ 3.95832344  3.9584036   0.          0.        ]]",[-0.29093897 -0.34844831]
2,[-0.26063007 -0.08964199],[ 0.41783963  0.67038675],-0.15487739968,-0.15487739968,"[ 0.92082182  1.56248465  0.39284139 -0.55085972  0.52593778  1.28254454
  1.06502913  0.90398289  0.80171799 -1.01109755  0.        ]","[[ 0.25339616  0.20296779  0.06011132  0.14866013]
 [ 7.83450033  7.83810431  0.          0.        ]]",[-0.29093897 -0.34844831]
3,[-1.68763304 -0.98361802],[-2.15391357 -1.25500935],-0.110388064379,-0.110388064379,"[ 0.83011645  1.49604821  0.6331762  -0.08690799  0.52593732  1.28254219
  1.22038766  1.30321843  0.52856132 -0.4945135   0.        ]","[[  0.42510882   0.38479942   0.06011132   0.14866013]
 [  9.3318483   10.33672099   0.           0.        ]]",[-0.29093897 -0.34844831]
4,[-1.2589817  -0.27855399],[-0.00537099 -1.10750828],-0.0721191747815,-0.0721191747815,"[ 0.72011834  1.40229531  0.82249649  0.30581846  0.52593685  1.28253985
  0.79095924  0.63806596  0.19566197 -0.14451659  0.        ]","[[ 0.57022106  0.54976681  0.06011132  0.14866013]
 [ 5.19307351  6.17388975  0.          0.        ]]",[-0.29093897 -0.34844831]
5,[-1.51640272  0.13469552],[-0.22140041 -2.08696422],-0.0509747280994,-0.0509747280994,"[ 0.62518061  1.34423179  0.94643707  0.48869439  0.52593639  1.2825375
  0.77825873 -0.01414491 -0.04330043  0.02419281  0.        ]","[[ 0.67285488  0.63229019  0.06011132  0.14866013]
 [ 5.07067575  2.09205081  0.          0.        ]]",[-0.29093897 -0.34844831]
6,[-1.41398573  0.75332034],[-2.77247919  1.7423609 ],-0.0423433203721,-0.0423433203721,"[ 0.52933281  1.34295847  1.04889384  0.49235343  0.52593593  1.28253515
  0.67711287 -0.65339471 -0.19659633  0.12370705  0.        ]","[[ 0.76448789  0.63399061  0.06011132  0.14866013]
 [ 4.09585031 -1.90867296  0.          0.        ]]",[-0.29093897 -0.34844831]
7,[-0.67864484  0.46807873],[-0.90048449  0.49173303],-0.0400374869213,-0.0400374869213,"[ 0.48282486  1.34149698  1.09239763  0.49653836  0.52593546  1.28253281
  0.25807739 -0.01445776 -0.26955524  0.16344539  0.        ]","[[ 0.80588418  0.635938    0.06011132  0.14866013]
 [ 0.05723857  2.09008712  0.          0.        ]]",[-0.29093897 -0.34844831]
8,[ 0.43148124  0.35273647],[-0.75257632  0.3535387 ],-0.0380903466673,-0.0380903466673,"[ 0.52184815  1.29392767  1.05613801  0.62438113  0.525935    1.28253046
 -0.11174719  0.29023197 -0.27357188  0.14048271  0.        ]","[[ 0.77126715  0.69687232  0.06011132  0.14866013]
 [-3.50708486  3.99697512  0.          0.        ]]",[-0.29093897 -0.34844831]
9,[ 1.45745921  0.35324419],[ 1.39615055 -0.30457848],-0.0378387685563,-0.0378387685563,"[ 0.62608142  1.21428102  0.94537112  0.80746116  0.52593453  1.28252812
 -0.41353291  0.50140572 -0.20452594  0.0584124   0.        ]","[[ 0.6719431   0.79007235  0.06011132  0.14866013]
 [-6.41565869  5.31859814  0.          0.        ]]",[-0.29093897 -0.34844831]
10,[ 0.44433099  0.22141729],[ 0.37387292  0.74743143],-0.0380830585121,-0.0380830585121,"[ 0.70763919  1.12691786  0.84039532  0.97408196  0.52593407  1.28252577
  0.0101829   0.29166376 -0.16159765 -0.01791655  0.        ]","[[ 0.58460271  0.88327366  0.06011132  0.14866013]
 [-2.33194433  4.00594066  0.          0.        ]]",[-0.29093897 -0.34844831]
11,[ 0.01119819 -0.60498488],[-0.82590513 -1.75732175],-0.0310144481937,-0.0310144481937,"[ 0.73447295  1.01596482  0.8011557   1.1461509   0.5259336   1.28252342
  0.16836878  0.75180042 -0.22688545 -0.04073835  0.        ]","[[ 0.55325988  0.9922858   0.06011132  0.14866013]
 [-0.80737058  6.88568468  0.          0.        ]]",[-0.29093897 -0.34844831]
12,[ 1.08503795  0.27137226],[ 2.33413524 -0.15739965],-0.0267408470581,-0.0267408470581,"[ 0.7735708   0.91071908  0.73859752  1.27654333  0.52593314  1.28252108
 -0.16892215  0.09747967 -0.25373301 -0.08655662  0.        ]","[[ 0.50449729  1.08891297  0.06011132  0.14866013]
 [-4.0581306   2.79065741  0.          0.        ]]",[-0.29093897 -0.34844831]
13,[-0.00407815  0.02852499],[ 1.6799069   0.62196897],-0.0266116178093,-0.0266116178093,"[ 0.8036435   0.85520394  0.68512813  1.33429326  0.52593268  1.28251873
  0.24997718 -0.01110728 -0.24435663 -0.12609454  0.        ]","[[ 0.46384177  1.13790742  0.06011132  0.14866013]
 [-0.02084326  2.11107285  0.          0.        ]]",[-0.29093897 -0.34844831]
14,[-1.28927565 -0.97841716],[-0.6632981  -1.65627147],-0.0151374536532,-0.0151374536532,"[ 0.77462249  0.77784419  0.73680915  1.40335056  0.52593221  1.28251639
  0.66052678  0.37555647 -0.37248608 -0.09878271  0.        ]","[[ 0.50312424  1.20440862  0.06011132  0.14866013]
 [ 3.93597264  4.53098352  0.          0.        ]]",[-0.29093897 -0.34844831]
15,[-0.58893406 -0.24343073],[-0.14054484 -0.16127623],-0.0109560178272,-0.0109560178272,"[ 0.73323249  0.71834592  0.80302235  1.44802831  0.52593175  1.28251404
  0.38022569 -0.27135755 -0.50227543 -0.07289194  0.        ]","[[ 0.55473937  1.25440667  0.06011132  0.14866013]
 [ 1.23448069  0.48231719  0.          0.        ]]",[-0.29093897 -0.34844831]
16,[-0.44425935 -0.12221581],[-0.58163077 -0.22591291],-0.0126983852596,-0.0126983852596,"[ 0.71719919  0.71456856  0.82671258  1.45062462  0.52593128  1.2825117
  0.32000301 -0.37489797 -0.53429315 -0.06202266  0.        ]","[[ 0.57360553  1.25755139  0.06011132  0.14866013]
 [ 0.65406732 -0.16568459  0.          0.        ]]",[-0.29093897 -0.34844831]
17,[ 0.28225058  0.29366553],[-0.2830309   0.65983478],-0.011748907541,-0.011748907541,"[ 0.72587356  0.72925752  0.81401541  1.44035412  0.52593082  1.28250935
  0.0798794  -0.51721644 -0.50629475 -0.0647127   0.        ]","[[ 0.56346707  1.24530113  0.06011132  0.14866013]
 [-1.66020034 -1.05637626  0.          0.        ]]",[-0.29093897 -0.34844831]
18,[ 0.65095443 -0.03354904],[-1.02057971 -0.12368429],-0.0100903307744,-0.0100903307744,"[ 0.76200343  0.72291034  0.75783383  1.44483866  0.52593035  1.282507
 -0.03298387 -0.09637052 -0.44474313 -0.09584706  0.        ]","[[ 0.51934934  1.25059971  0.06011132  0.14866013]
 [-2.74795569  1.57745283  0.          0.        ]]",[-0.29093897 -0.34844831]
19,[ 1.92885637  0.49863207],[ 2.32812461  0.51617437],-0.0166528575733,-0.0166528575733,"[ 0.8300237   0.69120993  0.63332896  1.46607859  0.52592989  1.28250466
 -0.43791223 -0.17948142 -0.33365638 -0.17384084  0.        ]","[[ 0.42523412  1.27693033  0.06011132  0.14866013]
 [-6.65058063  1.05730964  0.          0.        ]]",[-0.29093897 -0.34844831]
20,[ 0.94820136 -0.13071054],[ 0.62001988 -0.68303421],-0.0262804565758,-0.0262804565758,"[ 0.88413015  0.64082402  0.50637827  1.49591002  0.52592942  1.28250231
 -0.01372945  0.14358296 -0.24825999 -0.26061895  0.        ]","[[ 0.33324036  1.31836225  0.06011132  0.14866013]
 [-2.56239121  3.07917933  0.          0.        ]]",[-0.29093897 -0.34844831]
21,[ 0.33810252  0.14677632],[ 0.36900959 -1.23982722],-0.0269811416511,-0.0269811416511,"[ 0.89719219  0.59927645  0.46954126  1.51697949  0.52592896  1.28249997
  0.24616831 -0.29839163 -0.24851567 -0.28843273  0.        ]","[[ 0.30712434  1.35219298  0.06011132  0.14866013]
 [-0.05754811  0.31312198  0.          0.        ]]",[-0.29093897 -0.34844831]
22,[ 0.0269036   0.75793028],[ 0.12012206  0.18629318],-0.0282474841485,-0.0282474841485,"[ 0.89055668  0.64045607  0.48865114  1.49610307  0.5259285   1.28249762
  0.39788966 -0.93211643 -0.23155432 -0.27252014  0.        ]","[[ 0.32064469  1.31866215  0.06011132  0.14866013]
 [ 1.40471331 -3.65298939  0.          0.        ]]",[-0.29093897 -0.34844831]
23,[-0.14466953  0.68191397],[-0.51243671  0.46709446],-0.0300255104657,-0.0300255104657,"[ 0.87343694  0.71915517  0.53434623  1.44743837  0.52592803  1.28249528
  0.44430612 -0.80271332 -0.2078842  -0.23694691  0.        ]","[[ 0.35322748  1.25372787  0.06011132  0.14866013]
 [ 1.85206856 -2.84313865  0.          0.        ]]",[-0.29093897 -0.34844831]
24,[ 0.33809638  0.60102999],[-0.71030407  0.51215561],-0.0316182484563,-0.0316182484563,"[ 0.8642629   0.76414901  0.5570374   1.41422896  0.52592757  1.28249293
  0.23006267 -0.49811618 -0.19091728 -0.21962841  0.        ]","[[ 0.36955172  1.21599148  0.06011132  0.14866013]
 [-0.21276058 -0.93685093  0.          0.        ]]",[-0.29093897 -0.34844831]
25,[ 1.15396237  0.51177382],[ 0.45139769  1.50865622],-0.0364361598639,-0.0364361598639,"[ 0.8820895   0.7620123   0.51183936  1.41589389  0.5259271   1.28249058
 -0.06118375 -0.17101106 -0.14804018 -0.2528173   0.        ]","[[ 0.33713339  1.21779429  0.06011132  0.14866013]
 [-3.01972741  1.11030152  0.          0.        ]]",[-0.29093897 -0.34844831]
26,[ 0.59614068 -0.45591465],[ 1.15392776 -0.8118166 ],-0.0364078887099,-0.0364078887099,"[ 0.90278518  0.68809398  0.45268712  1.46803696  0.52592664  1.28248824
  0.13024971  0.4580866  -0.15639581 -0.29610874  0.        ]","[[ 0.29524987  1.27950285  0.06011132  0.14866013]
 [-1.17473588  5.04744325  0.          0.        ]]",[-0.29093897 -0.34844831]
27,[-0.50340652 -0.35680643],[-0.24018888  0.244759  ],-0.026753019657,-0.026753019657,"[ 0.89497139  0.60543913  0.47601519  1.51403027  0.52592617  1.28248589
  0.54333483 -0.07164924 -0.24939066 -0.28363885  0.        ]","[[ 0.31169987  1.34718822  0.06011132  0.14866013]
 [ 2.80648336  1.73215057  0.          0.        ]]",[-0.29093897 -0.34844831]
28,[-0.39894745 -0.64292669],[-0.09589274 -0.54289585],-0.0150604281002,-0.0150604281002,"[ 0.87093851  0.5509654   0.54062304  1.53755687  0.52592571  1.28248355
  0.43893735  0.07775751 -0.35759782 -0.2505356   0.        ]","[[ 0.35773447  1.39121283  0.06011132  0.14866013]
 [ 1.8003297   2.66719563  0.          0.        ]]",[-0.29093897 -0.34844831]
29,[-0.32569271 -0.32920018],[-0.24695144  0.57855613],-0.00723353316945,-0.00723353316945,"[ 0.85246308  0.51203069  0.5846816   1.55116787  0.52592525  1.2824812
  0.39591728 -0.27415035 -0.43353913 -0.23395933  0.        ]","[[ 0.38958128  1.4224596   0.06011132  0.14866013]
 [ 1.38571617  0.46482154  0.          0.        ]]",[-0.29093897 -0.34844831]
30,[-0.1150544 -0.8015455],[-0.23619344 -0.54223567],-0.00368418913612,-0.00368418913612,"[ 0.84159278  0.47172945  0.60882761  1.56249448  0.52592478  1.28247886
  0.29162624  0.09045524 -0.49055275 -0.23194946  0.        ]","[[ 0.40721076  1.45465048  0.06011132  0.14866013]
 [ 0.380588    2.74666049  0.          0.        ]]",[-0.29093897 -0.34844831]
31,[ 0.19490838 -0.38744488],[ 0.79378216  0.66657326],-0.00574759239484,-0.00574759239484,"[ 0.84274597  0.43045003  0.60631853  1.57122008  0.52592432  1.28247651
  0.19390469 -0.26126984 -0.52093828 -0.24502479  0.        ]","[[ 0.40537315  1.48749807  0.06011132  0.14866013]
 [-0.56122514  0.54543325  0.          0.        ]]",[-0.29093897 -0.34844831]
32,[-0.83163571 -1.27991581],[-0.71638607 -0.62503338],-0.0111023646197,-0.0111023646197,"[ 0.82965592  0.38347081  0.63405356  1.57764559  0.52592385  1.28247417
  0.52095508  0.15864177 -0.58565973 -0.24845324  0.        ]","[[ 0.42577359  1.52477392  0.06011132  0.14866013]
 [ 2.5908026   3.17339495  0.          0.        ]]",[-0.29093897 -0.34844831]
33,[-0.00452137 -0.7235316 ],[-0.29154004 -0.66756935],-0.0178894382344,-0.0178894382344,"[ 0.81427166  0.33548198  0.66482994  1.58038267  0.52592339  1.28247182
  0.2215157  -0.24676779 -0.65360298 -0.25498125  0.        ]","[[ 0.4486347   1.56278526  0.06011132  0.14866013]
 [-0.29511025  0.63619372  0.          0.        ]]",[-0.29093897 -0.34844831]
34,[ 0.37816638 -0.09305516],[-0.40906221 -1.10801862],-0.0143347661098,-0.0143347661098,"[ 0.82605785  0.35306284  0.64141347  1.57982247  0.52592292  1.28246948
  0.1024544  -0.67111147 -0.61651347 -0.25667021  0.        ]","[[ 0.43121941  1.54886365  0.06011132  0.14866013]
 [-1.44258898 -2.01950546  0.          0.        ]]",[-0.29093897 -0.34844831]
35,[ 1.02159286  1.0600028 ],[ 0.08834051  0.95296959],-0.00563748432847,-0.00563748432847,"[ 0.85435829  0.45352412  0.58032872  1.56668205  0.52592246  1.28246713
 -0.06246471 -1.29736564 -0.47656558 -0.25072596  0.        ]","[[ 0.38641962  1.46914957  0.06011132  0.14866013]
 [-3.03203231 -5.93884227  0.          0.        ]]",[-0.29093897 -0.34844831]
36,[ 1.00831151  0.62789881],[ 1.68548156  1.23753879],-0.0196983773443,-0.0196983773443,"[ 0.88585052  0.55320225  0.50165207  1.53666361  0.525922    1.28246478
 -0.02003051 -0.67566435 -0.31786441 -0.27335092  0.        ]","[[ 0.3298828   1.38941064  0.06011132  0.14866013]
 [-2.62306411 -2.04801651  0.          0.        ]]",[-0.29093897 -0.34844831]
37,[-0.15763438 -0.39064607],[ 0.27743474 -2.62097652],-0.021743059039,-0.021743059039,"[ 0.89204021  0.55423816  0.48440111  1.53625735  0.52592153  1.28246244
  0.39587152 -0.03663436 -0.30051964 -0.28380476  0.        ]","[[ 0.31763846  1.38857631  0.06011132  0.14866013]
 [ 1.3852775   1.95126113  0.          0.        ]]",[-0.29093897 -0.34844831]
38,[-0.45334399  0.18543327],[-1.6339548   0.24993291],-0.0156758188747,-0.0156758188747,"[ 0.87183986  0.55559465  0.53833179  1.53572368  0.52592107  1.28246009
  0.50703022 -0.67553321 -0.35149862 -0.25109778  0.        ]","[[ 0.356093    1.38748371  0.06011132  0.14866013]
 [ 2.45659522 -2.04719743  0.          0.        ]]",[-0.29093897 -0.34844831]
39,[ 0.62972039  0.38520569],[ 1.22978699 -0.15160359],-0.0172606337309,-0.0172606337309,"[ 0.86682753  0.59348067  0.5507591   1.51960378  0.5259206   1.28245775
  0.09136242 -0.5107907  -0.33205598 -0.23776407  0.        ]","[[ 0.36503056  1.35688422  0.06011132  0.14866013]
 [-1.54948089 -1.01618391  0.          0.        ]]",[-0.29093897 -0.34844831]
40,[-0.45992091  0.21724366],[-0.56917595 -0.42903485],-0.0185439205913,-0.0185439205913,"[ 0.86164683  0.6256643   0.56326262  1.50388915  0.52592014  1.2824554
  0.50515376 -0.60363448 -0.31731359 -0.22569652  0.        ]","[[ 0.37405384  1.33073069  0.06011132  0.14866013]
 [ 2.43851256 -1.59723606  0.          0.        ]]",[-0.29093897 -0.34844831]
41,[ 0.16197485  0.76672399],[ 0.3439649   0.55569873],-0.0198205529868,-0.0198205529868,"[ 0.84623975  0.68498923  0.59861874  1.4699388   0.52591967  1.28245306
  0.26648811 -0.86994428 -0.30265561 -0.19635669  0.        ]","[[ 0.39974548  1.28206371  0.06011132  0.14866013]
 [ 0.13833214 -3.26390109  0.          0.        ]]",[-0.29093897 -0.34844831]
42,[-0.26787239  0.33876115],[-0.19687377  0.19321632],-0.0220767346665,-0.0220767346665,"[ 0.83590478  0.73617186  0.62097631  1.43528193  0.52591921  1.28245071
  0.40737483 -0.50808617 -0.28146726 -0.17688955  0.        ]","[[ 0.41613571  1.23950748  0.06011132  0.14866013]
 [ 1.49615503 -0.99927161  0.          0.        ]]",[-0.29093897 -0.34844831]
43,[-0.12156701  0.24983594],[-0.0066802   1.53595588],-0.0203290987414,-0.0203290987414,"[ 0.8215491   0.75060285  0.65047288  1.42458026  0.52591875  1.28244837
  0.3234507  -0.38264813 -0.30026341 -0.15627536  0.        ]","[[ 0.43794355  1.22739852  0.06011132  0.14866013]
 [ 0.68732477 -0.21423959  0.          0.        ]]",[-0.29093897 -0.34844831]
44,[-0.24308634 -0.61078775],[-0.02524239 -1.0262174 ],-0.0146700599912,-0.0146700599912,"[ 0.81243269  0.70814072  0.66836271  1.45488161  0.52591828  1.28244602
  0.31920018  0.2507208  -0.35665139 -0.15009568  0.        ]","[[ 0.45127884  1.2628842   0.06011132  0.14866013]
 [ 0.64636212  3.74959733  0.          0.        ]]",[-0.29093897 -0.34844831]
45,[-0.18423614  0.05227675],[ 0.87800685 -0.6443949 ],-0.00951265200182,-0.00951265200182,"[ 0.80414893  0.66637178  0.68410555  1.48128463  0.52591782  1.28244368
  0.30760852 -0.39382715 -0.40966102 -0.14775954  0.        ]","[[ 0.46308544  1.29740374  0.06011132  0.14866013]
 [ 0.53464794 -0.28419984  0.          0.        ]]",[-0.29093897 -0.34844831]
46,[-1.16375983  0.21283084],[-2.00859151 -0.12454333],-0.00920151871835,-0.00920151871835,"[ 0.77042177  0.70418534  0.74382985  1.45751785  0.52591735  1.28244133
  0.66706888 -0.80076252 -0.44454972 -0.10726959  0.        ]","[[ 0.50853753  1.26616758  0.06011132  0.14866013]
 [ 3.99900641 -2.8309408   0.          0.        ]]",[-0.29093897 -0.34844831]
47,[-0.1353251   0.69499171],[ 0.58420506  1.18150689],-0.0127634651665,-0.0127634651665,"[ 0.73879249  0.77692555  0.7945041   1.40397279  0.52591689  1.28243898
  0.24828851 -0.87045053 -0.44141706 -0.0650992   0.        ]","[[ 0.54802234  1.2051727   0.06011132  0.14866013]
 [-0.03704763 -3.26707779  0.          0.        ]]",[-0.29093897 -0.34844831]
48,[-0.91435164 -0.22860163],[-1.51650098 -0.75055745],-0.0142561750495,-0.0142561750495,"[ 0.71986231  0.80623468  0.82278252  1.37936304  0.52591642  1.28243664
  0.48811796 -0.22751835 -0.45012811 -0.04381409  0.        ]","[[ 0.57047239  1.18020206  0.06011132  0.14866013]
 [ 2.27434554  0.75660039  0.          0.        ]]",[-0.29093897 -0.34844831]
49,[ 0.30268967  0.68533754],[ 0.69815824  0.02430505],-0.015089898159,-0.015089898159,"[ 0.71525769  0.82349569  0.82945153  1.3640209   0.52591596  1.28243429
  0.07295763 -0.70462083 -0.44315358 -0.03692354  0.        ]","[[ 0.57581434  1.1653759   0.06011132  0.14866013]
 [-1.72681646 -2.22926514  0.          0.        ]]",[-0.29093897 -0.34844831]
