timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 2.79412198  1.3886447 ],[ 3.4082588   1.39738117],-0.108211955217,-0.108211955217,"[ 1.01874657  1.44543239  0.05702307 -1.20556198  1.49103195  0.97606068
  0.206214   -0.34307106 -0.09839848 -1.49093732  0.        ]","[[ 0.04028135  0.03353319  0.17155331  0.1134349 ]
 [-0.00122614 -0.00294049  0.          0.        ]]",[-0.54143435 -0.53782618]
1,[ 0.4488346   0.23584655],[ 0.69825276 -0.0603739 ],-0.0960263498603,-0.0960263498603,"[ 1.01499607  1.44268739  0.11459521 -1.10222966  1.49102974  0.9760598
  0.67620948  0.3479577  -0.1111379  -1.33149176  0.        ]","[[ 0.07993216  0.07318737  0.17155331  0.1134349 ]
 [ 3.95314925  3.95517105  0.          0.        ]]",[-0.54143435 -0.53782618]
2,[-1.5645864  -0.08834963],[-1.49879309  0.0726717 ],-0.0662756940464,-0.0662756940464,"[ 0.99288908  1.43176803  0.26735306 -0.90539999  1.49102753  0.97605893
  0.99523463  0.29236742 -0.1759614  -0.95373684  0.        ]","[[ 0.18592615  0.14909605  0.17155331  0.1134349 ]
 [ 6.63731824  3.63675914  0.          0.        ]]",[-0.54143435 -0.53782618]
3,[-0.67234516 -0.04546313],[-1.08041806  0.77463629],-0.0392509501143,-0.0392509501143,"[ 0.95972181  1.41374839  0.39718976 -0.71333011  1.49102533  0.97605805
  0.50944713  0.33030513 -0.2752549  -0.62945255  0.        ]","[[ 0.27766411  0.22401154  0.17155331  0.1134349 ]
 [ 2.55008176  3.85406152  0.          0.        ]]",[-0.54143435 -0.53782618]
4,[ 0.42836583 -0.61823618],[ 0.73649444 -0.61115714],-0.0252576031943,-0.0252576031943,"[ 0.9549751   1.37569922  0.41226587 -0.44464354  1.49102312  0.97605718
  0.03313932  0.85274486 -0.35005918 -0.47765532  0.        ]","[[ 0.28845753  0.33111716  0.17155331  0.1134349 ]
 [-1.457397    6.84651919  0.          0.        ]]",[-0.54143435 -0.53782618]
5,[-0.74843723 -0.55784458],[-0.75094832  0.02920628],-0.0130522589705,-0.0130522589705,"[ 0.95480215  1.32128567  0.41280122 -0.17582704  1.49102091  0.9760563
  0.3829768   0.40640371 -0.4299863  -0.35615609  0.        ]","[[ 0.28884159  0.44239655  0.17155331  0.1134349 ]
 [ 1.48600735  4.28994783  0.          0.        ]]",[-0.54143435 -0.53782618]
6,[ 0.17919916 -0.6840964 ],[ 0.95118426 -0.5135674 ],-0.00480307924908,-0.00480307924908,"[ 0.95497222  1.26918123  0.41226917  0.02288749  1.49101871  0.97605543
  0.02639117  0.41195524 -0.49843938 -0.27138376  0.        ]","[[ 0.28846022  0.52851464  0.17155331  0.1134349 ]
 [-1.51417045  4.32174737  0.          0.        ]]",[-0.54143435 -0.53782618]
7,[-1.23258352 -0.57325935],[-1.72321204 -0.54378022],-0.00677773684998,-0.00677773684998,"[ 0.95144125  1.2242169   0.4231068   0.16683686  1.4910165   0.97605455
  0.47729686  0.0417592  -0.56361191 -0.19538372  0.        ]","[[ 0.29624057  0.5936746   0.17155331  0.1134349 ]
 [ 2.27958168  2.20132383  0.          0.        ]]",[-0.54143435 -0.53782618]
8,[ 0.28637171 -0.09583159],[-0.08618369  0.22683534],-0.00988978364934,-0.00988978364934,"[ 0.94891168  1.20799419  0.43068793  0.21406911  1.49101429  0.97605368
  0.00181738 -0.34151518 -0.5899941  -0.16511892  0.        ]","[[ 0.3016941   0.61567463  0.17155331  0.1134349 ]
 [-1.72092136  0.00598952  0.          0.        ]]",[-0.54143435 -0.53782618]
9,[ 0.52906805 -0.24221598],[ 0.90007162  0.53990489],-0.00601439125641,-0.00601439125641,"[ 0.96539247  1.20110911  0.37830699  0.23346022  1.49101209  0.9760528
 -0.03469887 -0.18471    -0.55358883 -0.235077    0.        ]","[[ 0.26419311  0.6248059   0.17155331  0.1134349 ]
 [-2.02815512  0.90414322  0.          0.        ]]",[-0.54143435 -0.53782618]
10,[-0.96529269 -0.83531189],[-1.13963337 -0.84565966],-0.00860695015542,-0.00860695015542,"[ 0.96720217  1.17045525  0.37206742  0.31552711  1.49100988  0.97605193
  0.39321244  0.18517782 -0.58380086 -0.2106268   0.        ]","[[ 0.2597525   0.66414585  0.17155331  0.1134349 ]
 [ 1.57212588  3.02279917  0.          0.        ]]",[-0.54143435 -0.53782618]
11,[ 0.76423484 -0.02070855],[ 1.70824848  0.30346423],-0.00996880863558,-0.00996880863558,"[ 0.97060363  1.14909969  0.3600304   0.36895624  1.49100767  0.97605105
 -0.08056713 -0.40963018 -0.59789602 -0.20632721  0.        ]","[[ 0.2512005   0.69041877  0.17155331  0.1134349 ]
 [-2.41406984 -0.38416112  0.          0.        ]]",[-0.54143435 -0.53782618]
12,[-0.81101722 -0.44058532],[-1.0267968  -0.49977057],-0.00945552838951,-0.00945552838951,"[ 0.97372695  1.14542495  0.34858832  0.37786376  1.49100547  0.97605018
  0.39528321 -0.19875773 -0.59237852 -0.21936553  0.        ]","[[ 0.24308857  0.69485415  0.17155331  0.1134349 ]
 [ 1.58954816  0.82367942  0.          0.        ]]",[-0.54143435 -0.53782618]
13,[ 0.93464714  0.19283763],[ 1.61329433  0.11451056],-0.0085032640873,-0.0085032640873,"[ 0.97678648  1.14835007  0.33698129  0.37077415  1.49100326  0.9760493
 -0.07859746 -0.54685659 -0.57962146 -0.23909997  0.        ]","[[ 0.23487634  0.69132283  0.17155331  0.1134349 ]
 [-2.39749476 -1.17017187  0.          0.        ]]",[-0.54143435 -0.53782618]
14,[-0.55151093 -0.03413536],[-1.19095991 -0.69107189],-0.00745145330433,-0.00745145330433,"[ 0.9795901   1.1635845   0.32596237  0.33302018  1.49100105  0.97604843
  0.39724281 -0.46388968 -0.55380644 -0.27119909  0.        ]","[[ 0.22709513  0.67268737  0.17155331  0.1134349 ]
 [ 1.60603506 -0.69495354  0.          0.        ]]",[-0.54143435 -0.53782618]
15,[ 1.3632915   0.86389488],[ 1.33002494  1.00248574],-0.00910331304026,-0.00910331304026,"[ 0.98233562  1.19601064  0.31477945  0.24756279  1.49099884  0.97604755
 -0.07663907 -0.93898016 -0.50893556 -0.32454799  0.        ]","[[ 0.21921237  0.63148525  0.17155331  0.1134349 ]
 [-2.38101466 -3.41619159  0.          0.        ]]",[-0.54143435 -0.53782618]
16,[-0.44988841 -0.18706842],[-0.00302968  0.33140631],-0.0124583298755,-0.0124583298755,"[ 0.98484851  1.21698489  0.30416693  0.18813372  1.49099664  0.97604667
  0.39900806 -0.23612605 -0.47725043 -0.36696304  0.        ]","[[ 0.21174448  0.60355377  0.17155331  0.1134349 ]
 [ 1.62088682  0.60963026  0.          0.        ]]",[-0.54143435 -0.53782618]
17,[-0.75562435 -0.53067505],[-0.5616648  -0.31888314],-0.00631327363927,-0.00631327363927,"[ 0.97348456  1.19806674  0.3494731   0.24188267  1.49099443  0.9760458
  0.39372037 -0.00913353 -0.53368278 -0.27471854  0.        ]","[[ 0.24371582  0.62879143  0.17155331  0.1134349 ]
 [ 1.57640016  1.9098022   0.          0.        ]]",[-0.54143435 -0.53782618]
18,[ 0.06686968 -0.26585627],[ 0.32651128 -0.68669607],-0.00715718621843,-0.00715718621843,"[ 0.97003224  1.17854504  0.36205854  0.29448477  1.49099222  0.97604492
  0.12596319 -0.23604038 -0.56626786 -0.233924    0.        ]","[[ 0.25264093  0.65394737  0.17155331  0.1134349 ]
 [-0.67639665  0.61012092  0.          0.        ]]",[-0.54143435 -0.53782618]
