timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 5.4058671   1.98976743],[ 5.5393783  1.7986362],-0.324079000969,-0.324079000969,"[ 1.00659707  1.47744633 -0.04704282 -1.13740458 -0.39176684  1.69966407
  0.21708289 -0.34399209  2.10925194 -2.63848312  0.        ]","[[-0.03020036  0.04041982 -0.04570053  0.19727957]
 [ 0.00388485  0.00262101  0.          0.        ]]",[-0.48137158 -0.48570031]
1,[ 3.94810247  0.76919127],[ 4.21149507  0.68692562],-0.316111167295,-0.316111167295,"[ 1.00724876  1.47436109  0.01091963 -1.03381446 -0.39176661  1.69966072
  0.67195788  0.33199836  2.10520947 -2.48365153  0.        ]","[[ 0.00955167  0.08018412 -0.04570053  0.19727957]
 [ 3.95816058  3.96062262  0.          0.        ]]",[-0.48137158 -0.48570031]
2,[ 2.46409655 -0.08338323],[ 2.39962597 -0.57399159],-0.291470195602,-0.291470195602,"[ 0.99438766  1.45632949  0.18257676 -0.76050119 -0.39176638  1.69965737
  1.11790148  0.78288789  2.04675288 -2.04687459  0.        ]","[[ 0.12761011  0.18588468 -0.04570053  0.19727957]
 [ 7.83480055  6.60063437  0.          0.        ]]",[-0.48137158 -0.48570031]
3,[ 1.153422    0.04168165],[ 1.62085086 -0.34089235],-0.251897894508,-0.251897894508,"[ 0.92534609  1.42337488  0.45910905 -0.48711946 -0.39176615  1.69965402
  1.55525909  0.37213495  1.85064316 -1.45432499  0.        ]","[[  0.32245279   0.29376731  -0.04570053   0.19727957]
 [ 11.63681458   4.19563225   0.           0.        ]]",[-0.48137158 -0.48570031]
4,[-0.51307404 -0.22340661],[-0.67400822 -0.79607211],-0.198916235321,-0.198916235321,"[ 0.73614251  1.39452096  0.81143873 -0.31541145 -0.39176592  1.69965068
  1.98392552  0.1271316   1.46068893 -0.83962917  0.        ]","[[  0.59257796   0.36328719  -0.04570053   0.19727957]
 [ 15.36329768   2.76111192   0.           0.        ]]",[-0.48137158 -0.48570031]
5,[-0.64799762  0.37328559],[-0.69655471  0.72095412],-0.14510312335,-0.14510312335,"[ 0.44234401  1.38366006  1.11164304 -0.25941569 -0.39176569  1.69964733
  1.64238613 -0.42042216  0.97155732 -0.40880818  0.        ]","[[  0.87005526   0.38634258  -0.04570053   0.19727957]
 [ 12.39428405  -0.44487367   0.           0.        ]]",[-0.48137158 -0.48570031]
6,[-1.00230134  0.00238696],[ 0.06110145  0.51089734],-0.100583804615,-0.100583804615,"[ 0.15546324  1.37380534  1.2884624  -0.21164201 -0.39176546  1.69964398
  1.29708125  0.06879337  0.52638605 -0.19927502  0.        ]","[[ 1.08782317  0.40618452 -0.04570053  0.19727957]
 [ 9.39252258  2.41953306  0.          0.        ]]",[-0.48137158 -0.48570031]
7,[-1.97678471 -0.76496959],[-2.20591608  0.05796359],-0.0554589842265,-0.0554589842265,"[-0.12142624  1.33641256  1.39244955 -0.0506355  -0.39176523  1.69964063
  1.30344654  0.4060817   0.06175809 -0.13003603  0.        ]","[[ 1.27622873  0.47438961 -0.04570053  0.19727957]
 [ 9.44787231  4.39439082  0.          0.        ]]",[-0.48137158 -0.48570031]
8,[-1.72673202 -0.85464537],[-2.56760871  0.11993119],-0.0160118724101,-0.0160118724101,"[-0.34995169  1.27941881  1.43949318  0.15174261 -0.391765    1.69963728
  0.82687891  0.43065536 -0.33841629 -0.18374342  0.        ]","[[ 1.42361986  0.56372098 -0.04570053  0.19727957]
 [ 5.30501592  4.53827344  0.          0.        ]]",[-0.48137158 -0.48570031]
9,[-0.97679788 -0.99678528],[-1.85239683 -2.33868435],-0.00813927446642,-0.00813927446642,"[-0.45319895  1.20958674  1.4503774   0.3539863  -0.39176477  1.69963394
  0.35971299  0.49665167 -0.56245498 -0.2767251   0.        ]","[[ 1.48897391  0.65836352 -0.04570053  0.19727957]
 [ 1.24388604  4.92468988  0.          0.        ]]",[-0.48137158 -0.48570031]
10,[ 0.50574094 -0.07662395],[ 0.88101415 -0.26345541],-0.0117832495741,-0.0117832495741,"[-0.42935825  1.16241411  1.44841694  0.47058332 -0.39176455  1.69963059
 -0.09806157 -0.19603554 -0.58684179 -0.31063809  0.        ]","[[ 1.4739246   0.7161648  -0.04570053  0.19727957]
 [-2.73560405  0.86894242  0.          0.        ]]",[-0.48137158 -0.48570031]
11,[-0.46199059 -0.19162354],[-0.99070459  0.55856647],-0.0093423173999,-0.0093423173999,"[-0.39900305  1.15670856  1.44544029  0.4837897  -0.39176432  1.69962724
  0.30915996 -0.37734181 -0.55584059 -0.30347771  0.        ]","[[ 1.45473065  0.72289253 -0.04570053  0.19727957]
 [ 0.80442173 -0.1926231   0.          0.        ]]",[-0.48137158 -0.48570031]
