timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-0.02144986  0.06390394],[ 0.73667825  1.35771126],-0.207270016232,-0.207270016232,"[ 1.05821972  1.17317601  0.05900917 -0.0071896   0.10714698  0.12468354
 -0.10174517 -0.00974779  0.97271689 -0.05894041  0.        ]","[[ 0.02288141  0.02426303  0.00338864  0.02574502]
 [ 0.00096229  0.00185746  0.          0.        ]]",[ 0.02917902  0.00973309]
1,[-0.0201127   0.06702042],[ 1.36490273 -1.7002003 ],-0.205882455411,-0.205882455411,"[ 1.05654131  1.1708033   0.10335428  0.05870619  0.10714058  0.12467606
  0.18056679  0.51027293  0.96801612  0.01300276  0.        ]","[[  5.21241656e-02   6.40162705e-02   3.38864486e-03   2.57450176e-02]
 [  2.91362304e+00   3.96027824e+00   0.00000000e+00   0.00000000e+00]]",[ 0.02917902  0.00973309]
2,[-0.021466    0.06293742],[-0.56665471  1.55957877],-0.202696506955,-0.202696506955,"[ 1.04259105  1.16658606  0.25037093  0.12265569  0.10713419  0.12466858
  0.55855345 -0.02046153  0.94446075  0.18045122  0.        ]","[[  1.49524788e-01   1.02692065e-01   3.38864486e-03   2.57450176e-02]
 [  6.81344764e+00  -7.92337667e-02   0.00000000e+00   0.00000000e+00]]",[ 0.02917902  0.00973309]
3,[-0.02092234  0.06668977],[-0.88384286 -0.75989928],-0.199154308443,-0.199154308443,"[ 1.0101      1.16058723  0.41728971  0.18551607  0.10712779  0.12466111
  0.32802005  0.50009174  0.89633175  0.36351475  0.        ]","[[  2.61935406e-01   1.40860048e-01   3.38864486e-03   2.57450176e-02]
 [  4.43554163e+00   3.88282546e+00   0.00000000e+00   0.00000000e+00]]",[ 0.02917902  0.00973309]
4,[-0.02222898  0.06456091],[ 0.62324776  1.71624937],-0.196900582026,-0.196900582026,"[ 0.98882769  1.1508149   0.49403317  0.26197507  0.10712139  0.12465363
 -0.01932289  0.09479875  0.85662186  0.46576745  0.        ]","[[ 0.31469776  0.18756993  0.00338864  0.02574502]
 [ 0.85261209  0.79843891  0.          0.        ]]",[ 0.02917902  0.00973309]
5,[-0.02100041  0.06773052],[ 1.40779828  0.48724014],-0.194642358323,-0.194642358323,"[ 0.96939823  1.13572318  0.55362527  0.35197857  0.107115    0.12464616
  0.21791578  0.61286684  0.81268513  0.55513013  0.        ]","[[  3.56302939e-01   2.43098470e-01   3.38864486e-03   2.57450176e-02]
 [  3.29977502e+00   4.74127669e+00   0.00000000e+00   0.00000000e+00]]",[ 0.02917902  0.00973309]
6,[-0.01982168  0.06933178],[-2.06741886  0.37336635],-0.189345567851,-0.189345567851,"[ 0.91044244  1.09351138  0.69980247  0.53140735  0.1071086   0.12463869
  0.5950354   0.85377557  0.6880131   0.74612346  0.        ]","[[  4.61328702e-01   3.56324064e-01   3.38864486e-03   2.57450176e-02]
 [  7.18988790e+00   6.57516936e+00   0.00000000e+00   0.00000000e+00]]",[ 0.02917902  0.00973309]
7,[-0.0197223   0.07032663],[ 0.70860865 -0.39314808],-0.182824016555,-0.182824016555,"[ 0.8393564   1.01751327  0.83550181  0.7501139   0.10710221  0.12463122
  0.19763462  1.03101514  0.51765401  0.91731442  0.        ]","[[  5.64004865e-01   5.01369109e-01   3.38864486e-03   2.57450176e-02]
 [  3.09136621e+00   7.92483293e+00   0.00000000e+00   0.00000000e+00]]",[ 0.02917902  0.00973309]
8,[-0.01941177  0.06982772],[-1.77164611  0.61570343],-0.176248721856,-0.176248721856,"[ 0.76725094  0.9211864   0.9466489   0.94705514  0.10709582  0.12462375
  0.4635833   0.8056124   0.33781764  1.03358509  0.        ]","[[  6.53354198e-01   6.42662459e-01   3.38864486e-03   2.57450176e-02]
 [  5.83445102e+00   6.21021584e+00   0.00000000e+00   0.00000000e+00]]",[ 0.02917902  0.00973309]
9,[-0.01873101  0.07126775],[-2.90177829 -0.3150475 ],-0.169193835487,-0.169193835487,"[ 0.69901781  0.79930703  1.03520208  1.13133104  0.10708943  0.12461629
  0.06870426  1.10986675  0.15480857  1.10089847  0.        ]","[[  7.29185980e-01   7.90107057e-01   3.38864486e-03   2.57450176e-02]
 [  1.76227419e+00   8.52651879e+00   0.00000000e+00   0.00000000e+00]]",[ 0.02917902  0.00973309]
10,[-0.01947803  0.07078161],[ 1.15765799 -0.1134922 ],-0.161721907228,-0.161721907228,"[ 0.70344876  0.64916605  1.02963797  1.29863708  0.10708304  0.12460882
 -0.31827407  0.9238099   0.051814    1.09551971  0.        ]","[[  7.24392202e-01   9.46440196e-01   3.38864486e-03   2.57450176e-02]
 [ -2.22844696e+00   7.11148832e+00   0.00000000e+00   0.00000000e+00]]",[ 0.02917902  0.00973309]
11,[-0.01913642  0.07097898],[-0.79478039  0.88353314],-0.154417718653,-0.154417718653,"[ 0.70751231  0.50348485  1.02447273  1.41774207  0.10707665  0.12460136
  0.06974818  0.84601524 -0.03646095  1.07664622  0.        ]","[[  7.19966926e-01   1.08273682e+00   3.38864486e-03   2.57450176e-02]
 [  1.77265639e+00   6.52016665e+00   0.00000000e+00   0.00000000e+00]]",[ 0.02917902  0.00973309]
12,[-0.01800868  0.0722333 ],[-1.33731154  0.72805576],-0.144675658568,-0.144675658568,"[ 0.70414923  0.31368991  1.02838455  1.52495901  0.10707026  0.1245939
 -0.23870287  1.28871254 -0.14845153  1.0390531   0.        ]","[[  7.23508848e-01   1.24695424e+00   3.38864486e-03   2.57450176e-02]
 [ -1.40787890e+00   9.89032384e+00   0.00000000e+00   0.00000000e+00]]",[ 0.02917902  0.00973309]
13,[-0.01755108  0.07293145],[ 0.03446857 -0.67510987],-0.129841444832,-0.129841444832,"[ 0.76473201  0.037507    0.94913789  1.60275532  0.10706387  0.12458644
 -0.61980201  1.64156561 -0.21804546  0.94857072  0.        ]","[[  6.55923625e-01   1.47172876e+00   3.38864486e-03   2.57450176e-02]
 [ -5.33762489e+00   1.25781167e+01   0.00000000e+00   0.00000000e+00]]",[ 0.02917902  0.00973309]
14,[-0.01952287  0.07092144],[ 0.84336945  0.10832115],-0.113307643308,-0.113307643308,"[ 0.84815745 -0.2417764   0.81873821  1.59798425  0.10705749  0.12457898
 -0.59622744  1.25737992 -0.247437    0.83811916  0.        ]","[[  5.51605225e-01   1.69397030e+00   3.38864486e-03   2.57450176e-02]
 [ -5.09506552e+00   9.65578116e+00   0.00000000e+00   0.00000000e+00]]",[ 0.02917902  0.00973309]
15,[-0.01980365  0.07046504],[-1.47979718  1.48080574],-0.0974002702036,-0.0974002702036,"[ 0.89512339 -0.48159881  0.72978093  1.5267111   0.10705111  0.12457152
 -0.2626388   1.28835328 -0.29202184  0.73274604  0.        ]","[[  4.84207029e-01   1.88946605e+00   3.38864486e-03   2.57450176e-02]
 [ -1.65611210e+00   9.89304533e+00   0.00000000e+00   0.00000000e+00]]",[ 0.02917902  0.00973309]
16,[-0.01922253  0.07060617],[ 0.29300367 -0.77236514],-0.076851377339,-0.076851377339,"[ 0.9393132  -0.74986478  0.63052283  1.36158099  0.10704472  0.12456406
 -0.64338459  1.7824654  -0.34386097  0.59264084  0.        ]","[[  4.11698279e-01   2.12509278e+00   3.38864486e-03   2.57450176e-02]
 [ -5.58173902e+00   1.36570331e+01   0.00000000e+00   0.00000000e+00]]",[ 0.02917902  0.00973309]
17,[-0.0221      0.06761543],[ 0.95857108  0.50642419],-0.0546517010262,-0.0546517010262,"[ 0.98861506 -0.98509524  0.49014433  1.11371824  0.10703834  0.1245566
 -0.52008989  1.34493289 -0.37147657  0.43763297  0.        ]","[[  3.12811899e-01   2.36483475e+00   3.38864486e-03   2.57450176e-02]
 [ -4.31115039e+00   1.03282767e+01   0.00000000e+00   0.00000000e+00]]",[ 0.02917902  0.00973309]
18,[-0.02154964  0.06791313],[-0.18336983 -1.46562239],-0.0339418443272,-0.0339418443272,"[ 1.00751729 -1.15903617  0.42129652  0.82084115  0.10703196  0.12454915
 -0.14363517  1.58116298 -0.40798412  0.28203088  0.        ]","[[  2.65521753e-01   2.58946728e+00   3.38864486e-03   2.57450176e-02]
 [ -4.30702521e-01   1.21290041e+01   0.00000000e+00   0.00000000e+00]]",[ 0.02917902  0.00973309]
19,[-0.02449014  0.06432205],[-0.83446061 -1.89134064],-0.0188865735313,-0.0188865735313,"[ 1.01307917 -1.26890407  0.39805253  0.52211479  0.10702558  0.1245417
 -0.21322117  1.02937994 -0.43012634  0.13484538  0.        ]","[[  2.49710435e-01   2.78991007e+00   3.38864486e-03   2.57450176e-02]
 [ -1.14809673e+00   7.92926910e+00   0.00000000e+00   0.00000000e+00]]",[ 0.02917902  0.00973309]
20,[-0.02694444  0.06116553],[ 0.43507227 -0.60021618],-0.0153054450467,-0.0153054450467,"[ 1.03029223 -1.31133972  0.31525843  0.3358954   0.1070192   0.12453425
 -0.53153353  0.48859515 -0.4253768   0.05114681  0.        ]","[[  1.93827028e-01   2.90719132e+00   3.38864486e-03   2.57450176e-02]
 [ -4.42933588e+00   3.81256885e+00   0.00000000e+00   0.00000000e+00]]",[ 0.02917902  0.00973309]
21,[-0.02747643  0.05987352],[ 0.12938716  3.42555624],-0.0155734983239,-0.0155734983239,"[ 1.04585235 -1.32459299  0.20965908  0.25204226  0.10701283  0.12452679
 -0.35587878  0.16648466 -0.41767648  0.0175669   0.        ]","[[ 0.12340202  2.95884068  0.00338864  0.02574502]
 [-2.61919355  1.36054215  0.          0.        ]]",[ 0.02917902  0.00973309]
22,[-0.02724923  0.06043248],[-1.09070835 -0.09337038],-0.0193371646703,-0.0193371646703,"[ 1.05230404 -1.33527741  0.13905278  0.15987279  0.10700645  0.12451935
 -0.30111496  0.37548849 -0.41538666 -0.02939262  0.        ]","[[ 0.07667945  3.01505562  0.00338864  0.02574502]
 [-2.05499862  2.95170904  0.          0.        ]]",[ 0.02917902  0.00973309]
23,[-0.02864099  0.05862567],[ 1.98709896  0.62855075],-0.0188383096611,-0.0188383096611,"[ 1.0563078  -1.33765326  0.01702446  0.13095471  0.10700008  0.1245119
 -0.68131797 -0.04883932 -0.40975681 -0.03046065  0.        ]","[[ -3.73909422e-03   3.03259806e+00   3.38864486e-03   2.57450176e-02]
 [ -5.97375516e+00  -2.78209189e-01   0.00000000e+00   0.00000000e+00]]",[ 0.02917902  0.00973309]
24,[-0.02840785  0.05854495],[-0.17754856  0.98161192],-0.016629864725,-0.016629864725,"[ 1.05141211 -1.33599923 -0.1021599   0.14746193  0.1069937   0.12450445
 -0.28561737 -0.08476135 -0.402171   -0.01738133  0.        ]","[[-0.08230295  3.02258132  0.00338864  0.02574502]
 [-1.89621117 -0.55166253  0.          0.        ]]",[ 0.02917902  0.00973309]
25,[-0.02856966  0.05863513],[ 0.57203603 -0.97260091],-0.0150648572512,-0.0150648572512,"[ 1.04471462 -1.33438609 -0.169522    0.16225992  0.10698733  0.12449701
 -0.35016949 -0.05729863 -0.39663519 -0.00820725  0.        ]","[[-0.12690353  3.01359096  0.00338864  0.02574502]
 [-2.56162928 -0.34267218  0.          0.        ]]",[ 0.02917902  0.00973309]
26,[-0.02844801  0.05698206],[-0.66703031  2.09374129],-0.010412057308,-0.010412057308,"[ 1.03904012 -1.32558402 -0.21162255  0.2367793   0.10698096  0.12448956
 -0.12545245 -0.56237792 -0.38443793  0.02588012  0.        ]","[[ -1.54904901e-01   2.96816725e+00   3.38864486e-03   2.57450176e-02]
 [ -2.46221497e-01  -4.18688764e+00   0.00000000e+00   0.00000000e+00]]",[ 0.02917902  0.00973309]
27,[-0.02854505  0.05903991],[-0.34274187  0.09846   ],-0.00641236912898,-0.00641236912898,"[ 1.03140225 -1.3148382  -0.25857099  0.30706937  0.10697459  0.12448212
 -0.38125518 -0.03119492 -0.36926834  0.05726677  0.        ]","[[-0.18627619  2.9249879   0.00338864  0.02574502]
 [-2.88212576 -0.1445195   0.          0.        ]]",[ 0.02917902  0.00973309]
28,[-0.0288418   0.05909929],[-2.27808029  0.56144043],-0.00474686553982,-0.00474686553982,"[ 1.00936897 -1.3149102  -0.3632874   0.30534841  0.10696822  0.12447468
 -0.50738955  0.02040352 -0.35856335  0.05754307  0.        ]","[[ -2.56961370e-01   2.92603719e+00   3.38864486e-03   2.57450176e-02]
 [ -4.18206094e+00   2.48138383e-01   0.00000000e+00   0.00000000e+00]]",[ 0.02917902  0.00973309]
29,[-0.02937716  0.05987919],[-1.18448066 -0.76499001],-0.00486649288051,-0.00486649288051,"[ 0.95521159 -1.32156922 -0.53995887  0.26106986  0.10696185  0.12446724
 -0.88355773  0.31186626 -0.34984077  0.04011774  0.        ]","[[ -3.79495743e-01   2.95325361e+00   3.38864486e-03   2.57450176e-02]
 [ -8.05846410e+00   2.46610581e+00   0.00000000e+00   0.00000000e+00]]",[ 0.02917902  0.00973309]
30,[-0.02998356  0.05875517],[-1.20931409 -0.3259054 ],-0.00557847170233,-0.00557847170233,"[ 0.82573336 -1.32548983 -0.80814458  0.23093437  0.10695548  0.1244598
 -1.25220754 -0.09267081 -0.33101059  0.02677182  0.        ]","[[ -5.78790635e-01   2.97169219e+00   3.38864486e-03   2.57450176e-02]
 [ -1.18583565e+01  -6.11997989e-01   0.00000000e+00   0.00000000e+00]]",[ 0.02917902  0.00973309]
31,[-0.03030557  0.05836127],[-0.84425099 -0.66624609],-0.00943310382557,-0.00943310382557,"[ 0.57226324 -1.31955157 -1.12169706  0.27184647  0.10694912  0.12445236
 -1.61337923 -0.26071054 -0.28222636  0.02541763  0.        ]","[[ -8.53327468e-01   2.94662338e+00   3.38864486e-03   2.57450176e-02]
 [ -1.55829062e+01  -1.89063715e+00   0.00000000e+00   0.00000000e+00]]",[ 0.02917902  0.00973309]
