timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 1.18279576  1.93534243],[ 0.07802413 -0.56555883],-0.40842326657,-0.40842326657,"[ 1.0809921   1.90719039 -0.16839222 -0.77520043 -1.69650141  0.18162278
  0.16373618 -0.33161663  2.65726104 -0.42768899  0.        ]","[[-0.09551796 -0.0383166  -0.19715102  0.0227714 ]
 [ 0.00264701  0.00225087  0.          0.        ]]",[-0.01893854 -0.22833665]
1,[ 1.20661902  1.95121419],[ 1.20466401  1.34139624],-0.40836084218,-0.40836084218,"[ 1.08139492  1.90571404 -0.16362014 -0.83695221 -1.69647724  0.18162209
  0.188209   -0.64060208  2.65521992 -0.4417941   0.        ]","[[-0.09236    -0.06074167 -0.19715102  0.0227714 ]
 [ 0.31211574 -2.23729324  0.          0.        ]]",[-0.01893854 -0.22833665]
2,[ 1.0709641   1.86002219],[ 1.15537784  2.50150508],-0.408290105399,-0.408290105399,"[ 1.08580449  1.90530566 -0.09420224 -0.84957526 -1.69645306  0.1816214
  0.50043775 -0.0883978   2.66172641 -0.37002917  0.        ]","[[-0.04650468 -0.06533067 -0.19715102  0.0227714 ]
 [ 4.26027476  1.76506068  0.          0.        ]]",[-0.01893854 -0.22833665]
3,[ 0.89080173  1.75371838],[-0.36126174  2.02552672],-0.406473383951,-0.406473383951,"[ 1.08312511  1.90799092  0.09389409 -0.64382558 -1.69642889  0.18162071
  0.80649066  0.45287796  2.66222962 -0.09924392  0.        ]","[[ 0.07753049  0.00933273 -0.19715102  0.0227714 ]
 [ 8.13036237  5.68820777  0.          0.        ]]",[-0.01893854 -0.22833665]
4,[ 0.74966556  1.67379701],[-1.3950212   0.75535741],-0.398660212141,-0.398660212141,"[ 1.05253603  1.89105019  0.31371574 -0.22562807 -1.69640471  0.18162002
  0.68063841  0.98372293  2.59123798  0.26757263  0.        ]","[[ 0.22417098  0.1617009  -0.19715102  0.0227714 ]
 [ 6.53901442  9.53577889  0.          0.        ]]",[-0.01893854 -0.22833665]
5,[ 0.65902084  1.61590862],[-0.23321438  2.14585656],-0.384876434643,-0.384876434643,"[ 1.0193897   1.81495033  0.4450258   0.35460978 -1.69638054  0.18161933
  0.3574953   1.37052935  2.44914874  0.56559239  0.        ]","[[  0.31395398   0.38054647  -0.19715102   0.0227714 ]
 [  2.45291579  12.33942388   0.           0.        ]]",[-0.01893854 -0.22833665]
6,[ 0.52475762  1.50488114],[-0.13090955  0.10394153],-0.364335224604,-0.364335224604,"[ 1.00150653  1.63115704  0.50138358  1.0310697  -1.69635637  0.18161864
  0.28063185  1.88314479  2.24776552  0.77865415  0.        ]","[[  0.35325986   0.66461517  -0.19715102   0.0227714 ]
 [  1.48100121  16.05505691   0.           0.        ]]",[-0.01893854 -0.22833665]
7,[ 0.42237121  1.40608954],[-0.22247246  1.20735157],-0.335554493537,-0.335554493537,"[ 0.9895219   1.32465061  0.53559624  1.63059261 -1.6963322   0.18161795
  0.23742605  1.89606495  1.9888359   0.90768307  0.        ]","[[  0.37739819   0.98665826  -0.19715102   0.0227714 ]
 [  0.93468279  16.14893435   0.           0.        ]]",[-0.01893854 -0.22833665]
8,[ 0.24628484  1.21907282],[ 0.14279127  1.19861857],-0.298703595293,-0.298703595293,"[ 0.98450052  0.89713563  0.54922239  2.01848333 -1.69630803  0.18161726
  0.16637809  2.39822178  1.6963425   0.92186509  0.        ]","[[  0.38707686   1.34615938  -0.19715102   0.0227714 ]
 [  0.03630435  19.78903602   0.           0.        ]]",[-0.01893854 -0.22833665]
9,[ 0.0359661   0.97644985],[-0.22893303  0.15426761],-0.25099757058,-0.25099757058,"[ 0.98111094  0.34023849  0.55820401  2.02889347 -1.69628387  0.18161657
  0.2111258   2.89034191  1.37605404  0.78573833  0.        ]","[[  3.93478059e-01   1.77773598e+00  -1.97151018e-01   2.27714009e-02]
 [  6.02137787e-01   2.33567420e+01   0.00000000e+00   0.00000000e+00]]",[-0.01893854 -0.22833665]
10,[-0.09315725  0.78901947],[-1.07928655 -0.2964584 ],-0.204601346213,-0.204601346213,"[ 0.97957886 -0.20580415  0.56219924  1.48207186 -1.6962597   0.18161588
  0.13868702  2.91072696  1.12791299  0.48602405  0.        ]","[[  3.96331996e-01   2.24636084e+00  -1.97151018e-01   2.27714009e-02]
 [ -3.13822136e-01   2.35052353e+01   0.00000000e+00   0.00000000e+00]]",[-0.01893854 -0.22833665]
11,[-0.14261553  0.67772579],[-0.17095191 -0.32385518],-0.18280717689,-0.18280717689,"[ 1.00283429 -0.568307    0.4973116   0.50876407 -1.69623553  0.18161519
 -0.17382315  2.68450371  1.04692907  0.11487883  0.        ]","[[  0.3504111    2.70001924  -0.19715102   0.0227714 ]
 [ -4.26541317  21.86602106   0.           0.        ]]",[-0.01893854 -0.22833665]
