timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 0.13525295  2.90273714],[ 0.10698276  3.87430934],-0.157748045764,-0.157748045764,"[ 0.97084756  1.56479955 -0.12755409 -1.02770754  0.46082901  0.02709953
  0.24607302 -0.34743825  1.01709075 -0.42251069  0.        ]","[[-0.09749002  0.03325554  0.05286531  0.00353191]
 [-0.00123422  0.00286077  0.          0.        ]]",[-0.31600121 -0.36102673]
1,[-0.19487461  2.28742123],[ 0.32468663  2.39564887],-0.157400955175,-0.157400955175,"[ 0.97148645  1.56212177 -0.12136623 -0.92238392  0.46082865  0.02709951
  0.29062385  0.29324646  1.01945391 -0.36407121  0.        ]","[[ -9.32836871e-02   7.30383744e-02   5.28653066e-02   3.53190684e-03]
 [  4.20469518e-01   3.96222800e+00   0.00000000e+00   0.00000000e+00]]",[-0.31600121 -0.36102673]
2,[-0.81122941  1.53458929],[-0.79528778  1.10580563],-0.1561130434,-0.1561130434,"[ 0.97428255  1.54242641 -0.09014761 -0.61195723  0.46082828  0.02709949
  0.42528361  0.92119311  1.01382228 -0.17027281  0.        ]","[[ -7.20856301e-02   1.91218752e-01   5.28653066e-02   3.53190684e-03]
 [  1.69511154e+00   7.84287856e+00   0.00000000e+00   0.00000000e+00]]",[-0.31600121 -0.36102673]
3,[-0.73051989  1.11579227],[ 0.7093405   1.60883953],-0.153275364622,-0.153275364622,"[ 0.97450677  1.47225338 -0.0872194  -0.11702978  0.46082792  0.02709947
  0.08922847  1.53698012  0.96873847  0.0671229   0.        ]","[[ -7.00991693e-02   3.86258446e-01   5.28653066e-02   3.53190684e-03]
 [ -1.48585853e+00   1.16483975e+01   0.00000000e+00   0.00000000e+00]]",[-0.31600121 -0.36102673]
4,[-1.05758047  0.43253005],[-1.09848164  0.06067315],-0.147352377947,-0.147352377947,"[ 0.97436127  1.30233056 -0.08910231  0.50266067  0.46082755  0.02709946
  0.38870009  2.14021094  0.84425193  0.36130975  0.        ]","[[ -7.13765489e-02   6.56630004e-01   5.28653066e-02   3.53190684e-03]
 [  1.34882726e+00   1.53763511e+01   0.00000000e+00   0.00000000e+00]]",[-0.31600121 -0.36102673]
5,[-0.51151949  0.30630639],[-0.47888456  0.23777221],-0.137727939482,-0.137727939482,"[ 0.97274685  1.02211384 -0.10822455  1.06145338  0.46082719  0.02709944
 -0.03202433  2.13002332  0.63482107  0.61363034  0.        ]","[[ -8.43557852e-02   9.63526215e-01   5.28653066e-02   3.53190684e-03]
 [ -2.63358605e+00   1.53134401e+01   0.00000000e+00   0.00000000e+00]]",[-0.31600121 -0.36102673]
6,[-0.01077816 -0.01987194],[-0.411155   -0.75773961],-0.123285852196,-0.123285852196,"[ 0.95914515  0.66742065 -0.21260184  1.42127106  0.46082682  0.02709942
 -0.22666833  2.23337234  0.41076884  0.69439032  0.        ]","[[ -1.55512663e-01   1.27620404e+00   5.28653066e-02   3.53190684e-03]
 [ -4.47601054e+00   1.59521835e+01   0.00000000e+00   0.00000000e+00]]",[-0.31600121 -0.36102673]
7,[ 0.03187981  0.01117966],[-0.45490762 -0.12719425],-0.105940885173,-0.105940885173,"[ 0.9245347   0.31114168 -0.36427786  1.53538343  0.46082646  0.0270994
 -0.38910969  1.69679944  0.20984908  0.65797568  0.        ]","[[ -2.60458755e-01   1.56197785e+00   5.28653066e-02   3.53190684e-03]
 [ -6.01361782e+00   1.26362198e+01   0.00000000e+00   0.00000000e+00]]",[-0.31600121 -0.36102673]
8,[ 0.41412365 -0.2180052 ],[ 0.21291044  0.80790385],-0.0874464209584,-0.0874464209584,"[ 0.85378361  0.0036652  -0.55592183  1.46177761  0.46082609  0.02709939
 -0.56674093  1.57482654  0.05471888  0.54186984  0.        ]","[[ -3.97600297e-01   1.80713980e+00   5.28653066e-02   3.53190684e-03]
 [ -7.69500739e+00   1.18824553e+01   0.00000000e+00   0.00000000e+00]]",[-0.31600121 -0.36102673]
9,[ 0.91685939 -0.77732748],[ 0.97881469  0.5465184 ],-0.0661506336917,-0.0661506336917,"[ 0.749817   -0.31086572 -0.74542292  1.20615844  0.46082573  0.02709937
 -0.46165427  2.05433977 -0.13893083  0.41414185  0.        ]","[[ -5.41521164e-01   2.07452159e+00   5.28653066e-02   3.53190684e-03]
 [ -6.70030378e+00   1.48458698e+01   0.00000000e+00   0.00000000e+00]]",[-0.31600121 -0.36102673]
