timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-1.35072052  0.52642137],[-2.48241567  0.57666464],-0.188701795081,-0.188701795081,"[ 1.04109874  2.06975966  0.14546217 -0.87182984  0.50567123 -0.87975559
  0.3060003  -0.36434019  0.90055736  0.87249684  0.        ]","[[ 0.06796667 -0.02716892  0.05696951 -0.09957607]
 [-0.00477813  0.00365344  0.          0.        ]]",[-0.12944458 -0.21822387]
1,[-1.15864253  0.58171952],[-0.01946304  1.00788694],-0.185550207641,-0.185550207641,"[ 1.04380918  2.07022743  0.0850678  -0.80035724  0.50567013 -0.87975289
 -0.01456259 -0.04325183  0.9024913   0.82279214  0.        ]","[[ 0.02817265 -0.00417149  0.05696951 -0.09957607]
 [-3.96144689  2.28846982  0.          0.        ]]",[-0.12944458 -0.21822387]
2,[-1.12291241  0.5021742 ],[-1.25166808  0.83823291],-0.181434646106,-0.181434646106,"[ 1.04251882  2.06580652 -0.03528587 -0.53629999  0.50566904 -0.8797502
 -0.01457523  0.50682674  0.90165727  0.76055836  0.        ]","[[-0.05105791  0.08087115  0.05696951 -0.09957607]
 [-3.96160321  6.20274806  0.          0.        ]]",[-0.12944458 -0.21822387]
3,[-0.70933759  0.51291299],[ 0.67293551  1.30753091],-0.176184872172,-0.176184872172,"[ 1.02409207  2.032448   -0.21362525 -0.05759118  0.50566794 -0.8797475
 -0.32882946  0.95620504  0.89006818  0.69598826  0.        ]","[[-0.16920699  0.23701008  0.05696951 -0.09957607]
 [-7.84039904  9.4004699   0.          0.        ]]",[-0.12944458 -0.21822387]
4,[-0.79843271  0.3105517 ],[-0.81470196  0.22634364],-0.171603125859,-0.171603125859,"[ 0.98189462  1.92808027 -0.40353973  0.60047685  0.50566684 -0.87974481
 -0.10069845  1.48633378  0.85753579  0.67994704  0.        ]","[[ -0.29776398   0.4628687    0.05696951  -0.09957607]
 [ -5.02462211  13.17283376   0.           0.        ]]",[-0.12944458 -0.21822387]
5,[-0.45778733  0.31846172],[-0.27068316  0.71231081],-0.165948951241,-0.165948951241,"[ 0.9153689   1.72358781 -0.59062837  1.2916475   0.50566575 -0.87974212
 -0.35379554  1.57576057  0.79421966  0.70086423  0.        ]","[[ -0.42959918   0.73271118   0.05696951  -0.09957607]
 [ -8.14855619  13.80924819   0.           0.        ]]",[-0.12944458 -0.21822387]
6,[-0.29192027  0.19649595],[ 1.8312697  -0.27582005],-0.15377274208,-0.15377274208,"[ 0.79504283  1.40977129 -0.81786412  1.88435399  0.50566465 -0.87973942
 -0.42757477  1.93369096  0.68926297  0.68667402  0.        ]","[[ -0.60170722   1.03445227   0.05696951  -0.09957607]
 [ -9.05920747  16.35634391   0.           0.        ]]",[-0.12944458 -0.21822387]
7,[-0.41485128  0.12660432],[-0.85259688 -0.32741224],-0.143032589607,-0.143032589607,"[ 0.67176958  1.01891718 -0.98388845  2.24351119  0.50566356 -0.87973673
 -0.09242597  1.73452043  0.54935735  0.73445023  0.        ]","[[ -0.74138844   1.34735919   0.05696951  -0.09957607]
 [ -4.9225486   14.93915264   0.           0.        ]]",[-0.12944458 -0.21822387]
8,[-0.2001552   0.14966911],[-0.5529653   0.29117817],-0.131609410571,-0.131609410571,"[ 0.53722518  0.6395314  -1.12179929  2.31527278  0.50566246 -0.87973403
 -0.3578726   1.51082261  0.39526939  0.76738306  0.        ]","[[ -0.87271033   1.63017232   0.05696951  -0.09957607]
 [ -8.19889535  13.34739779   0.           0.        ]]",[-0.12944458 -0.21822387]
9,[-0.00202644  0.09944864],[ 0.45119239  0.04758539],-0.115074675543,-0.115074675543,"[ 0.32246805  0.27536504 -1.28107466  2.14770258  0.50566136 -0.87973134
 -0.52207575  1.63568625  0.22263267  0.73754052  0.        ]","[[ -1.05702241   1.90603628   0.05696951  -0.09957607]
 [-10.2256228   14.2359933    0.           0.        ]]",[-0.12944458 -0.21822387]
