timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 0.36810774  1.11215711],[ 2.16957857  2.77059116],-0.27071035925,-0.27071035925,"[ 1.05134685  1.63933487  0.0738407  -0.78508237 -0.42241775  0.75767742
  0.02889364 -0.27834211  1.51292771 -0.71320186  0.        ]","[[ 0.0600136  -0.09561579 -0.04709202  0.08761677]
 [-0.00223177  0.0027463   0.          0.        ]]",[ 0.02672867 -0.185127  ]
1,[ 0.31963938  1.07183456],[ 0.84635129  0.8010677 ],-0.266638048164,-0.266638048164,"[ 1.0469261   1.64302881  0.13437737 -0.69305771 -0.42241449  0.75766962
  0.37264658  0.26135101  1.51048058 -0.61782746  0.        ]","[[ 0.09964453 -0.05584897 -0.04709202  0.08761677]
 [ 3.95216062  3.96075015  0.          0.        ]]",[ 0.02672867 -0.185127  ]
2,[ 0.26451653  1.03163671],[ 0.54360179 -0.73499664],-0.253819550195,-0.253819550195,"[ 1.02276336  1.64308872  0.30361297 -0.43734394 -0.42241124  0.75766182
  0.65679009  0.68298701  1.47272596 -0.35351907  0.        ]","[[ 0.21148343  0.05439122 -0.04709202  0.08761677]
 [ 7.22085648  7.05296494  0.          0.        ]]",[ 0.02672867 -0.185127  ]
3,[ 0.24423607  1.02624476],[ 0.47141905  0.42417807],-0.234471746993,-0.234471746993,"[ 0.95637912  1.62806258  0.54474356 -0.18268152 -0.42240798  0.75765402
  0.83141113  0.26699802  1.35865997 -0.02643684  0.        ]","[[ 0.37605582  0.16484161 -0.04709202  0.08761677]
 [ 9.22969586  4.00223626  0.          0.        ]]",[ 0.02672867 -0.185127  ]
4,[ 0.17111607  0.96664453],[ 1.09647167  1.30027815],-0.210160369635,-0.210160369635,"[ 0.82766509  1.60283896  0.81859372  0.03521278 -0.42240473  0.75764622
  0.97760228  0.48511107  1.15267482  0.29727002  0.        ]","[[  0.57752384   0.2609357   -0.04709202   0.08761677]
 [ 10.91152976   5.60183303   0.           0.        ]]",[ 0.02672867 -0.185127  ]
5,[ 0.04684477  0.85303271],[-0.52355055  0.30937388],-0.174867991473,-0.174867991473,"[ 0.59709072  1.54118376  1.11616995  0.36491389 -0.42240147  0.75763842
  1.30262032  1.00967308  0.77578505  0.61196008  0.        ]","[[  0.83326856   0.41157126  -0.04709202   0.08761677]
 [ 14.65059406   9.44887362   0.           0.        ]]",[ 0.02672867 -0.185127  ]
6,[-0.03431299  0.76422071],[-1.59990301  0.86083183],-0.134437491531,-0.134437491531,"[ 0.28868205  1.42028635  1.34947174  0.76782156 -0.42239822  0.75763062
  1.09739488  1.15124916  0.2742553   0.76167371  0.        ]","[[  1.10259537   0.61096741  -0.04709202   0.08761677]
 [ 12.28998288  10.48726855   0.           0.        ]]",[ 0.02672867 -0.185127  ]
7,[-0.09408221  0.67831808],[-1.99896607  0.81922831],-0.101149346858,-0.101149346858,"[ 0.02399822  1.22016765  1.46105996  1.18436864 -0.42239496  0.75762282
  0.73233398  1.58783228 -0.16803645  0.6857489   0.        ]","[[  1.30626107   0.85283965  -0.04709202   0.08761677]
 [  8.09061531  13.68928223   0.           0.        ]]",[ 0.02672867 -0.185127  ]
8,[-0.11309095  0.62322515],[ 1.22937041  0.01104707],-0.076564589652,-0.076564589652,"[-0.14045189  0.90338364  1.4984719   1.56084576 -0.4223917   0.75761502
  0.37451617  1.9932695  -0.47062937  0.45411377  0.        ]","[[  1.42677539   1.15646295  -0.04709202   0.08761677]
 [  3.97452811  16.6631198    0.           0.        ]]",[ 0.02672867 -0.185127  ]
9,[-0.11767159  0.59634632],[-0.5052712   0.70641414],-0.0644739157592,-0.0644739157592,"[-0.30489027  0.5078569   1.51380348  1.74899906 -0.42238845  0.75760723
  0.71185126  1.95405019 -0.66186806  0.11369484  0.        ]","[[  1.54519883   1.48684386  -0.04709202   0.08761677]
 [  7.8550855   16.37594244   0.           0.        ]]",[ 0.02672867 -0.185127  ]
10,[-0.13431068  0.5493229 ],[ 0.26724173  0.86050504],-0.0721198677311,-0.0721198677311,"[-0.49351427  0.07473482  1.50502786  1.67405259 -0.42238519  0.75759943
  0.52466601  2.29115713 -0.70591979 -0.28674499  0.        ]","[[  1.68069687   1.83917547  -0.04709202   0.08761677]
 [  5.70188914  18.84897      0.           0.        ]]",[ 0.02672867 -0.185127  ]
11,[-0.15687583  0.50623482],[ 0.5038592   1.23356106],-0.0886030396324,-0.0886030396324,"[-0.66313651 -0.37244497  1.47267563  1.2470322  -0.42238194  0.75759163
  0.6070126   2.70466905 -0.55146344 -0.6499604   0.        ]","[[  1.80423832   2.24659446  -0.04709202   0.08761677]
 [  6.64920404  21.88282756   0.           0.        ]]",[ 0.02672867 -0.185127  ]
12,[-0.17556778  0.47844034],[-1.14232006  1.58928382],-0.105010051212,-0.105010051212,"[-0.8644325  -0.72830663  1.40195329  0.38684054 -0.42237868  0.75758383
  0.76917778  3.18520558 -0.21417322 -0.85870071  0.        ]","[[  1.95594003   2.71963029  -0.04709202   0.08761677]
 [  8.51471311  25.40902669   0.           0.        ]]",[ 0.02672867 -0.185127  ]
13,[-0.15460251  0.51557529],[-0.6968794   1.06467255],-0.109556642231,-0.109556642231,"[-1.02617125 -0.83619135  1.31615021 -0.65466412 -0.42237543  0.75757603
  0.41033418  1.05338058  0.07753655 -0.81090614  0.        ]","[[ 2.08482764  3.18083713 -0.04709202  0.08761677]
 [ 4.38691389  9.77232275  0.          0.        ]]",[ 0.02672867 -0.185127  ]
14,[-0.12101845  0.56416988],[-2.11575511  1.32753056],-0.108878627096,-0.108878627096,"[-1.09676588 -0.83459893  1.26923034 -0.71197237 -0.42237217  0.75756824
  0.16287023 -0.7186298   0.15277213 -0.75874598  0.        ]","[[ 2.14400325  3.20556768 -0.04709202  0.08761677]
 [ 1.54032463 -3.22533041  0.          0.        ]]",[ 0.02672867 -0.185127  ]
15,[-0.11309982  0.5695228 ],[ 0.51987605  1.78657874],-0.109530981778,-0.109530981778,"[-1.08591082 -0.83702156  1.27682032 -0.53316126 -0.42236892  0.75756044
 -0.18397818 -0.78310449  0.10095509 -0.79763538  0.        ]","[[ 2.13477823  3.12847662 -0.04709202  0.08761677]
 [-2.44949532 -3.69830793  0.          0.        ]]",[ 0.02672867 -0.185127  ]
16,[-0.11879488  0.56456149],[-0.90875726  0.49090358],-0.109776800666,-0.109776800666,"[ -1.05279024e+00  -8.33793016e-01   1.29910685e+00  -3.93797735e-01
  -4.22365665e-01   7.57552643e-01  -8.16012843e-04  -5.90616843e-01
   5.83661922e-02  -8.22547615e-01   0.00000000e+00]","[[ 2.10692758  3.06836195 -0.04709202  0.08761677]
 [-0.34258984 -2.28646759  0.          0.        ]]",[ 0.02672867 -0.185127  ]
17,[-0.11786609  0.56130952],[-1.26817511  1.55468407],-0.109474376241,-0.109474376241,"[-1.00073044 -0.8299334   1.33142999 -0.31437018 -0.42236241  0.75754485
 -0.31301462 -0.4452342   0.03069676 -0.83303069  0.        ]","[[ 2.06404405  3.03399621 -0.04709202  0.08761677]
 [-3.93379755 -1.22012995  0.          0.        ]]",[ 0.02672867 -0.185127  ]
18,[-0.11607093  0.55824882],[ 0.44676619  0.65434556],-0.10794986201,-0.10794986201,"[-0.85203137 -0.82749638  1.40722314 -0.27541754 -0.42235916  0.75753705
 -0.65043783 -0.35407419  0.00745023 -0.83061819  0.        ]","[[ 1.94642495  3.01709894 -0.04709202  0.08761677]
 [-7.8151817  -0.55150545  0.          0.        ]]",[ 0.02672867 -0.185127  ]
19,[-0.12005727  0.55469251],[-1.55451722  0.60680298],-0.105826587127,-0.105826587127,"[-0.67006596 -0.82623439  1.47061436 -0.2572729  -0.4223559   0.75752925
 -0.48320405 -0.31517405 -0.01050435 -0.82074253  0.        ]","[[ 1.8094215   3.00921649 -0.04709202  0.08761677]
 [-5.89157563 -0.26619754  0.          0.        ]]",[ 0.02672867 -0.185127  ]
20,[-0.11680373  0.55307019],[-0.35291758  0.17028183],-0.103196940567,-0.103196940567,"[-0.45501265 -0.82560216  1.50882538 -0.24864283 -0.42235265  0.75752146
 -0.81725999 -0.29589681 -0.02538643 -0.80542037  0.        ]","[[ 1.65303543  3.00546491 -0.04709202  0.08761677]
 [-9.73422582 -0.12481926  0.          0.        ]]",[ 0.02672867 -0.185127  ]
21,[-0.11615738  0.55148214],[ 0.46140961  0.58622777],-0.0995420047661,-0.0995420047661,"[-0.16726062 -0.82522244  1.50210557 -0.24362135 -0.42234939  0.75751366
 -0.92197196 -0.29085432 -0.03924438 -0.78147467  0.        ]","[[  1.4462648    3.00328146  -0.04709202   0.08761677]
 [-10.93882269  -0.08784924   0.           0.        ]]",[ 0.02672867 -0.185127  ]
22,[-0.11883791  0.5496223 ],[-1.32213545  0.25961506],-0.0959846109538,-0.0959846109538,"[ 0.10189295 -0.82506021  1.43479483 -0.24156864 -0.42234614  0.75750587
 -0.74431805 -0.28123392 -0.0471672  -0.75614347  0.        ]","[[ 1.24799053  3.00238913 -0.04709202  0.08761677]
 [-8.89541514 -0.0173014   0.          0.        ]]",[ 0.02672867 -0.185127  ]
23,[-0.09374578  0.57051712],[-0.12434871 -0.11183387],-0.0922251252975,-0.0922251252975,"[ 0.37487965 -0.82496747  1.29692254 -0.24045209 -0.42234288  0.75749807
 -1.07320069 -0.28225196 -0.05001483 -0.72737245  0.        ]","[[  1.03212423   3.00190405  -0.04709202   0.08761677]
 [-12.67860668  -0.02478291   0.           0.        ]]",[ 0.02672867 -0.185127  ]
24,[-0.07491988  0.58954537],[ 1.88235137  0.09239419],-0.0876771409663,-0.0876771409663,"[ 0.65464875 -0.82409078  1.05499789 -0.22911315 -0.42233963  0.75749028
 -1.09416765 -0.34257141 -0.04792457 -0.69034342  0.        ]","[[  0.77613048   2.9969693   -0.04709202   0.08761677]
 [-12.91996299  -0.46721878   0.           0.        ]]",[ 0.02672867 -0.185127  ]
