timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-0.30730081  1.94430423],[-0.51574313  1.54410419],-0.432425302047,-0.432425302047,"[ 0.95557276  1.67967564 -0.04031436 -1.0390052  -1.58394357 -1.6928599
  0.27044194 -0.35074176  3.09988631  1.6762283   0.        ]","[[-0.05723679 -0.01924873 -0.18320877 -0.19512289]
 [-0.00312074  0.00197379  0.          0.        ]]",[-0.22866428 -0.29314184]
1,[-0.24664304  1.83137584],[ 0.59489601  0.50366272],-0.43245299669,-0.43245299669,"[ 0.95343521  1.679638   -0.07140178 -0.9293426  -1.58393869 -1.69285417
  0.07144377  0.25543225  3.09988226  1.67683279  0.        ]","[[-0.07778413  0.02052616 -0.18320877 -0.19512289]
 [-2.04481044  3.96231384  0.          0.        ]]",[-0.22866428 -0.29314184]
2,[-0.26892963  1.78077173],[ 1.43512703  2.54337161],-0.435554940377,-0.435554940377,"[ 0.95119267  1.67098768 -0.09691321 -0.65863686 -1.58393382 -1.69284843
  0.30468788  0.54853234  3.09987396  1.75061858  0.        ]","[[-0.09467024  0.11898546 -0.18320877 -0.19512289]
 [ 0.34823877  5.87723776  0.          0.        ]]",[-0.22866428 -0.29314184]
3,[-0.06457034  1.83193994],[ 0.31155668  1.4202464 ],-0.445606204688,-0.445606204688,"[ 0.95630933  1.63251475 -0.026475   -0.2370167  -1.58392895 -1.6928427
  0.68945376  1.13654732  3.07761383  2.02131885  0.        ]","[[-0.04809811  0.27507528 -0.18320877 -0.19512289]
 [ 4.29587954  9.7189466   0.          0.        ]]",[-0.22866428 -0.29314184]
4,[ 0.21106917  1.9431169 ],[ 0.2231533   2.83674333],-0.456496596275,-0.456496596275,"[ 0.95621587  1.52120935  0.12119994  0.35345242 -1.58392408 -1.69283696
  0.8012057   1.71307858  2.9527944   2.4579063   0.        ]","[[  0.04932228   0.50724683  -0.18320877  -0.19512289]
 [  5.4424465   13.48565322   0.           0.        ]]",[-0.22866428 -0.29314184]
5,[ 0.50418931  2.00359249],[ 0.29131554  2.76334087],-0.457745536056,-0.457745536056,"[ 0.93691902  1.28492592  0.29693032  1.0186892  -1.58391921 -1.69283123
  0.87674512  2.278205    2.6506831   2.91203742  0.        ]","[[  0.16594544   0.81400542  -0.18320877  -0.19512289]
 [  6.21748127  17.17789671   0.           0.        ]]",[-0.22866428 -0.29314184]
6,[ 0.63430315  1.78534579],[ 0.3535493   0.18200353],-0.440755258542,-0.440755258542,"[ 0.88897098  0.88350911  0.49549733  1.57773744 -1.58391434 -1.69282549
  0.97721794  2.83211445  2.14371668  3.23033801  0.        ]","[[  0.30063491   1.19387437  -0.18320877  -0.19512289]
 [  7.2483313   20.79693468   0.           0.        ]]",[-0.22866428 -0.29314184]
7,[ 0.66108936  1.54725766],[ 0.96309505  1.554826  ],-0.401579847891,-0.401579847891,"[ 0.79911061  0.36662409  0.71725634  1.76883868 -1.58390947 -1.69281976
  1.09991614  2.87929414  1.53735392  3.24509498  0.        ]","[[  0.45823098   1.61290729  -0.18320877  -0.19512289]
 [  8.50721418  21.10533182   0.           0.        ]]",[-0.22866428 -0.29314184]
8,[ 0.52314812  1.12484348],[ 1.46998531  1.15614477],-0.340647708232,-0.340647708232,"[ 0.62975537 -0.18421556  0.98213492  1.43408509 -1.5839046  -1.69281403
  1.45540831  3.42121841  1.00081269  2.88448228  0.        ]","[[  0.66496638   2.07054057  -0.18320877  -0.19512289]
 [ 12.15454038  24.64621324   0.           0.        ]]",[-0.22866428 -0.29314184]
9,[-0.11512008  0.72687316],[-0.15351675 -0.17236761],-0.272223448391,-0.272223448391,"[ 0.31920627 -0.65906711  1.27587292  0.43944826 -1.58389973 -1.69280829
  1.81822442  3.95241494  0.81681217  2.20442813  0.        ]","[[  0.94540606   2.59828954  -0.18320877  -0.19512289]
 [ 15.87704209  28.11716539   0.           0.        ]]",[-0.22866428 -0.29314184]
