timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 5.16817522  2.6732347 ],[ 5.69205799  2.47766539],-0.339444995999,-0.339444995999,"[ 1.01654639  1.45009516 -0.03796839 -1.12030384 -0.86953427  1.19049635
  0.20818695 -0.34245977  2.72020262 -1.92511622  0.        ]","[[-0.02477053  0.06121177 -0.10072392  0.13841762]
 [-0.00457171  0.00231268  0.          0.        ]]",[-0.53219283 -0.52841449]
1,[ 3.88934493  1.59690487],[ 3.95375672  1.36935496],-0.333945640949,-0.333945640949,"[ 1.01685643  1.44592597  0.01963873 -1.01695233 -0.86953355  1.190495
  0.67449046  0.34503884  2.71353177 -1.76665478  0.        ]","[[ 0.01481409  0.10096997 -0.10072392  0.13841762]
 [ 3.94987612  3.96032101  0.          0.        ]]",[-0.53219283 -0.52841449]
2,[ 3.01972914  0.89010286],[ 3.74234276  0.5678668 ],-0.315426338892,-0.315426338892,"[ 1.0031514   1.42157848  0.1906504  -0.71295086 -0.86953283  1.19049365
  1.13158499  1.01892836  2.64241877 -1.30394277  0.        ]","[[ 0.13270387  0.21910232 -0.10072392  0.13841762]
 [ 7.82623343  7.83998323  0.          0.        ]]",[-0.53219283 -0.52841449]
3,[ 1.57973838  0.30680853],[ 0.9849209  -0.12021314],-0.279803838903,-0.279803838903,"[ 0.93320795  1.35192634  0.46605775 -0.27164576 -0.86953212  1.1904923
  1.57975747  1.3822577   2.38045027 -0.62890727  0.        ]","[[  0.32736131   0.39688924  -0.10072392   0.13841762]
 [ 11.62694032   9.93172145   0.           0.        ]]",[-0.53219283 -0.52841449]
4,[-0.08650643  0.00199683],[ 0.03578703  0.42725794],-0.225654211232,-0.225654211232,"[ 0.74428292  1.23463931  0.81588795  0.16856329 -0.8695314   1.19049094
  2.01220912  1.26512641  1.83161922  0.03594079  0.        ]","[[  0.59669554   0.5887583   -0.10072392   0.13841762]
 [ 15.29434924   9.25739223   0.           0.        ]]",[-0.53219283 -0.52841449]
5,[-1.30206347 -0.82444656],[-2.45824008 -1.02798755],-0.157601699208,-0.157601699208,"[ 0.41859045  1.07016798  1.13901469  0.57113007 -0.86953068  1.19048959
  1.99329561  1.52704472  1.05449255  0.40524561  0.        ]","[[  0.90097277   0.78903573  -0.10072392   0.13841762]
 [ 15.13399416  10.76529985   0.           0.        ]]",[-0.53219283 -0.52841449]
6,[-1.28812814 -0.57442129],[-1.02358548 -0.54082431],-0.0951881297633,-0.0951881297633,"[ 0.06755811  0.89800449  1.33296259  0.86048223 -0.86952996  1.19048824
  1.49171556  0.80238117  0.36180886  0.3768132   0.        ]","[[  1.16097686   0.96248275  -0.10072392   0.13841762]
 [ 10.88039552   6.59332939   0.           0.        ]]",[-0.53219283 -0.52841449]
7,[-1.06311917 -0.51094341],[-0.69294876 -0.95758212],-0.0532401320463,-0.0532401320463,"[-0.19526512  0.77800817  1.41379458  1.01002829 -0.86952924  1.19048688
  0.99989651  0.40789919 -0.05884755  0.19590643  0.        ]","[[ 1.33673853  1.07156263 -0.10072392  0.13841762]
 [ 6.70956081  4.32225154  0.          0.        ]]",[-0.53219283 -0.52841449]
8,[-0.55120879  0.03004149],[-1.42669865  0.85818758],-0.030151400265,-0.030151400265,"[-0.35875975  0.72330684  1.44144051  1.06679241 -0.86952853  1.19048553
  0.66106445 -0.26544795 -0.27230408  0.05303422  0.        ]","[[ 1.44210029  1.11911296 -0.10072392  0.13841762]
 [ 3.83611914  0.44571363  0.          0.        ]]",[-0.53219283 -0.52841449]
9,[ 0.02442849 -0.40198529],[-0.28149565 -1.00077134],-0.0194420047203,-0.0194420047203,"[-0.41562548  0.67282031  1.44726002  1.11348745 -0.86952781  1.19048418
  0.18542755  0.32343836 -0.35600173 -0.03541608  0.        ]","[[ 1.47835221  1.16204308 -0.10072392  0.13841762]
 [-0.19748996  3.83599953  0.          0.        ]]",[-0.53219283 -0.52841449]
10,[ 0.60317212  0.37980527],[ 1.05709512  0.5720056 ],-0.0182243574661,-0.0182243574661,"[-0.39194928  0.62946834  1.44506785  1.14946909 -0.86952709  1.19048282
  0.05466435 -0.37747818 -0.35182135 -0.06303188  0.        ]","[[ 1.46327639  1.19827607 -0.10072392  0.13841762]
 [-1.30641861 -0.19925557  0.          0.        ]]",[-0.53219283 -0.52841449]
11,[-0.6906029  -0.59004986],[-1.61597963 -0.83971946],-0.0139795941189,-0.0139795941189,"[-0.41366223  0.6067648   1.44708688  1.16685623 -0.86952637  1.19048147
  0.5242482   0.01644396 -0.38262003 -0.10139524  0.        ]","[[ 1.47710323  1.21704504 -0.10072392  0.13841762]
 [ 2.67585772  2.06859681  0.          0.        ]]",[-0.53219283 -0.52841449]
12,[ 0.52502835  0.38369507],[ 0.92395309  0.91871637],-0.0109488619769,-0.0109488619769,"[-0.43456286  0.59751315  1.44876664  1.17366042 -0.86952566  1.19048012
  0.05149879 -0.56803763 -0.40646511 -0.12610453  0.        ]","[[ 1.49039581  1.2246556  -0.10072392  0.13841762]
 [-1.33325971 -1.29632733  0.          0.        ]]",[-0.53219283 -0.52841449]
13,[-0.76561803 -0.75785089],[-0.40640282 -1.11626749],-0.00816037811055,-0.00816037811055,"[-0.45073139  0.58431598  1.44988877  1.18309019 -0.86952494  1.19047876
  0.48562654  0.06813209 -0.42671556 -0.15164175  0.        ]","[[ 1.50066898  1.23547605 -0.10072392  0.13841762]
 [ 2.34833032  2.36616783  0.          0.        ]]",[-0.53219283 -0.52841449]
14,[-0.19239265  0.01363945],[-0.77429961  0.04554265],-0.00231919332839,-0.00231919332839,"[-0.49860009  0.57559316  1.45231412  1.18914528 -0.86952422  1.19047741
  0.29063152 -0.62771173 -0.47426617 -0.19746803  0.        ]","[[ 1.53104429  1.24260542 -0.10072392  0.13841762]
 [ 0.6946916  -1.63987758  0.          0.        ]]",[-0.53219283 -0.52841449]
15,[ 0.7338565   0.47289485],[ 1.61784305  0.01792758],-0.00819264435554,-0.00819264435554,"[-0.47182177  0.61294176  1.45111982  1.16221605 -0.8695235   1.19047606
 -0.0722858  -0.59061944 -0.4359909  -0.13782748  0.        ]","[[ 1.51405858  1.21195043 -0.10072392  0.13841762]
 [-2.3829992  -1.42633578  0.          0.        ]]",[-0.53219283 -0.52841449]
16,[-0.24468978  0.15763997],[-0.38582745 -0.28083242],-0.0123372146442,-0.0123372146442,"[-0.46002838  0.64613355  1.45045921  1.13606432 -0.86952278  1.19047471
  0.39987275 -0.57355894 -0.41147103 -0.0945654   0.        ]","[[ 1.50657313  1.18440914 -0.10072392  0.13841762]
 [ 1.62110255 -1.32811886  0.          0.        ]]",[-0.53219283 -0.52841449]
