timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-0.93788266  1.33543789],[-0.39607381  1.7010531 ],-0.298467036619,-0.298467036619,"[ 1.02176379  2.01498423  0.07423217 -1.0747497  -0.37353938 -1.43188858
  0.30869298 -0.36378024  1.69415276  1.27955875  0.        ]","[[ 0.01707678 -0.08880723 -0.04410907 -0.16321813]
 [ 0.00024287 -0.0025876   0.          0.        ]]",[-0.14186771 -0.23049046]
1,[-0.93383652  1.26484203],[-0.40342762  1.4724115 ],-0.299170072109,-0.299170072109,"[ 1.02196752  2.01861549  0.05019008 -0.95285883 -0.3735387  -1.43188165
  0.17921968  0.19641415  1.69549409  1.2887118   0.        ]","[[  1.34578415e-03  -4.91245153e-02  -4.41090672e-02  -1.63218130e-01]
 [ -1.56811589e+00   3.95765848e+00   0.00000000e+00   0.00000000e+00]]",[-0.14186771 -0.23049046]
2,[-0.92169952  1.19810987],[-0.01603235  0.63880468],-0.3008147451,-0.3008147451,"[ 1.02047157  2.0170365  -0.02174049 -0.58944376 -0.37353803 -1.43187473
  0.04990829  0.74551707  1.69541647  1.31561486  0.        ]","[[-0.04573272  0.06897646 -0.04410907 -0.16321813]
 [-3.13451349  7.83949926  0.          0.        ]]",[-0.14186771 -0.23049046]
3,[-0.95317054  1.12610817],[ 0.07172184  0.90006652],-0.303149180057,-0.303149180057,"[ 1.01356845  1.9788608  -0.11729189 -0.04111193 -0.37353735 -1.43186781
  0.04971689  1.08135419  1.68323311  1.37338803  0.        ]","[[ -0.10844636   0.2495875   -0.04410907  -0.16321813]
 [ -3.13683101  10.21369055   0.           0.        ]]",[-0.14186771 -0.23049046]
4,[-0.9596349  1.0485816],[-0.74245862  1.53553768],-0.306386490676,-0.306386490676,"[ 1.00190814  1.86473236 -0.20701883  0.64088348 -0.37353668 -1.43186088
  0.07816807  1.5568517   1.6415082   1.4881812   0.        ]","[[ -0.16772557   0.48758873  -0.04410907  -0.16321813]
 [ -2.79219055  13.57523055   0.           0.        ]]",[-0.14186771 -0.23049046]
5,[-0.77600324  0.9849546 ],[-0.88845656  0.51941065],-0.305516402183,-0.305516402183,"[ 0.97665     1.6192968  -0.33369556  1.39882916 -0.373536   -1.43185396
 -0.15984184  2.07905154  1.54670215  1.60974752  0.        ]","[[ -0.2524964    0.79613445  -0.04410907  -0.16321813]
 [ -5.67528558  17.26700039   0.           0.        ]]",[-0.14186771 -0.23049046]
6,[-0.45115784  0.91644597],[ 0.73747558  0.47954416],-0.2943640964,-0.2943640964,"[ 0.90907985  1.22054469 -0.54726317  2.01962232 -0.37353533 -1.43184703
 -0.44079773  2.32170511  1.3969564   1.65130419  0.        ]","[[ -0.40014764   1.15868835  -0.04410907  -0.16321813]
 [ -9.07860107  18.98259383   0.           0.        ]]",[-0.14186771 -0.23049046]
7,[-0.38679463  0.77054143],[-1.33507641  0.30597803],-0.27747597004,-0.27747597004,"[ 0.81075517  0.70918223 -0.75157502  2.27693016 -0.37353465 -1.43184011
 -0.18504077  2.53697577  1.18003781  1.68338125  0.        ]","[[ -0.55063819   1.55361088  -0.04410907  -0.16321813]
 [ -5.98054573  20.50466091   0.           0.        ]]",[-0.14186771 -0.23049046]
8,[-0.11018425  0.70845854],[ 0.369939    0.79069184],-0.254379490922,-0.254379490922,"[ 0.67783426  0.16559223 -0.94670057  2.0331175  -0.37353398 -1.43183319
 -0.50198258  2.65092789  0.90352097  1.67756454  0.        ]","[[ -0.70876709   1.97179023  -0.04410907  -0.16321813]
 [ -9.81976097  21.31049069   0.           0.        ]]",[-0.14186771 -0.23049046]
9,[ 0.01761776  0.65825683],[ 0.19242956  1.54843516],-0.22480955877,-0.22480955877,"[ 0.49408082 -0.31972135 -1.13811514  1.22028752 -0.3735333  -1.43182626
 -0.36502176  3.03400347  0.56965199  1.61322059  0.        ]","[[ -0.88851816   2.42517525  -0.04410907  -0.16321813]
 [ -8.1607269   24.0190392    0.           0.        ]]",[-0.14186771 -0.23049046]
10,[ 0.0388591   0.50773394],[ 0.7983584  0.1840572],-0.190438592488,-0.190438592488,"[ 0.31337727 -0.62076676 -1.27186142 -0.18670405 -0.37353263 -1.43181934
 -0.288745    3.52672908  0.1623405   1.48730875  0.        ]","[[ -1.04246246   2.94051145  -0.04410907  -0.16321813]
 [ -7.23677387  27.50300191   0.           0.        ]]",[-0.14186771 -0.23049046]
11,[-0.77841938  0.37296519],[-0.21563118  2.17343355],-0.172708259542,-0.172708259542,"[ 0.17147023 -0.64596066 -1.34944702 -0.95621952 -0.37353195 -1.43181241
 -0.01606312 -0.21852638 -0.03704074  1.38629002  0.        ]","[[-1.15405852  3.19180613 -0.04410907 -0.16321813]
 [-3.933717    1.02461561  0.          0.        ]]",[-0.14186771 -0.23049046]
12,[-0.83165658  0.39602667],[ 0.04938752  1.43246636],-0.176806142392,-0.176806142392,"[ 0.05648266 -0.64759866 -1.39764445 -0.82606108 -0.37353128 -1.43180549
 -0.0801319  -0.84997853  0.00947313  1.41159268  0.        ]","[[-1.24052034  3.14951347 -0.04410907 -0.16321813]
 [-4.70979693 -3.43966424  0.          0.        ]]",[-0.14186771 -0.23049046]
13,[-0.78420281  0.40806806],[-1.48820474  0.54109749],-0.180623393631,-0.180623393631,"[-0.06867705 -0.64555722 -1.43680693 -0.62971392 -0.3735306  -1.43179857
 -0.05628864 -0.74132821  0.07213644  1.42830212  0.        ]","[[-1.33181862  3.08571593 -0.04410907 -0.16321813]
 [-4.42098017 -2.67153746  0.          0.        ]]",[-0.14186771 -0.23049046]
14,[-0.69485497  0.40636465],[-0.04880376 -0.27296491],-0.181938645746,-0.181938645746,"[-0.24761193 -0.64128765 -1.47070917 -0.50159115 -0.37352993 -1.43179164
 -0.37591691 -0.58057106  0.11942651  1.42499406  0.        ]","[[-1.45908444  3.04397922 -0.04410907 -0.16321813]
 [-8.29269946 -1.53502074  0.          0.        ]]",[-0.14186771 -0.23049046]
15,[-0.63174582  0.43093097],[-1.50170551  0.47898891],-0.181454008384,-0.181454008384,"[-0.48463955 -0.63479773 -1.47796487 -0.37550536 -0.37352925 -1.43178472
 -0.37831764 -0.72915498  0.16734488  1.40320469  0.        ]","[[-1.62523032  3.00273908 -0.04410907 -0.16321813]
 [-8.32178811 -2.58549494  0.          0.        ]]",[-0.14186771 -0.23049046]
16,[-0.50189471  0.41946417],[-0.90945098 -0.34962937],-0.178541986711,-0.178541986711,"[-0.77276624 -0.62817461 -1.42926764 -0.27764429 -0.37352858 -1.4317778
 -0.69156573 -0.45368009  0.2032203   1.36177809  0.        ]","[[ -1.82973687   2.97056969  -0.04410907  -0.16321813]
 [-12.11622439  -0.63794436   0.           0.        ]]",[-0.14186771 -0.23049046]
17,[-0.39764231  0.45733845],[ 0.23165546  1.10224901],-0.1723956009,-0.1723956009,"[-1.13536802 -0.62168988 -1.26666173 -0.19735726 -0.3735279  -1.43177088
 -0.96902519 -0.6477504   0.22157568  1.29618932  0.        ]","[[ -2.10578283   2.94404473  -0.04410907  -0.16321813]
 [-15.47716171  -2.00999425   0.           0.        ]]",[-0.14186771 -0.23049046]
18,[-0.28923321  0.45234779],[ 1.31097999  2.50772277],-0.165598259636,-0.165598259636,"[-1.46345463 -0.62166906 -0.98075241 -0.19713267 -0.37352723 -1.43176395
 -0.86799654 -0.08207135  0.2040418   1.24038229  0.        ]","[[ -2.40304767   2.94397045  -0.04410907  -0.16321813]
 [-14.25341835   1.98924271   0.           0.        ]]",[-0.14186771 -0.23049046]
19,[-0.25760233  0.48898757],[-0.85835936  2.32008652],-0.166738433849,-0.166738433849,"[-1.66352523 -0.63827544 -0.67924106 -0.43764228 -0.37352655 -1.43175703
 -0.51783795  0.2760651   0.15646883  1.27187648  0.        ]","[[ -2.64555913   3.0230885   -0.04410907  -0.16321813]
 [-10.01191812   4.52119518   0.           0.        ]]",[-0.14186771 -0.23049046]
20,[-0.23814659  0.55516416],[ 0.09386833  0.7469653 ],-0.166038877536,-0.166038877536,"[-1.78633673 -0.64217903 -0.3501712  -0.52361231 -0.37352588 -1.43175011
 -0.78205608 -0.41194373  0.13649181  1.2734617   0.        ]","[[ -2.87791008   3.05116356  -0.04410907  -0.16321813]
 [-13.2124443   -0.34288045   0.           0.        ]]",[-0.14186771 -0.23049046]
