timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-2.54255295  1.58851838],[-2.29815359  2.29489005],-0.242008714619,-0.242008714619,"[ 1.01186281  1.46670325  0.0051729  -1.23956234  0.00343905 -1.02816205
  0.21311341 -0.34315507  1.65886465  1.27497845  0.        ]","[[  5.26845382e-03   8.20716368e-03   7.93773765e-05  -1.18433093e-01]
 [  3.04329009e-03   3.37786171e-03   0.00000000e+00   0.00000000e+00]]",[-0.505135   -0.50837654]
1,[-2.5477767  1.151124 ],[-3.93081992  0.55855173],-0.24001956848,-0.24001956848,"[ 1.01094641  1.4652575  -0.05255294 -1.13572557  0.00343905 -1.02816102
 -0.24728713  0.33860407  1.65826677  1.22631565  0.        ]","[[ -3.43772334e-02   4.80173340e-02   7.93773765e-05  -1.18433093e-01]
 [ -3.95443068e+00   3.96443222e+00   0.00000000e+00   0.00000000e+00]]",[-0.505135   -0.50837654]
2,[-2.65656328  0.77190989],[-2.97270617  0.44795694],-0.232723662319,-0.232723662319,"[ 0.99349854  1.45250124 -0.2235517  -0.87431605  0.00343905 -1.02815998
 -0.69850116  0.70600694  1.64706307  1.05798182  0.        ]","[[ -1.52380045e-01   1.48723548e-01   7.93773765e-05  -1.18433093e-01]
 [ -7.83294147e+00   6.09906264e+00   0.00000000e+00   0.00000000e+00]]",[-0.505135   -0.50837654]
3,[-2.63896847  0.42837244],[-3.0072169  -0.32097818],-0.218115427779,-0.218115427779,"[ 0.91721904  1.41386227 -0.49800254 -0.52153769  0.00343904 -1.02815894
 -1.14077896  0.99074357  1.59564029  0.74921708  0.        ]","[[ -3.47182262e-01   2.87303616e-01   7.93773765e-05  -1.18433093e-01]
 [ -1.16346447e+01   7.75340055e+00   0.00000000e+00   0.00000000e+00]]",[-0.505135   -0.50837654]
4,[-1.6424768   0.78635198],[-1.86173213  0.21123944],-0.193656119625,-0.193656119625,"[ 0.7191112   1.35032261 -0.84539916 -0.17769352  0.00343904 -1.02815791
 -1.57419462  0.74576464  1.4491949   0.28094243  0.        ]","[[ -6.17254200e-01   4.28091389e-01   7.93773765e-05  -1.18433093e-01]
 [ -1.53601840e+01   6.33006549e+00   0.00000000e+00   0.00000000e+00]]",[-0.505135   -0.50837654]
5,[ 1.07297909  0.76984406],[ 1.48435678  1.36734214],-0.158656950205,-0.158656950205,"[ 0.33379612  1.26842659 -1.19640611  0.12919349  0.00343904 -1.02815687
 -1.99915638  0.86827686  1.13088452 -0.28883976  0.        ]","[[ -9.61107928e-01   5.61835296e-01   7.93773765e-05  -1.18433093e-01]
 [ -1.90130778e+01   7.04187108e+00   0.00000000e+00   0.00000000e+00]]",[-0.505135   -0.50837654]
6,[ 1.88180435 -0.0122245 ],[ 1.70489567  0.717343  ],-0.125521294999,-0.125521294999,"[-0.1471135   1.12849144 -1.40490701  0.50044333  0.00343904 -1.02815584
 -1.49536363  1.52540366  0.73742854 -0.65534081  0.        ]","[[ -1.29792121e+00   7.40978884e-01   7.93773765e-05  -1.18433093e-01]
 [ -1.46826311e+01   1.08598198e+01   0.00000000e+00   0.00000000e+00]]",[-0.505135   -0.50837654]
7,[ 1.38732016 -1.13361597],[ 1.33685374 -1.43992845],-0.103262388757,-0.103262388757,"[-0.54008432  0.89044026 -1.458441    0.91269662  0.00343904 -1.0281548
 -1.00144202  1.97695125  0.47837524 -0.70934713  0.        ]","[[ -1.54897749e+00   9.84497383e-01   7.93773765e-05  -1.18433093e-01]
 [ -1.04370196e+01   1.34833596e+01   0.00000000e+00   0.00000000e+00]]",[-0.505135   -0.50837654]
8,[ 0.60413742 -0.63400185],[ 1.07462716 -0.28819269],-0.0884234995735,-0.0884234995735,"[-0.80416949  0.62998339 -1.44347319  1.18208697  0.00343904 -1.02815376
 -0.51699135  1.24925956  0.342046   -0.62623001  0.        ]","[[ -1.71593778e+00   1.21174374e+00   7.93773765e-05  -1.18433093e-01]
 [ -6.27281215e+00   9.25544061e+00   0.00000000e+00   0.00000000e+00]]",[-0.505135   -0.50837654]
9,[-0.47301996 -0.60270089],[-0.80131384 -0.30922845],-0.0812036121039,-0.0812036121039,"[-0.93585729  0.4168166  -1.42055099  1.30288082  0.00343903 -1.02815273
 -0.04215674  1.0211407   0.30059331 -0.5007187   0.        ]","[[ -1.80044338e+00   1.38355409e+00   7.93773765e-05  -1.18433093e-01]
 [ -2.19126063e+00   7.93006332e+00   0.00000000e+00   0.00000000e+00]]",[-0.505135   -0.50837654]
10,[-0.00828207 -0.83640438],[-0.50327574 -0.94383086],-0.074738384933,-0.074738384933,"[-1.0509101   0.23147631 -1.39163432  1.34613327  0.00343903 -1.02815169
 -0.40599951  0.78347126  0.2554225  -0.38863835  0.        ]","[[ -1.87564692e+00   1.52830100e+00   7.93773765e-05  -1.18433093e-01]
 [ -5.31875650e+00   6.54919421e+00   0.00000000e+00   0.00000000e+00]]",[-0.505135   -0.50837654]
11,[ 0.96805644 -0.14785028],[ 1.27379204  0.6316321 ],-0.0618049136212,-0.0618049136212,"[-1.23630867  0.11259032 -1.326117    1.34526598  0.00343903 -1.02815066
 -0.62541217  0.11795355  0.12201714 -0.37511632  0.        ]","[[ -2.00094471e+00   1.62048933e+00   7.93773765e-05  -1.18433093e-01]
 [ -7.20477115e+00   2.68250029e+00   0.00000000e+00   0.00000000e+00]]",[-0.505135   -0.50837654]
12,[ 0.10598075 -0.81994718],[-0.04467923 -0.40541666],-0.0513918359864,-0.0513918359864,"[-1.38101569  0.01212698 -1.25668984  1.32717258  0.00343903 -1.02814962
 -0.14844967  0.53914523  0.01753204 -0.34738899  0.        ]","[[ -2.10390569e+00   1.69869192e+00   7.93773765e-05  -1.18433093e-01]
 [ -3.10493430e+00   5.12964777e+00   0.00000000e+00   0.00000000e+00]]",[-0.505135   -0.50837654]
