timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-2.90712762  0.84530973],[-3.08183512  1.60394436],-0.253470029738,-0.253470029738,"[ 0.99974728  1.49809427  0.03587191 -1.00160648  0.01511612 -1.13889511
  0.22599662 -0.34534644  1.58949669  1.51208605  0.        ]","[[ 0.02366376  0.07775101  0.0014366  -0.13139538]
 [ 0.00270558  0.00280748  0.          0.        ]]",[-0.41374835 -0.45399958]
1,[-2.85775471  0.47103986],[-2.75360743 -0.83533964],-0.251245682776,-0.251245682776,"[ 0.99998988  1.49313038 -0.0220162  -0.89794255  0.01511611 -1.13889369
 -0.21856619  0.3208401   1.5896306   1.46519408  0.        ]","[[ -1.59886539e-02   1.17549849e-01   1.43659540e-03  -1.31395379e-01]
 [ -3.95476664e+00   3.96386820e+00   0.00000000e+00   0.00000000e+00]]",[-0.41374835 -0.45399958]
2,[-3.04429364  0.63814247],[-3.41882915 -0.40825083],-0.240418475996,-0.240418475996,"[ 0.98584124  1.48503015 -0.19369468 -0.78050271  0.0151161  -1.13889226
 -0.65401944 -0.2483963   1.58598131  1.23081585  0.        ]","[[ -1.33976796e-01   1.62868475e-01   1.43659540e-03  -1.31395379e-01]
 [ -7.83114756e+00   5.79262487e-01   0.00000000e+00   0.00000000e+00]]",[-0.41374835 -0.45399958]
3,[-2.56251788  1.27399933],[-3.07723523  1.05333385],-0.217067784586,-0.217067784586,"[ 0.91443435  1.48599508 -0.4700207  -0.79273468  0.01511609 -1.13889084
 -1.08093389 -0.52196041  1.52551688  0.74639471  0.        ]","[[ -3.28730054e-01   1.58133871e-01   1.43659540e-03  -1.31395379e-01]
 [ -1.16315223e+01  -1.04731508e+00   0.00000000e+00   0.00000000e+00]]",[-0.41374835 -0.45399958]
4,[-1.14759207  1.54347992],[-1.16502143  1.21328168],-0.183999915602,-0.183999915602,"[ 0.72157931  1.48193827 -0.82155225 -0.74369542  0.01511609 -1.13888942
 -1.49964761  0.14768642  1.32347896  0.14743323  0.        ]","[[ -5.98758374e-01   1.77136754e-01   1.43659540e-03  -1.31395379e-01]
 [ -1.53589072e+01   2.93431387e+00   0.00000000e+00   0.00000000e+00]]",[-0.41374835 -0.45399958]
5,[ 1.74045086  1.07195878],[ 1.92634966  1.73079092],-0.144792067628,-0.144792067628,"[ 0.3398549   1.45390491 -1.17993477 -0.4942241   0.01511608 -1.13888799
 -1.91008822  0.80404275  0.94293259 -0.41840195  0.        ]","[[ -9.42595487e-01   2.74979652e-01   1.43659540e-03  -1.31395379e-01]
 [ -1.90126674e+01   6.83692103e+00   0.00000000e+00   0.00000000e+00]]",[-0.41374835 -0.45399958]
6,[ 2.57385802  0.35165438],[ 2.69639417  0.13723985],-0.111309170975,-0.111309170975,"[-0.14125501  1.3746075  -1.39711882 -0.06629588  0.01511607 -1.13888657
 -1.42364127  1.44687247  0.51891392 -0.74982355  0.        ]","[[ -1.27940170e+00   4.50067167e-01   1.43659540e-03  -1.31395379e-01]
 [ -1.46823611e+01   1.06591103e+01   0.00000000e+00   0.00000000e+00]]",[-0.41374835 -0.45399958]
7,[ 2.45020294 -0.13501322],[ 2.11747829  0.20618327],-0.0905694450166,-0.0905694450166,"[-0.53675894  1.22823686 -1.45747543  0.4133646   0.01511606 -1.13888515
 -0.94665484  1.50245839  0.24179041 -0.82881999  0.        ]","[[ -1.53044701e+00   6.66565186e-01   1.43659540e-03  -1.31395379e-01]
 [ -1.04362573e+01   1.09896324e+01   0.00000000e+00   0.00000000e+00]]",[-0.41374835 -0.45399958]
8,[ 1.5746336  -0.76986146],[ 1.7250867  -0.51967105],-0.0779977726505,-0.0779977726505,"[-0.80360005  1.0257351  -1.44697433  0.83281206  0.01511605 -1.13888372
 -0.4790662   1.60290551  0.12237016 -0.76866528  0.        ]","[[ -1.69740998e+00   8.92349819e-01   1.43659540e-03  -1.31395379e-01]
 [ -6.27380660e+00   1.15868960e+01   0.00000000e+00   0.00000000e+00]]",[-0.41374835 -0.45399958]
9,[ 0.39408571 -0.62923872],[ 0.06055273 -0.29672717],-0.0724432184514,-0.0724432184514,"[-0.93700642  0.80197192 -1.42623649  1.12901232  0.01511604 -1.1388823
 -0.02056934  1.21804468  0.13153582 -0.63228381  0.        ]","[[ -1.78193574e+00   1.10112775e+00   1.43659540e-03  -1.31395379e-01]
 [ -2.19228952e+00   9.29857274e+00   0.00000000e+00   0.00000000e+00]]",[-0.41374835 -0.45399958]
10,[-0.05274129 -0.67918205],[-1.35746547 -0.06669471],-0.0712027906404,-0.0712027906404,"[-1.00091318  0.59786812 -1.41249241  1.29757324  0.01511604 -1.13888088
  0.01127497  0.98946526  0.17523501 -0.4810409   0.        ]","[[ -1.82293719e+00   1.27346290e+00   1.43659540e-03  -1.31395379e-01]
 [ -1.90881309e+00   7.93947483e+00   0.00000000e+00   0.00000000e+00]]",[-0.41374835 -0.45399958]
11,[ 0.49924451 -1.10797513],[-0.19493195 -0.91550888],-0.0655067300855,-0.0655067300855,"[-1.11978751  0.40517708 -1.38004666  1.38578951  0.01511603 -1.13887945
 -0.42900614  0.91874594  0.1422743  -0.36680951  0.        ]","[[ -1.90043669e+00   1.42803403e+00   1.43659540e-03  -1.31395379e-01]
 [ -5.82817270e+00   7.51899223e+00   0.00000000e+00   0.00000000e+00]]",[-0.41374835 -0.45399958]
12,[ 0.90671605 -0.54442441],[ 1.67569006 -0.36219373],-0.0531109657856,-0.0531109657856,"[-1.30198702  0.26191884 -1.31153484  1.41121662  0.01511602 -1.13887803
 -0.5026476   0.28403015  0.02237787 -0.32339227  0.        ]","[[ -2.02357727e+00   1.54054880e+00   1.43659540e-03  -1.31395379e-01]
 [ -6.48372754e+00   3.74505405e+00   0.00000000e+00   0.00000000e+00]]",[-0.41374835 -0.45399958]
13,[ 0.31154621 -0.24530485],[-0.4753484 -0.183245 ],-0.0436936830461,-0.0436936830461,"[-1.4267762   0.18551587 -1.24980993  1.41127182  0.01511601 -1.13887661
 -0.04363809  0.03022864 -0.07133554 -0.30639952  0.        ]","[[ -2.11225533e+00   1.60030851e+00   1.43659540e-03  -1.31395379e-01]
 [ -2.39765488e+00   2.23598343e+00   0.00000000e+00   0.00000000e+00]]",[-0.41374835 -0.45399958]
14,[ 0.85058552 -0.19951472],[ 1.85229749  0.60870007],-0.036484325656,-0.036484325656,"[-1.51595553  0.13826371 -1.19716498  1.40662238  0.015116   -1.13887518
 -0.24963177 -0.09920526 -0.14366505 -0.29671585  0.        ]","[[ -2.17860684e+00   1.63730668e+00   1.43659540e-03  -1.31395379e-01]
 [ -4.23139754e+00   1.46638644e+00   0.00000000e+00   0.00000000e+00]]",[-0.41374835 -0.45399958]
15,[-0.12140948 -0.80143046],[ 0.2680268  -0.65160786],-0.032912766379,-0.032912766379,"[-1.57300149  0.07052446 -1.15925673  1.39367181  0.015116   -1.13887376
  0.20432665  0.30116183 -0.17438266 -0.25564663  0.        ]","[[ -2.22268951e+00   1.69051881e+00   1.43659540e-03  -1.31395379e-01]
 [ -1.90292357e-01   3.84691546e+00   0.00000000e+00   0.00000000e+00]]",[-0.41374835 -0.45399958]
16,[-0.53610003 -0.35038885],[-0.38143148  0.63679754],-0.0362835406853,-0.0362835406853,"[-1.5642171   0.00690469 -1.16532136  1.37467205  0.01511599 -1.13887234
  0.32396114 -0.14560408 -0.13830633 -0.19513812  0.        ]","[[ -2.21581000e+00   1.74080449e+00   1.43659540e-03  -1.31395379e-01]
 [  8.74686151e-01   1.19050731e+00   0.00000000e+00   0.00000000e+00]]",[-0.41374835 -0.45399958]
