timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.185994789556,[ 1.50193927  2.20445002],-2.0681,"[[-0.07035296  0.05442941  0.04374847  0.07513152]
 [ 0.0027428  -0.00458877  0.          0.        ]]","[ 1.17874927  2.39947849 -0.0632457  -0.81620875  0.39179749  0.65274423
 -0.59045972 -0.41360699  1.09604487 -0.77888206  0.        ]",[ 1.019279    1.51284432],[-0.48209807 -0.58479667]
1,-0.180620475993,[-0.1193225   2.38623098],-2.29387,"[[-0.03062352  0.09405095  0.04374847  0.07513152]
 [ 3.95704416  3.95355598  0.          0.        ]]","[ 1.18154339  2.39509401 -0.00486054 -0.68183752  0.39179724  0.65274371
 -0.50908892  0.18485289  1.09599106 -0.67274343  0.        ]",[ 0.6089797   1.21244717],[-0.48209807 -0.58479667]
2,-0.168212248171,[ 0.2007729   1.05122172],-2.02453,"[[ 0.04298141  0.21206664  0.04374847  0.07513152]
 [ 3.40530679  7.83507528  0.          0.        ]]","[ 1.18090775  2.36831055  0.10342562 -0.28539486  0.39179698  0.65274319
 -0.52044204  0.77172696  1.06901758 -0.43729096  0.        ]",[ 0.09275777  0.85488802],[-0.48209807 -0.58479667]
3,-0.150942546008,[-1.19789188 -0.35082889],-1.82078,"[[  0.11836792   0.4069367    0.04374847   0.07513152]
 [  4.13099229  11.63925143   0.           0.        ]]","[ 1.17243666  2.280068    0.21397295  0.34485936  0.39179673  0.65274267
 -0.50550873  1.34690566  0.97428782 -0.14511981  0.        ]",[-0.27568027  0.36219811],[-0.48209807 -0.58479667]
4,-0.134141988591,[ 0.08967374  0.68178749],-1.69827,"[[  0.16048502   0.62348663   0.04374847   0.07513152]
 [  0.09409626  10.02111898   0.           0.        ]]","[ 1.1642737   2.12150584  0.27534395  0.98447894  0.39179648  0.65274214
 -0.58857844  1.10224729  0.83183146  0.07813349  0.        ]",[-0.48023394  0.48937637],[-0.48209807 -0.58479667]
5,-0.118172776233,[-1.0127176   0.00269265],-1.61957,"[[  0.16590277   0.84900316   0.04374847   0.07513152]
 [  0.44657436  12.52220132   0.           0.        ]]","[ 1.16304474  1.89650093  0.28321031  1.55159371  0.39179622  0.65274162
 -0.5813248   1.48040109  0.67290254  0.21448084  0.        ]",[-0.35651562  0.06209919],[-0.48209807 -0.58479667]
6,-0.101064204617,[ 0.23577539 -0.62927428],-1.35031,"[[  0.13505345   1.09707868   0.04374847   0.07513152]
 [ -3.51841341  12.28609622   0.           0.        ]]","[ 1.16949176  1.59196276  0.23832879  2.02519111  0.39179597  0.6527411
 -0.66291477  1.4447002   0.50510464  0.27528517  0.        ]",[-0.24453908 -0.14317676],[-0.48209807 -0.58479667]
7,-0.0859089852425,[-0.07309846  0.24404758],-1.22146,"[[ 0.07475344  1.31535742  0.04374847  0.07513152]
 [-2.51494957  9.55090522  0.          0.        ]]","[ 1.1782935   1.28892462  0.15009565  2.28934778  0.39179571  0.65274058
 -0.64226523  1.03114652  0.37636156  0.26239124  0.        ]",[-0.29943782 -0.12181482],[-0.48209807 -0.58479667]
8,-0.0705203333321,[-0.56387146 -0.91332358],-0.984052,"[[  0.02205166   1.51417405   0.04374847   0.07513152]
 [ -2.75442228  10.32816412   0.           0.        ]]","[ 1.1818472   0.99697913  0.07264228  2.39424012  0.39179546  0.65274005
 -0.64719253  1.14866418  0.25109158  0.23279031  0.        ]",[-0.17142296 -0.49232367],[-0.48209807 -0.58479667]
9,-0.0577856899515,[-0.10177581 -0.12849248],-0.903974,"[[-0.05487262  1.68240457  0.04374847  0.07513152]
 [-4.93085968  6.50759419  0.          0.        ]]","[ 1.18008583  0.74688666 -0.04051226  2.37852195  0.39179521  0.65273953
 -0.69197817  0.57100543  0.17000443  0.16753087  0.        ]",[-0.17587683 -0.27182415],[-0.48209807 -0.58479667]
