timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.429400653939,[ 3.76561915  2.08388318],-3.40812,"[[ 0.09705196  0.06962422 -0.19147853  0.18541285]
 [-0.00366436 -0.0044597   0.          0.        ]]","[ 1.17692125  2.20758737  0.11596316 -0.60522457 -1.67631147  1.62662586
 -0.67677722 -0.38035771  2.84143054 -1.35757613  0.        ]",[ 3.74297833  2.12202311],[-0.30532157 -0.4072274 ]
1,-0.422881049444,[ 3.44288321  2.11243702],-3.39328,"[[ 0.13665455  0.10924832 -0.19147853  0.18541285]
 [ 3.9507677   3.95368309  0.          0.        ]]","[ 1.17054605  2.20260182  0.17431493 -0.47817337 -1.67630351  1.62661846
 -0.57714785  0.19060226  2.82432102 -1.25760912  0.        ]",[ 3.66402197  1.90716362],[-0.30532157 -0.4072274 ]
2,-0.400911569684,[ 4.09763349  0.99481309],-3.05012,"[[ 0.25456205  0.22724923 -0.19147853  0.18541285]
 [ 7.82711425  7.83347654  0.          0.        ]]","[ 1.13893353  2.17485454  0.34581301 -0.10385405 -1.67629554  1.62661106
 -0.47948592  0.75025983  2.7367949  -0.97066162  0.        ]",[ 3.51905179  1.6921792 ],[-0.30532157 -0.4072274 ]
3,-0.357112774575,[ 3.80551704  0.20155916],-2.59405,"[[  0.44923096   0.42186895  -0.19147853   0.18541285]
 [ 11.62724319  11.61587276   0.           0.        ]]","[ 1.04647475  2.0878276   0.616507    0.48906972 -1.67628757  1.62660367
 -0.38374433  1.29586531  2.48320188 -0.55792853  0.        ]",[ 3.28251553  1.44969392],[-0.30532157 -0.4072274 ]
4,-0.287913252194,[ 4.24213993  0.96287151],-1.9118,"[[  0.7191681    0.65986949  -0.19147853   0.18541285]
 [ 15.35421051  12.18224913   0.           0.        ]]","[ 0.84162857  1.91614483  0.94956521  1.14438363 -1.67627961  1.62659627
 -0.28984603  1.37755992  1.99093313 -0.18650795  0.        ]",[ 3.04183173  1.34653699],[-0.30532157 -0.4072274 ]
5,-0.19412593732,[ 1.00031565  1.28764857],-1.44387,"[[  1.0629067    0.93932708  -0.19147853   0.18541285]
 [ 19.00783064  15.75153797   0.           0.        ]]","[ 0.4744943   1.63565564  1.26856791  1.76942776 -1.67627164  1.62658888
 -0.19779569  1.89241722  1.27925372 -0.07864563  0.        ]",[ 2.73361063  0.9293232 ],[-0.30532157 -0.4072274 ]
6,-0.108351072905,[ 2.19584239  0.59468035],-0.811967,"[[  1.47901616   1.29093131  -0.19147853   0.18541285]
 [ 22.59168726  19.39663518   0.           0.        ]]","[-0.07020782  1.19457755  1.44959563  2.26498907 -1.67626368  1.62658148
 -0.107503    2.41819829  0.54935053 -0.46201931  0.        ]",[ 2.66467261  0.52046734],[-0.30532157 -0.4072274 ]
7,-0.158916061897,[ 1.47168961 -0.29001939],-0.613302,"[[  1.96612415   1.69860502  -0.19147853   0.18541285]
 [ 26.10779603  21.36409651   0.           0.        ]]","[-0.72818693  0.62770969  1.34140169  2.36397059 -1.67625572  1.62657408
 -0.01891717  2.70197299  0.24147548 -1.28217515  0.        ]",[ 2.73025274  0.15308809],[-0.30532157 -0.4072274 ]
8,-0.257797416981,[ 3.6623439  0.6323871],-0.787508,"[[  2.52287564   2.11008641  -0.19147853   0.18541285]
 [ 29.55577885  19.78928602   0.           0.        ]]","[-1.32095395  0.08558624  0.83268519  1.93329484 -1.67624775  1.62656669
  0.06795228  2.47478928  0.57317654 -1.99632225  0.        ]",[ 3.01705742 -0.0678359 ],[-0.30532157 -0.4072274 ]
9,-0.308196841402,[ 4.03773172 -0.91613861],-0.97789,"[[  3.14789585   2.52703162  -0.19147853   0.18541285]
 [ 32.93491419  21.8983337    0.           0.        ]]","[-1.57675848 -0.34059558 -0.03717138  1.02710929 -1.67623979  1.62655929
  0.15308716  2.77898095  1.18518537 -2.09129974  0.        ]",[ 3.24974442 -0.56079984],[-0.30532157 -0.4072274 ]
10,-0.290936652958,[ 2.83456934 -1.55433937],-1.27244,"[[  3.83981123   2.92423014  -0.19147853   0.18541285]
 [ 36.24505157  17.83532908   0.           0.        ]]","[-1.2538229  -0.56448898 -0.98159128 -0.13492575 -1.67623182  1.6265519
  0.23648367  2.1928974   1.41834637 -1.68934419  0.        ]",[ 3.3160646  -0.67521274],[-0.30532157 -0.4072274 ]
11,-0.264399539121,[ 4.82870312 -0.87785167],-1.34101,"[[  4.59723604   3.09191499  -0.19147853   0.18541285]
 [ 39.48651075   1.27805178   0.           0.        ]]","[-0.35525423 -0.59579763 -1.50164064 -0.66934233 -1.67622386  1.6265445
  0.31814984 -0.19539367  1.30279634 -1.5070814   0.        ]",[ 3.56610751  0.24505475],[-0.30532157 -0.4072274 ]
12,-0.257742114342,[ 4.15118528  1.31560951],-1.45173,"[[  5.41884603   3.07071625  -0.19147853   0.18541285]
 [ 42.66390845  -2.88841883   0.           0.        ]]","[ 0.69919795 -0.59400343 -1.15637532 -0.60121867 -1.67621589  1.62653711
  0.39820198 -0.79638201  1.25622014 -1.4818183   0.        ]",[ 3.6101892  0.5956552],[-0.30532157 -0.4072274 ]
13,-0.251391287304,[ 4.72971195  1.47066741],-0.912905,"[[  6.30337519   3.03185412  -0.19147853   0.18541285]
 [ 45.77861952  -1.22689101   0.           0.        ]]","[ 1.18313132 -0.58908124  0.00214218 -0.47662157 -1.67620793  1.62652971
  0.47667469 -0.55671494  1.18632755 -1.48630088  0.        ]",[ 3.48794723  0.55536932],[-0.30532157 -0.4072274 ]
14,-0.254619770476,[ 3.94816765  1.84756065],-1.06405,"[[  7.24957964   3.01547511  -0.19147853   0.18541285]
 [ 48.83165057  -0.51228231   0.           0.        ]]","[ 0.5875812  -0.58637423  1.19299902 -0.4242566  -1.67619997  1.62652232
  0.5535933  -0.45363583  1.13302495 -1.57881621  0.        ]",[ 3.35380101  0.53677708],[-0.30532157 -0.4072274 ]
15,-0.269719220359,[ 3.15679994  1.31115041],-1.41283,"[[  8.25623829   3.00867697  -0.19147853   0.18541285]
 [ 51.82424237  -0.21108045   0.           0.        ]]","[-0.73699149 -0.58514032  1.33740993 -0.40255315 -1.676192    1.62651492
  0.62898906 -0.41018846  1.18396383 -1.69423022  0.        ]",[ 3.36478448  0.56624955],[-0.30532157 -0.4072274 ]
16,-0.282871583247,[ 2.89226862 -0.41362807],-1.69475,"[[  9.3221544    3.00588908  -0.19147853   0.18541285]
 [ 54.75759343  -0.08606106   0.           0.        ]]","[-1.56952146 -0.58461512  0.12417354 -0.39365797 -1.67618404  1.62650753
  0.70289211 -0.39215449  1.31556242 -1.70793934  0.        ]",[ 3.46329069  0.49331075],[-0.30532157 -0.4072274 ]
17,-0.281353612869,[ 3.3477627   1.34400254],-1.89469,"[[ 10.44615377   2.98773494  -0.19147853   0.18541285]
 [ 57.63274169  -1.7239701    0.           0.        ]]","[-0.91735931 -0.58093623 -1.2931134  -0.3358235  -1.67617607  1.62650013
  0.77532858 -0.62841361  1.40305534 -1.5928129   0.        ]",[ 3.62816739  0.59349364],[-0.30532157 -0.4072274 ]
18,-0.261208239528,[ 3.08085179  0.98237616],-1.53499,"[[ 11.62708758   2.99330346  -0.19147853   0.18541285]
 [ 60.45129886   2.26749585   0.           0.        ]]","[ 0.61808327 -0.58211209 -1.22531818 -0.35354636 -1.67616811  1.62649274
  0.84633904 -0.05266405  1.31945113 -1.44775026  0.        ]",[ 3.56134319  0.22238311],[-0.30532157 -0.4072274 ]
19,-0.250668207299,[ 3.15210789  0.56322058],-1.07044,"[[ 12.86383184   3.02119278  -0.19147853   0.18541285]
 [ 63.21388581   0.3489945    0.           0.        ]]","[ 1.12280614 -0.58735649  0.40703776 -0.44252215 -1.67616015  1.62648534
  0.91593908 -0.3293984   1.16298842 -1.50333132  0.        ]",[ 3.42683578  0.42404887],[-0.30532157 -0.4072274 ]
20,-0.264041146834,[ 3.88424048 -0.02152602],-0.930957,"[[ 14.15527819   3.01872756  -0.19147853   0.18541285]
 [ 65.92172862  -0.34655371   0.           0.        ]]","[-0.22167888 -0.58693548  1.45559238 -0.43464347 -1.67615218  1.62647795
  0.98415957 -0.42972744  1.15821322 -1.65727854  0.        ]",[ 3.37519598  0.56505615],[-0.30532157 -0.4072274 ]
21,-0.281948321322,[ 3.7537005   1.22529031],-1.57563,"[[ 15.50034363   3.01065341  -0.19147853   0.18541285]
 [ 68.57596975  -0.44479746   0.           0.        ]]","[-1.54714166 -0.58549954  0.27801098 -0.40885756 -1.67614422  1.62647055
  1.05102925 -0.44389801  1.30403472 -1.70945913  0.        ]",[ 3.45929456  0.51735282],[-0.30532157 -0.4072274 ]
22,-0.277295048136,[ 2.52566793 -0.7576527 ],-1.79748,"[[ 16.89796696   3.00562812  -0.19147853   0.18541285]
 [ 71.17769317  -0.1226549    0.           0.        ]]","[-0.70960223 -0.58455962 -1.40519039 -0.39282212 -1.67613626  1.62646316
  1.1165754  -0.39742974  1.38988685 -1.55925913  0.        ]",[ 3.60992193  0.39030483],[-0.30532157 -0.4072274 ]
23,-0.254006754379,[ 4.21095369 -0.10168917],-1.03891,"[[ 18.34710571   2.97306868  -0.19147853   0.18541285]
 [ 73.72763223  -3.12345231   0.           0.        ]]","[ 1.0128456  -0.57762501 -0.7422996  -0.28921475 -1.6761283   1.62645576
  1.18081644 -0.83028073  1.2704285  -1.41929638  0.        ]",[ 3.5781312   0.70854455],[-0.30532157 -0.4072274 ]
24,-0.243117057342,[ 3.09060257  1.37186606],-0.999666,"[[ 19.84673497   2.90713553  -0.19147853   0.18541285]
 [ 76.22693068  -3.46903214   0.           0.        ]]","[ 0.55226197 -0.55909817  1.21836914 -0.08127683 -1.67612033  1.62644837
  1.24378115 -0.88012727  1.06700648 -1.5174982   0.        ]",[ 3.33529615  0.90737426],[-0.30532157 -0.4072274 ]
25,-0.278930660368,[ 3.57495094  1.18893799],-1.39248,"[[ 21.39585584   2.87810866  -0.19147853   0.18541285]
 [ 78.67709406   0.55274862   0.           0.        ]]","[-1.33938094 -0.5490539   0.80414351  0.00928982 -1.67611237  1.62644098
  1.30550744 -0.30000107  1.17598233 -1.79995307  0.        ]",[ 3.42001033  0.63640451],[-0.30532157 -0.4072274 ]
26,-0.288062276235,[ 3.36979988 -0.42601704],-1.59411,"[[ 22.99349992   2.92871385  -0.19147853   0.18541285]
 [ 81.07941226   4.49479493   0.           0.        ]]","[-0.93961594 -0.56581729 -1.278143   -0.1490159  -1.67610441  1.62643358
  1.36602776  0.26862363  1.43887124 -1.63122925  0.        ]",[ 3.52555442  0.08181256],[-0.30532157 -0.4072274 ]
