timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.205206228702,[ 1.87854562  0.60214111],-2.2778,"[[ 0.00919279  0.07535591  0.06211422  0.15288546]
 [ 0.0029541   0.00202708  0.          0.        ]]","[ 1.17853608  2.53710657  0.07091859 -0.82953844  0.52984361  1.31967786
 -0.57318932 -0.42418691  0.97507128 -1.2993768   0.        ]",[ 1.5255549   1.52217674],[-0.56186998 -0.65948278]
1,-0.197075189831,[ 0.64167568  0.56706504],-2.37417,"[[ 0.04893257  0.09930239  0.06211422  0.15288546]
 [ 3.95786136  2.3846843   0.          0.        ]]","[ 1.1769193   2.53386823  0.12931217 -0.74263211  0.52984328  1.31967607
 -0.49486735 -0.06441289  0.96754726 -1.205703    0.        ]",[ 1.14403534  1.28628802],[-0.56186998 -0.65948278]
2,-0.174604286079,[ 1.67301626  0.05563404],-2.02808,"[[ 0.15276453  0.16904097  0.06211422  0.15288546]
 [ 6.41715944  4.58185065  0.          0.        ]]","[ 1.16230031  2.51943875  0.28111349 -0.49089904  0.52984294  1.31967428
 -0.44616396  0.26735256  0.92309834 -0.95813777  0.        ]",[ 0.49728292  0.97877252],[-0.56186998 -0.65948278]
3,-0.138887646232,[-0.39319641  1.01294484],-1.85355,"[[  0.31952536   0.26196275   0.06211422   0.15288546]
 [ 10.24619282   4.70989396   0.           0.        ]]","[ 1.10778194  2.48872006  0.51919148 -0.16032136  0.52984261  1.31967249
 -0.3703348   0.28668657  0.79077835 -0.59952087  0.        ]",[-0.36201623  0.87524629],[-0.56186998 -0.65948278]
4,-0.0952701010523,[-1.80876557  0.96537774],-1.64956,"[[ 0.50679661  0.3949584   0.06211422  0.15288546]
 [ 8.48683405  8.57677861  0.          0.        ]]","[ 1.00274539  2.42243009  0.77096798  0.29795992  0.52984227  1.3196707
 -0.40517636  0.87057444  0.53790908 -0.2308502   0.        ]",[-0.92049015  0.42795479],[-0.56186998 -0.65948278]
5,-0.0552780669312,[-0.78186184  0.62561876],-1.48521,"[[  0.63514778   0.60315686   0.06211422   0.15288546]
 [  4.36205065  12.23088193   0.           0.        ]]","[ 0.90576839  2.26864538  0.92961874  0.96274261  0.52984194  1.31966891
 -0.48686202  1.42233162  0.21979804  0.01337855  0.        ]",[-0.93800712  0.09808987],[-0.56186998 -0.65948278]
6,-0.0262972889545,[-0.94560585 -0.8949037 ],-1.29837,"[[  0.69048685   0.87020997   0.06211422   0.15288546]
 [  1.18244979  14.46695936   0.           0.        ]]","[ 0.8581356   1.99207516  0.99373867  1.68123702  0.5298416   1.31966712
 -0.54982954  1.75996928 -0.0897424   0.10238319  0.        ]",[-0.65341783 -0.16988558],[-0.56186998 -0.65948278]
7,-0.0190793901086,[ 0.19367465 -0.83868688],-1.16648,"[[  0.67638009   1.12113402   0.06211422   0.15288546]
 [ -2.5807823   10.63816987   0.           0.        ]]","[ 0.87059652  1.66739099  0.97765694  2.17716998  0.52984126  1.31966533
 -0.62435507  1.18183234 -0.29191996  0.06890968  0.        ]",[-0.65209079  0.01352584],[-0.56186998 -0.65948278]
8,-0.0222883708781,[-1.75599948  0.7981257 ],-1.4001,"[[ 0.6329767   1.29846275  0.06211422  0.15288546]
 [-1.76231796  7.10648118  0.          0.        ]]","[ 0.90756544  1.41123424  0.9270446   2.40504676  0.52984093  1.31966354
 -0.60814602  0.64855776 -0.38466149  0.00284104  0.        ]",[-0.70205545  0.22351798],[-0.56186998 -0.65948278]
9,-0.0260176619224,[-0.64631661 -1.54489987],-1.01843,"[[  0.55837022   1.47089674   0.06211422   0.15288546]
 [ -5.68531831  10.12680371   0.           0.        ]]","[ 0.9661106   1.14956737  0.83627465  2.52113793  0.52984059  1.31966175
 -0.68583553  1.10461608 -0.4307096  -0.0868125   0.        ]",[-0.32971346 -0.39527047],[-0.56186998 -0.65948278]
