timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.068186921481,[-0.85188202  0.21127927],-0.551863,"[[-0.05545962  0.06999909  0.14183243 -0.00895963]
 [-0.00389779 -0.0034843   0.          0.        ]]","[ 1.12249523  1.75180829 -0.14704484 -0.43719393  1.23262753 -0.04576861
 -0.69002323 -0.3056136   0.27260514 -0.06295605  0.        ]",[-0.30121353  0.84323841],[-0.10846475 -0.17364569]
1,-0.0677722585223,[-0.59922656  2.1406009 ],-0.668877,"[[-0.08935172  0.0783369   0.14183243 -0.00895963]
 [-3.37409062  0.83446736  0.          0.        ]]","[ 1.11911273  1.75100031 -0.19819788 -0.4167927   1.23261639 -0.04576845
 -0.8525293  -0.18918057  0.27091115 -0.1094002   0.        ]",[-0.29949549  0.83593798],[-0.10846475 -0.17364569]
2,-0.0678837626343,[-0.60704795 -0.50150373],-0.53935,"[[-0.17996298  0.13459723  0.14183243 -0.00895963]
 [-5.6793575   4.77841598  0.          0.        ]]","[ 1.10237173  1.74340452 -0.33403573 -0.27956317  1.23260526 -0.04576829
 -0.96368317  0.35882657  0.261584   -0.20512825  0.        ]",[-0.29586586  0.79394031],[-0.10846475 -0.17364569]
3,-0.0711783678876,[-0.37098002  1.48276202],-0.636462,"[[-0.31650942  0.20930128  0.14183243 -0.00895963]
 [-7.96767478  2.69890874  0.          0.        ]]","[ 1.05623811  1.72719589 -0.53418741 -0.09902939  1.23259412 -0.04576812
 -1.07401812  0.06987951  0.23429129 -0.35526434  0.        ]",[-0.26065019  0.81474388],[-0.10846475 -0.17364569]
4,-0.07991980864,[-1.51466912  0.27609631],-0.639472,"[[ -4.89021771e-01   3.02475509e-01   1.41832433e-01  -8.95962914e-03]
 [ -9.27919950e+00   6.60548251e+00   0.00000000e+00   0.00000000e+00]]","[ 0.96330675  1.69731709 -0.77406821  0.12204046  1.23258299 -0.04576796
 -1.13725078  0.6126955   0.17765951 -0.53902846  0.        ]",[-0.21842897  0.73966819],[-0.10846475 -0.17364569]
5,-0.0944093371146,[-0.17612846  0.91893379],-0.626508,"[[ -7.12460879e-01   4.44254308e-01   1.41832433e-01  -8.95962914e-03]
 [ -1.30521863e+01   7.56913939e+00   0.00000000e+00   0.00000000e+00]]","[ 0.78988079  1.63185902 -1.05242199  0.44564413  1.23257185 -0.04576779
 -1.31917192  0.7465919   0.07451564 -0.74270797  0.        ]",[-0.15890488  0.69272333],[-0.10846475 -0.17364569]
6,-0.112775315876,[-0.89772145  0.48038617],-0.647177,"[[ -9.77921117e-01   6.30638782e-01   1.41832433e-01  -8.95962914e-03]
 [ -1.34923904e+01   1.10576547e+01   0.00000000e+00   0.00000000e+00]]","[ 0.51742895  1.51117702 -1.3182159   0.8378814   1.23256072 -0.04576763
 -1.34038514  1.23131238 -0.08370122 -0.93674678  0.        ]",[-0.0577684   0.54211503],[-0.10846475 -0.17364569]
7,-0.131505407889,[ 0.37983829  0.90329497],-0.668345,"[[ -1.28073727e+00   8.68685132e-01   1.41832433e-01  -8.95962914e-03]
 [ -1.67783815e+01   1.27412678e+01   0.00000000e+00   0.00000000e+00]]","[ 0.14215098  1.30623453 -1.51325429  1.26432171  1.23254958 -0.04576746
 -1.49881789  1.46523461 -0.2946328  -1.08310901  0.        ]",[ 0.05035612  0.42395043],[-0.10846475 -0.17364569]
8,-0.145140916028,[-0.81550475 -0.30544092],-0.589879,"[[ -1.59791470e+00   1.15685081e+00   1.41832433e-01  -8.95962914e-03]
 [ -1.49454018e+01   1.60642513e+01   0.00000000e+00   0.00000000e+00]]","[-0.28869469  0.99772379 -1.57589555  1.63736731  1.23253845 -0.0457673
 -1.41041705  1.92693011 -0.52477326 -1.13600248  0.        ]",[ 0.20661215  0.28198501],[-0.10846475 -0.17364569]
9,-0.155131990723,[ 0.83998644  0.2969604 ],-0.633945,"[[ -1.92624028e+00   1.46280682e+00   1.41832433e-01  -8.95962914e-03]
 [ -1.78775463e+01   1.45363249e+01   0.00000000e+00   0.00000000e+00]]","[-0.73022697  0.62483477 -1.48183886  1.83025878  1.23252732 -0.04576713
 -1.5517847   1.71460281 -0.75861149 -1.10594113  0.        ]",[ 0.2769708   0.27698478],[-0.10846475 -0.17364569]
10,-0.161027627443,[-1.30103916  1.20772626],-0.717296,"[[ -2.24690141e+00   1.76242497e+00   1.41832433e-01  -8.95962914e-03]
 [ -1.42006438e+01   1.54226656e+01   0.00000000e+00   0.00000000e+00]]","[-1.11239784  0.24714398 -1.24351253  1.79961464  1.23251618 -0.04576697
 -1.37447287  1.83772881 -0.96195077 -1.00322073  0.        ]",[ 0.35077611  0.22502917],[-0.10846475 -0.17364569]
11,-0.158326402765,[ 2.8467018   0.34726589],-0.568973,"[[ -2.56782112e+00   2.10753668e+00   1.41832433e-01  -8.95962914e-03]
 [ -1.78791713e+01   1.90762282e+01   0.00000000e+00   0.00000000e+00]]","[-1.40697775 -0.15922028 -0.8845245   1.49951402  1.23250505 -0.04576681
 -1.55182929  2.34532334 -1.1043624  -0.80740503  0.        ]",[ 0.42144468  0.11688653],[-0.10846475 -0.17364569]
12,-0.148201389648,[-0.15103894  0.5772375 ],-0.51265,"[[ -2.88214490e+00   2.49905712e+00   1.41832433e-01  -8.95962914e-03]
 [ -1.35673332e+01   2.00726608e+01   0.00000000e+00   0.00000000e+00]]","[-1.58125404 -0.52551743 -0.45131947  0.86126391  1.23249392 -0.04576664
 -1.34390374  2.48370795 -1.1691913  -0.53442527  0.        ]",[ 0.44716471  0.0749464 ],[-0.10846475 -0.17364569]
13,-0.13577926148,[ 2.11327013 -0.71501966],-0.488716,"[[ -3.15679915e+00   2.91945154e+00   1.41832433e-01  -8.95962914e-03]
 [ -1.38969442e+01   2.19605376e+01   0.00000000e+00   0.00000000e+00]]","[-1.62712445 -0.74694505 -0.04006436 -0.0683307   1.23248279 -0.04576648
 -1.35978328  2.74592835 -1.1582129  -0.21600055  0.        ]",[ 0.44839954  0.03147191],[-0.10846475 -0.17364569]
14,-0.132468443268,[ 0.99640933  1.08011138],-0.798953,"[[ -3.39226389e+00   3.12476924e+00   1.41832433e-01  -8.95962914e-03]
 [ -9.66349314e+00   1.37192346e+00   0.00000000e+00   0.00000000e+00]]","[-1.5842599  -0.77787987  0.31231499 -0.56757635  1.23247165 -0.04576631
 -1.15564253 -0.11461779 -1.14015458 -0.05769919  0.        ]",[ 0.21029128  0.43083638],[-0.10846475 -0.17364569]
15,-0.134281965535,[-1.15472678 -0.32078223],-0.714293,"[[-3.54403422  3.10279891  0.14183243 -0.00895963]
 [-5.52726098 -2.2107981   0.          0.        ]]","[-1.517318   -0.77710178  0.52964779 -0.51369476  1.23246052 -0.04576615
 -0.95619289 -0.61239369 -1.15375186 -0.09025728  0.        ]",[ 0.18508033  0.518381  ],[-0.10846475 -0.17364569]
16,-0.13931413947,[-1.44239043  0.42732944],-0.81459,"[[ -3.69320701e+00   3.04627625e+00   1.41832433e-01  -8.95962914e-03]
 [ -9.37718221e+00  -3.43738441e+00   0.00000000e+00   0.00000000e+00]]","[-1.42315034 -0.77230168  0.73000738 -0.37535231  1.23244939 -0.04576598
 -1.14182109 -0.78280994 -1.1886601  -0.13757593  0.        ]",[ 0.17028244  0.5633077 ],[-0.10846475 -0.17364569]
17,-0.147049231981,[-2.28582788  2.59009075],-0.914331,"[[ -3.91861189e+00   2.99518598e+00   1.41832433e-01  -8.95962914e-03]
 [ -1.31507293e+01  -1.67751844e+00   0.00000000e+00   0.00000000e+00]]","[-1.23233509 -0.76449723  0.99800769 -0.25093556  1.23243826 -0.04576582
 -1.32376282 -0.53829295 -1.24200791 -0.16560103  0.        ]",[ 0.14951602  0.55010003],[-0.10846475 -0.17364569]
18,-0.151238006205,[-0.24237232 -0.98402614],-0.592971,"[[ -4.21873744e+00   3.00169371e+00   1.41832433e-01  -8.95962914e-03]
 [ -1.68495443e+01   1.60923479e+00   0.00000000e+00   0.00000000e+00]]","[-0.90325976 -0.76566865  1.26957    -0.26673716  1.23242713 -0.04576565
 -1.50209612 -0.08163239 -1.27245019 -0.14683627  0.        ]",[ 0.11135378  0.4930841 ],[-0.10846475 -0.17364569]
19,-0.156469438052,[ 0.14801034  0.62121039],-0.762736,"[[ -4.56201158e+00   2.99446353e+00   1.41832433e-01  -8.95962914e-03]
 [ -1.74757670e+01  -2.31916375e+00   0.00000000e+00   0.00000000e+00]]","[-0.45741141 -0.76435473  1.43315737 -0.24918014  1.232416   -0.04576549
 -1.53227304 -0.62744143 -1.31010983 -0.11680975  0.        ]",[ 0.03782625  0.56524676],[-0.10846475 -0.17364569]
20,-0.161582499471,[-0.22494158 -0.35983836],-0.6065,"[[ -4.90217469e+00   2.97321866e+00   1.41832433e-01  -8.95962914e-03]
 [ -1.65436620e+01   1.86325515e-01   0.00000000e+00   0.00000000e+00]]","[ 0.00828596 -0.76012377  1.423048   -0.19770537  1.23240487 -0.04576533
 -1.48731174 -0.27932661 -1.34588322 -0.06942745  0.        ]",[-0.01433092  0.52203184],[-0.10846475 -0.17364569]
21,-0.163322959337,[-0.0768155   3.10938546],-0.914075,"[[ -5.23869825e+00   2.96261027e+00   1.41832433e-01  -8.95962914e-03]
 [ -1.71068104e+01  -1.24240781e+00   0.00000000e+00   0.00000000e+00]]","[ 0.43991126 -0.75779788  1.24540368 -0.17206967  1.23239374 -0.04576516
 -1.51444758 -0.47783397 -1.35557404 -0.01295301  0.        ]",[-0.06332514  0.53359795],[-0.10846475 -0.17364569]
22,-0.160852943097,[-0.3393753  -0.42489738],-0.530391,"[[ -5.58048645e+00   2.97773447e+00   1.41832433e-01  -8.95962914e-03]
 [ -1.70721417e+01   2.74155398e+00   0.00000000e+00   0.00000000e+00]]","[ 0.79869021 -0.76106083  0.91490284 -0.2086307   1.23238261 -0.045765
 -1.51275811  0.07570245 -1.33462579  0.02813299  0.        ]",[-0.05670801  0.43708277],[-0.10846475 -0.17364569]
23,-0.156417759562,[ 0.06834764  0.24369247],-0.606849,"[[ -5.93202135e+00   3.01078075e+00   1.41832433e-01  -8.95962914e-03]
 [ -1.80779919e+01   4.57514378e-01   0.00000000e+00   0.00000000e+00]]","[ 1.04067241 -0.76720002  0.4574347  -0.28882415  1.23237148 -0.04576483
 -1.56123822 -0.24164512 -1.30149373  0.04325316  0.        ]",[-0.08765978  0.45513487],[-0.10846475 -0.17364569]
24,-0.152627470459,[ 0.15810653 -0.26837806],-0.55639,"[[ -6.28727576e+00   3.01153358e+00   1.41832433e-01  -8.95962914e-03]
 [ -1.74495320e+01  -1.78984789e-01   0.00000000e+00   0.00000000e+00]]","[ 1.12462142 -0.76731966 -0.06933294 -0.29065437  1.23236035 -0.04576467
 -1.5309174  -0.33008042 -1.27052278  0.07379179  0.        ]",[-0.08216867  0.43550235],[-0.10846475 -0.17364569]
25,-0.147313631096,[ 0.59767522 -0.38631575],-0.560123,"[[ -6.62652009e+00   2.99732609e+00   1.41832433e-01  -8.95962914e-03]
 [ -1.64781350e+01  -1.23823356e+00   0.00000000e+00   0.00000000e+00]]","[ 1.04432153 -0.7648551  -0.57257837 -0.2561238   1.23234922 -0.0457645
 -1.48406272 -0.47725318 -1.22819928  0.10084884  0.        ]",[-0.0656296   0.42732057],[-0.10846475 -0.17364569]
26,-0.139463077339,[ 0.60559609 -1.01693423],-0.496364,"[[ -6.92906758e+00   2.95745943e+00   1.41832433e-01  -8.95962914e-03]
 [ -1.37855805e+01  -2.74341419e+00   0.00000000e+00   0.00000000e+00]]","[ 0.84746295 -0.75659833 -0.9740257  -0.1596343   1.23233809 -0.04576434
 -1.35422319 -0.68638396 -1.16727404  0.12419172  0.        ]",[-0.04502954  0.43622559],[-0.10846475 -0.17364569]
27,-0.126103425482,[ 0.34653509  0.00881444],-0.645686,"[[ -7.17798447e+00   2.86340787e+00   1.41832433e-01  -8.95962914e-03]
 [ -1.11149814e+01  -6.64872881e+00   0.00000000e+00   0.00000000e+00]]","[ 0.60956859 -0.72931535 -1.24366446  0.0648968   1.23232696 -0.04576417
 -1.22544544 -1.22899029 -1.06621394  0.14234069  0.        ]",[-0.03004044  0.50848007],[-0.10846475 -0.17364569]
28,-0.107347312697,[-1.57930382  0.23174409],-0.631041,"[[ -7.38430807e+00   2.73210318e+00   1.41832433e-01  -8.95962914e-03]
 [ -9.52268067e+00  -6.48229857e+00   0.00000000e+00   0.00000000e+00]]","[ 0.37141823 -0.6732953  -1.41258891  0.36797324  1.23231584 -0.04576401
 -1.14866096 -1.20585535 -0.93440177  0.12153552  0.        ]",[ 0.00994304  0.52747881],[-0.10846475 -0.17364569]
29,-0.0884799183118,[-0.29187187  0.89800987],-0.662447,"[[ -7.61259013e+00   2.61294840e+00   1.41832433e-01  -8.95962914e-03]
 [ -1.32929329e+01  -5.43669543e+00   0.00000000e+00   0.00000000e+00]]","[ 0.07759621 -0.60511618 -1.53256414  0.62858343  1.23230471 -0.04576385
 -1.33043533 -1.0605682  -0.81855789  0.02969748  0.        ]",[ 0.06552346  0.53462559],[-0.10846475 -0.17364569]
30,-0.0800422612374,[ 0.70896654 -0.72346624],-0.44121,"[[ -7.88739900e+00   2.54096605e+00   1.41832433e-01  -8.95962914e-03]
 [ -1.41850270e+01  -1.77376417e+00   0.00000000e+00   0.00000000e+00]]","[-0.29730205 -0.55634252 -1.57557695  0.7777418   1.23229358 -0.04576368
 -1.37343447 -0.55162776 -0.77092445 -0.11829418  0.        ]",[ 0.14436245  0.47523737],[-0.10846475 -0.17364569]
31,-0.0837745026163,[-0.44688915 -0.3834308 ],-0.546169,"[[ -8.14011900e+00   2.47709717e+00   1.41832433e-01  -8.95962914e-03]
 [ -1.10972333e+01  -4.60366902e+00   0.00000000e+00   0.00000000e+00]]","[-0.63968894 -0.50852696 -1.51487376  0.90409657  1.23228245 -0.04576352
 -1.22454242 -0.94481718 -0.77469254 -0.27351337  0.        ]",[ 0.18942222  0.55899006],[-0.10846475 -0.17364569]
32,-0.0983164639704,[-0.34729422 -1.7279926 ],-0.554778,"[[ -8.37760646e+00   2.37070169e+00   1.41832433e-01  -8.95962914e-03]
 [ -1.26462986e+01  -6.03114403e+00   0.00000000e+00   0.00000000e+00]]","[-0.93933086 -0.41995186 -1.37362259  1.10064294  1.23227133 -0.04576335
 -1.29921951 -1.14314565 -0.81321619 -0.45806823  0.        ]",[ 0.225649    0.62116563],[-0.10846475 -0.17364569]
33,-0.129739800485,[ 1.38508842  1.56638948],-1.03458,"[[ -8.64180655e+00   2.21154387e+00   1.41832433e-01  -8.95962914e-03]
 [ -1.37698216e+01  -9.87186262e+00   0.00000000e+00   0.00000000e+00]]","[-1.22661803 -0.26861466 -1.13053827  1.35793712  1.2322602  -0.04576319
 -1.35337733 -1.6767638  -0.93940168 -0.68370378  0.        ]",[ 0.25416353  0.70018774],[-0.10846475 -0.17364569]
34,-0.165681302858,[-0.91940011 -0.91992196],-0.886354,"[[ -8.87474319e+00   2.05578762e+00   1.41832433e-01  -8.95962914e-03]
 [ -9.53812672e+00  -5.71757468e+00   0.00000000e+00   0.00000000e+00]]","[-1.42430817 -0.10195472 -0.85409217  1.56162987  1.23224908 -0.04576302
 -1.14933382 -1.0995495  -1.14105718 -0.8471092   0.        ]",[ 0.25603518  0.68631274],[-0.10846475 -0.17364569]
35,-0.201705554577,[ 1.22099596 -0.49262054],-1.15111,"[[ -9.10011518e+00   1.90602355e+00   1.41832433e-01  -8.95962914e-03]
 [ -1.29873968e+01  -9.24711003e+00   0.00000000e+00   0.00000000e+00]]","[-1.55535149  0.07182614 -0.54578436  1.70797118  1.23223795 -0.04576286
 -1.31562957 -1.58993017 -1.39964231 -0.92498176  0.        ]",[ 0.22927007  0.73477799],[-0.10846475 -0.17364569]
36,-0.240991295612,[ 2.36943474  2.48599365],-1.54999,"[[ -9.31755640e+00   1.70333700e+00   1.41832433e-01  -8.95962914e-03]
 [ -8.77081748e+00  -1.10156194e+01   0.00000000e+00   0.00000000e+00]]","[-1.61931051  0.3211061  -0.22499966  1.82299431  1.23222682 -0.04576269
 -1.11231627 -1.83562033 -1.72374988 -0.91558337  0.        ]",[ 0.16537496  0.77758968],[-0.10846475 -0.17364569]
37,-0.268344447023,[ 1.85248023  1.34522308],-1.54946,"[[ -9.45151879e+00   1.52493165e+00   1.41832433e-01  -8.95962914e-03]
 [ -4.63940956e+00  -6.83881994e+00   0.00000000e+00   0.00000000e+00]]","[-1.62669897  0.54653875 -0.02258588  1.84190347  1.2322157  -0.04576253
 -0.91311265 -1.25528389 -1.96799963 -0.83662524  0.        ]",[ 0.1076301   0.75515008],[-0.10846475 -0.17364569]
38,-0.280574305328,[ 0.8734525   1.41709138],-1.56956,"[[ -9.50368446e+00   1.42923332e+00   1.41832433e-01  -8.95962914e-03]
 [ -5.90755781e-01  -2.74465435e+00   0.00000000e+00   0.00000000e+00]]","[-1.62288853  0.66715765  0.056239    1.81991312  1.23220457 -0.04576237
 -0.71790103 -0.68643775 -2.07937652 -0.77971317  0.        ]",[ 0.07760223  0.7212497 ],[-0.10846475 -0.17364569]
39,-0.280686651623,[-1.221553    2.35680466],-1.56653,"[[ -9.48070990e+00   1.41460609e+00   1.41832433e-01  -8.95962914e-03]
 [  2.87665867e+00   1.26855147e+00   0.00000000e+00   0.00000000e+00]]","[-1.62499687  0.68547411  0.02155034  1.81456234  1.23219345 -0.0457622
 -0.55071518 -0.12884224 -2.07410291 -0.7983946   0.        ]",[ 0.0821135   0.67132258],[-0.10846475 -0.17364569]
40,-0.273512830593,[-0.9014186   1.72684205],-1.4014,"[[ -9.46346053e+00   1.47946098e+00   1.41832433e-01  -8.95962914e-03]
 [ -1.13835036e+00   5.20381560e+00   0.00000000e+00   0.00000000e+00]]","[-1.62609797  0.60397583 -0.00452438  1.83417221  1.23218233 -0.04576204
 -0.74429737  0.41792375 -2.01188204 -0.82288748  0.        ]",[ 0.12245861  0.59103256],[-0.10846475 -0.17364569]
