timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.318700779861,[ 1.77284365  1.73136712],-2.11749,"[[-0.02222921  0.07579021 -0.04467439  0.19550995]
 [-0.00027199  0.00332254  0.          0.        ]]","[ 1.16276831  2.20098705 -0.12096028 -0.701319   -0.39779006  1.70136014
 -0.85035169 -0.38963436  1.71692734 -1.63496601  0.        ]",[ 1.92835808  1.45560932],[-0.16595961 -0.20395154]
1,-0.310587065409,[ 2.72146332  1.9704149 ],-2.02364,"[[ 0.01744058  0.11556841 -0.04467439  0.19550995]
 [ 3.95409486  3.96131159  0.          0.        ]]","[ 1.16288972  2.1956162  -0.06148949 -0.56526008 -0.39778848  1.70133748
 -0.70273341  0.17208057  1.71092469 -1.53387694  0.        ]",[ 1.93243504  1.38138151],[-0.16595961 -0.20395154]
2,-0.284509059653,[ 3.10923962  1.20544906],-1.79932,"[[ 0.13541401  0.23372038 -0.04467439  0.19550995]
 [ 7.83038143  7.8409539   0.          0.        ]]","[ 1.15048613  2.16680995  0.11476298 -0.1656595  -0.39778691  1.70131483
 -0.55803066  0.72267525  1.65632281 -1.23962532  0.        ]",[ 1.92734122  1.31784296],[-0.16595961 -0.20395154]
3,-0.235888058525,[ 3.33334856 -0.05451042],-1.3096,"[[  0.33014766   0.42869421  -0.04467439   0.19550995]
 [ 11.6304522   11.64373917   0.           0.        ]]","[ 1.08872743  2.07802994  0.39839335  0.46691723 -0.39778533  1.70129217
 -0.41617352  1.26235583  1.45356706 -0.80118998  0.        ]",[ 1.8731432   1.19827163],[-0.16595961 -0.20395154]
4,-0.164762845628,[ 3.5501451   1.14200523],-1.01118,"[[  0.6001518    0.65707343  -0.04467439   0.19550995]
 [ 15.35766686  11.1956328    0.           0.        ]]","[ 0.92248146  1.91296309  0.75908816  1.13740374 -0.39778376  1.70126951
 -0.27703633  1.19875066  1.02237583 -0.37801445  0.        ]",[ 1.7572341   1.14920139],[-0.16595961 -0.20395154]
5,-0.0722945746847,[ 1.59937633  1.25997683],-0.770762,"[[  0.94395635   0.91846975  -0.04467439   0.19550995]
 [ 19.01095028  14.93147192   0.           0.        ]]","[ 0.59389146  1.65395469  1.12657407  1.76922371 -0.39778218  1.70124686
 -0.14065908  1.72891598  0.35719327 -0.17657445  0.        ]",[ 1.63922739  0.85704458],[-0.16595961 -0.20395154]
6,-0.0515710281259,[ 1.74663038 -0.59701572],-0.492617,"[[  1.36012423   1.25383561  -0.04467439   0.19550995]
 [ 22.59438777  18.59280835   0.           0.        ]]","[ 0.07419058  1.2398993   1.37844388  2.30356762 -0.39778061  1.70122421
 -0.00688919  2.2484814  -0.39532952 -0.44136617  0.        ]",[ 1.58207297  0.50140893],[-0.16595961 -0.20395154]
7,-0.158602255509,[ 2.01057139 -0.69317645],-0.631653,"[[  1.84728565   1.59824874  -0.04467439   0.19550995]
 [ 26.11005979  15.85752355   0.           0.        ]]","[-0.58955809  0.76448939  1.35463627  2.47338311 -0.39777903  1.70120155
  0.12435101  1.86027044 -0.82773853 -1.15900527  0.        ]",[ 1.51746559  0.48808783],[-0.16595961 -0.20395154]
8,-0.240392230522,[ 1.59413912  0.76788743],-1.04722,"[[  2.40406128   1.88467391  -0.04467439   0.19550995]
 [ 29.55591201  12.79512785   0.           0.        ]]","[-1.23272221  0.37014876  0.92051255  2.30674704 -0.39777745  1.7011789
  0.25298476  1.42565423 -0.73086535 -1.92783764  0.        ]",[ 1.57164502  0.50386441],[-0.16595961 -0.20395154]
9,-0.281606427334,[ 1.479295   -0.05530165],-1.03008,"[[  3.0290637    2.16850089  -0.04467439   0.19550995]
 [ 32.9332952   15.57827768   0.           0.        ]]","[-1.58178338  0.01408267  0.0806755   1.87886849 -0.39777588  1.70115625
  0.37906239  1.82059808 -0.2014965  -2.35127966  0.        ]",[ 1.70629168  0.2983695 ],[-0.16595961 -0.20395154]
