timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.112887335076,[-2.48366581  0.56215095],-1.80953,"[[-0.03994895  0.06932548  0.13090039 -0.08142834]
 [-0.00143649  0.00087866  0.          0.        ]]","[ 1.16102468  2.38531562  0.01690044 -0.82661537  1.12871739 -0.70959982
 -0.55905764 -0.42043428  0.38855637  0.61357165  0.        ]",[-1.89470661  0.52991456],[-0.60374999 -0.73332632]
1,-0.108625233964,[-0.61474619 -0.12651174],-1.74352,"[[-0.07967662  0.09169133  0.13090039 -0.08142834]
 [-3.95815428  2.22827722  0.          0.        ]]","[ 1.15769456  2.38261592 -0.0416126  -0.75412365  1.12871631 -0.70959937
 -0.63767773 -0.07522534  0.38694305  0.56352626  0.        ]",[-1.72529435  0.55346423],[-0.60374999 -0.73332632]
2,-0.0963993186039,[-1.43939509  0.90795766],-1.73452,"[[-0.18245179  0.13079727  0.13090039 -0.08142834]
 [-6.31152951  1.68412375  0.          0.        ]]","[ 1.13887221  2.37610972 -0.19189973 -0.62775439  1.12871523 -0.70959892
 -0.68443917 -0.15955984  0.37486423  0.41706283  0.        ]",[-1.32599688  0.72293556],[-0.60374999 -0.73332632]
3,-0.0784670351768,[-0.91114945  0.55743698],-1.70682,"[[ -0.34713458   0.20023089   0.13090039  -0.08142834]
 [-10.14399487   5.24734573   0.           0.        ]]","[ 1.0785197   2.35897868 -0.4261695  -0.40510322  1.12871415 -0.70959847
 -0.76059026  0.39267925  0.33129612  0.19293831  0.        ]",[-0.6028322   0.86315668],[-0.60374999 -0.73332632]
4,-0.058906582298,[ 0.04899994  1.02580021],-1.6449,"[[ -0.58417489   0.32629299   0.13090039  -0.08142834]
 [-13.54872502   7.35181367   0.           0.        ]]","[ 0.92966169  2.30988835 -0.73797123 -0.00956518  1.12871307 -0.70959802
 -0.82824212  0.71883592  0.22471123 -0.08900014  0.        ]",[ 0.29956943  0.90407908],[-0.60374999 -0.73332632]
5,-0.0492349822241,[ 1.51659251  1.31116321],-1.73731,"[[ -0.85053243   0.51159211   0.13090039  -0.08142834]
 [-13.08857006  11.1653731    0.           0.        ]]","[ 0.68491473  2.19718632 -1.03326637  0.540087    1.12871198 -0.70959757
 -0.8190982   1.30987211  0.06096135 -0.33218804  0.        ]",[ 1.02069187  0.50110328],[-0.60374999 -0.73332632]
6,-0.0445259416679,[ 0.3724936  -0.42064489],-1.70165,"[[ -1.07002907   0.77239138   0.13090039  -0.08142834]
 [ -8.875014    14.90214968   0.           0.        ]]","[ 0.4332988   1.96403315 -1.21857399  1.21737514  1.1287109  -0.70959712
 -0.73537377  1.88900594 -0.07382083 -0.40246047  0.        ]",[ 1.16263509 -0.11689621],[-0.60374999 -0.73332632]
7,-0.034267070839,[ 1.23868395  0.05696589],-1.66143,"[[ -1.23097607   1.05075546   0.13090039  -0.08142834]
 [ -7.22516169  12.94081718   0.           0.        ]]","[ 0.22752896  1.63565022 -1.31537147  1.77000486  1.12870982 -0.70959667
 -0.70259052  1.5850304  -0.16858587 -0.35144653  0.        ]",[ 1.19616032 -0.13491797],[-0.60374999 -0.73332632]
8,-0.0187174118719,[-0.07573941 -0.05209609],-1.57653,"[[ -1.33434385   1.30925219   0.13090039  -0.08142834]
 [ -3.12512777  12.90902726   0.           0.        ]]","[ 0.08865518  1.27879947 -1.35869396  2.08929987  1.12870874 -0.70959622
 -0.62112188  1.58010118 -0.23512983 -0.23197244  0.        ]",[ 0.86787444 -0.47232723],[-0.60374999 -0.73332632]
9,-0.00535739232231,[ 0.51910527 -1.06564803],-1.42722,"[[ -1.39922878   1.56279889   0.13090039  -0.08142834]
 [ -3.36259172  12.44717852   0.           0.        ]]","[ -4.03925655e-04   9.03635676e-01  -1.37808632e+00   2.19977652e+00
   1.12870766e+00  -7.09595771e-01  -6.25839953e-01   1.50852048e+00
  -2.98610290e-01  -6.69769166e-02   0.00000000e+00]",[ 0.52639765 -0.78777367],[-0.60374999 -0.73332632]
10,-0.0223032107957,[ 0.25444812 -0.6914262 ],-1.41645,"[[-1.44519052  1.76953847  0.13090039 -0.08142834]
 [-1.24067075  8.24082202  0.          0.        ]]","[-0.06412133  0.59605827 -1.38812393  2.13586713  1.12870657 -0.70959532
 -0.58367671  0.8566073  -0.3704812   0.07332874  0.        ]",[ 0.28545672 -0.46157724],[-0.60374999 -0.73332632]
11,-0.0359163081124,[ 0.73418444 -0.40797519],-1.44288,"[[-1.45964782  1.90524783  0.13090039 -0.08142834]
 [-0.20851891  5.33978896  0.          0.        ]]","[-0.08424674  0.40020115 -1.39064164  2.01969365  1.12870549 -0.70959487
 -0.56316737  0.40699706 -0.42300371  0.17715605  0.        ]",[ 0.10564016 -0.23982722],[-0.60374999 -0.73332632]
12,-0.0474034201733,[ 0.2397222  -0.46183729],-1.43298,"[[-1.43461663  1.99477217  0.13090039 -0.08142834]
 [ 2.7019576   3.61838643  0.          0.        ]]","[-0.04942475  0.27572845 -1.38608406  1.91195994  1.12870441 -0.70959442
 -0.50533544  0.14020923 -0.45224518  0.27381882  0.        ]",[-0.16078894 -0.1594817 ],[-0.60374999 -0.73332632]
13,-0.0580886299091,[ 0.18898113 -0.28214617],-1.4685,"[[-1.37159087  2.04807229  0.13090039 -0.08142834]
 [ 3.59762179  1.71795755  0.          0.        ]]","[ 0.0376763   0.20390161 -1.37056253  1.83648054  1.12870333 -0.70959397
 -0.48753818 -0.1543246  -0.46202824  0.37159898  0.        ]",[-0.40154994  0.00376102],[-0.60374999 -0.73332632]
14,-0.0673306461922,[-0.63876061 -0.08395986],-1.49559,"[[-1.29284604  2.07088009  0.13090039 -0.08142834]
 [ 4.27459911  0.56665691  0.          0.        ]]","[ 0.14491297  0.17375103 -1.34310874  1.8016606   1.12870224 -0.70959352
 -0.47408627 -0.33275637 -0.4601828   0.4585359   0.        ]",[-0.64486712  0.08978939],[-0.60374999 -0.73332632]
15,-0.0736601764408,[-0.88829979  0.83924461],-1.60812,"[[-1.2335716   2.07876643  0.13090039 -0.08142834]
 [ 1.66154597  0.22313016  0.          0.        ]]","[ 0.22409733  0.16341181 -1.3166303   1.78927244  1.12870116 -0.70959307
 -0.52600785 -0.38599698 -0.45781086  0.51716621  0.        ]",[-0.74842405  0.09859088],[-0.60374999 -0.73332632]
16,-0.0770701806971,[-0.50978323 -1.03119079],-1.42771,"[[-1.23595263  2.11652835  0.13090039 -0.08142834]
 [-1.88782771  3.54199572  0.          0.        ]]","[ 0.220946    0.11454387 -1.31778731  1.72753199  1.12870008 -0.70959262
 -0.59653426  0.12837081 -0.48374272  0.53805686  0.        ]",[-0.77236283 -0.46041256],[-0.60374999 -0.73332632]
