timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.0948884697572,[ 1.2053424  -0.01292415],-0.684504,"[[-0.0383723  -0.05739194  0.16840321  0.07121004]
 [ 0.00424088 -0.00133914  0.          0.        ]]","[ 1.06159007  1.18816027 -0.02270901 -0.12082753  1.43518102  0.63614513
  0.22067445 -0.01424392  0.03415574 -0.5643582   0.        ]",[-0.01174464  0.04611953],[ 0.00761445  0.02537297]
1,-0.0876892581284,[ 1.26065176  0.19387918],-0.679433,"[[  1.40240565e-03  -5.79473334e-02   1.68403213e-01   7.12100401e-02]
 [  3.96005820e+00  -5.40184241e-02   0.00000000e+00   0.00000000e+00]]","[ 1.06250662  1.18800653  0.0390403  -0.12171808  1.43500817  0.63610995
  0.59636472 -0.0211977   0.03668366 -0.50794075  0.        ]",[-0.01206859  0.04579369],[ 0.00761445  0.02537297]
2,-0.065830960505,[ 0.3654006   0.24658498],-0.683606,"[[ 0.11950521 -0.05132963  0.16840321  0.07121004]
 [ 7.8373131   0.71323876  0.          0.        ]]","[ 1.05266436  1.18835605  0.2219968  -0.11104221  1.43483538  0.63607477
  0.96456103  0.08009486  0.03169159 -0.33418877  0.        ]",[-0.01230459  0.04536808],[ 0.00761445  0.02537297]
3,-0.0365765991522,[-0.9968664   0.33073728],-0.701962,"[[ 0.28919529 -0.02741514  0.16840321  0.07121004]
 [ 9.12740029  1.67500538  0.          0.        ]]","[ 1.00553712  1.18944724  0.47970996 -0.07244746  1.43466265  0.63603961
  1.08700314  0.20706681 -0.01196501 -0.07810139  0.        ]",[-0.01251945  0.04560877],[ 0.00761445  0.02537297]
4,-0.0282714413875,[ 0.05860364  0.80539284],-0.722418,"[[ 0.43036081  0.01890787  0.16840321  0.07121004]
 [ 5.00288776  2.95302881  0.          0.        ]]","[ 0.93754012  1.18958621  0.68470043  0.00236129  1.43448999  0.63600445
  0.69520963  0.37579161 -0.0884012   0.14349141  0.        ]",[-0.01267941  0.04589375],[ 0.00761445  0.02537297]
5,-0.0456710199259,[-1.18638327 -0.56004904],-0.700436,"[[ 0.53173966  0.10937781  0.16840321  0.07121004]
 [ 5.13457024  6.08353059  0.          0.        ]]","[ 0.87333986  1.18205847  0.82416681  0.14812873  1.43431739  0.63596929
  0.7076755   0.78908573 -0.18674379  0.32748623  0.        ]",[-0.01306175  0.04612164],[ 0.00761445  0.02537297]
6,-0.0643812042323,[-0.20488033 -0.27020974],-0.724905,"[[ 0.59373088  0.20760611  0.16840321  0.07121004]
 [ 1.07804515  3.74708078  0.          0.        ]]","[ 0.8280518   1.16212575  0.90552132  0.30472478  1.43414486  0.63593414
  0.32235074  0.48055822 -0.28081394  0.45335501  0.        ]",[-0.01285484  0.04648421],[ 0.00761445  0.02537297]
7,-0.0722658060061,[ 2.862268    0.51836671],-0.803999,"[[ 0.60695051  0.27107175  0.16840321  0.07121004]
 [ 0.24668072  2.60329395  0.          0.        ]]","[ 0.81778232  1.14277841  0.9223955   0.40428226  1.43397238  0.635899
  0.2433703   0.32951395 -0.32503833  0.4991327   0.        ]",[-0.01279893  0.04670411],[ 0.00761445  0.02537297]
8,-0.0866563996346,[ 2.25037109  1.1274352 ],-0.826497,"[[ 0.65151906  0.343199    0.16840321  0.07121004]
 [ 4.19704448  4.602771    0.          0.        ]]","[ 0.78185464  1.1147904   0.9782787   0.51528996  1.43379997  0.63586386
  0.61859076  0.59351006 -0.40660878  0.57547471  0.        ]",[-0.01332821  0.04646657],[ 0.00761445  0.02537297]
9,-0.120282182399,[-0.68650367  0.94598846],-0.824071,"[[ 0.77430595  0.47405294  0.16840321  0.07121004]
 [ 8.06883309  8.46973054  0.          0.        ]]","[ 0.67202669  1.04823747  1.12234777  0.7090854   1.43362762  0.63582873
  0.98631321  1.10405239 -0.61503153  0.72109613  0.        ]",[-0.01414491  0.04579791],[ 0.00761445  0.02537297]
