timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.401268303681,[ 2.11648286  3.26160242],-2.62234,"[[-0.01002697 -0.096589   -0.19064153  0.01902071]
 [ 0.00434199 -0.00119935  0.          0.        ]]","[ 1.13971021  1.85220176 -0.07128566 -0.91297371 -1.68848844  0.19056264
 -0.69799651 -0.32499023  2.671666   -0.34039373  0.        ]",[ 2.45424199  1.76018333],[-0.15107931 -0.19601072]
1,-0.401008996477,[ 1.20388491 -0.14556924],-2.60094,"[[ 0.02973414 -0.05690031 -0.19064153  0.01902071]
 [ 3.95860447  3.95688277  0.          0.        ]]","[ 1.13916342  1.85611214 -0.01143018 -0.80963232 -1.68846967  0.19056207
 -0.5404524   0.22885533  2.67551456 -0.24381031  0.        ]",[ 2.42959118  1.7222116 ],[-0.15107931 -0.19601072]
2,-0.398317564728,[ 2.7012163   2.27190416],-2.56585,"[[ 0.14781363  0.0156531  -0.19064153  0.01902071]
 [ 7.83643427  3.30064872  0.          0.        ]]","[ 1.12475505  1.85802241  0.1655414  -0.62023394 -1.6884509   0.1905615
 -0.38595388  0.1370292   2.65770701  0.00469675  0.        ]",[ 2.40696359  1.73881197],[-0.15107931 -0.19601072]
3,-0.388494717667,[ 3.33524117  2.06144933],-2.5394,"[[  0.34266274   0.12072327  -0.19064153   0.01902071]
 [ 11.63585164   7.19338978   0.           0.        ]]","[ 1.0597366   1.84874668  0.44966906 -0.34659862 -1.68843213  0.19056093
 -0.23457959  0.68173258  2.55099234  0.3863454   0.        ]",[ 2.32794619  1.69495344],[-0.15107931 -0.19601072]
4,-0.362003448957,[ 1.70437858  2.30240944],-2.51409,"[[  0.61274892   0.3028743   -0.19064153   0.01902071]
 [ 15.36046513  11.00896746   0.           0.        ]]","[ 0.8893387   1.79928336  0.8096783   0.11782933 -1.68841336  0.19056036
 -0.08618564  1.21563359  2.23680259  0.85806394  0.        ]",[ 2.21158195  1.60115838],[-0.15107931 -0.19601072]
5,-0.307204907621,[ 1.65094076  1.63210684],-2.21489,"[[  0.95659682   0.56057646  -0.19064153   0.01902071]
 [ 19.0124129   14.74871543   0.           0.        ]]","[ 0.55656165  1.66022792  1.17419192  0.72739424 -1.68839459  0.19055979
  0.0593132   1.73891161  1.62434049  1.21455106  0.        ]",[ 2.04787946  1.39031267],[-0.15107931 -0.19601072]
6,-0.21525341667,[ 3.40510159  1.7734599 ],-1.71481,"[[  1.37277767e+00   8.92325593e-01  -1.90641525e-01   1.90207118e-02]
 [  2.25941995e+01   1.84138650e+01   0.00000000e+00   0.00000000e+00]]","[ 0.03409644  1.37661318  1.41992211  1.37207566 -1.68837582  0.19055922
  0.20201669  2.25172892  0.8041483   1.14617084  0.        ]",[ 1.90619254  1.01532137],[-0.15107931 -0.19601072]
7,-0.0914989414811,[ 2.69018479  0.98306145],-1.08244,"[[  1.85991426e+00   1.29664200e+00  -1.90641525e-01   1.90207118e-02]
 [  2.61083816e+01   2.20056643e+01   0.00000000e+00   0.00000000e+00]]","[-0.62911793  0.91519357  1.38684454  1.85289852 -1.68835705  0.19055865
  0.34202661  2.75424776  0.17384633  0.47344225  0.        ]",[ 1.79727674  0.54626966],[-0.15107931 -0.19601072]
8,-0.0773572512828,[ 1.91449009 -0.16561858],-0.478988,"[[  2.41667472e+00   1.77140022e+00  -1.90641525e-01   1.90207118e-02]
 [  2.95567566e+01   2.54585630e+01   0.00000000e+00   0.00000000e+00]]","[-1.26701775  0.30751426  0.94206649  1.8980322  -1.68833829  0.19055808
  0.4794144   3.23728253  0.23538834 -0.46377446  0.        ]",[ 1.82672596  0.2596812 ],[-0.15107931 -0.19601072]
9,-0.182828021635,[ 1.17851238 -0.35550435],-0.503121,"[[  3.04174301e+00   2.26889368e+00  -1.90641525e-01   1.90207118e-02]
 [  3.29385783e+01   2.42947354e+01   0.00000000e+00   0.00000000e+00]]","[-1.60624657 -0.26590944  0.09385243  1.33946549 -1.68831952  0.19055751
  0.61415015  3.07434727  0.89860202 -0.85970352  0.        ]",[ 1.90697598  0.17579433],[-0.15107931 -0.19601072]
10,-0.222527535337,[ 2.86787326  0.27869861],-0.68154,"[[  3.73375516e+00   2.73580619e+00  -1.90641525e-01   1.90207118e-02]
 [  3.62510319e+01   2.24030813e+01   0.00000000e+00   0.00000000e+00]]","[-1.37873269 -0.62280272 -0.89655939  0.36973633 -1.68830075  0.19055694
  0.74612147  2.80960174  1.34855682 -0.51339056  0.        ]",[ 1.90406203  0.10215923],[-0.15107931 -0.19601072]
11,-0.201297448522,[ 3.0537261   1.66314863],-0.858144,"[[  4.49132076e+00   3.12772932e+00  -1.90641525e-01   1.90207118e-02]
 [  3.94937005e+01   8.44052707e+00   0.00000000e+00   0.00000000e+00]]","[-0.53846844 -0.7276735  -1.52512601 -0.62494101 -1.68828199  0.19055637
  0.87531148  0.85604638  1.24236535 -0.18584096  0.        ]",[ 1.85249066  0.38056687],[-0.15107931 -0.19601072]
12,-0.183542827199,[ 1.6163073   2.02241205],-1.021,"[[  5.31306899e+00   3.15678192e+00  -1.90641525e-01   1.90207118e-02]
 [  4.26706877e+01  -2.25424789e+00   0.00000000e+00   0.00000000e+00]]","[ 0.54130975 -0.72764538 -1.29821067 -0.70080746 -1.68826322  0.1905558
  1.00188336 -0.64029652  1.11436619 -0.19070018  0.        ]",[ 1.86381316  0.71278292],[-0.15107931 -0.19601072]
13,-0.181669636467,[ 0.63535011  0.38016071],-0.885081,"[[  6.19773169e+00   3.09974522e+00  -1.90641525e-01   1.90207118e-02]
 [  4.57852226e+01  -2.80291171e+00   0.00000000e+00   0.00000000e+00]]","[ 1.13475028 -0.72665937 -0.18470306 -0.55188468 -1.68824446  0.19055523
  1.12596543 -0.7170591   1.10003985 -0.20323895  0.        ]",[ 1.88706064  0.81281483],[-0.15107931 -0.19601072]
14,-0.178132220872,[ 1.77287424  0.82216742],-0.630133,"[[  7.12958119e+00   3.05315460e+00  -1.90641525e-01   1.90207118e-02]
 [  4.73943630e+01  -1.80408530e+00   0.00000000e+00   0.00000000e+00]]","[ 0.67547913 -0.72273513  1.07129316 -0.43047834 -1.6882257   0.19055466
  1.19006853 -0.57730694  1.0704625  -0.24929121  0.        ]",[ 1.84387159  0.81291819],[-0.15107931 -0.19601072]
15,-0.183420792314,[ 0.75993049  0.3486379 ],-0.752448,"[[  8.10777951e+00   3.02670817e+00  -1.90641525e-01   1.90207118e-02]
 [  5.04154012e+01  -9.16487052e-01   0.00000000e+00   0.00000000e+00]]","[-0.58226581 -0.71926183  1.40110108 -0.3617693  -1.68820693  0.19055409
  1.31042236 -0.45311759  1.09716874 -0.33612191  0.        ]",[ 1.79905176  0.75129151],[-0.15107931 -0.19601072]
16,-0.198483472121,[ 3.05246201  0.07202912],-0.604697,"[[  9.13626178e+00   3.01327793e+00  -1.90641525e-01   1.90207118e-02]
 [  5.24261258e+01  -4.65255355e-01   0.00000000e+00   0.00000000e+00]]","[-1.5562005  -0.71715235  0.37215397 -0.32695355 -1.68818817  0.19055352
  1.39052164 -0.38998234  1.20198464 -0.36612938  0.        ]",[ 1.7839396   0.68778199],[-0.15107931 -0.19601072]
17,-0.208781746107,[ 3.30759515  0.23460166],-0.745664,"[[  1.02140959e+01   3.00642290e+00  -1.90641525e-01   1.90207118e-02]
 [  5.53475542e+01  -2.38755594e-01   0.00000000e+00   0.00000000e+00]]","[-1.20611254 -0.71598492 -1.12496477 -0.30920533 -1.68816941  0.19055295
  1.50690232 -0.35829044  1.28919753 -0.27454524  0.        ]",[ 1.82605815  0.63090783],[-0.15107931 -0.19601072]
18,-0.201843063976,[ 1.25171432  0.36234227],-0.996699,"[[  1.13497784e+01   3.00321811e+00  -1.90641525e-01   1.90207118e-02]
 [  5.82111542e+01  -1.00894950e-01   0.00000000e+00   0.00000000e+00]]","[ 0.24075869 -0.71541682 -1.46829203 -0.30091297 -1.68815065  0.19055238
  1.62097584 -0.33900052  1.24804414 -0.13971007  0.        ]",[ 1.89451337  0.65173924],[-0.15107931 -0.19601072]
19,-0.182118639739,[ 1.3777551   1.46514811],-0.809621,"[[  1.25421642e+01   3.00200899e+00  -1.90641525e-01   1.90207118e-02]
 [  6.10180681e+01  -3.26057387e-02   0.00000000e+00   0.00000000e+00]]","[ 1.13937693 -0.71519713 -0.09264582 -0.29778476 -1.68813189  0.19055181
  1.73278733 -0.32944473  1.10669323 -0.12553464  0.        ]",[ 1.88901114  0.71730477],[-0.15107931 -0.19601072]
20,-0.174656229505,[ 2.37577758  0.69034841],-0.464068,"[[  1.37901308e+01   3.00229721e+00  -1.90641525e-01   1.90207118e-02]
 [  6.37694204e+01   3.63772662e-02   0.00000000e+00   0.00000000e+00]]","[ 0.23148522 -0.7152458   1.35958049 -0.29852924 -1.68811313  0.19055124
  1.84238117 -0.31979187  1.0431569  -0.26806369  0.        ]",[ 1.80959296  0.70226431],[-0.15107931 -0.19601072]
21,-0.192661962268,[ 1.8485663   2.48193188],-0.661928,"[[  1.50925779e+01   3.00268615e+00  -1.90641525e-01   1.90207118e-02]
 [  6.64663021e+01   8.50624870e-03   0.00000000e+00   0.00000000e+00]]","[-1.36058232 -0.71531241  0.81289501 -0.29953424 -1.68809437  0.19055067
  1.94980045 -0.32369046  1.1574045  -0.37761934  0.        ]",[ 1.77174711  0.65168577],[-0.15107931 -0.19601072]
22,-0.208897340899,[ 2.46043194 -0.1936037 ],-0.716262,"[[  1.64484270e+01   3.00309602e+00  -1.90641525e-01   1.90207118e-02]
 [  6.91097971e+01   2.40245610e-02   0.00000000e+00   0.00000000e+00]]","[-1.25266691 -0.71538256 -1.07189973 -0.30059342 -1.68807561  0.1905501
  2.05508793 -0.32151816  1.28907701 -0.28305979  0.        ]",[ 1.81406546  0.58638281],[-0.15107931 -0.19601072]
23,-0.199218112969,[ 2.77817096  0.98780732],-0.760123,"[[  1.78566203e+01   2.99585177e+00  -1.90641525e-01   1.90207118e-02]
 [  7.17008929e+01  -7.45946879e-01   0.00000000e+00   0.00000000e+00]]","[ 0.51520986 -0.71405274 -1.3172979  -0.28186415 -1.68805685  0.19054953
  2.15828258 -0.42924896  1.22951871 -0.12090911  0.        ]",[ 1.89130306  0.65087032],[-0.15107931 -0.19601072]
24,-0.175926322074,[ 1.4422106   1.96849533],-0.694841,"[[  1.93161231e+01   3.00967344e+00  -1.90641525e-01   1.90207118e-02]
 [  7.42408983e+01   1.05679675e+00   0.00000000e+00   0.00000000e+00]]","[ 0.99266924 -0.71652269  0.6210222  -0.31761251 -1.6880381   0.19054896
  2.25943613 -0.17701296  1.06074711 -0.16813925  0.        ]",[ 1.85099721  0.65170765],[-0.15107931 -0.19601072]
25,-0.184574776857,[ 1.04182776  0.01719166],-0.630326,"[[  2.08259196e+01   3.01591354e+00  -1.90641525e-01   1.90207118e-02]
 [  7.67304588e+01  -1.02411849e-01   0.00000000e+00   0.00000000e+00]]","[-0.77970893 -0.71755587  1.32719712 -0.33377326 -1.68801934  0.19054839
  2.35857393 -0.33920595  1.10338436 -0.34883172  0.        ]",[ 1.77271819  0.64396715],[-0.15107931 -0.19601072]
