timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.270190835643,[ 1.49332495  2.47033182],-2.13258,"[[-0.04857493 -0.08459801 -0.04527192 -0.111089  ]
 [-0.00267144 -0.00393009  0.          0.        ]]","[ 1.16621829  2.05929439 -0.1190506  -1.00528299 -0.39365804 -0.94059354
 -0.69493327 -0.35905431  1.68868896  0.62626215  0.        ]",[ 0.95962626  1.89938211],[-0.24058905 -0.31857452]
1,-0.275590782077,[ 1.18083943  2.07974925],-2.2502,"[[-0.00895272 -0.0449634  -0.04527192 -0.111089  ]
 [ 3.9517282   3.95420497  0.          0.        ]]","[ 1.16778293  2.06274922 -0.0599383  -0.88844929 -0.39365722 -0.94059031
 -0.57837455  0.20385926  1.69557284  0.72582974  0.        ]",[ 0.87071455  1.76986623],[-0.24058905 -0.31857452]
2,-0.289942936727,[ 0.67941459  1.17805474],-2.40715,"[[ 0.10897297  0.07304794 -0.04527192 -0.111089  ]
 [ 7.82795108  7.83400115  0.          0.        ]]","[ 1.15966193  2.06048665  0.11575699 -0.54006887 -0.39365639 -0.94058708
 -0.46412035  0.75563091  1.678873    1.02226755  0.        ]",[ 0.73529267  1.6683445 ],[-0.24058905 -0.31857452]
3,-0.306845788395,[-0.05944886  1.59288221],-2.60911,"[[  0.29093164   0.26788938  -0.04527192  -0.111089  ]
 [ 10.35956337  11.63745552   0.           0.        ]]","[ 1.10993959  2.01577481  0.38157225  0.0262707  -0.39365556 -0.94058385
 -0.38949918  1.2965417   1.54119664  1.46536517  0.        ]",[ 0.55123872  1.51983047],[-0.24058905 -0.31857452]
4,-0.316181113289,[ 0.17965409  1.77759385],-2.64489,"[[  0.49369983   0.53805478  -0.04527192  -0.111089  ]
 [  9.91886832  15.36663752   0.           0.        ]]","[ 1.00332469  1.87271493  0.66075323  0.75820457 -0.39365473 -0.94058062
 -0.40248803  1.8268809   1.21016317  1.8971805   0.        ]",[ 0.3564406   1.30407143],[-0.24058905 -0.31857452]
5,-0.309894382809,[ 1.72638064 -0.38700143],-2.39512,"[[  0.69724325   0.8820585   -0.04527192  -0.111089  ]
 [ 10.4340251   19.02153395   0.           0.        ]]","[ 0.84632126  1.57050854  0.91183807  1.52502676 -0.3936539  -0.94057739
 -0.3873027   2.34663983  0.69888182  2.15265513  0.        ]",[ 0.19041815  0.95137608],[-0.24058905 -0.31857452]
6,-0.284710559824,[-0.420602    1.63055422],-2.03475,"[[  0.94358477   1.24332012  -0.04527192  -0.111089  ]
 [ 14.18779852  17.11096376   0.           0.        ]]","[ 0.59873681  1.14538846  1.16193709  2.04140726 -0.39365307 -0.94057416
 -0.27665757  2.07490732  0.09986387  2.12531889  0.        ]",[ 0.11597969  0.86243957],[-0.24058905 -0.31857452]
7,-0.239525774339,[-0.0666543   0.45214415],-1.59493,"[[  1.2078519    1.62186477  -0.04527192  -0.111089  ]
 [ 12.24553027  20.73143772   0.           0.        ]]","[ 0.27933381  0.64065228  1.3487887   2.19452068 -0.39365225 -0.94057094
 -0.33390644  2.58975493 -0.37812769  1.78244306  0.        ]",[ 0.2646414  0.3385663],[-0.24058905 -0.31857452]
8,-0.177874895666,[ 0.78736177 -0.24807099],-1.1827,"[[  1.44772316   2.05033262  -0.04527192  -0.111089  ]
 [ 11.74324511  22.11076257   0.           0.        ]]","[-0.04062663  0.08496836  1.43472637  1.86516591 -0.39365142 -0.94056771
 -0.34871092  2.78586846 -0.53878647  1.25924701  0.        ]",[ 0.57844877 -0.09704328],[-0.24058905 -0.31857452]
9,-0.117191314931,[ 1.75336057  0.21927462],-0.882474,"[[  1.71156457   2.47829353  -0.04527192  -0.111089  ]
 [ 14.63113583  20.69009078   0.           0.        ]]","[-0.40301701 -0.35733079  1.43124428  1.06317187 -0.39365059 -0.94056448
 -0.26358778  2.58379676 -0.37616891  0.80866776  0.        ]",[ 0.87243861 -0.25324345],[-0.24058905 -0.31857452]
