timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.120471173832,[-0.44330836 -0.16215336],-2.53837,"[[-0.00736384  0.06872994  0.08980347 -0.00478298]
 [ 0.00483754 -0.0005059   0.          0.        ]]","[ 1.1014517   2.17555953  0.12228922 -0.89617464  0.76786075 -0.04411071
 -0.56889418 -0.42597741  0.68940909  0.0130952   0.        ]",[-0.80484498  0.15075237],[-0.73096484 -1.11443555]
1,-0.120259782061,[-0.2717066  -0.03395436],-2.51956,"[[-0.02486069  0.06228476  0.08980347 -0.00478298]
 [-1.74868512 -0.64187731  0.          0.        ]]","[ 1.10105222  2.17615704  0.09601998 -0.91641613  0.76786043 -0.04411069
 -0.60343362 -0.5290351   0.69030978 -0.02630334  0.        ]",[-0.5348109   0.27560145],[-0.73096484 -1.11443555]
2,-0.120013621727,[ 0.17249034  0.92532014],-2.57947,"[[-0.07027106  0.04822983  0.08980347 -0.00478298]
 [-2.78888816 -0.76321285  0.          0.        ]]","[ 1.09799693  2.17725911  0.02791556 -0.96058405  0.76786011 -0.04411068
 -0.62392258 -0.54853154  0.6888448  -0.12598332  0.        ]",[-0.15254468  0.44065642],[-0.73096484 -1.11443555]
3,-0.120006957515,[-1.47685366  0.65953049],-2.85282,"[[-0.11866347  0.06987525  0.08980347 -0.00478298]
 [-2.05279939  2.91549649  0.          0.        ]]","[ 1.09153854  2.1754367  -0.04441858 -0.89257719  0.76785978 -0.04411067
 -0.60942339  0.0425769   0.68388242 -0.19582455  0.        ]",[-0.22579044  0.39798075],[-0.73096484 -1.11443555]
4,-0.119784512707,[-0.40362497  1.00858286],-2.79899,"[[ -1.99012647e-01   1.53822968e-01   8.98034744e-02  -4.78298142e-03]
 [ -5.96908028e+00   5.47074894e+00   0.00000000e+00   0.00000000e+00]]","[ 1.07356152  2.16209439 -0.16351866 -0.63008916  0.76785946 -0.04411066
 -0.6865633   0.45316417  0.67280833 -0.26360439  0.        ]",[ 0.20316458  0.54889393],[-0.73096484 -1.11443555]
5,-0.118857755797,[ 0.73191872 -0.07631347],-2.64844,"[[ -3.33245093e-01   3.01884431e-01   8.98034744e-02  -4.78298142e-03]
 [ -7.44923727e+00   9.32254857e+00   0.00000000e+00   0.00000000e+00]]","[ 1.02364997  2.11450809 -0.35783807 -0.17654166  0.76785914 -0.04411065
 -0.71571812  1.07208509  0.64210658 -0.36640933  0.        ]",[ 0.4175376   0.32027966],[-0.73096484 -1.11443555]
6,-0.115655053817,[ 1.13839447  0.07528087],-2.58199,"[[ -4.51699098e-01   4.83439737e-01   8.98034744e-02  -4.78298142e-03]
 [ -4.40627036e+00   8.83462527e+00   0.00000000e+00   0.00000000e+00]]","[ 0.95958625  2.01571156 -0.52208643  0.35066928  0.76785882 -0.04411064
 -0.65577961  0.99368324  0.60202268 -0.40240797  0.        ]",[ 0.7565611   0.24361964],[-0.73096484 -1.11443555]
7,-0.109520908177,[ 0.99824114 -0.85241111],-2.48111,"[[ -4.99256889e-01   6.61353351e-01   8.98034744e-02  -4.78298142e-03]
 [ -3.62910592e-01   8.95635606e+00   0.00000000e+00   0.00000000e+00]]","[ 0.92878703  1.87866222 -0.58557081  0.82075638  0.76785849 -0.04411062
 -0.57613609  1.01324285  0.57049138 -0.31211894  0.        ]",[ 0.56114906 -0.02040991],[-0.73096484 -1.11443555]
8,-0.103340260731,[-0.86492399 -0.0076579 ],-2.50651,"[[ -4.66804085e-01   8.04823550e-01   8.98034744e-02  -4.78298142e-03]
 [  3.59502540e+00   5.40251957e+00   0.00000000e+00   0.00000000e+00]]","[ 0.95011198  1.74206364 -0.5424171   1.15602462  0.76785817 -0.04411061
 -0.49817521  0.44219903  0.54150744 -0.11772386  0.        ]",[ 0.1729369   0.01300353],[-0.73096484 -1.11443555]
9,-0.0995815117235,[-0.19571734 -0.29036974],-2.47285,"[[ -4.29949154e-01   9.11507448e-01   8.98034744e-02  -4.78298142e-03]
 [  1.02059307e-01   5.26631705e+00   0.00000000e+00   0.00000000e+00]]","[ 0.97271493  1.62716724 -0.49254929  1.37545852  0.76785785 -0.0441106
 -0.56697708  0.42031337  0.50003184  0.04241932  0.        ]",[-0.0576928 -0.124623 ],[-0.73096484 -1.11443555]
10,-0.0960562998468,[-0.16518617 -0.44212635],-2.42441,"[[-0.4356932   1.00425426  0.08980347 -0.00478298]
 [-0.67389915  4.01253926  0.          0.        ]]","[ 0.96930571  1.51917216 -0.50037893  1.54331963  0.76785752 -0.04411059
 -0.58226118  0.21885154  0.45546207  0.11221233  0.        ]",[-0.11620229 -0.09188038],[-0.73096484 -1.11443555]
11,-0.0932249798552,[ 0.89697102  0.0770855 ],-2.47633,"[[-0.45558969  1.06614507  0.08980347 -0.00478298]
 [-1.31363415  2.18263739  0.          0.        ]]","[ 0.95717147  1.44339132 -0.5273367   1.64271624  0.7678572  -0.04411058
 -0.59486204 -0.07518409  0.42514705  0.13060758  0.        ]",[-0.05572661  0.05780989],[-0.73096484 -1.11443555]
12,-0.0917977327677,[-0.85430761 -0.29284914],-2.4455,"[[-0.44599274  1.11241684  0.08980347 -0.00478298]
 [ 2.26144604  2.44367638  0.          0.        ]]","[ 0.96308671  1.38499593 -0.51436552  1.71015537  0.76785688 -0.04411057
 -0.52444233 -0.03323932  0.39644995  0.18275098  0.        ]",[-0.42925584 -0.1417346 ],[-0.73096484 -1.11443555]
13,-0.0908800866574,[ 0.00653459  0.02581746],-2.47142,"[[-0.43512544  1.14917973  0.08980347 -0.00478298]
 [-1.16333315  1.23663093  0.          0.        ]]","[ 0.96964305  1.33763292 -0.49960541  1.75943462  0.76785656 -0.04411055
 -0.59190113 -0.22719205  0.37102331  0.22800155  0.        ]",[-0.33633712  0.04949299],[-0.73096484 -1.11443555]
14,-0.0890996626378,[-0.39257694 -0.16061338],-2.44027,"[[-0.457902    1.1746922   0.08980347 -0.00478298]
 [-1.11448541  1.31435694  0.          0.        ]]","[ 0.95572713  1.30429725 -0.5304524   1.79135514  0.76785623 -0.04411054
 -0.59093875 -0.21470267  0.36058079  0.2115317   0.        ]",[-0.29515243  0.05275419],[-0.73096484 -1.11443555]
15,-0.0870115132627,[ 0.74657797  0.11033922],-2.45996,"[[-0.49555466  1.19434123  0.08980347 -0.00478298]
 [-2.64568501  0.6527444   0.          0.        ]]","[ 0.93128248  1.27837792 -0.58068393  1.81465171  0.76785591 -0.04411053
 -0.62109909 -0.32101312  0.35668277  0.167898    0.        ]",[-0.06270937  0.24449484],[-0.73096484 -1.11443555]
16,-0.0855668781117,[ 0.04179314  0.48014459],-2.49157,"[[-0.51830406  1.2116423   0.08980347 -0.00478298]
 [ 0.36073961  1.07596163  0.          0.        ]]","[ 0.91565571  1.25538809 -0.61054725  1.8342289   0.76785559 -0.04411052
 -0.56188031 -0.2530088   0.35031659  0.14582854  0.        ]",[-0.18387672  0.13843811],[-0.73096484 -1.11443555]
17,-0.0842124496064,[-0.58093386  0.0399388 ],-2.46824,"[[-0.50950607  1.25202251  0.08980347 -0.00478298]
 [ 0.51854574  2.95579498  0.          0.        ]]","[ 0.92177439  1.20116081 -0.59904256  1.87648306  0.76785527 -0.04411051
 -0.55877176  0.04905047  0.32265986  0.18940024  0.        ]",[-0.36176622 -0.22938979],[-0.73096484 -1.11443555]
18,-0.0813073259146,[-0.6518932  -0.69228973],-2.3775,"[[-0.52230264  1.31214341  0.08980347 -0.00478298]
 [-1.79053119  3.05595174  0.          0.        ]]","[ 0.91284228  1.11910283 -0.61575648  1.93034791  0.76785494 -0.0441105
 -0.60425424  0.06514406  0.28512957  0.21315735  0.        ]",[-0.30611217 -0.24895847],[-0.73096484 -1.11443555]
19,-0.0775967032899,[ 0.61964616 -0.03305177],-2.42812,"[[-0.58363425  1.34515765  0.08980347 -0.00478298]
 [-4.33416921  0.25479165  0.          0.        ]]","[ 0.8672733   1.07346306 -0.69411373  1.95526003  0.76785462 -0.04411048
 -0.65435693 -0.38495788  0.27592153  0.1461932   0.        ]",[ 0.09694277  0.33012444],[-0.73096484 -1.11443555]
20,-0.0756463548532,[ 1.1571636  -0.04304457],-2.41642,"[[-0.6448546   1.34888366  0.08980347 -0.00478298]
 [-1.79631736  0.11827784  0.          0.        ]]","[ 0.81735929  1.06828885 -0.76922585  1.95785993  0.7678543  -0.04411047
 -0.60436774 -0.40689337  0.28214541  0.05883694  0.        ]",[ 0.19505082  0.4029817 ],[-0.73096484 -1.11443555]
