timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.231885588913,[-2.71092357 -0.18929325],-2.92267,"[[-0.03453318  0.01631498  0.05420857 -0.17728264]
 [-0.00375197  0.00362066  0.          0.        ]]","[ 1.15744542  2.37897227  0.02985288 -1.00438995  0.46465705 -1.53820334
 -0.55675902 -0.42084632  1.01385533  1.39336991  0.        ]",[-2.42626595  0.62049913],[-0.62496775 -0.76103532]
1,-0.224888224638,[-1.86593185  0.26741123],-2.78263,"[[-0.07429506  0.00888191  0.05420857 -0.17728264]
 [-3.95926591 -0.74444041  0.          0.        ]]","[ 1.15441056  2.37910582 -0.02877595 -1.02839629  0.46465682 -1.53820123
 -0.63517102 -0.53723322  1.01030535  1.31512665  0.        ]",[-2.3220129   0.67699373],[-0.62496775 -0.76103532]
2,-0.205076358327,[-2.54964085  0.24747049],-2.67861,"[[ -1.92389335e-01   4.77977654e-03   5.42085684e-02  -1.77282641e-01]
 [ -7.83724852e+00   3.30639429e-01   0.00000000e+00   0.00000000e+00]]","[ 1.13239529  2.37914127 -0.20152685 -1.04164514  0.46465659 -1.53819912
 -0.71204602 -0.36996656  0.98355111  1.10120179  0.        ]",[-2.04679394  0.71954018],[-0.62496775 -0.76103532]
3,-0.173022203228,[-1.29113514  0.67497087],-2.37703,"[[ -0.38727329   0.02117316   0.05420857  -0.17728264]
 [-11.63848922   1.30544353   0.           0.        ]]","[ 1.05437844  2.37881679 -0.47688808 -0.98869805  0.46465636 -1.53819701
 -0.78739965 -0.21830134  0.89404006  0.78056771  0.        ]",[-1.51856554  0.86508644],[-0.62496775 -0.76103532]
4,-0.129291583437,[ 0.0844913   1.27132198],-2.08453,"[[ -0.6574343    0.07385214   0.05420857  -0.17728264]
 [-15.36520585   3.9536128    0.           0.        ]]","[ 0.86584797  2.37507016 -0.82160259 -0.81875377  0.46465613 -1.53819491
 -0.86127587  0.19371477  0.69440862  0.39949331  0.        ]",[-0.57511026  1.16796625],[-0.62496775 -0.76103532]
5,-0.0847105006212,[ 0.7201587   1.13470452],-1.93347,"[[ -0.95835135   0.19186335   0.05420857  -0.17728264]
 [-14.72862821   7.83455808   0.           0.        ]]","[ 0.56183503  2.35170556 -1.12752755 -0.44115053  0.4646559  -1.5381928
 -0.84865603  0.79753248  0.41383793  0.08829057  0.        ]",[ 0.34217817  1.3449471 ],[-0.62496775 -0.76103532]
6,-0.0539000559206,[ 0.63460852  0.77971394],-1.94715,"[[ -1.22143341   0.38671208   0.05420857  -0.17728264]
 [-11.59001723  11.63764362   0.           0.        ]]","[ 0.23554655  2.26872868 -1.30672795  0.16111379  0.46465567 -1.53819069
 -0.78643702  1.38923532  0.17902845 -0.06011649  0.        ]",[ 0.81685978  1.18076038],[-0.62496775 -0.76103532]
7,-0.0386417688511,[ 1.67886546  0.68008427],-2.01834,"[[ -1.425757     0.64811736   0.05420857  -0.17728264]
 [ -8.85140231  14.4933854    0.           0.        ]]","[-0.04191514  2.07596162 -1.38043145  0.89285192  0.46465544 -1.53818858
 -0.73214742  1.83354356  0.05405898 -0.06562364  0.        ]",[ 0.86154979  0.77963758],[-0.62496775 -0.76103532]
8,-0.0405430759626,[ 1.17204133  0.14649023],-2.13255,"[[ -1.56134079   0.96210905   0.05420857  -0.17728264]
 [ -4.72054695  16.8978297    0.           0.        ]]","[-0.2314221   1.73892505 -1.39586964  1.59284189  0.46465521 -1.53818648
 -0.6502587   2.20763415  0.04540021  0.05481719  0.        ]",[ 0.40867424  0.10176018],[-0.62496775 -0.76103532]
9,-0.0633667601672,[-0.88662055 -0.15359   ],-2.17787,"[[ -1.61510913   1.30251718   0.05420857  -0.17728264]
 [ -0.6695694   17.14223147   0.           0.        ]]","[-0.30683664  1.28035985 -1.3944843   2.05741209  0.46465498 -1.53818437
 -0.56995349  2.24565386  0.11475207  0.2968046   0.        ]",[-0.36358964 -0.50622374],[-0.62496775 -0.76103532]
10,-0.0879570004447,[-0.06632713 -0.6472014 ],-2.07651,"[[ -1.66355951   1.63586192   0.05420857  -0.17728264]
 [ -4.16402365  16.1953413    0.           0.        ]]","[-0.37464457  0.78685036 -1.38958303  2.16611572  0.46465475 -1.53818226
 -0.63922576  2.09832765  0.11851454  0.56280907  0.        ]",[-0.92057669 -0.99364448],[-0.62496775 -0.76103532]
11,-0.105243530674,[-0.7468048  -0.87166682],-1.98973,"[[ -1.74863873   1.93083929   0.05420857  -0.17728264]
 [ -4.34338715  13.3120026    0.           0.        ]]","[-0.49288118  0.35732613 -1.37263845  1.96584221  0.46465452 -1.53818016
 -0.64278102  1.64972248  0.03483892  0.76903801  0.        ]",[-1.18052018 -1.05585623],[-0.62496775 -0.76103532]
12,-0.115724752184,[-1.22241247 -0.71873221],-1.90346,"[[-1.8642997   2.15980677  0.05420857 -0.17728264]
 [-7.21328796  9.59708619  0.          0.        ]]","[-0.65057605  0.05349301 -1.33277647  1.62865396  0.46465429 -1.53817805
 -0.69967236  1.07173872 -0.08145287  0.89558772  0.        ]",[-1.35013425 -0.82900584],[-0.62496775 -0.76103532]
13,-0.118358926686,[-0.22874832  0.09329635],-1.90004,"[[ -2.04685229   2.32128751   0.05420857  -0.17728264]
 [-11.02933178   6.56105463   0.           0.        ]]","[-0.88763466 -0.13557227 -1.23172374  1.30520752  0.46465406 -1.53817594
 -0.7753196   0.59937944 -0.21461584  0.93506482  0.        ]",[-1.44828856 -0.54901904],[-0.62496775 -0.76103532]
14,-0.121254097339,[-2.46452645 -0.54309669],-1.81895,"[[ -2.27433764   2.45490804   0.05420857  -0.17728264]
 [-11.71691392   6.80020056   0.           0.        ]]","[-1.15229658 -0.2721525  -1.04527461  0.99067537  0.46465383 -1.53817383
 -0.78894944  0.63658645 -0.35017151  0.9570139   0.        ]",[-1.46238887 -0.6924758 ],[-0.62496775 -0.76103532]
15,-0.126518767657,[-1.78104486 -0.39101181],-1.78102,"[[ -2.54607352   2.56798075   0.05420857  -0.17728264]
 [-15.44427177   4.51464757   0.           0.        ]]","[-1.40614137 -0.37171515 -0.74752969  0.69574967  0.4646536  -1.53817173
 -0.86283852  0.28098991 -0.4840377   0.9811014   0.        ]",[-1.58123374 -0.3561092 ],[-0.62496775 -0.76103532]
16,-0.133023082272,[-2.02431824 -0.10293413],-1.79208,"[[ -2.89161686   2.64183608   0.05420857  -0.17728264]
 [-19.09788774   2.87630774   0.           0.        ]]","[-1.60404316 -0.42815799 -0.28447336  0.49077986  0.46465337 -1.53816962
 -0.93526567  0.02608966 -0.62743193  0.99609938  0.        ]",[-1.65336561 -0.06530815],[-0.62496775 -0.76103532]
17,-0.144928956224,[-1.45615213  0.08536895],-1.85952,"[[ -3.30950669   2.6946925    0.05420857  -0.17728264]
 [-22.67916488   2.4108476    0.           0.        ]]","[-1.62791521 -0.46417671  0.32766162  0.33884006  0.46465314 -1.53816751
 -1.00625871 -0.04632872 -0.77851598  1.04048391  0.        ]",[-1.67774093  0.1324259 ],[-0.62496775 -0.76103532]
18,-0.163137703257,[-1.79808129  0.13034428],-1.91675,"[[ -3.79831092   2.74581086   0.05420857  -0.17728264]
 [-26.18957065   2.69999199   0.           0.        ]]","[ -1.35582867e+00  -4.95429872e-01   9.82457919e-01   1.88183099e-01
   4.64652908e-01  -1.53816540e+00  -1.07584669e+00  -1.34230257e-03
  -9.09421168e-01   1.14507163e+00   0.00000000e+00]",[-1.72905862  0.17541672],[-0.62496775 -0.76103532]
19,-0.183033604078,[-1.76294058  0.45607022],-2.03408,"[[ -4.3566266    2.80443968   0.05420857  -0.17728264]
 [-29.63054074   3.16133061   0.           0.        ]]","[-0.73333926 -0.52683328  1.46515691  0.01140998  0.46465268 -1.5381633
 -1.14405808  0.07043488 -0.97563751  1.30115072  0.        ]",[-1.69051099  0.09222871],[-0.62496775 -0.76103532]
20,-0.19683888301,[-0.73850959 -0.41872803],-2.08843,"[[ -4.9830786    2.88514318   0.05420857  -0.17728264]
 [-33.00343701   4.90322216   0.           0.        ]]","[ 0.1304686  -0.56211117  1.50385468 -0.23779984  0.46465245 -1.53816119
 -1.21091984  0.34144644 -0.94132715  1.4510435   0.        ]",[-1.55409217 -0.21317154],[-0.62496775 -0.76103532]
21,-0.201532407414,[-1.30284689  0.26130893],-2.14679,"[[ -5.66593245   2.96558647   0.05420857  -0.17728264]
 [-35.2743557    3.1470018    0.           0.        ]]","[ 0.89939979 -0.58790707  0.93560465 -0.49151527  0.46465222 -1.53815908
 -1.25593633  0.06820526 -0.85377076  1.53319499  0.        ]",[-1.53562379 -0.27565336],[-0.62496775 -0.76103532]
22,-0.201855318298,[-2.48456577 -0.62278386],-2.1938,"[[ -6.40413965   3.02627837   0.05420857  -0.17728264]
 [-38.53555239   1.30025877   0.           0.        ]]","[ 1.14803583 -0.60107504 -0.09733863 -0.68544616  0.46465199 -1.53815698
 -1.32058352 -0.21911987 -0.76724024  1.56783347  0.        ]",[-1.41310883 -0.20625347],[-0.62496775 -0.76103532]
23,-0.198698794808,[-2.04379839  0.00462294],-2.35176,"[[ -7.20692286   3.02387163   0.05420857  -0.17728264]
 [-41.73209123  -1.37560071   0.           0.        ]]","[ 0.60108664 -0.6006564  -1.09741409 -0.6777246   0.46465176 -1.53815487
 -1.38394877 -0.63544284 -0.66807106  1.56958692  0.        ]",[-1.58437562 -0.06613612],[-0.62496775 -0.76103532]
24,-0.186144819976,[-0.74837389  0.05107154],-2.35134,"[[ -8.07299987   2.99680506   0.05420857  -0.17728264]
 [-44.86516521  -1.33126597   0.           0.        ]]","[-0.54950571 -0.59536007 -1.36064983 -0.59105286  0.46465153 -1.53815276
 -1.44605572 -0.62854467 -0.56415309  1.48436027  0.        ]",[-1.59470904 -0.10218084],[-0.62496775 -0.76103532]
25,-0.16854442338,[-1.91072842 -1.12778694],-2.03511,"[[ -8.99112001   2.97245845   0.05420857  -0.17728264]
 [-46.93993423  -1.10420939   0.           0.        ]]","[-1.51778047 -0.58966996 -0.53968093 -0.51338077  0.4646513  -1.53815065
 -1.48718312 -0.59321775 -0.5804156   1.32664405  0.        ]",[-1.72119558 -0.18751854],[-0.62496775 -0.76103532]
26,-0.163796592374,[-1.98472915  0.47181304],-1.83751,"[[ -9.96031973   2.91084624   0.05420857  -0.17728264]
 [-49.96986132  -5.04402463   0.           0.        ]]","[-1.4512184  -0.57137758  0.83446205 -0.31836619  0.46465107 -1.53814855
 -1.54724496 -1.20619277 -0.76218202  1.22415022  0.        ]",[-1.85078549  0.41397437],[-0.62496775 -0.76103532]
27,-0.19351917736,[-1.44161991  0.82558031],-2.04043,"[[-10.98951031   2.82968145   0.05420857  -0.17728264]
 [-52.93931198  -3.07921124   0.           0.        ]]","[-0.2531857  -0.53886374  1.55760149 -0.06586106  0.46465084 -1.53814644
 -1.6061077  -0.90049664 -0.98337831  1.39812984  0.        ]",[-1.92811215  0.48546395],[-0.62496775 -0.76103532]
28,-0.220958283337,[-1.17340865  0.42197785],-2.24354,"[[ -1.20775017e+01   2.80146579e+00   5.42085684e-02  -1.77282641e-01]
 [ -5.58502086e+01   2.46430912e-01   0.00000000e+00   0.00000000e+00]]","[ 0.99395066 -0.52535332  0.77438526  0.02047314  0.46465061 -1.53814433
 -1.66380944 -0.38307642 -0.87493888  1.70211096  0.        ]",[-1.78171611  0.2630657 ],[-0.62496775 -0.76103532]
29,-0.210518770153,[-1.93018803 -0.02967663],-2.35216,"[[ -1.32231377e+01   2.82306256e+00   5.42085684e-02  -1.77282641e-01]
 [ -5.87039236e+01   1.90768029e+00   0.00000000e+00   0.00000000e+00]]","[ 0.86642831 -0.53579526 -0.82081238 -0.04553521  0.46465038 -1.53814223
 -1.72037738 -0.12461079 -0.56348346  1.69653066  0.        ]",[-1.60361791 -0.1740917 ],[-0.62496775 -0.76103532]
