timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.0743548294084,[ 0.81466221  0.15243684],-1.8331,"[[ -7.70831214e-02   3.89706506e-05   1.79714677e-01   5.20149688e-02]
 [  1.11778571e-03  -2.55315139e-03   0.00000000e+00   0.00000000e+00]]","[ 1.12126189  2.32260049  0.0047827  -1.12995424  1.54417569  0.44625441
 -0.55718734 -0.4299762  -0.06800345 -0.69094811  0.        ]",[ 0.39047584  0.50655234],[-0.70774841 -0.99914563]
1,-0.0677948989582,[ 0.44381119  0.53915133],-1.91015,"[[-0.04472899  0.00603182  0.17971468  0.05201497]
 [ 3.22356656  0.59983449  0.          0.        ]]","[ 1.12404097  2.32256904  0.05288821 -1.11055116  1.54417409  0.44625424
 -0.49421709 -0.33456553 -0.06420304 -0.62494714  0.        ]",[-0.01566178  0.30861726],[-0.70774841 -0.99914563]
2,-0.0499337665473,[ 0.46738486 -0.6667794 ],-1.89894,"[[ 0.03670943  0.03932206  0.17971468  0.05201497]
 [ 4.91464901  2.72211841  0.          0.        ]]","[  1.12450103e+00   2.32144824e+00   1.74170097e-01  -1.00280276e+00
   1.54417249e+00   4.46254080e-01  -4.61171378e-01   1.57739274e-03
  -6.59491263e-02  -4.40770061e-01   0.00000000e+00]",[-0.79991388 -0.11033997],[-0.70774841 -0.99914563]
3,-0.0294556678273,[-1.51400554 -0.07053438],-1.98877,"[[ 0.15258839  0.0667271   0.17971468  0.05201497]
 [ 6.66740621  0.02736703  0.          0.        ]]","[ 1.10904955  2.31929581  0.34592276 -0.9142032   1.54417089  0.44625392
 -0.42692048 -0.42523711 -0.09536689 -0.20019583  0.        ]",[-1.3396523  -0.25359687],[-0.70774841 -0.99914563]
4,-0.0228082458426,[-1.27319579 -0.91339442],-1.93891,"[[ 0.2449239   0.06448268  0.17971468  0.05201497]
 [ 2.57975464 -0.25088486  0.          0.        ]]","[ 1.08332166  2.31950888  0.48071632 -0.92145357  1.54416929  0.44625375
 -0.50679737 -0.46930854 -0.13341008 -0.0349952   0.        ]",[-1.55072284 -0.3295494 ],[-0.70774841 -0.99914563]
5,-0.0230442039474,[-0.75462362 -0.20049122],-1.8831,"[[ 0.25633058  0.02324325  0.17971468  0.05201497]
 [-1.42575298 -3.86103087  0.          0.        ]]","[ 1.07932748  2.32217836  0.49717737 -1.05483177  1.5441677   0.44625359
 -0.58506906 -1.0411098  -0.12763994 -0.05304415  0.        ]",[-1.22464538 -0.11118141],[-0.70774841 -0.99914563]
6,-0.0323207111491,[-1.11977057  0.31009021],-1.8671,"[[ 0.19814986 -0.06116395  0.17971468  0.05201497]
 [-4.38247888 -4.5773052   0.          0.        ]]","[ 1.09782706  2.31980794  0.41274705 -1.32797714  1.5441661   0.44625343
 -0.6428464  -1.15455785 -0.08839063 -0.23943358  0.        ]",[-0.57526112  0.19112802],[-0.70774841 -0.99914563]
7,-0.0601842125862,[-0.14535332  0.64474769],-1.81854,"[[ 0.07167405 -0.13946639  0.17971468  0.05201497]
 [-8.25222171 -3.25733878  0.          0.        ]]","[ 1.12182402  2.30820971  0.22617585 -1.58014843  1.5441645   0.44625326
 -0.71846503 -0.94549118 -0.06702202 -0.55002095  0.        ]",[ 0.4015249   0.60746366],[-0.70774841 -0.99914563]
8,-0.0952325619444,[ 1.95218436  1.32590115],-1.88105,"[[-0.09751233 -0.17834962  0.17971468  0.05201497]
 [-8.66503219 -0.63970598  0.          0.        ]]","[ 1.11874156  2.29910673 -0.02553504 -1.7044407   1.5441629   0.4462531
 -0.72653145 -0.53089076 -0.10258865 -0.89977523  0.        ]",[ 1.39838433  0.96722114],[-0.70774841 -0.99914563]
9,-0.11731691939,[ 1.71577727  0.07037807],-2.02506,"[[-0.22941791 -0.15130439  0.17971468  0.05201497]
 [-4.53925628  3.33099281  0.          0.        ]]","[ 1.08846071  2.30566461 -0.21927127 -1.61806677  1.5441613   0.44625293
 -0.64590902  0.09801825 -0.15315038 -1.1120846   0.        ]",[ 1.61052966  0.78352749],[-0.70774841 -0.99914563]
10,-0.120145556567,[ 1.20334551  0.95558998],-2.20058,"[[-0.27961232 -0.08256589  0.17971468  0.05201497]
 [-0.4936604   3.54215561  0.          0.        ]]","[ 1.07062208  2.31751751 -0.29162811 -1.39708147  1.54415971  0.44625277
 -0.56685343  0.13146376 -0.15765679 -1.13830697  0.        ]",[ 1.57821059  0.67660797],[-0.70774841 -0.99914563]
11,-0.10409456462,[ 0.84050288 -0.01699662],-2.18311,"[[-0.24971156  0.02552167  0.17971468  0.05201497]
 [ 3.47054259  7.25423371  0.          0.        ]]","[ 1.08166204  2.32206921 -0.24863815 -1.04744987  1.54415811  0.44625261
 -0.48938838  0.71941054 -0.11311908 -0.98385435  0.        ]",[ 0.68375301 -0.06647471],[-0.70774841 -0.99914563]
