timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.303915387581,[ 1.4601626   1.31791906],-5.2974,"[[-0.0175495   0.03696849 -0.08968607 -0.05035827]
 [ 0.00246863  0.00433975  0.          0.        ]]","[ 1.09171779  2.06689497  0.1089672  -0.96472784 -0.77549466 -0.43754576
 -0.57916846 -0.42058964  2.2633182   0.37669853  0.        ]",[ 2.11804986  1.58580863],[-0.7455858  -1.13181424]
1,-0.305776457338,[ 1.29307438  1.40986659],-5.41295,"[[ 0.02217448  0.07676682 -0.08968607 -0.05035827]
 [ 3.9567717   3.96230725  0.          0.        ]]","[ 1.09158712  2.06375504  0.16879681 -0.84540436 -0.77549435 -0.43754562
 -0.50009691  0.2270588   2.25862222  0.49014025  0.        ]",[ 2.08363795  1.43813121],[-0.7455858  -1.13181424]
2,-0.309367654684,[ 1.99234635  1.34256703],-5.32474,"[[ 0.14020064  0.1949385  -0.08968607 -0.05035827]
 [ 7.83297291  7.84193103  0.          0.        ]]","[ 1.07804142  2.04156738  0.34588378 -0.49398003 -0.77549403 -0.43754549
 -0.42258713  0.86188757  2.2003007   0.82135584  0.        ]",[ 1.87950087  1.39515841],[-0.7455858  -1.13181424]
3,-0.308861422016,[ 2.31917713  1.53431506],-5.26718,"[[  0.33498494   0.38993174  -0.08968607  -0.05035827]
 [ 11.63291782  11.64470267   0.           0.        ]]","[ 1.01322963  1.96372203  0.63058239  0.0658825  -0.77549371 -0.43754536
 -0.3466022   1.4841401   1.96733982  1.3186741   0.        ]",[ 1.76688683  1.58159697],[-0.7455858  -1.13181424]
4,-0.295025209788,[ 1.58187521  1.43897181],-5.17743,"[[  0.60502347   0.66022354  -0.08968607  -0.05035827]
 [ 15.35879121  15.37201005   0.           0.        ]]","[ 0.84058906  1.77636907  0.99211891  0.76614395 -0.77549339 -0.43754522
 -0.27209844  2.09404242  1.41924079  1.81876334  0.        ]",[ 1.82428741  1.94221497],[-0.7455858  -1.13181424]
5,-0.256982268714,[ 1.20865399  1.63554328],-4.80481,"[[  0.94885946   1.0043177   -0.08968607  -0.05035827]
 [ 19.01309572  19.02515152   0.           0.        ]]","[ 0.50093642  1.42520089  1.35959515  1.4583992  -0.77549307 -0.43754509
 -0.19902579  2.69180553  0.54394431  2.0113078   0.        ]",[ 1.83171952  1.79406428],[-0.7455858  -1.13181424]
6,-0.18669754393,[ 1.85991206  0.28399224],-3.95621,"[[  1.36508672   1.42074384  -0.08968607  -0.05035827]
 [ 22.59828494  22.60543707   0.           0.        ]]","[-0.0347813   0.88820398  1.60987733  1.89376943 -0.77549275 -0.43754495
 -0.1273352   3.27764199 -0.34725111  1.59027144  0.        ]",[ 1.81041205  0.87690747],[-0.7455858  -1.13181424]
7,-0.0901462737414,[ 2.09333228 -0.53292   ],-3.18323,"[[  1.85234182   1.87961414  -0.08968607  -0.05035827]
 [ 26.11575388  23.27930023   0.           0.        ]]","[-0.71740788  0.25932296  1.58232817  1.78544137 -0.77549243 -0.43754482
 -0.05699877  3.38789587 -0.67268623  0.68450161  0.        ]",[ 2.01041126 -0.45634314],[-0.7455858  -1.13181424]
8,-0.018578091726,[ 1.86333291 -1.5746566 ],-2.30402,"[[  2.40925507   2.31937283  -0.08968607  -0.05035827]
 [ 29.56380123  20.70520236   0.           0.        ]]","[-1.37691212 -0.26309648  1.14248001  1.12462169 -0.77549211 -0.43754469
  0.01194949  2.9666879  -0.25707652 -0.01200836  0.        ]",[ 2.04008079 -1.75739622],[-0.7455858  -1.13181424]
9,-0.0835515727857,[ 1.8933121  -2.25852202],-2.12409,"[[  3.0344238    2.68961012  -0.08968607  -0.05035827]
 [ 32.94137883  16.33324655   0.           0.        ]]","[-1.73181414 -0.56682286  0.29650824  0.23593608 -0.77549179 -0.43754455
  0.07948862  2.25130125  0.33521193 -0.05248044  0.        ]",[ 2.2374146  -2.51382542],[-0.7455858  -1.13181424]
