timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.332457846868,[ 4.9112311   2.09645911],-4.97877,"[[ 0.01206573 -0.05841411 -0.0856374   0.1484284 ]
 [ 0.00234271  0.00425357  0.          0.        ]]","[ 1.13791017  2.3934123   0.12546185 -1.32123827 -0.74926016  1.28228728
 -0.55387627 -0.4286242   2.21296861 -1.42742373  0.        ]",[ 4.24827671  2.15480971],[-0.70455766 -0.97148454]
1,-0.326768021476,[ 3.35492021  1.68454257],-5.04872,"[[ 0.0517872  -0.01861747 -0.0856374   0.1484284 ]
 [ 3.95664109  3.96222475  0.          0.        ]]","[ 1.13612311  2.39571251  0.18438292 -1.18963676 -0.74925976  1.28228613
 -0.4767252   0.19151083  2.21237877 -1.31551963  0.        ]",[ 3.71951175  1.68449533],[-0.70455766 -0.97148454]
2,-0.307722206092,[ 2.74964675  1.14976283],-4.76536,"[[ 0.16981027  0.09955265 -0.0856374   0.1484284 ]
 [ 7.83278068  7.84185851  0.          0.        ]]","[ 1.11774793  2.38851764  0.35837888 -0.7991001  -0.74925936  1.28228497
 -0.40109909  0.79937177  2.16815175 -0.98666864  0.        ]",[ 2.87918615  1.32017732],[-0.70455766 -0.97148454]
3,-0.269872286332,[ 1.89746091  1.13429058],-4.19012,"[[  0.36458926   0.29454463  -0.0856374    0.1484284 ]
 [ 11.63255856  11.64465158   0.           0.        ]]","[ 1.04540997  2.33116201  0.63677264 -0.1672645  -0.74925897  1.28228382
 -0.32696285  1.39519242  1.96263083 -0.48608456  0.        ]",[ 2.0462153   1.06258035],[-0.70455766 -0.97148454]
4,-0.206519184289,[ 2.77816355  0.49476815],-3.24215,"[[  0.63461784   0.56483573  -0.0856374    0.1484284 ]
 [ 15.35813367  15.37199223   0.           0.        ]]","[ 0.86371328  2.16224371  0.98749771  0.64347292 -0.74925857  1.28228267
 -0.25427437  1.97918908  1.45380036  0.03135787  0.        ]",[ 2.03845406  1.06828797],[-0.70455766 -0.97148454]
5,-0.116329253094,[ 1.32719125  1.4985581 ],-2.82162,"[[  0.97844215   0.88885813  -0.0856374    0.1484284 ]
 [ 19.01245559  17.02466022   0.           0.        ]]","[ 0.51576292  1.839668    1.33889687  1.44131062 -0.74925817  1.28228152
 -0.18297608  2.23812438  0.63243229  0.26359524  0.        ]",[ 2.29163623  1.03775823],[-0.70455766 -0.97148454]
6,-0.00573858764824,[ 1.87634461  0.44747928],-2.22859,"[[  1.39464503   1.26567201  -0.0856374    0.1484284 ]
 [ 22.59644576  20.64455849   0.           0.        ]]","[-0.02391322  1.34328746  1.56879481  2.02860103 -0.74925778  1.28228037
 -0.11305002  2.80528049 -0.24767384 -0.07792702  0.        ]",[ 2.78929329  0.57545567],[-0.70455766 -0.97148454]
7,-0.108980002321,[ 3.2972646  0.0980764],-2.12535,"[[  1.88185192   1.69220825  -0.0856374    0.1484284 ]
 [ 26.11290004  22.00445024   0.           0.        ]]","[-0.70197827  0.70902022  1.52053483  2.1571013  -0.74925738  1.28227922
 -0.04444163  3.01833705 -0.67639163 -0.96083737  0.        ]",[ 2.96720743 -0.23131025],[-0.70455766 -0.97148454]
8,-0.192779668415,[ 2.95823735 -1.54557973],-1.91887,"[[  2.43870733   2.13178773  -0.0856374    0.1484284 ]
 [ 29.56117285  21.95367306   0.           0.        ]]","[-1.34568317  0.09072335  1.06697522  1.6742095  -0.74925698  1.28227807
  0.02283649  3.01037105 -0.34850165 -1.78279812  0.        ]",[ 2.61836195 -1.54673743],[-0.70455766 -0.97148454]
9,-0.222400291008,[ 2.61946402 -2.52753579],-2.20417,"[[  3.06383601   2.52674033  -0.0856374    0.1484284 ]
 [ 32.9399748   17.55636093   0.           0.        ]]","[-1.67533879 -0.33786272  0.22283985  0.78101054 -0.74925658  1.28227691
  0.08875919  2.32140189  0.30356939 -1.94321769  0.        ]",[ 2.68698835 -2.17721033],[-0.70455766 -0.97148454]
10,-0.20417051595,[ 3.11490692 -2.31967474],-2.39926,"[[  3.75584385   2.83462875  -0.0856374    0.1484284 ]
 [ 36.24942612  13.24702718   0.           0.        ]]","[-1.42207215 -0.54309792 -0.74787119 -0.1280136  -0.74925619  1.28227576
  0.15332882  1.64622101  0.62759775 -1.60766206  0.        ]",[ 3.13610673 -2.33138752],[-0.70455766 -0.97148454]
11,-0.174448494287,[ 4.56513291 -0.67728079],-2.59845,"[[  4.51336428   3.03647277  -0.0856374    0.1484284 ]
 [ 39.49147587   4.31900476   0.           0.        ]]","[-0.54932979 -0.60512813 -1.34736242 -0.78077531 -0.74925579  1.28227461
  0.21658338  0.24739494  0.56185796 -1.33852483  0.        ]",[ 4.31435871 -0.82634139],[-0.70455766 -0.97148454]
12,-0.161084511652,[ 4.70398961  0.57619412],-2.39699,"[[  5.3350725    3.05763172  -0.0856374    0.1484284 ]
 [ 42.66878941  -0.84192443   0.           0.        ]]","[ 0.55084758 -0.60813327 -1.09809789 -0.85048616 -0.74925539  1.28227346
  0.2785749  -0.56120987  0.44582355 -1.27795562  0.        ]",[ 4.78659105  0.39252648],[-0.70455766 -0.97148454]
13,-0.156615909425,[ 3.54734157  0.67658726],-2.12826,"[[  6.21969762   3.03678922  -0.0856374    0.1484284 ]
 [ 45.78335034  -1.01507366   0.           0.        ]]","[ 1.13517374 -0.60517746  0.01338511 -0.78181588 -0.74925499  1.28227231
  0.33934206 -0.58833832  0.35780645 -1.28716151  0.        ]",[ 4.25205088  0.00946307],[-0.70455766 -0.97148454]
14,-0.162683637036,[ 3.87383387 -0.10470557],-1.70672,"[[  7.1659956    3.02031103  -0.0856374    0.1484284 ]
 [ 48.8362756   -0.62608478   0.           0.        ]]","[ 0.6237739  -0.60238032  1.25414253 -0.72762974 -0.7492546   1.28227116
  0.39890665 -0.52739199  0.29446343 -1.38129347  0.        ]",[ 4.31887007 -0.18958688],[-0.70455766 -0.97148454]
15,-0.177839114115,[ 4.85289284  0.48316709],-1.87009,"[[  8.17274531   3.00374169  -0.0856374    0.1484284 ]
 [ 51.82871778  -1.02956387   0.           0.        ]]","[-0.71230077 -0.59915879  1.51699046 -0.67325357 -0.7492542   1.28227001
  0.45729116 -0.59060814  0.33324765 -1.50975577  0.        ]",[ 5.16564035  0.29329401],[-0.70455766 -0.97148454]
16,-0.188928044533,[ 5.64927996  0.06837596],-2.27398,"[[  9.23875053   3.00052794  -0.0856374    0.1484284 ]
 [ 54.76203837   0.49452572   0.           0.        ]]","[-1.65528738 -0.59848632  0.38206304 -0.66272063 -0.7492538   1.28226885
  0.51452215 -0.35181618  0.48130001 -1.54149598  0.        ]",[ 5.37730026  0.35151842],[-0.70455766 -0.97148454]
17,-0.182085455365,[  5.12040018e+00   4.38528594e-03],-2.71021,"[[  1.03628390e+01   3.00410407e+00  -8.56374032e-02   1.48428400e-01]
 [  5.76372243e+01  -4.01163320e-03   0.00000000e+00   0.00000000e+00]]","[-1.10388938 -0.59923307 -1.08933745 -0.67444087 -0.74925341  1.2822677
  0.57061887 -0.42992603  0.57932991 -1.40787689  0.        ]",[ 4.92121744  0.25476879],[-0.70455766 -0.97148454]
18,-0.162728533899,[ 4.0141067   0.50617078],-2.47272,"[[ 11.54386007   3.00299049  -0.0856374    0.1484284 ]
 [ 60.45549454  -0.07492164   0.           0.        ]]","[ 0.46351371 -0.59900222 -1.15910376 -0.67079021 -0.74925301  1.28226655
  0.62560509 -0.44103592  0.50175452 -1.25621297  0.        ]",[ 4.44339657  0.19134596],[-0.70455766 -0.97148454]
19,-0.154130082791,[ 3.17882832 -0.41319249],-1.84675,"[[  1.27806869e+01   3.00218459e+00  -8.56374032e-02   1.48428400e-01]
 [  6.32179793e+01  -1.78586234e-02   0.00000000e+00   0.00000000e+00]]","[ 1.10578222 -0.59883392  0.42321117 -0.66814848 -0.74925261  1.2822654
  0.67950287 -0.4320952   0.32957864 -1.27835478  0.        ]",[ 3.87950706 -0.32565629],[-0.70455766 -0.97148454]
20,-0.170139722316,[ 5.35658833  0.54928586],-1.44539,"[[ 14.0722135    2.98539153  -0.0856374    0.1484284 ]
 [ 65.92563618  -1.65607546   0.           0.        ]]","[-0.17934841 -0.59511248  1.58862955 -0.61317827 -0.74925221  1.28226425
  0.73233088 -0.68876824  0.28154244 -1.45946828  0.        ]",[ 4.65728712  0.27656645],[-0.70455766 -0.97148454]
21,-0.190234744021,[ 5.51097949  0.36725957],-2.21639,"[[ 15.41735669   2.97439044  -0.0856374    0.1484284 ]
 [ 68.57987106   0.54854024   0.           0.        ]]","[-1.62052197 -0.59244717  0.53282458 -0.57724508 -0.74925182  1.2822631
  0.78411655 -0.34335213  0.45559485 -1.56894726  0.        ]",[ 5.36886883  0.39176846],[-0.70455766 -0.97148454]
22,-0.180139371803,[ 4.98289925 -0.16758069],-2.57731,"[[ 16.81505891   2.9998102   -0.0856374    0.1484284 ]
 [ 71.18170135   1.98868478   0.           0.        ]]","[-0.9008918  -0.59833244 -1.21993363 -0.66036717 -0.74925142  1.28226195
  0.83487972 -0.11771228  0.58307947 -1.38430765  0.        ]",[ 4.64618158 -0.17846161],[-0.70455766 -0.97148454]
23,-0.157300886286,[ 4.86503022 -0.75846845],-1.89546,"[[  1.82642794e+01   3.01638465e+00  -8.56374032e-02   1.48428400e-01]
 [  7.37318290e+01  -1.34377325e-02   0.00000000e+00   0.00000000e+00]]","[ 0.9035317  -0.60165156 -0.71237256 -0.71473123 -0.74925102  1.2822608
  0.88463409 -0.43140194  0.43043924 -1.24858449  0.        ]",[ 4.11519814 -0.02734867],[-0.70455766 -0.97148454]
