timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.398746812253,[ 5.51208226  2.16138168],-6.12865,"[[  9.74474551e-05  -6.12279959e-02  -1.77266846e-01   8.91149891e-02]
 [  7.58910711e-06   4.12388268e-03   0.00000000e+00   0.00000000e+00]]","[ 1.09985931  2.0993874   0.1336712  -1.26906844 -1.5440918   0.77007485
 -0.56588741 -0.42231508  3.02612518 -0.93008753  0.        ]",[ 4.92582512  1.79260468],[-0.73991966 -1.11438167]
1,-0.395992710602,[ 4.33621794  0.71828734],-6.23177,"[[ 0.03977268 -0.02143392 -0.17726685  0.08911499]
 [ 3.9543523   3.96209778  0.          0.        ]]","[ 1.09873962  2.10168582  0.19326037 -1.14885906 -1.54409042  0.77007452
 -0.48724016  0.22303131  3.02706708 -0.81704117  0.        ]",[ 4.54152679  1.34388471],[-0.73991966 -1.11438167]
2,-0.385650161032,[ 4.13019463  1.32941661],-6.26947,"[[ 0.15775475  0.08554185 -0.17726685  0.08911499]
 [ 7.83096172  6.72626896  0.          0.        ]]","[ 1.08228673  2.09688615  0.36954136 -0.82573242 -1.54408904  0.7700742
 -0.41013899  0.67372843  2.98851251 -0.49462731  0.        ]",[ 4.18211317  1.29137218],[-0.73991966 -1.11438167]
3,-0.361322827843,[ 3.57037281  0.60574702],-5.93148,"[[  0.35249707   0.25844369  -0.17726685   0.08911499]
 [ 11.63069195  10.55115533   0.           0.        ]]","[  1.01285136e+00   2.05551375e+00   6.52189932e-01  -3.11309586e-01
  -1.54408766e+00   7.70073876e-01  -3.34566861e-01   1.29737433e+00
   2.79885790e+00  -1.30427766e-03   0.00000000e+00]",[ 3.88092065  1.33463788],[-0.73991966 -1.11438167]
4,-0.314459534907,[ 4.25354328  1.85684731],-5.16915,"[[  0.62249194   0.49141944  -0.17726685   0.08911499]
 [ 15.35654553  12.73908801   0.           0.        ]]","[ 0.83443419  1.93635639  1.00947051  0.34268909 -1.54408628  0.77007355
 -0.26046406  1.65411453  2.32233109  0.52750203  0.        ]",[ 3.7050209   1.77987731],[-0.73991966 -1.11438167]
5,-0.237298424427,[ 3.64262928  1.60990051],-4.38563,"[[  0.96627131   0.78337897  -0.17726685   0.08911499]
 [ 19.00957095  16.4444383    0.           0.        ]]","[ 0.4890826   1.6940124   1.36959237  1.04959394 -1.5440849   0.77007323
 -0.18780972  2.25826699  1.5088112   0.82573944  0.        ]",[ 3.69890451  2.01138401],[-0.73991966 -1.11438167]
6,-0.128129449477,[ 3.89193104  1.47778646],-3.61852,"[[  1.38241054   1.14870408  -0.17726685   0.08911499]
 [ 22.59295219  20.07585878   0.           0.        ]]","[-0.05018848  1.27567387  1.60926491  1.67412565 -1.54408352  0.7700729
 -0.11654053  2.85036134  0.55306213  0.56551946  0.        ]",[ 3.68079853  1.32590294],[-0.73991966 -1.11438167]
7,-0.0512198939291,[  4.91554667e+00   2.83346351e-03],-2.43949,"[[  1.8695402    1.58592951  -0.17726685   0.08911499]
 [ 26.10890998  23.63472073   0.           0.        ]]","[ -7.31665352e-01   6.81050717e-01   1.56930040e+00   1.93914244e+00
  -1.54408214e+00   7.70072580e-01  -4.66123098e-02   3.43061927e+00
   2.01155172e-03  -3.21862589e-01   0.00000000e+00]",[ 3.89849257 -0.10073736],[-0.73991966 -1.11438167]
8,-0.151329394381,[ 4.41642727 -1.95528571],-1.78951,"[[  2.42632359   2.05400541  -0.17726685   0.08911499]
 [ 29.55796899  23.174393     0.           0.        ]]","[-1.38343041  0.0518703   1.11877392  1.59331659 -1.54408076  0.77007226
  0.02198537  3.35555256  0.29458812 -1.2395106   0.        ]",[ 4.14484167 -1.68623972],[-0.73991966 -1.11438167]
9,-0.221531029823,[ 3.88042602 -2.22716813],-2.78204,"[[  3.05139602   2.47312778  -0.17726685   0.08911499]
 [ 32.93752218  18.75269518   0.           0.        ]]","[-1.72448058 -0.39626499  0.26884117  0.78987996 -1.54407938  0.77007193
  0.08920067  2.63459686  1.00722842 -1.46382459  0.        ]",[ 4.41910696 -2.62802052],[-0.73991966 -1.11438167]
