timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.276456183433,[ 3.31836176  1.44109624],-1.82035,"[[-0.07306114 -0.04654706 -0.01493224  0.14176597]
 [ 0.00058921  0.00421199  0.          0.        ]]","[ 1.15402265  1.99209978 -0.16326613 -0.854723   -0.1269497   1.25544615
 -0.70502366 -0.34622336  1.44242988 -1.36584475  0.        ]",[ 1.73532033  1.55568457],[-0.2162915  -0.28244424]
1,-0.269974076229,[ 1.06086222  1.75483682],-2.00932,"[[-0.03337441 -0.00675125 -0.01493224  0.14176597]
 [ 3.95492189  3.96218331  0.          0.        ]]","[ 1.15692292  1.99349094 -0.10391046 -0.74208736 -0.12694942  1.25543919
 -0.57730746  0.21248521  1.44910407 -1.26701995  0.        ]",[ 1.73462296  1.41130662],[-0.2162915  -0.28244424]
2,-0.249023046634,[ 3.48805622  1.21229825],-1.65282,"[[ 0.08461467  0.11141804 -0.01493224  0.14176597]
 [ 7.83110225  7.84181643  0.          0.        ]]","[ 1.15275838  1.98524027  0.07265546 -0.40814581 -0.12694915  1.25543223
 -0.45211568  0.76013455  1.43202657 -0.97356187  0.        ]",[ 1.6997757   1.26019478],[-0.2162915  -0.28244424]
3,-0.209630526459,[ 1.58742616 -0.06870151],-1.32984,"[[  0.2793606    0.30640915  -0.01493224   0.14176597]
 [ 11.6309335   11.64460741   0.           0.        ]]","[ 1.10430652  1.93143448  0.35907957  0.13110677 -0.12694887  1.25542527
 -0.32938996  1.29693238  1.28668453 -0.51723509  0.        ]",[ 1.58880401  1.09456992],[-0.2162915  -0.28244424]
4,-0.15190752491,[ 0.27431056  0.98007975],-1.11525,"[[  5.49371624e-01   5.34242155e-01  -1.49322360e-02   1.41765966e-01]
 [  1.53578656e+01   1.11403329e+01   0.00000000e+00   0.00000000e+00]]","[ 0.95509708  1.80784113  0.72815723  0.7187842  -0.12694859  1.2554183
 -0.20901878  1.22574205  0.91133711 -0.041233    0.        ]",[ 1.38737655  1.11347675],[-0.2162915  -0.28244424]
5,-0.0828313352402,[ 1.05645042  0.46354958],-0.789234,"[[  8.64370101e-01   7.93763497e-01  -1.49322360e-02   1.41765966e-01]
 [  1.61396025e+01   1.47995634e+01   0.00000000e+00   0.00000000e+00]]","[ 0.67461525  1.5953756   1.08543686  1.29585677 -0.12694831  1.25541134
 -0.18377014  1.74226579  0.31184534  0.24136045  0.        ]",[ 1.27733898  0.77193743],[-0.2162915  -0.28244424]
6,-0.041773014561,[ 0.24771902 -0.03989153],-0.529518,"[[  1.22367695e+00   1.10520931e+00  -1.49322360e-02   1.41765966e-01]
 [  1.97792773e+01   1.63398017e+01   0.00000000e+00   0.00000000e+00]]","[ 0.24931173  1.25938871  1.35454342  1.80709539 -0.12694803  1.25540438
 -0.066217    1.95966526 -0.40143719  0.14982931  0.        ]",[ 1.29306769  0.53903532],[-0.2162915  -0.28244424]
7,-0.105094673923,[ 2.70996442 -0.20512924],-0.656161,"[[  1.62520906e+00   1.42715712e+00  -1.49322360e-02   1.41765966e-01]
 [  2.03720195e+01   1.58565528e+01   0.00000000e+00   0.00000000e+00]]","[-0.29390241  0.8520298   1.44165251  2.0792986  -0.12694776  1.25539742
 -0.04707266  1.89143168 -0.94154407 -0.3513376   0.        ]",[ 1.31534004  0.46591431],[-0.2162915  -0.28244424]
8,-0.170431328722,[-0.14594478  1.75617034],-0.989865,"[[  2.06835325e+00   1.73296248e+00  -1.49322360e-02   1.41765966e-01]
 [  2.39306267e+01   1.47276737e+01   0.00000000e+00   0.00000000e+00]]","[-0.87610044  0.44627056  1.26225318  2.07128537 -0.12694748  1.25539046
  0.06786239  1.73206616 -1.08610374 -1.04698633  0.        ]",[ 1.38213634  0.44450521],[-0.2162915  -0.28244424]
9,-0.209862092229,[ 1.92004235  0.87125209],-0.875425,"[[  2.53645612e+00   2.06429624e+00  -1.49322360e-02   1.41765966e-01]
 [  2.28832659e+01   1.83935483e+01   0.00000000e+00   0.00000000e+00]]","[-1.35125502  0.03031762  0.79811063  1.77057328 -0.1269472   1.2553835
  0.03403479  2.24950305 -0.79065828 -1.61542263  0.        ]",[ 1.59592605  0.16584697],[-0.2162915  -0.28244424]
10,-0.208880971077,[ 1.42077849 -0.98929103],-0.584038,"[[  3.02933941e+00   2.46310457e+00  -1.49322360e-02   1.41765966e-01]
 [  2.63934554e+01   2.14770640e+01   0.00000000e+00   0.00000000e+00]]","[-1.5870475  -0.37571996  0.11382073  1.05404049 -0.12694692  1.25537654
  0.14740637  2.68471363 -0.25719282 -1.72901822  0.        ]",[ 1.74659634 -0.09776503],[-0.2162915  -0.28244424]
11,-0.171321404978,[ 0.66096898  0.56993618],-0.68071,"[[  3.59172213e+00   2.84906092e+00  -1.49322360e-02   1.41765966e-01]
 [  2.98329170e+01   1.71332029e+01   0.00000000e+00   0.00000000e+00]]","[-1.45857026 -0.61415647 -0.70563633  0.09351329 -0.12694665  1.25536958
  0.25849355  2.07153439  0.04161934 -1.41117488  0.        ]",[ 1.70538688 -0.15923512],[-0.2162915  -0.28244424]
12,-0.135545392874,[-0.22116057 -0.05528344],-0.776975,"[[  4.20871838e+00   3.11266487e+00  -1.49322360e-02   1.41765966e-01]
 [  3.18594199e+01   4.16785205e+00   0.00000000e+00   0.00000000e+00]]","[-0.88345543 -0.67018893 -1.36577185 -0.64110674 -0.12694637  1.25536262
  0.32394492  0.24142884 -0.04849809 -1.14487455  0.        ]",[ 1.56491661  0.12218615],[-0.2162915  -0.28244424]
13,-0.132574313875,[ 2.97643253 -1.00298923],-0.606382,"[[  4.83078942e+00   3.11327728e+00  -1.49322360e-02   1.41765966e-01]
 [  3.03527918e+01  -2.06207814e+00   0.00000000e+00   0.00000000e+00]]","[-0.05637989 -0.67021019 -1.54127853 -0.64283809 -0.12694609  1.25535566
  0.275283   -0.63794763 -0.0837944  -1.12678414  0.        ]",[ 1.57259607  0.34115124],[-0.2162915  -0.28244424]
14,-0.127915449889,[ 0.97287617  0.40079303],-0.724985,"[[  5.47153916e+00   3.03271689e+00  -1.49322360e-02   1.41765966e-01]
 [  3.37109656e+01  -5.98097255e+00   0.00000000e+00   0.00000000e+00]]","[ 0.72858668 -0.66285457 -1.14049008 -0.41533412 -0.12694581  1.2553487
  0.38374503 -1.19110903 -0.07879146 -1.0894459   0.        ]",[ 1.54846549  0.59124124],[-0.2162915  -0.28244424]
