timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.0914243013909,[-0.21968002 -0.15202057],-2.39861,"[[-0.05605358 -0.01134188  0.12104354 -0.03575582]
 [ 0.00497091  0.00346231  0.          0.        ]]","[ 1.09833566  2.17340004  0.04949148 -1.1463735   1.03766656 -0.31215985
 -0.56927739 -0.42511598  0.41020727  0.12086537  0.        ]",[-0.95177108 -0.168219  ],[-0.74288219 -1.12064505]
1,-0.0906764150878,[-0.88441001 -0.00634766],-2.42188,"[[-0.06467201 -0.01730938  0.12104354 -0.03575582]
 [-0.86392171 -0.59820795  0.          0.        ]]","[ 1.09759935  2.17327521  0.03656989 -1.1651319   1.03766599 -0.31215976
 -0.58639859 -0.52183886  0.4086872   0.09872713  0.        ]",[-0.78182966 -0.08288381],[-0.74288219 -1.12064505]
2,-0.087472402742,[-0.30322668  0.40822932],-2.37485,"[[-0.11688163 -0.02939329  0.12104354 -0.03575582]
 [-4.34544808 -0.61014784  0.          0.        ]]","[ 1.09090255  2.17287075 -0.04151907 -1.20311087  1.03766542 -0.31215967
 -0.65500134 -0.52375811  0.39736791 -0.01129732  0.        ]",[-0.23757046  0.17377251],[-0.74288219 -1.12064505]
3,-0.084318403015,[ 0.19196177  0.60890131],-2.38371,"[[-0.21496979 -0.0252526   0.12104354 -0.03575582]
 [-5.4596565   1.01878663  0.          0.        ]]","[ 1.06798751  2.17302833 -0.1867693  -1.19009717  1.03766485 -0.31215958
 -0.67695641 -0.26189437  0.36545405 -0.18964146  0.        ]",[ 0.31428307  0.40716493],[-0.74288219 -1.12064505]
4,-0.083828891217,[ 0.53521393  0.45163789],-2.41093,"[[-0.3154697   0.01910772  0.12104354 -0.03575582]
 [-4.5932163   3.40927955  0.          0.        ]]","[ 1.0307278   2.17321884 -0.33238433 -1.05064531  1.03766429 -0.31215949
 -0.65988307  0.12239569  0.3276347  -0.33052741  0.        ]",[ 0.68490458  0.55424827],[-0.74288219 -1.12064505]
5,-0.0837949391951,[ 0.52378759 -0.26289133],-2.40245,"[[-0.3851863   0.10455005  0.12104354 -0.03575582]
 [-2.38579009  5.12922462  0.          0.        ]]","[ 0.99687791  2.16571107 -0.43072073 -0.78261971  1.03766372 -0.3121594
 -0.6163858   0.39889002  0.31080536 -0.37454243  0.        ]",[ 0.71594131  0.4480378 ],[-0.74288219 -1.12064505]
6,-0.0828603293294,[ 0.37687966  0.40839705],-2.40499,"[[-0.41163468  0.19566333  0.12104354 -0.03575582]
 [-0.26610396  3.9859175   0.          0.        ]]","[ 0.98235916  2.14634071 -0.46733455 -0.49948972  1.03766315 -0.31215931
 -0.57461745  0.21509447  0.31720067 -0.33441493  0.        ]",[ 0.78781831  0.47366396],[-0.74288219 -1.12064505]
7,-0.0818023826835,[ 0.91932392  0.86982935],-2.4863,"[[-0.40195094  0.29080889  0.12104354 -0.03575582]
 [ 1.22951195  5.52351724  0.          0.        ]]","[ 0.98778013  2.11376683 -0.45397608 -0.2092784   1.03766259 -0.31215922
 -0.54514634  0.46227548  0.33721421 -0.22404084  0.        ]",[ 0.34411347  0.17353499],[-0.74288219 -1.12064505]
8,-0.0836633514908,[-0.94446063  0.46605115],-2.72495,"[[-0.34112685  0.43472472  0.12104354 -0.03575582]
 [ 4.84093581  8.85696082  0.          0.        ]]","[ 1.0190204   2.04121025 -0.36886252  0.21336401  1.03766202 -0.31215913
 -0.47398351  0.99815211  0.35851474  0.02932759  0.        ]",[-0.73401409 -0.39301202],[-0.74288219 -1.12064505]
9,-0.0905330088341,[-0.72881899 -1.28533046],-2.7948,"[[ -0.28275985   0.62863348   0.12104354  -0.03575582]
 [  1.00851218  10.52833346   0.           0.        ]]","[ 1.04436309  1.90164342 -0.28543583  0.73801188  1.03766145 -0.31215904
 -0.54950078  1.26683749  0.32095408  0.32255325  0.        ]",[-1.33473575 -0.75414968],[-0.74288219 -1.12064505]
