timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 2.51085845  4.81599184],-0.357585755323,-6.54138,[ 2.54001474  4.77106094],"[ 1.39314952  2.58984145 -0.55801369 -0.78563241 -0.68150096  1.68564578
 -0.36084618 -0.38290299  2.09310206 -1.78602112  0.        ]","[[-0.09478067  0.01292556 -0.07778596  0.194888  ]
 [ 0.00287961  0.00236564  0.          0.        ]]",[-1.09322321 -0.27305782]
1,[ 2.20266161  4.04085441],-0.350707775023,-6.40922,[ 2.43262792  4.53792286],"[ 1.39749323  2.58783959 -0.49903591 -0.62030505 -0.68150079  1.68564472
 -0.28520639  0.13736474  2.09818678 -1.68507344  0.        ]","[[-0.05504858  0.05268479 -0.07778596  0.194888  ]
 [ 3.95717052  3.96037199  0.          0.        ]]",[-1.09322321 -0.27305782]
2,[ 2.53028728  5.03822254],-0.328025781555,-6.10937,[ 2.3456409   4.00819159],"[ 1.39680862  2.5676563  -0.3234272  -0.13213486 -0.68150063  1.68564367
 -0.21106084  0.64733448  2.0749538  -1.38644997  0.        ]","[[ 0.06298533  0.17081817 -0.07778596  0.194888  ]
 [ 7.83334547  7.84003547  0.          0.        ]]",[-1.09322321 -0.27305782]
3,[ 2.55482806  2.40918407],-0.283975347622,-6.13461,[ 2.20919538  3.34936476],"[ 1.35143193  2.48856844 -0.03762353  0.64876371 -0.68150047  1.68564262
 -0.13837447  1.1472023   1.91582099 -0.9255177   0.        ]","[[  0.25777661   0.3657739   -0.07778596   0.194888  ]
 [ 11.63323791  11.64284891   0.           0.        ]]",[-1.09322321 -0.27305782]
4,[ 2.29284572  2.81808492],-0.212227050356,-5.67495,[ 1.75127053  2.64937758],"[ 1.20087021  2.29025701  0.33263621  1.63208118 -0.68150031  1.68564157
 -0.0671056   1.63715027  1.48715223 -0.43505037  0.        ]","[[  0.52782074   0.63602907  -0.07778596   0.194888  ]
 [ 15.35902649  15.37020021   0.           0.        ]]",[-1.09322321 -0.27305782]
5,[ 0.16175881  2.1994441 ],-0.112361839483,-5.49721,[ 0.53923631  1.9160974 ],"[ 0.8789351   1.91089851  0.72228723  2.61625669 -0.68150014  1.68564051
  0.0027938   2.11734819  0.752575   -0.18967225  0.        ]","[[  0.87166037   0.98008747  -0.07778596   0.194888  ]
 [ 19.01322142  19.02338466   0.           0.        ]]",[-1.09322321 -0.27305782]
6,[-1.07842371  1.72230587],-0.0494672854292,-5.40155,[-0.62950081  1.45764327],"[ 0.39298479  1.32307521  0.99773221  3.2582529  -0.68149998  1.68563946
  0.00791865  2.58811328 -0.01046677 -0.47098962  0.        ]","[[  1.2546089    1.39648932  -0.07778596   0.194888  ]
 [ 19.2811383   22.60481985   0.           0.        ]]",[-1.09322321 -0.27305782]
7,[-0.95721567  1.68501877],-0.13456327749,-4.70524,[-1.08868885  1.56083536],"[-0.09922693  0.58530108  1.07102646  3.11911626 -0.68149982  1.68563841
 -0.07497859  3.04968084 -0.31937982 -1.1349712   0.        ]","[[  1.596751     1.88381722  -0.07778596   0.194888  ]
 [ 14.94744333  26.11630108   0.           0.        ]]",[-1.09322321 -0.27305782]
8,[-1.6050147   1.85071613],-0.199538399829,-3.91556,[-1.36192131  2.70363688],"[-0.47064556 -0.11409356  1.0119068   1.84389396 -0.68149966  1.68563735
 -0.15302086  3.50213144 -0.06115283 -1.67564282  0.        ]","[[  1.85476887   2.44067911  -0.07778596   0.194888  ]
 [ 10.8675569   29.55844694   0.           0.        ]]",[-1.09322321 -0.27305782]
9,[-0.70316583  4.53422068],-0.220284106084,-2.81807,[-1.14734221  4.5919981 ],"[-0.70923765 -0.47100785  0.9171322  -0.52395429 -0.68149949  1.6856363
 -0.23282475  3.15342696  0.46934998 -1.73765673  0.        ]","[[  2.03027067   3.06570173  -0.07778596   0.194888  ]
 [  6.6955758   26.90566114   0.           0.        ]]",[-1.09322321 -0.27305782]
