timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 1.73608926  3.15424661],-0.183944436716,-1.94517,[ 2.2305963   2.88565707],"[ 1.25530871  2.35165954 -0.0926322  -0.87375568  0.53615283 -0.81270775
 -0.40439574 -0.39101057  0.99187754  0.75978781  0.        ]","[[ 0.08833426 -0.01945097  0.06161857 -0.09320253]
 [-0.00152222  0.00189734  0.          0.        ]]",[-0.67792201 -0.09027124]
1,[ 2.36360902  1.5809492 ],-0.190672605543,-2.07547,[ 2.05768609  2.71199012],"[ 1.24930618  2.35162883 -0.03443256 -0.72741817  0.53615255 -0.81270718
 -0.32646448  0.15774879  0.98145165  0.85969655  0.        ]","[[ 0.12797917  0.020299    0.06161857 -0.09320253]
 [ 3.9528527   3.95991339  0.          0.        ]]",[-0.67792201 -0.09027124]
2,[ 1.39671873  2.8006207 ],-0.209948918567,-2.06659,[ 1.7457068   2.46524358],"[ 1.21857848  2.33812501  0.13661297 -0.29414277  0.53615226 -0.81270662
 -0.25007313  0.69564643  0.91306852  1.14937129  0.        ]","[[ 0.24592741  0.13842331  0.06161857 -0.09320253]
 [ 7.82909064  7.83958856  0.          0.        ]]",[-0.67792201 -0.09027124]
3,[ 1.2332397   1.74536811],-0.238356400592,-2.4757,[ 1.06220865  2.14996243],"[ 1.12681766  2.27251525  0.40694196  0.40260781  0.53615197 -0.81270606
 -0.17518587  1.22288899  0.68645064  1.57664257  0.        ]","[[  0.44063392   0.33337026   0.06161857  -0.09320253]
 [ 11.6290086   11.64241748   0.           0.        ]]",[-0.67792201 -0.09027124]
4,[ 0.0909659   1.18317979],-0.268153005541,-2.69183,[ 0.12145373  1.79505563],"[ 0.92135618  2.09706159  0.74034823  1.28766265  0.53615168 -0.8127055
 -0.10175992  1.73966788  0.19002371  1.98914578  0.        ]","[[  0.71059333   0.60361698   0.06161857  -0.09320253]
 [ 15.35477656  15.36978821   0.           0.        ]]",[-0.67792201 -0.09027124]
5,[-1.25974544  1.73910419],-0.284541335361,-2.63815,[-1.07807875  1.38829207],"[ 0.59441541  1.75134448  1.03409304  2.18760871  0.5361514  -0.81270493
 -0.10062749  2.24634985 -0.52030755  2.10808142  0.        ]","[[  1.01826231   0.94768065   0.06161857  -0.09320253]
 [ 15.41223602  19.02435616   0.           0.        ]]",[-0.67792201 -0.09027124]
6,[-1.80282377  0.790722  ],-0.274120357355,-2.3207,[-1.46024132  1.25798857],"[ 0.25538541  1.20568707  1.19342457  2.80116592  0.53615111 -0.81270437
 -0.18455967  2.74315388 -1.11771371  1.80232823  0.        ]","[[  1.28377543   1.36412087   0.06161857  -0.09320253]
 [ 11.1533595   22.60771338   0.           0.        ]]",[-0.67792201 -0.09027124]
7,[-1.55448542  0.56135444],-0.236364107424,-1.6268,[-1.32115126  1.24982345],"[ 0.00651876  0.52173481  1.2455718   2.74375168  0.53615082 -0.81270381
 -0.26682841  3.11521691 -1.34057263  1.27302969  0.        ]","[[  1.46496009   1.84320156   0.06161857  -0.09320253]
 [  6.97888827  25.29139129   0.           0.        ]]",[-0.67792201 -0.09027124]
8,[-1.0309836   1.84732168],-0.180111088587,-0.906109,[-1.08608937  1.27803135],"[-0.131359   -0.12027605  1.2537939   1.7747079   0.53615053 -0.81270325
 -0.34749555  3.35396857 -1.18053518  0.80416331  0.        ]","[[  1.56347296   2.36630889   0.06161857  -0.09320253]
 [  2.88568492  27.01356434   0.           0.        ]]",[-0.67792201 -0.09027124]
9,[-0.99789659  1.32560197],-0.119261098364,-0.198134,[-1.02889395  1.3316915 ],"[-0.15581642 -0.50347843  1.25375658 -0.06837008  0.53615025 -0.81270269
 -0.42660911  3.82875546 -0.76312211  0.56647815  0.        ]","[[  1.5809129    2.94094167   0.06161857  -0.09320253]
 [ -1.12868825  30.4382653    0.           0.        ]]",[-0.67792201 -0.09027124]
10,[ 0.53311582  1.52306784],-0.0980380568599,-0.392432,[ 0.27384952  2.67038083],"[-0.06889449 -0.52795005  1.25184332 -1.09153984  0.53614996 -0.81270212
 -0.504057   -0.24427809 -0.52367772  0.55042221  0.        ]","[[ 1.51890877  3.22027708  0.06161857 -0.09320253]
 [-5.05854353  1.06031072  0.          0.        ]]",[-0.67792201 -0.09027124]
11,[-0.18627318  2.42813888],-0.101953613144,-0.572711,[ 0.48457316  2.82635045],"[ 0.04139236 -0.53180112  1.24119972 -0.90928314  0.53614967 -0.81270156
 -0.46048953 -0.94048457 -0.58027116  0.5481955   0.        ]","[[ 1.43991742  3.17069619  0.06161857 -0.09320253]
 [-2.84786623 -3.96128689  0.          0.        ]]",[-0.67792201 -0.09027124]
12,[ 0.04040432  2.20328997],-0.108549243587,-0.745159,[ 0.55324614  2.78165913],"[ 0.12965572 -0.53100724  1.22593475 -0.63971403  0.53614938 -0.812701
 -0.47391201 -0.81559241 -0.64751945  0.56040317  0.        ]","[[ 1.37612632  3.09745831  0.06161857 -0.09320253]
 [-3.5289585  -3.0604699   0.          0.        ]]",[-0.67792201 -0.09027124]
13,[ 0.80259993  4.18916223],-0.113775597474,-0.506314,[ 0.60259265  2.75190997],"[ 0.22288784 -0.52639834  1.2030702  -0.46630141  0.53614909 -0.81270044
 -0.46938097 -0.62934933 -0.68971196  0.57765314  0.        ]","[[ 1.30785385  3.05024391  0.06161857 -0.09320253]
 [-3.29905793 -1.71714029  0.          0.        ]]",[-0.67792201 -0.09027124]
14,[ 1.56274302  3.3975983 ],-0.11668188832,-0.729625,[ 0.59955394  2.73256445],"[ 0.26796304 -0.52268608  1.1894376  -0.3753122   0.53614881 -0.81269987
 -0.40546723 -0.50912199 -0.71049168  0.58936224  0.        ]","[[ 1.27441163  3.02539545  0.06161857 -0.09320253]
 [-0.05597626 -0.84996781  0.          0.        ]]",[-0.67792201 -0.09027124]
15,[ 1.17592222  2.50204642],-0.117276614147,-0.847157,[ 0.49132681  2.6883924 ],"[ 0.21587546 -0.52059414  1.20503485 -0.33181453  0.53614852 -0.81269931
 -0.32741644 -0.44581368 -0.71810717  0.58866789  0.        ]","[[ 1.31302832  3.01349203  0.06161857 -0.09320253]
 [ 3.90444382 -0.39334012  0.          0.        ]]",[-0.67792201 -0.09027124]
16,[ 0.22892445  1.77824482],-0.115933476554,-0.874995,[ 0.26879629  2.60200047],"[ 0.05507928 -0.51957811  1.23922396 -0.3121028   0.53614823 -0.81269875
 -0.25091104 -0.41547772 -0.71697555  0.57548556  0.        ]","[[ 1.43006663  3.0080919   0.06161857 -0.09320253]
 [ 7.78644858 -0.17453489  0.          0.        ]]",[-0.67792201 -0.09027124]
17,[-0.34218686  2.29582303],-0.113402415798,-0.726903,[ 0.00437069  2.49422956],"[-0.1732472  -0.51911995  1.25344653 -0.30347626  0.53614794 -0.81269819
 -0.23608608 -0.40171322 -0.70884139  0.55613987  0.        ]","[[ 1.59334305  3.00572742  0.06161857 -0.09320253]
 [ 8.53868608 -0.07525597  0.          0.        ]]",[-0.67792201 -0.09027124]
18,[-0.34549506  2.77980199],-0.110782666318,-0.632589,[-0.22381526  2.38451028],"[-0.38998545 -0.51892169  1.23047953 -0.29979269  0.53614766 -0.81269762
 -0.26611755 -0.39568556 -0.69737253  0.53897062  0.        ]","[[ 1.74882747  3.00471756  0.06161857 -0.09320253]
 [ 7.01483487 -0.03178114  0.          0.        ]]",[-0.67792201 -0.09027124]
19,[ 0.10901042  3.57830468],-0.108621753121,-0.53055,[-0.40146106  2.29290819],"[-0.56036785 -0.51883796  1.1864547  -0.29824828  0.53614737 -0.81269706
 -0.29581264 -0.39311071 -0.6860462   0.52658576  0.        ]","[[ 1.87400613  3.00429414  0.06161857 -0.09320253]
 [ 5.50805168 -0.01321072  0.          0.        ]]",[-0.67792201 -0.09027124]
20,[-1.15558934  3.25944341],-0.106668932615,-0.471864,[-0.56388074  2.21244955],"[-0.70912803 -0.51880312  1.12750803 -0.2976099   0.53614708 -0.8126965
 -0.28945551 -0.39203074 -0.67440466  0.5167307   0.        ]","[[  1.98740355e+00   3.00411913e+00   6.16185739e-02  -9.32025344e-02]
 [  5.83061591e+00  -5.42244704e-03   0.00000000e+00   0.00000000e+00]]",[-0.67792201 -0.09027124]
