timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 3.01469033  4.05430164],-0.250967078787,-2.6983,[ 2.79110861  3.14874077],"[ 1.29606513  2.43999412 -0.37598238 -0.86677124 -0.25034793  0.54425776
 -0.37157377 -0.38898469  1.69442936 -0.73111298  0.        ]","[[-0.06838634 -0.01342115 -0.02879926  0.06321183]
 [ 0.00138599 -0.00170638  0.          0.        ]]",[-0.80812788 -0.15317287]
1,[ 3.41001181  4.76241215],-0.247806073595,-2.39997,[ 2.67193222  3.0362227 ],"[ 1.29879308  2.4396132  -0.31752586 -0.71400853 -0.25034785  0.54425754
 -0.29571185  0.14938008  1.69869759 -0.63041841  0.        ]","[[-0.02868384  0.02625746 -0.02879926  0.06321183]
 [ 3.95570372  3.95638089  0.          0.        ]]",[-0.80812788 -0.15317287]
2,[ 2.73961301  2.75414072],-0.237171884337,-2.81553,[ 2.47490668  2.80860162],"[ 1.29372647  2.42478373 -0.14374475 -0.26137576 -0.25034776  0.54425732
 -0.22134887  0.67708886  1.67319574 -0.33249567  0.        ]","[[ 0.08932088  0.14431182 -0.02879926  0.06321183]
 [ 7.83188912  7.83612546  0.          0.        ]]",[-0.80812788 -0.15317287]
3,[ 1.71159164  4.36654064],-0.216068046565,-2.67869,[ 2.118788    2.44924283],"[ 1.24258376  2.35607148  0.13793703  0.46599729 -0.25034768  0.5442571
 -0.14844991  1.19434448  1.51078327  0.12682019  0.        ]","[[  0.28408289   0.33919018  -0.02879926   0.06321183]
 [ 11.63176202  11.63902165   0.           0.        ]]",[-0.80812788 -0.15317287]
4,[ 2.20257971  1.80215877],-0.181530244382,-3.11397,[ 1.48038864  1.96934009],"[ 1.08737281  2.17461765  0.50043906  1.38863903 -0.2503476   0.54425688
 -0.07697332  1.70133502  1.07855809  0.61421694  0.        ]","[[  0.554097     0.60936964  -0.02879926   0.06321183]
 [ 15.35749376  15.3664575    0.           0.        ]]",[-0.80812788 -0.15317287]
5,[ 0.18081964  1.12397143],-0.135088120947,-3.04417,[ 0.20764816  1.47454381],"[ 0.76556026  1.81905185  0.87760762  2.32430693 -0.25034751  0.54425666
 -0.0068708   2.19823522  0.34102591  0.85471428  0.        ]","[[  0.89790514   0.95335403  -0.02879926   0.06321183]
 [ 19.01160199  19.01972509   0.           0.        ]]",[-0.80812788 -0.15317287]
6,[-1.25352234  0.61632572],-0.0933127656134,-2.69492,[-0.960787   1.1193471],"[  2.86587458e-01   1.25973773e+00   1.13771970e+00   2.95761006e+00
  -2.50347431e-01   5.44256435e-01  -2.84735577e-04   2.68537004e+00
  -4.24422698e-01   5.66848818e-01   0.00000000e+00]","[[  1.28157751   1.36968336  -0.02879926   0.06321183]
 [ 19.35490186  22.60122264   0.           0.        ]]",[-0.80812788 -0.15317287]
7,[-1.14656183  0.60419914],-0.0808831887208,-2.01476,[-0.94160646  1.10562968],"[-0.19453344  0.57037488  1.19676698  2.89478462 -0.25034735  0.54425621
 -0.083452    2.95635617 -0.73815651 -0.09179097  0.        ]","[[  1.62518163   1.84169765  -0.02879926   0.06321183]
 [ 15.01979226  24.5936005    0.           0.        ]]",[-0.80812788 -0.15317287]
8,[-1.01986941  0.91899886],-0.0840923700286,-1.38932,[-0.92791957  1.30153549],"[-0.55262519 -0.07423617  1.12771339  1.91701509 -0.25034726  0.54425599
 -0.16500506  3.21547055 -0.52103654 -0.62585877  0.        ]","[[  1.88293008   2.35268403  -0.02879926   0.06321183]
 [ 10.76882393  26.49871855   0.           0.        ]]",[-0.80812788 -0.15317287]
9,[-0.86156419  3.49706292],-0.0817727168674,-0.444892,[-1.33486795  2.14615583],"[-0.77893124 -0.47185596  1.02846507  0.05402307 -0.25034718  0.54425577
 -0.24499555  3.63900573 -0.04397332 -0.74780707  0.        ]","[[  2.05647746e+00   2.91390207e+00  -2.87992598e-02   6.32118273e-02]
 [  6.59930382e+00   2.96127188e+01   0.00000000e+00   0.00000000e+00]]",[-0.80812788 -0.15317287]
