timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 1.89507899  2.39520412],-0.362068529939,-2.35995,[ 2.85639811  2.73512793],"[ 1.21423537  2.16151219 -0.13734427 -0.91170307 -1.07353692 -1.21768076
 -0.48959269 -0.38822318  2.35236279  0.96522442  0.        ]","[[ 0.01324877 -0.04161218 -0.1245254  -0.1404376 ]
 [-0.00335168  0.00044714  0.          0.        ]]",[-0.52759087 -0.02672092]
1,[ 3.85209291  2.13794973],-0.366900648579,-2.05454,[ 2.84642839  2.73395586],"[ 1.21241405  2.16269129 -0.07867225 -0.77879391 -1.0735353  -1.21767864
 -0.40409054  0.17401341  2.35063849  1.06435114  0.        ]","[[  5.28574629e-02  -1.89092304e-03  -1.24525399e-01  -1.40437598e-01]
 [  3.95105888e+00   3.95849272e+00   0.00000000e+00   0.00000000e+00]]",[-0.52759087 -0.02672092]
2,[ 3.07718019  2.30242812],-0.378835604371,-2.13486,[ 2.77499771  2.66735506],"[ 1.19413569  2.15341308  0.0949055  -0.38439605 -1.07353368 -1.21767653
 -0.32027821  0.72512159  2.30824216  1.35558053  0.        ]","[[ 0.17077007  0.11620528 -0.1245254  -0.1404376 ]
 [ 7.82731842  7.83819832  0.          0.        ]]",[-0.52759087 -0.02672092]
3,[ 2.16756515  3.52370274],-0.390226111653,-2.18109,[ 2.61241484  2.51904297],"[ 1.12256963  2.09667175  0.37269898  0.2521625  -1.07353207 -1.21767441
 -0.23811662  1.26531279  2.12223943  1.79723724  0.        ]","[[  0.36544115   0.31112474  -0.1245254   -0.1404376 ]
 [ 11.62723246  11.64105984   0.           0.        ]]",[-0.52759087 -0.02672092]
4,[ 1.90495302  1.46404693],-0.388469370884,-2.35126,[ 2.30894756  2.25274801],"[ 0.94311432  1.93682182  0.72266     1.06555419 -1.07353045 -1.2176723
 -0.157559    1.79478233  1.66964481  2.25011434  0.        ]","[[  0.63536473   0.58134466  -0.1245254   -0.1404376 ]
 [ 15.35296452  15.36846553   0.           0.        ]]",[-0.52759087 -0.02672092]
5,[ 1.23495802  1.52257013],-0.357755367365,-2.35503,[ 2.15642309  2.03512549],"[ 0.59970497  1.61485559  1.07322027  1.90128582 -1.07352883 -1.21767018
 -0.07855074  2.31371072  0.93047387  2.44099674  0.        ]","[[  0.97908199   0.92536892  -0.1245254   -0.1404376 ]
 [ 19.00703981  19.02170425   0.           0.        ]]",[-0.52759087 -0.02672092]
6,[ 2.67568047  1.04956336],-0.285158062007,-2.02486,[ 2.06458569  1.8618505 ],"[  6.72598252e-02   1.10002784e+00   1.30241688e+00   2.48712277e+00
  -1.07352722e+00  -1.21766807e+00  -1.03666867e-03   2.82227711e+00
   1.57458772e-01   2.08786552e+00   0.00000000e+00]","[[  1.3951858    1.34172689  -0.1245254   -0.1404376 ]
 [ 22.59201018  22.60205936   0.           0.        ]]",[-0.52759087 -0.02672092]
7,[ 2.18581117  1.7706569 ],-0.176300662185,-1.51115,[ 2.01852608  1.8375901 ],"[-0.60158843  0.43682698  1.25387186  2.46360919 -1.0735256  -1.21766595
  0.07502095  3.32069029 -0.13886241  1.25963411  0.        ]","[[  1.8823138    1.82897526  -0.1245254   -0.1404376 ]
 [ 26.10962036  26.11102661   0.           0.        ]]",[-0.52759087 -0.02672092]
8,[ 2.27920503  1.64357428],-0.113278336357,-0.746756,[ 2.2314992  2.1773634],"[-1.23642544 -0.2125585   0.80066944  1.52335726 -1.07352398 -1.21766384
  0.14961644  3.80923075  0.30441176  0.62973642  0.        ]","[[  2.43912048   2.38570523  -0.1245254   -0.1404376 ]
 [ 29.55960848  29.55060946   0.           0.        ]]",[-0.52759087 -0.02672092]
9,[ 2.42494529  3.6298546 ],-0.182395317739,0.116831,[ 2.41640663  2.71603227],"[-1.56133239 -0.57518537 -0.04243274 -0.33513997 -1.07352237 -1.21766172
  0.22267843  3.46505593  0.84196157  0.86168683  0.        ]","[[  3.06422748   3.01055469  -0.1245254   -0.1404376 ]
 [ 32.9386738   27.12784106   0.           0.        ]]",[-0.52759087 -0.02672092]
10,[ 1.85079394  4.55635976],-0.199153848378,1.16259,[ 2.44635773  3.07857323],"[-1.3111547  -0.58397348 -1.01164514 -0.99338429 -1.07352075 -1.21765961
  0.2941642  -0.39948189  0.8049922   1.07739207  0.        ]","[[  3.75617115   3.20764422  -0.1245254   -0.1404376 ]
 [ 36.24484084  -0.07871348   0.           0.        ]]",[-0.52759087 -0.02672092]
11,[ 2.73713196  3.83185144],-0.195650180889,0.985784,[ 2.51926613  3.0932188 ],"[-0.45006163 -0.5868804  -1.60999132 -0.81086656 -1.07351913 -1.21765749
  0.36425502 -0.91834527  0.78608106  1.05820625  0.        ]","[[  4.51359175   3.15306515  -0.1245254   -0.1404376 ]
 [ 39.48649314  -3.7315455    0.           0.        ]]",[-0.52759087 -0.02672092]
12,[ 2.37250861  4.16043234],-0.19593680336,0.493248,[ 2.53309751  3.06321144],"[ 0.6352087  -0.58486062 -1.36088278 -0.58711819 -1.07351752 -1.21765538
  0.43296149 -0.77708378  0.77659365  1.06926329  0.        ]","[[  5.33520382   3.0861865   -0.1245254   -0.1404376 ]
 [ 42.66412221  -2.73706394   0.           0.        ]]",[-0.52759087 -0.02672092]
13,[ 2.12609529  2.87662211],-0.190817158441,-0.278759,[ 2.42746305  2.9901228 ],"[ 1.21155759 -0.58047216 -0.25096275 -0.44744627 -1.0735159  -1.21765326
  0.50030716 -0.60280292  0.71710159  1.06733947  0.        ]","[[  6.21973706   3.04433135  -0.1245254   -0.1404376 ]
 [ 45.77881744  -1.51012261   0.           0.        ]]",[-0.52759087 -0.02672092]
14,[ 2.32331189  3.95529157],-0.178446234987,-0.161047,[ 2.25762796  2.84792471],"[ 0.70706175 -0.57724224  0.98800582 -0.37502999 -1.07351428 -1.21765115
  0.5663193  -0.49360051  0.66348632  0.98844215  0.        ]","[[  7.16594538   3.02256779  -0.1245254   -0.1404376 ]
 [ 48.83184012  -0.74133594   0.           0.        ]]",[-0.52759087 -0.02672092]
15,[ 2.07972938  3.08685026],-0.170856679134,0.596428,[ 2.18677282  2.86073732],"[-0.61097858 -0.57547759  1.25060789 -0.34062938 -1.07351267 -1.21764903
  0.63102457 -0.43678992  0.70320684  0.87701105  0.        ]","[[  8.17260775   3.01221003  -0.1245254   -0.1404376 ]
 [ 51.82442465  -0.34138967   0.           0.        ]]",[-0.52759087 -0.02672092]
16,[ 0.99846391  2.46245279],-0.180350222753,1.14524,[ 2.32342196  3.06453133],"[-1.54144989 -0.574632    0.11748073 -0.32510131 -1.07351105 -1.21764692
  0.6944489  -0.40974523  0.82860847  0.85315616  0.        ]","[[  9.23852744   3.00753019  -0.1245254   -0.1404376 ]
 [ 54.75776984  -0.1509965    0.           0.        ]]",[-0.52759087 -0.02672092]
17,[ 2.43233305  2.01194878],-0.198511565435,1.01004,[ 2.58612013  3.21741915],"[-0.99791181 -0.57425312 -1.35192488 -0.31832385 -1.07350943 -1.2176448
  0.75648609 -0.39752391  0.91245619  0.96678183  0.        ]","[[ 10.36247041   3.00548672  -0.1245254   -0.1404376 ]
 [ 57.62696573  -0.06496024   0.           0.        ]]",[-0.52759087 -0.02672092]
18,[ 2.36201802  3.58199502],-0.204728526188,0.455553,[ 2.54837132  3.14054871],"[ 0.54821901 -0.57408957 -1.42235902 -0.3154353  -1.07350782 -1.21764269
  0.81742657 -0.39218693  0.84370939  1.10026101  0.        ]","[[  1.15432884e+01   3.00461567e+00  -1.24525399e-01  -1.40437598e-01]
 [  6.04454449e+01  -2.73900184e-02   0.00000000e+00   0.00000000e+00]]",[-0.52759087 -0.02672092]
19,[ 2.51393141  3.50276744],-0.190158572908,-0.228624,[ 2.37119675  3.01578283],"[ 1.1827842  -0.57402047  0.15713422 -0.31422566 -1.0735062  -1.21764057
  0.87716053 -0.38991191  0.69340018  1.07945389  0.        ]","[[  1.27799162e+01   3.00425090e+00  -1.24525399e-01  -1.40437598e-01]
 [  6.32081288e+01  -1.13760606e-02   0.00000000e+00   0.00000000e+00]]",[-0.52759087 -0.02672092]
