timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 0.51115502  4.77738382],-0.222437743654,-3.53671,[ 0.78061914  3.87459517],"[ 1.36999885  2.54806297 -0.38586562 -1.05782121  1.1213903   1.71973653
 -0.35554064 -0.38449355  0.50364064 -1.73984792  0.        ]","[[-0.01017734 -0.05529616  0.12980688  0.19935747]
 [-0.00483878  0.00200738  0.          0.        ]]",[-1.03515923 -0.23378246]
1,[ 0.41973864  3.15795491],-0.214520415676,-3.61511,[ 0.66782033  3.6799736 ],"[ 1.37000066  2.55019506 -0.35599094 -0.89589738  1.1213898   1.71973517
 -0.31712366  0.14061711  0.50543243 -1.67147399  0.        ]","[[ 0.0099994  -0.01553646  0.12980688  0.19935747]
 [ 2.01579003  3.96077187  0.          0.        ]]",[-1.03515923 -0.23378246]
2,[ 1.12348083  3.98282854],-0.191020158279,-2.85655,[ 0.54113936  3.35863304],"[ 1.36687084  2.54239339 -0.27231619 -0.41512674  1.12138929  1.71973381
 -0.28634112  0.655352    0.49177654 -1.47449965  0.        ]","[[ 0.06655973  0.10261372  0.12980688  0.19935747]
 [ 3.6348672   7.84131487  0.          0.        ]]",[-1.03515923 -0.23378246]
3,[ 0.36125855  3.45605246],-0.147085846249,-3.01126,[ 0.36022949  2.91727829],"[ 1.34717355  2.48367935 -0.1083162   0.36240666  1.12138879  1.71973245
 -0.21252089  1.15977788  0.39988261 -1.13318638  0.        ]","[[  0.17821305   0.29759503   0.12980688   0.19935747]
 [  7.51761349  11.64414137   0.           0.        ]]",[-1.03515923 -0.23378246]
4,[-0.09658093  1.34934127],-0.0853087248329,-3.08153,[ 0.06203777  2.47200251],"[ 1.28662933  2.31221997  0.12494822  1.35936588  1.12138828  1.71973109
 -0.18818837  1.65433939  0.13668692 -0.7185261   0.        ]","[[  0.34140455   0.56788688   0.12980688   0.19935747]
 [  8.79743745  15.3726067    0.           0.        ]]",[-1.03515923 -0.23378246]
5,[-0.88349732  2.34933115],-0.0493021948939,-3.04935,[-0.46829402  2.16318274],"[ 1.18483389  1.96191014  0.35432766  2.3899683   1.12138777  1.71972973
 -0.19875205  2.13918351 -0.31097674 -0.42038047  0.        ]","[[  0.51177639   0.91201315   0.12980688   0.19935747]
 [  8.241814    19.02782337   0.           0.        ]]",[-1.03515923 -0.23378246]
6,[-1.36452121  2.66777305],-0.0998018956382,-2.78064,[-1.03248656  2.06132603],"[ 1.08401864  1.39711826  0.51335644  3.123766    1.12138727  1.71972837
 -0.2682834   2.61453779 -0.8136042  -0.39379131  0.        ]","[[  0.63991849   1.32852622   0.12980688   0.19935747]
 [  4.58464798  22.61151246   0.           0.        ]]",[-1.03515923 -0.23378246]
7,[-0.94346045  3.76737663],-0.157902574057,-2.56776,[-1.25704217  2.2034955 ],"[ 1.03840809  0.66480386  0.57286869  3.12087408  1.12138676  1.719727
 -0.34520422  3.08045807 -1.18964781 -0.64962473  0.        ]","[[  0.69101919   1.81600002   0.12980688   0.19935747]
 [  0.53881508  26.12410133   0.           0.        ]]",[-1.03515923 -0.23378246]
8,[-1.14571545  2.20667461],-0.204184760209,-2.46147,[-0.96037304  2.85104227],"[ 1.06267643 -0.05763501  0.54198339  2.00022663  1.12138625  1.71972564
 -0.41636573  3.53709328 -1.33608666 -1.09349217  0.        ]","[[  0.66424396   2.37302368   0.12980688   0.19935747]
 [ -3.2040937   29.56671984   0.           0.        ]]",[-1.03515923 -0.23378246]
9,[-0.73001872  3.72497   ],-0.240033546839,-2.4959,[-0.32198769  4.33834171],"[ 1.1483969  -0.46855382  0.41708431 -0.25025619  1.12138575  1.71972428
 -0.49040662  3.98463576 -1.22291948 -1.60628195  0.        ]","[[  0.56109204   2.99821198   0.12980688   0.19935747]
 [ -7.09845091  32.94082587   0.           0.        ]]",[-1.03515923 -0.23378246]
