timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 3.60413583  4.56534676],-0.436122390452,-2.84407,[ 3.56986046  3.48936081],"[ 1.23746703  2.30113528 -0.32350082 -0.78880287 -1.67727685 -1.57909712
 -0.42264603 -0.39221866  2.91325637  1.18212773  0.        ]","[[ -8.64075185e-02  -1.68939678e-04  -1.94631761e-01  -1.82794470e-01]
 [ -3.79505776e-03   3.47456684e-03   0.00000000e+00   0.00000000e+00]]",[-0.64021969 -0.07369685]
1,[ 3.88118933  4.52914231],-0.441676070904,-3.05186,[ 3.49887347  3.47705173],"[ 1.24114894  2.30001174 -0.26512948 -0.64629623 -1.67727378 -1.57909448
 -0.3437157   0.16223348  2.91832426  1.28196955  0.        ]","[[-0.04680761  0.03961226 -0.19463176 -0.18279447]
 [ 3.95062632  3.96145899  0.          0.        ]]",[-0.64021969 -0.07369685]
2,[ 2.38038616  3.30942511],-0.455380887743,-3.65334,[ 3.34319091  3.39820838],"[ 1.23914743  2.28344318 -0.0910518  -0.22523042 -1.67727072 -1.57909184
 -0.26634479  0.70571101  2.89559093  1.57781694  0.        ]","[[ 0.07109665  0.15776716 -0.19463176 -0.18279447]
 [ 7.82692136  7.84110188  0.          0.        ]]",[-0.64021969 -0.07369685]
3,[ 3.42184603  3.31689347],-0.468407723547,-3.73908,[ 3.05940127  3.2439847 ],"[ 1.19361123  2.21347143  0.19202686  0.44970072 -1.67726766 -1.5790892
 -0.19049682  1.23842246  2.73870126  2.03490966  0.        ]","[[  0.2657605    0.35274404  -0.19463176  -0.18279447]
 [ 11.62691697  11.64389684   0.           0.        ]]",[-0.64021969 -0.07369685]
4,[ 2.62626326  2.89335795],-0.466256815781,-3.90096,[ 2.68458891  3.01056838],"[ 1.04690269  2.03367422  0.55809909  1.30255575 -1.6772646  -1.57908656
 -0.11612837  1.76056105  2.31519479  2.52199743  0.        ]","[[  0.53567908   0.62301999  -0.19463176  -0.18279447]
 [ 15.35278845  15.37123185   0.           0.        ]]",[-0.64021969 -0.07369685]
5,[ 2.91699146  2.39103881],-0.431172658045,-3.80581,[ 2.53926492  2.8433969 ],"[ 0.73620872  1.68574046  0.94211535  2.16162529 -1.67726154 -1.57908392
 -0.04318926  2.27230635  1.58820515  2.76675315  0.        ]","[[  0.87939463   0.96709887  -0.19463176  -0.18279447]
 [ 19.00704994  19.02440068   0.           0.        ]]",[-0.64021969 -0.07369685]
6,[ 1.98726442  2.48274631],-0.350549579465,-3.20468,[ 2.53521633  2.76003027],"[ 0.22498512  1.14270223  1.2257623   2.73231055 -1.67725848 -1.57908128
  0.02837043  2.77383801  0.79441387  2.47069729  0.        ]","[[  1.29550053   1.38351018  -0.19463176  -0.18279447]
 [ 22.59220222  22.60470065   0.           0.        ]]",[-0.64021969 -0.07369685]
7,[ 2.71301611  3.40825154],-0.239632921835,-2.59193,[ 2.61826324  2.8407352 ],"[-0.44878226  0.45699335  1.24836713  2.63490629 -1.67725541 -1.57907864
  0.09858355  3.26536654  0.44936498  1.67109189  0.        ]","[[  1.78263343   1.87081112  -0.19463176  -0.18279447]
 [ 26.10989073  26.11365157   0.           0.        ]]",[-0.64021969 -0.07369685]
8,[ 3.0618676   3.82227661],-0.195378770823,-1.09292,[ 2.77797699  3.23913097],"[-1.12649006 -0.19809368  0.86602289  1.55826813 -1.67725235 -1.579076
  0.16744239  3.74717357  0.85290975  1.02595256  0.        ]","[[  2.3394445    2.42759396  -0.19463176  -0.18279447]
 [ 29.55973047  29.55328306   0.           0.        ]]",[-0.64021969 -0.07369685]
9,[ 2.09345308  4.25227968],-0.265212013416,-0.474039,[ 2.85170102  3.87975764],"[-1.53068119 -0.54012319  0.06419194 -0.46938287 -1.67724929 -1.57907336
  0.23487945  3.38323541  1.39078677  1.23586811  0.        ]","[[  2.96454999   3.05249798  -0.19463176  -0.18279447]
 [ 32.93833841  26.95539332   0.           0.        ]]",[-0.64021969 -0.07369685]
