timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 1.27705838  3.24734638],-0.122007273188,-3.24515,[ 1.19128072  3.5328455 ],"[ 1.31857098  2.47765753 -0.20164271 -0.72362463  1.37569397 -0.80647804
 -0.36314437 -0.38714244  0.26609981  0.77519969  0.        ]","[[ 0.06951244  0.02373257  0.15807779 -0.0935554 ]
 [-0.000594    0.00324809  0.          0.        ]]",[-0.88363022 -0.1691552 ]
1,[ 0.50414593  2.99979392],-0.132980361689,-3.25287,[ 0.94318575  3.37770224],"[ 1.31352672  2.47506967 -0.14339256 -0.56775898  1.37569289 -0.80647768
 -0.28796969  0.14649523  0.25455317  0.8752651   0.        ]","[[ 0.10917576  0.06350929  0.15807779 -0.0935554 ]
 [ 3.95376724  3.96123699  0.          0.        ]]",[-0.88363022 -0.1691552 ]
2,[ 0.63966702  3.78061981],-0.161325833947,-3.33784,[ 0.52373254  3.16666842],"[  1.29145097e+00   2.45355935e+00  -3.31206949e-04  -1.08029214e-01
   1.37569181e+00  -8.06477324e-01  -2.51570140e-01   6.69673250e-01
   1.92389435e-01   1.13356435e+00   0.00000000e+00]","[[ 0.20746157  0.18166746  0.15807779 -0.0935554 ]
 [ 5.86846506  7.84164732  0.          0.        ]]",[-0.88363022 -0.1691552 ]
3,[-0.63648005  0.89854156],-0.201576325246,-3.8174,[-0.13302767  2.91513395],"[ 1.23607332  2.3736608   0.20024579  0.62605728  1.37569074 -0.80647696
 -0.20569274  1.18246271  0.01377599  1.48981964  0.        ]","[[  0.34904289   0.37666084   0.15807779  -0.0935554 ]
 [  8.28172042  11.64500894   0.           0.        ]]",[-0.88363022 -0.1691552 ]
4,[-0.93171202  1.25063551],-0.24102887565,-3.89246,[-0.93213904  2.67364001],"[ 1.15581035  2.18069034  0.38700885  1.53507459  1.37568966 -0.8064766
 -0.25668339  1.63118393 -0.29991595  1.80091964  0.        ]","[[  0.48776491   0.64295379   0.15807779  -0.0935554 ]
 [  5.59948989  14.97318354   0.           0.        ]]",[-0.88363022 -0.1691552 ]
5,[-1.34888735  1.58711333],-0.266175900516,-3.7057,[-1.59806144  2.51471806],"[ 1.10306491  1.81934569  0.48129143  2.4391279   1.37568858 -0.80647624
 -0.32886482  2.12522476 -0.66106523  1.9345012   0.        ]","[[  0.56165862   0.97918307   0.15807779  -0.0935554 ]
 [  1.80257523  18.63750656   0.           0.        ]]",[-0.88363022 -0.1691552 ]
6,[-1.89192526  3.23933315],-0.27350276423,-3.23829,[-2.04243851  2.48859048],"[ 1.1060908   1.25953478  0.47629261  3.04040524  1.37568751 -0.80647588
 -0.40475286  2.60945924 -0.99231633  1.87156479  0.        ]","[[  0.55765849   1.3879696    0.15807779  -0.0935554 ]
 [ -2.18931661  22.2291167    0.           0.        ]]",[-0.88363022 -0.1691552 ]
7,[-2.17366479  3.83123663],-0.262364998273,-2.50771,[-2.21347189  2.5924902 ],"[ 1.16448544  0.55281689  0.36981288  2.9339543   1.37568643 -0.80647552
 -0.47914702  3.08404083 -1.2393872   1.62749307  0.        ]","[[  0.47460983   1.86787062   0.15807779  -0.0935554 ]
 [ -6.10262782  25.7491611    0.           0.        ]]",[-0.88363022 -0.1691552 ]
8,[-1.91941369  2.44936338],-0.234888681894,-1.72822,[-2.03851986  2.84629726],"[ 1.25229598 -0.12682806  0.15147632  1.78185474  1.37568535 -0.80647516
 -0.5520861   3.54914541 -1.37699831  1.23216571  0.        ]","[[  0.31406356   2.41746762   0.15807779  -0.0935554 ]
 [ -9.93939922  29.19895403   0.           0.        ]]",[-0.88363022 -0.1691552 ]
9,[-1.37107902  3.749874  ],-0.198109603612,-1.37279,[-1.85048807  3.30796933],"[ 1.31772386 -0.49212735 -0.18984913 -0.40084069  1.37568428 -0.8064748
 -0.62360653  3.21730976 -1.41124732  0.72528868  0.        ]","[[  0.07753291   3.03537133   0.15807779  -0.0935554 ]
 [-13.70154796  26.73778362   0.           0.        ]]",[-0.88363022 -0.1691552 ]
10,[-1.39593498  2.46474569],-0.190163698237,-2.54426,[-1.27401423  4.11290026],"[ 1.2833234  -0.49558638 -0.64528624 -1.13575597  1.3756832  -0.80647444
 -0.69374147 -0.45958729 -1.42178085  0.5770916   0.        ]","[[ -0.23351711   3.2230211    0.15807779  -0.0935554 ]
 [-17.39081813  -0.53403933   0.           0.        ]]",[-0.88363022 -0.1691552 ]
11,[-1.16701482  3.91581734],-0.19383537656,-2.78595,[-1.59052002  3.86964726],"[ 1.0587288  -0.50023968 -1.15798036 -0.89293339  1.37568212 -0.80647408
 -0.76246842 -0.9287696  -1.40579278  0.66881256  0.        ]","[[ -0.61760677   3.16102705   0.15807779  -0.0935554 ]
 [-21.00602754  -4.01400258   0.           0.        ]]",[-0.88363022 -0.1691552 ]
12,[-2.49945082  4.19559327],-0.189514587594,-2.93849,[-1.84808457  3.4064188 ],"[ 0.57699266 -0.49853654 -1.59989242 -0.61429573  1.37568104 -0.80647372
 -0.82983009 -0.77633473 -1.33100857  0.72883579  0.        ]","[[ -1.07327954   3.08996681   0.15807779  -0.0935554 ]
 [-24.54942221  -2.88338445   0.           0.        ]]",[-0.88363022 -0.1691552 ]
13,[-2.15384439  2.93662176],-0.17960533024,-3.23675,[-1.79830658  3.01228642],"[-0.1435132  -0.49372646 -1.77806371 -0.44246133  1.37567997 -0.80647336
 -0.89585748 -0.60055427 -1.25061584  0.71174424  0.        ]","[[ -1.59911582   3.0460368    0.15807779  -0.0935554 ]
 [-28.02263348  -1.57960966   0.           0.        ]]",[-0.88363022 -0.1691552 ]
14,[-1.50370559  2.26445741],-0.170120426312,-2.96719,[-1.71021521  2.73040199],"[-0.93462331 -0.4901147  -1.50168414 -0.35383377  1.37567889 -0.806473
 -0.96057817 -0.49176109 -1.21112098  0.63806977  0.        ]","[[ -2.19372668   3.02331179   0.15807779  -0.0935554 ]
 [-31.42711242  -0.7726841    0.           0.        ]]",[-0.88363022 -0.1691552 ]
15,[-2.5240405   0.99894775],-0.167159871724,-2.51227,[-1.75059068  2.73268032],"[-1.47049343 -0.48813323 -0.71984348 -0.31185431  1.37567781 -0.80647264
 -1.02401806 -0.43545519 -1.23577817  0.55116992  0.        ]","[[ -2.85575119   3.01252712   0.15807779  -0.0935554 ]
 [-34.76422192  -0.3550604    0.           0.        ]]",[-0.88363022 -0.1691552 ]
16,[-2.00963798  2.34270709],-0.173908212137,-1.73106,[-1.79154503  3.02102923],"[-1.39119755 -0.48718304  0.32704456 -0.29293579  1.37567674 -0.80647228
 -1.08620231 -0.40873733 -1.31868092  0.50268037  0.        ]","[[ -3.58385526   3.00766203   0.15807779  -0.0935554 ]
 [-38.03528583  -0.15689314   0.           0.        ]]",[-0.88363022 -0.1691552 ]
17,[-1.87464821  2.71674943],-0.187233845808,-1.29098,[-1.58049691  3.54207444],"[-0.57259124 -0.48675767  1.08824151 -0.28468999  1.37567566 -0.80647192
 -1.14715561 -0.39666766 -1.41791983  0.53237023  0.        ]","[[ -4.37673099   3.00554056   0.15807779  -0.0935554 ]
 [-41.24160355  -0.06737254   0.           0.        ]]",[-0.88363022 -0.1691552 ]
18,[-0.99083771  5.29296303],-0.198794207311,-0.964665,[-1.0420289   4.13294601],"[ 0.60585291 -0.48657453  0.97510093 -0.28118155  1.37567458 -0.80647156
 -1.20690224 -0.39140862 -1.46652071  0.63627473  0.        ]","[[ -5.23309628e+00   3.00463774e+00   1.58077792e-01  -9.35553972e-02]
 [ -4.43844521e+01  -2.83667648e-02   0.00000000e+00   0.00000000e+00]]",[-0.88363022 -0.1691552 ]
19,[-0.78784877  3.88537255],-0.200141599262,-1.77222,[-0.9499476  4.2927599],"[ 1.30963413 -0.48649749 -0.11019164 -0.27971435  1.37567351 -0.8064712
 -1.26477639 -0.38917053 -1.41590726  0.74789633  0.        ]","[[ -6.15133034e+00   3.00426017e+00   1.58077792e-01  -9.35553972e-02]
 [ -4.74288094e+01  -1.17676660e-02   0.00000000e+00   0.00000000e+00]]",[-0.88363022 -0.1691552 ]
20,[-1.98733716  3.97970706],-0.188496873209,-2.5253,[-1.7638272   3.56977224],"[ 0.84957216 -0.48646554 -1.40072548 -0.27910884  1.37567243 -0.80647084
 -1.30622611 -0.38823449 -1.29299028  0.77166272  0.        ]","[[ -7.12178318e+00   3.00410435e+00   1.58077792e-01  -9.35553972e-02]
 [ -4.96092081e+01  -4.82588727e-03   0.00000000e+00   0.00000000e+00]]",[-0.88363022 -0.1691552 ]
21,[-1.7553086   3.84184818],-0.171667583231,-2.97919,[-1.68269598  2.90751791],"[-0.51049063 -0.48645238 -1.71713941 -0.27886137  1.37567135 -0.80647048
 -1.36282344 -0.38784851 -1.20287835  0.67268238  0.        ]","[[ -8.14383859e+00   3.00404068e+00   1.58077792e-01  -9.35553972e-02]
 [ -5.25864113e+01  -1.96389837e-03   0.00000000e+00   0.00000000e+00]]",[-0.88363022 -0.1691552 ]
22,[-2.33274775  2.79445195],-0.167008332794,-2.27279,[-1.68548691  2.81455946],"[-1.49992999 -0.48644694 -0.5969162  -0.27876082  1.37567027 -0.80647012
 -1.41830021 -0.38769096 -1.24288798  0.53547652  0.        ]","[[ -9.22484672e+00   3.00401482e+00   1.58077792e-01  -9.35553972e-02]
 [ -5.55046766e+01  -7.96292341e-04   0.00000000e+00   0.00000000e+00]]",[-0.88363022 -0.1691552 ]
23,[-2.09419719  2.20345991],-0.182219620829,-1.3686,[-1.66299736  3.42915821],"[-0.94500835 -0.48644463  0.88577021 -0.27871996  1.3756692  -0.80646976
 -1.4726786  -0.3876272  -1.38544708  0.51057499  0.        ]","[[ -1.03636405e+01   3.00400433e+00   1.58077792e-01  -9.35553972e-02]
 [ -5.83651707e+01  -3.24215946e-04   0.00000000e+00   0.00000000e+00]]",[-0.88363022 -0.1691552 ]
24,[-0.38837551  4.88316497],-0.19921175009,-0.956045,[-1.03996193  4.21956778],"[ 0.65809368 -0.48644359  0.94254616 -0.27870316  1.37566812 -0.8064694
 -1.52598033 -0.38760154 -1.46689783  0.64257103  0.        ]","[[ -1.15590760e+01   3.00400003e+00   1.58077792e-01  -9.35553972e-02]
 [ -6.11690372e+01  -1.34833584e-04   0.00000000e+00   0.00000000e+00]]",[-0.88363022 -0.1691552 ]
