timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 1.60661406  0.40611162],-0.170218159922,-2.05523,[ 1.39641309  2.38625717],"[ 1.25198604  2.3408572  -0.32998377 -0.84585771  0.89012744  0.99381027
 -0.40158683 -0.39164203  0.67535895 -1.16383151  0.        ]","[[-0.0778844  -0.01398933  0.10274161  0.11491992]
 [-0.00249924  0.00398215  0.          0.        ]]",[-0.66984707 -0.08636725]
1,[ 0.72852823  3.55475728],-0.162885060055,-0.955247,[ 1.29185367  2.2916851 ],"[ 1.25520876  2.34098793 -0.27158715 -0.7866313   0.89012676  0.99380943
 -0.32392342 -0.16824081  0.68007386 -1.08422244  0.        ]","[[ -3.82496595e-02   2.20801146e-03   1.02741610e-01   1.14919923e-01]
 [  3.95280567e+00   1.61040381e+00   0.00000000e+00   0.00000000e+00]]",[-0.66984707 -0.08636725]
2,[ 1.54823682  1.44109259],-0.140539235662,-0.893581,[ 0.98787284  2.07314134],"[ 1.2529046   2.33706946 -0.11350068 -0.52504347  0.89012608  0.99380859
 -0.26890001  0.37782379  0.67089927 -0.84476069  0.        ]","[[ 0.06892239  0.07381307  0.10274161  0.11491992]
 [ 6.75508011  5.53701724  0.          0.        ]]",[-0.66984707 -0.08636725]
3,[ 0.21853388  2.05794278],-0.101522767599,-0.705402,[ 0.51140094  1.79969037],"[ 1.21526384  2.30531939  0.13907363  0.01457273  0.8901254   0.99380775
 -0.19387512  0.91301701  0.57034782 -0.44324323  0.        ]","[[  0.24235996   0.22316617   0.10274161   0.11491992]
 [ 10.57600865   9.38545968   0.           0.        ]]",[-0.66984707 -0.08636725]
4,[ 0.11573563 -0.66372604],-0.0568180614358,-0.993651,[-0.22581393  1.5008502 ],"[ 1.11024325  2.1986095   0.44068822  0.79163275  0.89012472  0.9938069
 -0.18102486  1.43776768  0.28088248  0.0136141   0.        ]","[[  0.46044518   0.44873492   0.10274161   0.11491992]
 [ 11.2304534   13.15882058   0.           0.        ]]",[-0.66984707 -0.08636725]
5,[-0.22080588 -0.21366259],-0.0564461738087,-1.11976,[-0.62874526  1.50057507],"[ 0.937852    2.01847578  0.72143307  1.51285951  0.89012404  0.99380606
 -0.17635802  1.03600263 -0.15845926  0.32974657  0.        ]","[[  0.68743895   0.68292541   0.10274161   0.11491992]
 [ 11.46812593  10.26983654   0.           0.        ]]",[-0.66984707 -0.08636725]
6,[-2.39968289 -0.32650721],-0.0959795778932,-1.06697,[-1.09498763  1.43713069],"[ 0.71946165  1.82164395  0.94628295  2.01844267  0.89012336  0.99380522
 -0.19794056  0.89007234 -0.61844543  0.44785557  0.        ]","[[  0.90577328   0.8777938    0.10274161   0.11491992]
 [ 10.36894868   9.22049365   0.           0.        ]]",[-0.66984707 -0.08636725]
7,[-2.19682585  1.96968097],-0.130529846027,-0.843578,[-1.32624578  1.44508183],"[ 0.52575197  1.62171518  1.08055481  2.37239832  0.89012268  0.99380437
 -0.27963408  0.68503032 -0.98140275  0.41206892  0.        ]","[[ 1.0714092   1.0474104   0.10274161  0.11491992]
 [ 6.20839061  7.7460916   0.          0.        ]]",[-0.66984707 -0.08636725]
8,[-1.13909906  1.60350321],-0.151970140736,-0.867455,[-1.5784657   1.33069003],"[ 0.42112321  1.3693194   1.13482985  2.66427684  0.890122    0.99380353
 -0.35974624  1.21449123 -1.21557146  0.28949544  0.        ]","[[  1.15464088   1.24053148   0.10274161   0.11491992]
 [  2.12836866  11.55331901   0.           0.        ]]",[-0.66984707 -0.08636725]
9,[-1.3543902   2.16541631],-0.162597269784,-0.798845,[-1.5994122   1.29775882],"[ 0.41799214  0.99174406  1.13628091  2.85491053  0.89012132  0.99380269
 -0.43827515  1.73344806 -1.34640941  0.09806631  0.        ]","[[  1.1570815    1.50903971   0.10274161   0.11491992]
 [ -1.87102148  15.28502701   0.           0.        ]]",[-0.66984707 -0.08636725]
10,[-2.26271601  1.03168654],-0.16327036176,-0.750722,[-1.49073577  1.32712412],"[ 0.51475288  0.5047214   1.08680204  2.71881828  0.89012064  0.99380184
 -0.51525694  2.24208045 -1.36827423 -0.14511577  0.        ]","[[  1.08032529   1.85143777   0.10274161   0.11491992]
 [ -5.79161993  18.94251792   0.           0.        ]]",[-0.66984707 -0.08636725]
11,[-1.27682211  2.23984836],-0.157795842513,-0.390504,[-1.27025557  1.42836463],"[ 0.69705237 -0.01835919  0.96439912  2.01266344  0.89011996  0.993801
 -0.59072662  2.74057261 -1.28694743 -0.43548104  0.        ]","[[  0.92593003   2.26625452   0.10274161   0.11491992]
 [ -9.63521072  22.52712924   0.           0.        ]]",[-0.66984707 -0.08636725]
12,[-0.65676916  1.17224721],-0.155483778029,-0.59539,[-0.99032086  1.7436552 ],"[ 0.93071667 -0.42723573  0.73050095  0.59394047  0.89011928  0.99380016
 -0.6647147   3.22913529 -1.12302185 -0.77828661  0.        ]","[[  0.69541978   2.7520472    0.10274161   0.11491992]
 [-13.40334812  26.04039143   0.           0.        ]]",[-0.66984707 -0.08636725]
13,[ 0.02319974  5.24517556],-0.16478372124,-0.371607,[ 0.1894688   3.24012494],"[ 1.14342357 -0.53479068  0.36493326 -0.85165609  0.8901186   0.99379932
 -0.71058039  0.53665565 -0.9676928  -1.08153481  0.        ]","[[  0.40391949   3.1571671    0.10274161   0.11491992]
 [-15.73925031   6.67927481   0.           0.        ]]",[-0.66984707 -0.08636725]
