timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 1.63490943  1.65040996],-0.21907142349,-0.694197,[ 1.95197916  1.6778636 ],"[ 1.21052814  2.16884591 -0.0623159  -0.96704124  0.42363839  1.32460992
 -0.47536272 -0.39062885  1.06598995 -1.27222808  0.        ]","[[ 0.06160788 -0.05996492  0.04798045  0.1539975 ]
 [-0.00212115 -0.00158891  0.          0.        ]]",[-0.54206944 -0.03273378]
1,[ 2.51423733  2.29671496],-0.210222956315,0.053739,[ 1.80335951  1.50793099],"[ 1.20604815  2.17103007 -0.00376189 -0.8340285   0.42363805  1.32460745
 -0.39094994  0.17287162  1.06087041 -1.17317887  0.        ]","[[ 0.10124095 -0.02028397  0.04798045  0.1539975 ]
 [ 3.95226556  3.956498    0.          0.        ]]",[-0.54206944 -0.03273378]
2,[ 0.28854274  2.33753464],-0.182651086707,0.114904,[ 1.54823768  1.24719334],"[ 1.17992448  2.16472607  0.16872942 -0.43848055  0.42363771  1.32460498
 -0.30820568  0.72521886  1.00835246 -0.88350038  0.        ]","[[ 0.21917738  0.09777275  0.04798045  0.1539975 ]
 [ 7.82849066  7.83624534  0.          0.        ]]",[-0.54206944 -0.03273378]
3,[ 1.47401275  1.46532432],-0.138667315747,0.158639,[ 0.97187567  0.92094964],"[ 1.11113289  2.11272249  0.40401607  0.20193815  0.42363738  1.32460251
 -0.28717123  1.26678232  0.82958176 -0.48750827  0.        ]","[[  0.38563298   0.29266463   0.04798045   0.1539975 ]
 [  8.81385949  11.64025556   0.           0.        ]]",[-0.54206944 -0.03273378]
4,[-0.44066483  2.46301343],-0.0782938706232,0.22501,[ 0.00749552  0.56136197],"[ 0.97062664  1.95877543  0.68325679  1.02427218  0.42363704  1.32460004
 -0.20645566  1.79745428  0.43853578 -0.09019005  0.        ]","[[  0.59984575   0.56286952   0.04798045   0.1539975 ]
 [ 12.59504737  15.3677848    0.           0.        ]]",[-0.54206944 -0.03273378]
5,[-1.54047574  0.13508055],-0.028386368439,0.12492,[-0.77730465  0.43634203],"[ 0.7596731   1.64257374  0.94209002  1.87637231  0.4236367   1.32459757
 -0.24897288  2.31788244 -0.14096395  0.1050198   0.        ]","[[  0.83176073   0.90690342   0.04798045   0.1539975 ]
 [ 10.60328198  19.0234002    0.           0.        ]]",[-0.54206944 -0.03273378]
6,[-1.31501551  1.40867235],-0.0679206010733,0.096038,[-1.02455473  0.4890835 ],"[ 0.57212721  1.1768645   1.09545552  2.45659606  0.42363636  1.32459511
 -0.33785988  2.3405201  -0.64882264 -0.01567546  0.        ]","[[  1.00204879   1.28896773   0.04798045   0.1539975 ]
 [  6.43928237  19.18248219   0.           0.        ]]",[-0.54206944 -0.03273378]
7,[-1.23786295 -0.36380226],-0.10905114532,-0.0751888,[-1.16078341  0.50859696],"[ 0.46657672  0.6046077   1.16066603  2.5571626   0.42363602  1.32459264
 -0.42501516  2.85024272 -0.93873139 -0.33856769  0.        ]","[[  1.08987013   1.70854203   0.04798045   0.1539975 ]
 [  2.35640565  22.76297545   0.           0.        ]]",[-0.54206944 -0.03273378]
8,[-1.41122633  0.22205883],-0.135185227575,-0.0382489,[-1.02563691  0.67100346],"[ 0.45797364  0.04572558  1.16541337  2.05119467  0.42363568  1.32459017
 -0.5104578   2.58104661 -0.98737839 -0.71166096  0.        ]","[[  1.09684216   2.14483121   0.04798045   0.1539975 ]
 [ -1.64624386  20.87218569   0.           0.        ]]",[-0.54206944 -0.03273378]
9,[-1.11158663  1.98049374],-0.150290167028,0.166318,[-0.8853147   0.98540944],"[ 0.54561736 -0.36252227  1.11308617  1.0575221   0.42363535  1.3245877
 -0.59424947  2.64738419 -0.86201852 -1.02754327  0.        ]","[[  1.02453557   2.5669517    0.04798045   0.1539975 ]
 [ -5.57155513  21.33825584   0.           0.        ]]",[-0.54206944 -0.03273378]
10,[-0.58818399  0.72422825],-0.165828238909,-0.0670333,[-0.53356159  1.36273336],"[ 0.71495286 -0.57507933  0.98373675 -0.38972749  0.42363501  1.32458523
 -0.67640575  2.50390214 -0.62434799 -1.315755    0.        ]","[[  0.87449219   3.02920427   0.04798045   0.1539975 ]
 [ -9.42025955  20.33048971   0.           0.        ]]",[-0.54206944 -0.03273378]
