timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 0.93976813  3.08151517],-0.0562040844983,-5.03846,[ 0.80665946  3.78632903],"[ 1.39130066  2.5752611  -0.38801502 -0.56700427  1.36066918 -0.09533983
 -0.35756349 -0.38348401  0.29316998  0.0713959   0.        ]","[[ 0.01069832  0.06479233  0.15747383 -0.01145024]
 [ 0.00135999  0.00234943  0.          0.        ]]",[-1.06138134 -0.23089914]
1,[ 0.29967866  3.56964821],-0.0608367623097,-4.87842,[ 0.62892473  3.55329084],"[ 1.38970437  2.57011971 -0.33261005 -0.40327765  1.36066852 -0.09533982
 -0.28680057  0.13819754  0.28496159  0.16800629  0.        ]","[[ 0.04800976  0.10455219  0.15747383 -0.01145024]
 [ 3.71742091  3.9604497   0.          0.        ]]",[-1.06138134 -0.23089914]
2,[ 0.20394472  3.32103575],-0.0773607827409,-4.93212,[ 0.31633377  3.23909616],"[ 1.3784172   2.54072416 -0.20616161  0.07821213  1.36066785 -0.0953398
 -0.26565311  0.64968262  0.23600288  0.40788533  0.        ]","[[ 0.13350028  0.2226979   0.15747383 -0.01145024]
 [ 4.82796134  7.84118781  0.          0.        ]]",[-1.06138134 -0.23089914]
3,[ 0.03610176  2.07899387],-0.105449093364,-5.2117,[-0.08302087  2.85864902],"[ 1.35058747  2.44708372 -0.0548293   0.84193171  1.36066718 -0.09533978
 -0.25213022  1.15105907  0.10016681  0.71672739  0.        ]","[[  2.37183856e-01   4.17688905e-01   1.57473831e-01  -1.14502415e-02]
 [  5.53810359e+00   1.16452316e+01   0.00000000e+00   0.00000000e+00]]",[-1.06138134 -0.23089914]
4,[-0.56530943  0.98553044],-0.140430714586,-5.21973,[-0.52971023  2.45943809],"[ 1.30390045  2.23082809  0.10310881  1.78982587  1.36066651 -0.09533977
 -0.25150724  1.64253809 -0.16301054  1.02133212  0.        ]","[[  3.48272805e-01   6.88007413e-01   1.57473831e-01  -1.14502415e-02]
 [  5.57081663e+00   1.53741864e+01   0.00000000e+00   0.00000000e+00]]",[-1.06138134 -0.23089914]
5,[-1.31483769  1.76149988],-0.172302057887,-4.79962,[-1.03760338  2.17389536],"[ 1.25497443  1.8349466   0.22370493  2.71197269  1.36066585 -0.09533975
 -0.29619038  2.11683359 -0.53072832  1.20332704  0.        ]","[[  4.36144884e-01   1.03159712e+00   1.57473831e-01  -1.14502415e-02]
 [  3.22431240e+00   1.89727747e+01   0.00000000e+00   0.00000000e+00]]",[-1.06138134 -0.23089914]
6,[-1.70623741  1.96709636],-0.190693427872,-4.28864,[-1.43987703  2.11116219],"[ 1.23972105  1.23899504  0.25604551  3.26673146  1.36066518 -0.09533973
 -0.37273605  2.58932709 -0.90308857  1.17620787  0.        ]","[[  4.60300032e-01   1.44702193e+00   1.57473831e-01  -1.14502415e-02]
 [ -7.95429010e-01   2.25577039e+01   0.00000000e+00   0.00000000e+00]]",[-1.06138134 -0.23089914]
7,[-1.16442125  2.5548899 ],-0.192473799452,-3.67791,[-1.65337443  2.34149122],"[ 1.27358444  0.50825577  0.18127044  3.02956224  1.36066451 -0.09533972
 -0.44777502  3.05240796 -1.19164272  0.93994515  0.        ]","[[  4.04855220e-01   1.93342929e+00   1.57473831e-01  -1.14502415e-02]
 [ -4.73604703e+00   2.60712362e+01   0.00000000e+00   0.00000000e+00]]",[-1.06138134 -0.23089914]
8,[-1.87829585  2.28594373],-0.181425316685,-2.94481,[-1.74053431  2.89703131],"[ 1.33805418 -0.1641467  -0.00567418  1.67379453  1.36066384 -0.0953397
 -0.52134776  3.50624873 -1.35468913  0.53535928  0.        ]","[[  2.71371374e-01   2.48940409e+00   1.57473831e-01  -1.14502415e-02]
 [ -8.59966830e+00   2.95146865e+01   0.00000000e+00   0.00000000e+00]]",[-1.06138134 -0.23089914]
9,[-1.46174836  4.39082679],-0.168177980315,-2.93146,[-1.03712249  4.40788174],"[ 1.3886352  -0.47718104 -0.31279158 -0.71876086  1.36066317 -0.09533968
 -0.59349283  3.13136931 -1.38793788  0.01652328  0.        ]","[[  6.13700215e-02   3.11356032e+00   1.57473831e-01  -1.14502415e-02]
 [ -1.23883170e+01   2.66704328e+01   0.00000000e+00   0.00000000e+00]]",[-1.06138134 -0.23089914]
