timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 2.29279405  3.95860401],-0.234320381438,-6.40752,[ 2.36432505  3.99715805],"[ 1.40303064  2.58854282 -0.46303536 -0.48055601  0.02570542  1.00277239
 -0.36149935 -0.38309058  1.47470385 -0.97979394  0.        ]","[[-0.02652351  0.08633589  0.00400248  0.11602399]
 [-0.00411205 -0.0004706   0.          0.        ]]",[-1.0890311  -0.27869877]
1,[ 2.47964789  5.18685561],-0.227792057418,-5.99299,[ 2.22701883  3.80140281],"[ 1.40341974  2.58208338 -0.40405869 -0.31593044  0.02570542  1.00277207
 -0.28575779  0.13664447  1.46828862 -0.87935567  0.        ]","[[ 0.01307027  0.126039    0.00400248  0.11602399]
 [ 3.95033397  3.95759413  0.          0.        ]]",[-1.0890311  -0.27869877]
2,[ 2.01174758  4.07148384],-0.207200039166,-6.08953,[ 2.09336185  3.4672668 ],"[ 1.39100992  2.54875911 -0.22898434  0.16778655  0.02570541  1.00277175
 -0.21151166  0.64609145  1.41145078 -0.58674167  0.        ]","[[  1.30969300e-01   2.44117351e-01   4.00247921e-03   1.16023986e-01]
 [  7.82670413e+00   7.83730995e+00   0.00000000e+00   0.00000000e+00]]",[-1.0890311  -0.27869877]
3,[ 1.52372462  2.05591062],-0.170306816227,-5.91143,[ 1.91898441  2.97272205],"[ 1.32663285  2.44874318  0.05302698  0.93239561  0.02570541  1.00277143
 -0.13872516  1.14544574  1.20212654 -0.15111369  0.        ]","[[  3.25630310e-01   4.39019023e-01   4.00247921e-03   1.16023986e-01]
 [  1.16268678e+01   1.16401661e+01   0.00000000e+00   0.00000000e+00]]",[-1.0890311  -0.27869877]
4,[ 0.94431248  1.54527698],-0.117195441787,-5.50081,[ 1.37201881  2.33423638],"[ 1.15157787  2.22426373  0.41212549  1.87565073  0.02570541  1.00277111
 -0.06735623  1.63488929  0.72475964  0.27896933  0.        ]","[[  5.95550528e-01   7.09220876e-01   4.00247921e-03   1.16023986e-01]
 [  1.53530201e+01   1.53675510e+01   0.00000000e+00   0.00000000e+00]]",[-1.0890311  -0.27869877]
5,[-0.3893104  1.268138 ],-0.0658499620052,-5.17321,[ 0.03521103  1.71607268],"[  8.06643574e-01   1.81903528e+00   7.76884161e-01   2.78383537e+00
   2.57054022e-02   1.00277079e+00  -1.57759291e-03   2.11460377e+00
  -1.92853906e-02   4.28622372e-01   0.00000000e+00]","[[  9.37063626e-01   1.05322741e+00   4.00247921e-03   1.16023986e-01]
 [  1.87873049e+01   1.90208514e+01   0.00000000e+00   0.00000000e+00]]",[-1.0890311  -0.27869877]
6,[-1.4854821   1.07458333],-0.0815585141288,-4.85672,[-0.87469244  1.37403607],"[ 0.34042154  1.21490726  1.00930334  3.30867844  0.0257054   1.00277047
 -0.03812775  2.58497648 -0.70205372  0.07693738  0.        ]","[[  1.29366099e+00   1.46958564e+00   4.00247921e-03   1.16023986e-01]
 [  1.68790310e+01   2.26030211e+01   0.00000000e+00   0.00000000e+00]]",[-1.0890311  -0.27869877]
7,[-1.12473589  0.1191267 ],-0.122224342406,-4.30922,[-1.15853167  1.45155394],"[-0.0855249   0.48209108  1.0659178   3.02305116  0.02570539  1.00277016
 -0.12023465  3.04610305 -0.91656825 -0.55939928  0.        ]","[[  1.58823207e+00   1.95688059e+00   4.00247921e-03   1.16023986e-01]
 [  1.25922526e+01   2.61147934e+01   0.00000000e+00   0.00000000e+00]]",[-1.0890311  -0.27869877]
8,[-0.98662206  2.72785888],-0.138995460066,-3.59051,[-1.11298132  2.35180306],"[-0.38954479 -0.14955164  1.02789092  1.72610342  0.02570539  1.00276984
 -0.20074902  3.04011832 -0.65682972 -1.0291957   0.        ]","[[  1.79790607e+00   2.47871943e+00   4.00247921e-03   1.16023986e-01]
 [  8.38861931e+00   2.60692539e+01   0.00000000e+00   0.00000000e+00]]",[-1.0890311  -0.27869877]
9,[-1.533885    4.07074255],-0.129421527194,-2.46455,[-1.00462961  3.97113156],"[-0.56741716 -0.46572309  0.97374967 -0.39503596  0.02570539  1.00276952
 -0.27871479  2.79198152 -0.18892497 -1.11326149  0.        ]","[[  1.92484400e+00   3.03465212e+00   4.00247921e-03   1.16023986e-01]
 [  4.31804775e+00   2.41795794e+01   0.00000000e+00   0.00000000e+00]]",[-1.0890311  -0.27869877]
10,[ 0.53978333  4.94442602],-0.122057590791,-2.6161,[ 0.32745665  5.5470314 ],"[-0.62968884 -0.47152597  0.94865864 -1.09915397  0.02570538  1.0027692
 -0.35620718 -0.45193908 -0.04420396 -1.05729877  0.        ]","[[ 1.97060888  3.20374277  0.00400248  0.11602399]
 [ 0.27219088 -0.52476643  0.          0.        ]]",[-1.0890311  -0.27869877]
11,[ 0.62558726  5.66682591],-0.12477295664,-2.62232,[ 0.28451508  5.45620918],"[-0.66565029 -0.47446643  0.93260869 -0.86239778  0.02570538  1.00276888
 -0.31537874 -0.86372319 -0.09193152 -1.08053289  0.        ]","[[ 1.99743942  3.14692893  0.00400248  0.11602399]
 [ 2.40382781 -3.66074377  0.          0.        ]]",[-1.0890311  -0.27869877]
12,[-0.06233808  5.2710937 ],-0.127840470224,-2.66252,[ 0.01793456  5.13044357],"[-0.76050747 -0.47178242  0.88442722 -0.59259858  0.02570537  1.00276856
 -0.26884808 -0.7276562  -0.13722041 -1.10417119  0.        ]","[[  2.06989034e+00   3.08219643e+00   4.00247921e-03   1.16023986e-01]
 [  4.83317612e+00  -2.62451591e+00   0.00000000e+00   0.00000000e+00]]",[-1.0890311  -0.27869877]
13,[-0.36349563  3.60196522],-0.130199071681,-2.98264,[-0.25627154  4.83497524],"[-0.8770915  -0.46691911  0.81237175 -0.4264447   0.02570537  1.00276824
 -0.27540711 -0.57170117 -0.15845112 -1.12185421  0.        ]","[[  2.16311801e+00   3.04222437e+00   4.00247921e-03   1.16023986e-01]
 [  4.49072905e+00  -1.43682868e+00   0.00000000e+00   0.00000000e+00]]",[-1.0890311  -0.27869877]
14,[-0.80318584  5.33133115],-0.131698030417,-2.53354,[-0.34605861  4.67384386],"[-0.96518188 -0.46344725  0.74705695 -0.3407778   0.02570537  1.00276792
 -0.30467478 -0.47528973 -0.16521523 -1.13335405  0.        ]","[[ 2.23760111  3.02155695  0.00400248  0.11602399]
 [ 2.9626711  -0.70260035  0.          0.        ]]",[-1.0890311  -0.27869877]
15,[-0.05929836  3.70987935],-0.132427598098,-2.95505,[-0.27178353  4.61535883],"[-0.99562799 -0.46157232  0.72198704 -0.30020608  0.02570536  1.0027676
 -0.36670696 -0.42541648 -0.16897855 -1.1389035   0.        ]","[[ 2.2643598   3.01175144  0.00400248  0.11602399]
 [-0.27601089 -0.32278733  0.          0.        ]]",[-1.0890311  -0.27869877]
16,[-0.15284324  4.23064675],-0.132678307417,-2.83173,[-0.25113547  4.60212421],"[-0.98679724 -0.46067897  0.72939978 -0.2819282   0.02570536  1.00276728
 -0.37109895 -0.40174774 -0.17308317 -1.14059739  0.        ]","[[ 2.25653888  3.00732993  0.00400248  0.11602399]
 [-0.50531835 -0.14253673  0.          0.        ]]",[-1.0890311  -0.27869877]
17,[-0.11801117  5.051525  ],-0.132724709229,-2.66222,[-0.20189345  4.60688257],"[-0.96846658 -0.46028008  0.7444165  -0.27396185  0.02570535  1.00276696
 -0.38249799 -0.39107337 -0.17646438 -1.14070351  0.        ]","[[ 2.24046125  3.00540202  0.00400248  0.11602399]
 [-1.10046195 -0.06124577  0.          0.        ]]",[-1.0890311  -0.27869877]
