timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 0.46069956 -1.14960886],-0.186153568867,-0.0980276,[ 0.3132627  0.5794161],"[ 1.13766538  1.58497112 -0.03855796 -0.6731165   1.35214344 -1.48387121
 -0.72671899 -0.30032845  0.15744447  1.19608257  0.        ]","[[ 0.04478307 -0.03329739  0.15534616 -0.17224252]
 [-0.00424473 -0.00336362  0.          0.        ]]",[-0.16651753 -0.01152587]
1,[ 0.1399191  -1.09174359],-0.185594645095,-0.195995,[ 0.35295057  0.585401  ],"[ 1.1363046   1.58235354 -0.01109614 -0.76497991  1.35213189 -1.48385686
 -0.64601495 -0.8606487   0.15678579  1.1920353   0.        ]","[[ 0.06299986 -0.07309895  0.15534616 -0.17224252]
 [ 1.8198448  -3.9635911   0.          0.        ]]",[-0.16651753 -0.01152587]
2,[-0.26204412  2.01203229],-0.181292976741,0.280538,[ 0.39876252  0.59312159],"[ 1.13149563  1.56319687  0.05148939 -1.03568982  1.35212034 -1.48384251
 -0.62305078 -1.4097959   0.15162617  1.16096889  0.        ]","[[ 0.10460413 -0.19131328  0.15534616 -0.17224252]
 [ 2.33884383 -7.84490538  0.          0.        ]]",[-0.16651753 -0.01152587]
3,[ 0.52385989  1.48164846],-0.1759299611,0.397675,[ 0.35695437  0.58351612],"[ 1.12543799  1.52817133  0.10527261 -1.29451917  1.35210879 -1.48382816
 -0.67102707 -0.82752495  0.14107387  1.12359417  0.        ]","[[ 0.1405001  -0.30692104  0.15534616 -0.17224252]
 [ 1.25437395 -3.72958881  0.          0.        ]]",[-0.16651753 -0.01152587]
4,[-0.28836432  1.30140299],-0.181270390547,0.441552,[ 0.31541663  0.57626098],"[ 1.11520574  1.51480346  0.17321753 -1.36929401  1.35209724 -1.48381382
 -0.58050298 -0.25695118  0.13739107  1.16538625  0.        ]","[[ 0.18611612 -0.34105184  0.15534616 -0.17224252]
 [ 3.30042483  0.30307511  0.          0.        ]]",[-0.16651753 -0.01152587]
5,[ 0.77317617  1.22720253],-0.196821433545,0.488705,[ 0.26203722  0.56954592],"[ 1.09948794  1.53237001  0.25273082 -1.26888354  1.3520857  -1.48379947
 -0.6339252   0.30249972  0.13745938  1.28298232  0.        ]","[[ 0.24000891 -0.29531801  0.15534616 -0.17224252]
 [ 2.09287122  4.25712712  0.          0.        ]]",[-0.16651753 -0.01152587]
6,[ 0.81369297  0.76387884],-0.223756769974,0.332556,[ 0.18974656  0.560624  ],"[ 1.07238486  1.567568    0.35745844 -0.99016169  1.35207415 -1.48378512
 -0.50050288  0.850646    0.11776578  1.48999357  0.        ]","[[ 0.31212364 -0.1713047   0.15534616 -0.17224252]
 [ 5.10854368  8.13129482  0.          0.        ]]",[-0.16651753 -0.01152587]
7,[ 0.16200587 -0.50996786],-0.266793340096,0.00840527,[ 0.07404643  0.5453952 ],"[ 1.00438279  1.58529249  0.54449338 -0.54979302  1.3520626  -1.48377077
 -0.36261297  1.25564345  0.01160499  1.82711395  0.        ]","[[  0.44556467   0.0200413    0.15534616  -0.17224252]
 [  8.22520396  10.99376419   0.           0.        ]]",[-0.16651753 -0.01152587]
8,[-0.30380652  0.01860881],-0.31127534501,-0.107169,[-0.04459196  0.5305953 ],"[ 0.88646134  1.55657666  0.76474578 -0.09737614  1.35205105 -1.48375643
 -0.34141143  0.93910857 -0.21229907  2.1657963   0.        ]","[[ 0.61487629  0.21747073  0.15534616 -0.17224252]
 [ 8.70438925  8.75662458  0.          0.        ]]",[-0.16651753 -0.01152587]
9,[-0.22035275  0.18456273],-0.345772831017,-0.176753,[-0.1762203   0.51683092],"[ 0.74506336  1.49247268  0.95042059  0.28614162  1.3520395  -1.48374208
 -0.40218627  0.92506156 -0.49259032  2.39927947  0.        ]","[[ 0.77518117  0.39160755  0.15534616 -0.17224252]
 [ 7.33068753  8.65738107  0.          0.        ]]",[-0.16651753 -0.01152587]
