timestep,actions,original_rewards,rewards,avg_action_dist,obs,human_obs,logstd_action_dist
0,[ 1.21221135  2.891937  ],-0.0875704275408,-2.1933,[ 1.38378334  3.39864659],"[ 1.30255633  2.43936331 -0.3116333  -1.03674415  1.20817663 -0.54133971
 -0.36985766 -0.38888629  0.41208083  0.30264533  0.        ]","[[-0.02269295 -0.05870322  0.1388015  -0.06273684]
 [ 0.00365843  0.00156197  0.          0.        ]]",[-0.8111636  -0.16807966]
1,[ 0.77676703  2.27840285],-0.0958763868486,-2.24739,[ 1.19608212  3.24693465],"[ 1.30271411  2.44163458 -0.25305724 -0.8838632   1.20817571 -0.5413395
 -0.29421319  0.14952568  0.41494288  0.40342931  0.        ]","[[ 0.01705457 -0.01895988  0.1388015  -0.06273684]
 [ 3.95793078  3.95958646  0.          0.        ]]",[-0.8111636  -0.16807966]
2,[ 1.06237457  2.10080244],-0.120641116617,-2.51249,[ 0.83600646  3.02842331],"[ 1.29163554  2.43464589 -0.09262747 -0.42974342  1.2081748  -0.54133928
 -0.23695709  0.67732789  0.38776536  0.68651175  0.        ]","[[ 0.12624295  0.09916145  0.1388015  -0.06273684]
 [ 6.95096023  7.83961618  0.          0.        ]]",[-0.8111636  -0.16807966]
3,[-0.44862508  1.64161824],-0.161676937829,-2.81686,[ 0.20341504  2.74044418],"[ 1.23808964  2.37853004  0.16235821  0.30514773  1.20817388 -0.54133906
 -0.16393469  1.19463007  0.23473976  1.11981     0.        ]","[[  0.30356041   0.29410907   0.1388015   -0.06273684]
 [ 10.76816496  11.64246081   0.           0.        ]]",[-0.8111636  -0.16807966]
4,[-0.87430065  2.84430723],-0.206743064725,-2.94299,[-0.67092401  2.39441395],"[ 1.13003993  2.21305626  0.42705974  1.24837648  1.20817296 -0.54133885
 -0.20197119  1.70197515 -0.10928727  1.5339882   0.        ]","[[  0.4989729    0.56437931   0.1388015   -0.06273684]
 [  8.77982418  15.37211696   0.           0.        ]]",[-0.8111636  -0.16807966]
5,[-1.86384229  2.29921833],-0.238888751893,-2.93701,[-1.55586052  2.12372065],"[ 1.02389606  1.87367901  0.59973883  2.22506021  1.20817204 -0.54133863
 -0.27145751  2.1993419  -0.55387661  1.73666419  0.        ]","[[  0.63812381   0.90850688   0.1388015   -0.06273684]
 [  5.1474608   19.0284357    0.           0.        ]]",[-0.8111636  -0.16807966]
6,[-2.20250915  1.1844364 ],-0.251644589919,-2.55398,[-2.03840017  2.05689859],"[ 0.96915543  1.32531733  0.67166887  2.92328199  1.20817112 -0.54133842
 -0.3490759   2.68685472 -0.97205177  1.68700245  0.        ]","[[  0.70036308   1.32503453   0.1388015   -0.06273684]
 [  1.0899973   22.61234059   0.           0.        ]]",[-0.8111636  -0.16807966]
7,[-2.12347387  1.92178927],-0.243079665841,-1.8929,[-2.18962646  2.13989449],"[ 0.98552161  0.61309834  0.65111111  2.92702051  1.2081702  -0.5413382
 -0.4251627   3.16466144 -1.26439946  1.41779446  0.        ]","[[  0.68225749   1.81252506   0.1388015   -0.06273684]
 [ -2.88740362  26.12492872   0.           0.        ]]",[-0.8111636  -0.16807966]
8,[-2.15320504  2.80179046],-0.214245353697,-0.875426,[-1.94045138  2.37410736],"[ 1.06683428 -0.09091517  0.53611547  1.87472192  1.20816928 -0.54133798
 -0.49976154  3.63293255 -1.3755659   0.99189988  0.        ]","[[  0.58538542   2.36956461   0.1388015   -0.06273684]
 [ -6.78702353  29.56746514   0.           0.        ]]",[-0.8111636  -0.16807966]
9,[-2.05541242  2.66170582],-0.170225808093,-0.309433,[-1.63408756  2.71888494],"[ 1.18467468 -0.49336398  0.3110115  -0.24765101  1.20816837 -0.54133777
 -0.57291071  4.09187312 -1.2975668   0.48067298  0.        ]","[[  0.41128157   2.99476669   0.1388015   -0.06273684]
 [-10.61086396  32.94147013   0.           0.        ]]",[-0.8111636  -0.16807966]
